"","survey","mode_nonm","PM_Peak","area","area_dest","count","count_moe","share","share_moe","sample_size"
"752","2017_2019",NA,"PM Peak","Capitol Hill/Central District","Northeast Seattle",4.24773120735396,6.98751783610923,0.0401438296203176,0.0766714484026278,1
"753","2017_2019",NA,"PM Peak","Capitol Hill/Central District","Not Seattle",68.3579540158985,112.448834355993,0.64602723789511,0.392257771055727,1
"754","2017_2019",NA,"PM Peak","Downtown/Lake Union","Capitol Hill/Central District",41.6284422915712,19.2064736902621,0.0665480477751954,0.0458381724846937,15
"755","2017_2019",NA,"PM Peak","Downtown/Lake Union","Downtown/Lake Union",80.9144079823701,40.8175698857282,0.129351366318184,0.0894809262972641,19
"756","2017_2019",NA,"PM Peak","Downtown/Lake Union","Duwamish",2.64002912062924,3.4429175917393,0.00422040255114505,0.00593305996987453,2
"757","2017_2019",NA,"PM Peak","Downtown/Lake Union","Magnolia/Queen Anne",110.620268090824,181.970341009404,0.176839739384233,0.252506849319934,1
"758","2017_2019",NA,"PM Peak","Downtown/Lake Union","Northeast Seattle",2.70237514944645,4.44540712083022,0.00432007014080073,0.00744827453748382,1
"759","2017_2019",NA,"PM Peak","Downtown/Lake Union","Northwest Seattle",298.934853761998,274.252516888543,0.477883145145993,0.273316224892927,8
"760","2017_2019",NA,"PM Peak","Downtown/Lake Union","Not Seattle",13.1970979195599,21.7092260776477,0.0210971406687161,0.0358139385211355,1
"761","2017_2019",NA,"PM Peak","Downtown/Lake Union","Southeast Seattle",69.8950902169699,49.8956340759191,0.111735667898203,0.092519740590786,7
"762","2017_2019",NA,"PM Peak","Downtown/Lake Union","West Seattle",5.0070821320813,8.23665010728187,0.00800442011752962,0.0137541324427053,1
"763","2017_2019",NA,"PM Peak","Duwamish","Downtown/Lake Union",1.98920659825433,3.27224485413431,0.0315270399439343,0.055349413363964,1
"764","2017_2019",NA,"PM Peak","Duwamish","Duwamish",14.8200350431246,15.2790483376622,0.234883514455021,0.247505764921583,3
"765","2017_2019",NA,"PM Peak","Duwamish","West Seattle",46.2860125211373,43.9591321135855,0.733589445601044,0.259728990192636,3
"766","2017_2019",NA,"PM Peak","Magnolia/Queen Anne","Northeast Seattle",9.80514217871301,11.4051718381425,0.476601973031369,0.375857101569024,2
"767","2017_2019",NA,"PM Peak","Magnolia/Queen Anne","Northwest Seattle",10.767878357372,10.3122388674406,0.52339802696863,0.375857101569024,3
"768","2017_2019",NA,"PM Peak","Northeast Seattle","Downtown/Lake Union",3.18579840551547,5.24063837708612,0.0250718051625897,0.0415128778963905,1
"769","2017_2019",NA,"PM Peak","Northeast Seattle","Magnolia/Queen Anne",17.312946961076,14.410299514798,0.136250565084991,0.1119580666282,4
"770","2017_2019",NA,"PM Peak","Northeast Seattle","Northeast Seattle",48.2294145999439,43.5649536412206,0.379559009089246,0.230164192768045,14
"771","2017_2019",NA,"PM Peak","Northeast Seattle","Northwest Seattle",57.1505090345896,25.0326290300754,0.449766822965752,0.196279660187333,15
"772","2017_2019",NA,"PM Peak","Northeast Seattle","Not Seattle",1.18830463143528,1.95476111871217,0.00935179769742142,0.0157227553952757,1
"773","2017_2019",NA,"PM Peak","Northwest Seattle","Capitol Hill/Central District",0.55656196056925,0.915544425134488,0.000510747533168382,0.000890529500572889,1
"774","2017_2019",NA,"PM Peak","Northwest Seattle","Magnolia/Queen Anne",3.26007357500903,5.36282103088194,0.00299171458768087,0.00520476324207268,1
"775","2017_2019",NA,"PM Peak","Northwest Seattle","Northeast Seattle",45.4506364633323,44.4305979603908,0.0417092832410552,0.0459315867137396,6
"776","2017_2019",NA,"PM Peak","Northwest Seattle","Northwest Seattle",1024.69054599839,630.230279806852,0.940341248069403,0.0564105677401476,20
"777","2017_2019",NA,"PM Peak","Northwest Seattle","Not Seattle",15.742913627695,25.8970929175772,0.0144470065686921,0.0248750798442629,1
"778","2017_2019",NA,"PM Peak","Not Seattle","Magnolia/Queen Anne",4.24773120735396,6.98751783610923,0.0014353756984194,0.00240559981716008,1
"779","2017_2019",NA,"PM Peak","Not Seattle","Northeast Seattle",136.764437976254,180.667874960103,0.0462148712091858,0.0601555295206517,6
"780","2017_2019",NA,"PM Peak","Not Seattle","Northwest Seattle",189.439492977564,262.128327297125,0.064014607155492,0.0854064745275612,2
"781","2017_2019",NA,"PM Peak","Not Seattle","Not Seattle",2518.68088626818,912.677140420052,0.851102190732738,0.11495325311558,48
"782","2017_2019",NA,"PM Peak","Not Seattle","Southeast Seattle",110.184104368563,181.252851685943,0.0372329552041644,0.0602095594951956,1
"783","2017_2019",NA,"PM Peak","Southeast Seattle","Capitol Hill/Central District",2.70237514944645,4.44540712083022,0.0195935188094556,0.0408465326065597,1
"784","2017_2019",NA,"PM Peak","Southeast Seattle","Southeast Seattle",135.219515028969,182.185580528088,0.980406481190544,0.0408465326065597,6
"785","2017_2019",NA,"PM Peak","West Seattle","West Seattle",8.75600489380195,7.48352705606531,1,0,4
