geoid10,geoid_nm,land_acres,total_pop10,risk_score,risk_level,risk_level_name,poc_pct,poc_level,linguistic_pct,linguistic_level,education_pct,education_level,renter_pct,renter_level,cost_burdened_pct,sev_cost_burdened_pct,cost_burdened_level,sev_cost_burdened_level,combined_burdened_level,poverty_pct,poverty_level,jobs_auto,jobs_transit,jobs_auto_level,jobs_transit_level,jobs_level,transit_now_pct,transit_now_level,transit_future_pct,transit_future_level,supermarket,pharmacy,restaurant,pharmacy_level,supermarket_level,restaurant_level,core_business_level,field36,park,school,park_level,school_level,civic_infrastructure_level,near_high_inc,near_high_inc_level,dev_potential_pct,dev_potential_level,rent_ratio_0room,rent_ratio_1room,rent_ratio_2room,rent_ratio_3room,rent_ratio_0room_level,rent_ratio_1room_level,rent_ratio_2room_level,rent_ratio_3room_level,rent_ratio_weight,rent_ratio_all_level,vote_pct,vote_level,Shape__Area,Shape__Length
53033007600,53033007600,141.3085602,3498,27,2,moderate,25.76,1,7.48,1,21.17,0,67.43,4,21.54,10.99,3,1,2,22.89,2,1024411,622127,4,4,4,0,0,76.55,4,0.12,0.19,0.19,4,4,4,4,4,0.1,0.21,4,4,4,0,0,3.43,1,1.03,1.19,1.07,1.46,0,0,0,0,0.25,0,70.94,0,6155376.261,9906.369722
53033007500,53033007500,198.1074885,6282,31,2,moderate,27.05,1,1.34,0,24.27,0,83.46,4,26.29,15.27,4,2,3,22.35,2,970801,632423,4,4,4,57.38,3,100,4,0.14,0.19,0.11,4,4,4,4,4,0.1,0.33,4,4,4,0,0,1.9,1,1.12,1.12,1.25,1.24,0,0,0,0,0.25,0,63.55,1,8629527.682,13220.73979
53033007300,53033007300,228.8213501,4668,35,2,moderate,49.5,3,5.54,1,32.37,0,91.44,4,20.72,9.28,3,0,1.5,20.86,2,956927,684352,4,4,4,72.46,4,100,4,0.16,0.17,0.17,4,4,4,4,4,0.13,0.61,4,2,3,0,0,2.09,1,0.91,1.55,1.65,NA,0,0,0,0,0.33,0,43.4,4,9967418.14,14267.05377
53033007200,53033007200,249.6335937,5318,37,2,moderate,47.61,3,6.47,1,19.47,0,84.01,4,20.09,15.52,3,2,2.5,17.74,2,894608,701529,4,4,4,97.83,4,98.84,4,0.16,0.15,0.13,4,4,4,4,4,0.09,0.22,4,4,4,0,0,1.64,1,1.24,1.57,1.65,NA,0,0,0,0,0.33,0,41.11,4,10873995.85,16545.74043
53033007100,53033007100,213.0189586,3055,32,2,moderate,41.35,3,7.02,1,26.37,0,79.47,4,15.84,9.63,2,0,1,14.49,1,824244,607379,4,4,4,99.66,4,92.96,4,0.13,0.2,0.12,4,4,4,4,4,0.16,0.49,3,3,3,0,0,1.81,1,1.23,1.32,1.44,NA,0,0,0,0,0.33,0,55.11,2,9279068.72,16344.77819
53033007000,53033007000,199.1479839,6959,29,2,moderate,25.87,1,1.75,0,31.34,0,70.63,4,29.68,11.56,4,1,2.5,14.56,1,893906,566119,4,4,4,57.66,3,42.03,3,0.21,0.24,0.12,4,4,4,4,4,0.1,0.46,4,3,3.5,0,0,4.77,2,1.05,0.98,1.01,NA,0,0,0,0,0.33,0,65.72,1,8674851.48,13390.02515
53033006900,53033006900,223.0986751,4080,18,1,lower,18.14,0,0.48,0,22.38,0,47.15,3,13.17,8.64,1,0,0.5,7.11,0,779816,491788,4,4,4,23.44,1,22.94,1,0.43,0.37,0.35,3,4,3,3.33,3.33,0.05,0.31,4,4,4,0,0,3.84,1,1.25,1.06,1.23,1.65,0,0,0,0,0.25,0,72.49,0,9718139.415,15642.21828
53033006800,53033006800,177.4395599,2834,18,1,lower,15.81,0,2.58,0,13.47,0,54.34,3,14.51,10.69,1,1,1,4.23,0,817921,510132,4,4,4,0,0,0.39,0,0.13,0.13,0.16,4,4,4,4,4,0.01,0.17,4,4,4,0,0,2.1,1,1.48,1.24,1.41,1.33,0,0,0,0,0.25,0,65.9,1,7729236.311,11275.37923
53033006700,53033006700,306.7469024,6544,31,2,moderate,37.38,2,7.62,1,21.85,0,72.75,4,12.71,6.35,1,0,0.5,7.79,0,908439,591201,4,4,4,90.14,4,83.46,4,0.35,0.36,0.24,4,4,4,4,4,0.07,0.38,4,4,4,0,0,2.96,1,1.32,1.32,1.42,1.56,0,0,0,0,0.25,0,51.79,3,13361841.62,17941.99549
53033006600,53033006600,262.7898234,3540,26,2,moderate,24.17,1,1.07,0,17.48,0,77.15,4,20.73,9.83,3,0,1.5,16.45,2,952831,584964,4,4,4,1.73,0,97.4,4,0.26,0.31,0.11,4,4,4,4,4,0.09,0.44,4,3,3.5,0,0,3.3,1,1.17,1.18,1.19,NA,0,0,0,0,0.33,0,62.35,1,11447078.92,23123.01002
53033006500,53033006500,283.5696657,4157,21,1,lower,22.66,1,1.72,0,25.04,0,54.49,3,15.43,9.18,2,0,1,12.15,1,961371,549569,4,4,4,0,0,28.11,2,0.28,0.34,0.15,4,4,4,4,4,0.11,0.29,4,4,4,0,0,2.23,1,1.01,1.21,1.19,NA,0,0,0,0,0.33,0,73.54,0,12352245.23,17921.50414
53033023801,53033023801,920.0516573,2536,35,2,moderate,61.83,4,20.61,4,32.56,0,60.07,4,20,13.46,2,1,1.5,11.61,1,511815,328443,4,4,4,0,0,48.06,3,0.62,0.73,0.62,2,2,2,2,2,0.16,0.21,3,4,3.5,0,0,16.24,4,1.22,1.25,1.1,1.17,0,0,0,0,0.25,0,41.54,4,40077289.88,31706.45662
53033024000,53033024000,1154.464155,7612,28,2,moderate,51.12,4,12.48,3,25.79,0,38.1,2,14.43,11.31,1,1,1,9.05,1,778515,235111,4,4,4,0,0,16.48,1,0.48,0.47,0.43,3,3,3,3,3,0.16,0.61,3,2,2.5,0,0,12.85,4,0.76,1.04,1.42,1.32,3,0,0,0,0.25,0.75,54.23,2,50288257.43,40263.96312
53033024701,53033024701,676.8578686,3598,30,2,moderate,53.32,4,16,3,46.89,1,33.45,2,17.01,8.83,2,0,1,22.12,2,435159,112452,3,3,3,0,0,67.42,4,1.03,0.44,0.4,1,3,3,2.33,2.33,0.18,0.3,3,4,3.5,0,0,1.17,1,NA,0.86,0.98,1.03,0,1,0,0,0.33,0.33,50.69,3,29483810.82,30173.28189
53033024901,53033024901,786.7038418,5017,17,1,lower,59.79,4,13.35,3,21.31,0,12.9,0,10.56,7.4,1,0,0.5,5.37,0,376080,44500,3,3,3,0,0,1.83,0,1.04,0.72,0.66,1,2,2,1.67,1.67,0.14,0.35,4,4,4,0,0,0.61,0,NA,NA,1.39,1.25,0,0,0,0,0.5,0,61.4,1,34268682.27,30570.0485
53033024702,53033024702,1582.684958,7058,16,1,lower,41.79,3,10.85,2,37.23,1,14.3,0,11.73,5.7,1,0,0.5,6.41,0,446700,17462,3,2,2.5,0,0,22.58,1,0.9,0.81,0.55,1,1,2,1.33,1.33,0.17,0.55,3,3,3,0,0,2.37,1,NA,NA,1.11,1.09,0,0,0,0,0.5,0,62.13,1,68941481.02,41619.17591
53033021700,53033021700,1399.783951,7681,28,2,moderate,33.49,2,12.99,3,46.09,1,42.46,2,20.96,10.14,3,1,2,15.39,1,236071,52868,2,3,2.5,0,0,29.69,2,0.58,0.5,0.43,3,3,3,3,3,0.18,0.4,3,3,3,0,0,8,3,0.82,0.88,0.82,1.03,2,1,2,0,0.25,1.25,55.33,2,60974345.02,41432.30474
53033022001,53033022001,1085.858096,4738,17,1,lower,30.83,2,4.68,1,44.64,1,41.3,2,16.56,10.54,2,1,1.5,11.36,1,290359,31739,2,2,2,0,0,13.33,1,0.73,0.77,0.63,2,2,2,2,2,0.19,0.8,3,2,2.5,0,0,0.56,0,1.16,0.85,0.87,1.06,0,1,1,0,0.25,0.5,61.02,1,47299789.48,32615.07941
53033029503,53033029503,583.8755425,7896,45,3,higher,68.7,4,27.62,4,83.92,4,75.19,4,41.28,19.17,4,2,3,50.21,4,376882,44273,3,3,3,0,0,65.98,4,0.32,0.3,0.27,4,4,3,3.67,3.67,0.16,0.19,3,4,3.5,0,0,2.55,1,0.77,0.75,0.83,0.81,3,4,2,2,0.25,2.75,29.15,4,25433516.9,29865.34347
53033029502,53033029502,1074.034438,6780,28,2,moderate,56.25,4,19.76,4,72.52,3,13.41,0,23.36,10.98,3,1,2,24.98,3,318295,18652,2,2,2,0,0,15.02,1,0.93,0.71,0.5,1,2,2,1.67,1.67,0.12,0.34,4,4,4,0,0,2.31,1,NA,NA,NA,1.05,0,0,0,0,1,0,55.08,2,46784752.99,29415.66559
53033029408,53033029408,305.9769995,4376,37,2,moderate,68.34,4,21.73,4,80.72,4,46.26,3,40.74,23.34,4,3,3.5,37.58,4,361595,25943,3,2,2.5,0,0,8.04,1,0.75,0.44,0.43,2,3,3,2.67,2.67,0.25,0.29,3,4,3.5,0,0,0.89,0,NA,0.88,0.85,0.92,0,1,2,0,0.33,0.99,35.8,4,13328304.79,19541.00705
53033029407,53033029407,336.2045203,4885,46,3,higher,59.14,4,30.01,4,80.68,4,52.06,3,42.29,22.17,4,3,3.5,41.55,4,368775,46348,3,3,3,0,0,84.45,4,0.64,0.4,0.38,2,4,3,3,3,0.22,0.38,3,4,3.5,0,0,4.01,2,NA,0.74,0.71,0.78,0,4,4,3,0.33,3.63,36.62,4,14645010.33,18292.2783
53033029406,53033029406,669.6253452,5004,22,1,lower,57.59,4,14.55,3,64.22,2,23.22,1,23.02,15,3,1,2,12.29,1,324670,1963,2,1,1.5,0,0,0,0,1.34,0.88,0.86,0,1,1,0.67,0.67,0.17,0.36,3,4,3.5,0,0,1.57,1,NA,0.91,1,0.98,0,0,0,0,0.33,0,54.11,2,29168763.36,22017.98913
53033029405,53033029405,615.844383,5861,22,1,lower,47.34,3,18.1,4,69.92,3,9.87,0,19.03,8.8,2,0,1,14.51,1,343384,2304,3,1,2,0,0,0,0,1.04,1.02,1,1,1,0,0.67,0.67,0.26,0.24,3,4,3.5,0,0,3.1,1,NA,NA,NA,1.02,0,0,0,0,1,0,53.09,3,26826074.02,21074.1775
53033006400,53033006400,223.2872668,3207,17,1,lower,18.8,0,0.92,0,17.63,0,28.94,1,15.26,9.42,2,0,1,7.57,0,984110,622079,4,4,4,0,0,63.9,4,0.52,0.56,0.31,3,3,3,3,3,0.14,0.32,4,4,4,0,0,0.15,0,0.88,NA,1.17,NA,1,0,0,0,0.5,0.5,76.08,0,9726354.437,13186.77139
53033006300,53033006300,576.0181353,4962,14,1,lower,11.25,0,1.98,0,16.04,0,35.06,2,20.7,10.72,3,1,2,8.77,1,937498,376013,4,4,4,0,0,0.04,0,0.29,1.6,0.27,4,0,3,2.33,2.33,0.19,0.64,3,2,2.5,0,0,0.84,0,1.39,1.03,1.13,1.63,0,0,0,0,0.25,0,76.73,0,25091249.61,25875.81436
53033006200,53033006200,668.46537,3848,14,1,lower,17.44,0,0.92,0,12.15,0,15.17,1,5.53,4.02,0,0,0,7.48,0,964865,659791,4,4,4,1.05,0,53.28,3,0.64,0.83,0.37,2,1,3,2,2,0.08,0.26,4,4,4,0,0,0.5,0,NA,NA,1.83,1.08,0,0,0,0,0.5,0,75.45,0,29118235.05,38093.03682
53033006100,53033006100,278.5768922,4796,24,1,lower,22.03,1,1.52,0,22.71,0,54.81,3,16.35,7.26,2,0,1,13.67,1,965441,612289,4,4,4,0,0,63.62,4,0.33,0.44,0.21,4,3,4,3.67,3.67,0.07,0.29,4,4,4,0,0,4.11,2,1.2,1.11,1.17,NA,0,0,0,0,0.33,0,71.99,0,12134760.88,20109.8749
53033006000,53033006000,332.4986937,5150,25,2,moderate,21.24,1,0.8,0,29.35,0,53.55,3,14.53,7.17,1,0,0.5,14.43,1,855736,544298,4,4,4,28.52,2,57.16,3,0.55,0.44,0.2,3,3,4,3.33,3.33,0.06,0.25,4,4,4,0,0,5.15,2,1.29,1.08,1.25,1.59,0,0,0,0,0.25,0,67.02,1,14483585.16,18728.33303
53033005801,53033005801,453.2174887,4743,23,1,lower,26.73,1,5.19,1,30.67,0,67.17,4,22.22,10.02,3,1,2,14.5,1,604640,416783,4,4,4,16.79,1,22.29,1,0.76,0.4,0.4,2,3,3,2.67,2.67,0.14,0.41,4,3,3.5,0,0,3.6,1,NA,1.12,1.27,1.31,0,0,0,0,0.33,0,67.61,1,19742074.84,24289.52887
53033005700,53033005700,1264.933803,6001,16,1,lower,20.04,1,2.35,0,31.02,0,31.08,2,14.71,7.01,1,0,0.5,9.98,1,590987,274069,4,4,4,0,0,0.12,0,0.62,0.38,0.55,2,4,2,2.67,2.67,0.12,0.63,4,2,3,0,0,2.48,1,0.86,0.79,1.05,1.56,1,3,0,0,0.25,1,71.22,0,55100296.05,45493.85363
53033026002,53033026002,684.2197564,7911,40,3,higher,73.98,4,19.45,4,70.77,3,54.58,3,35.46,22.22,4,3,3.5,36.69,4,527352,167010,4,3,3.5,20.29,1,8.49,1,0.68,0.78,0.44,2,2,3,2.33,2.33,0.21,0.46,3,3,3,0,0,6.88,2,1,0.76,0.84,0.8,0,3,2,3,0.25,2,42.03,4,29804493.37,37593.25598
53033025804,53033025804,582.7699343,3714,27,2,moderate,42.01,3,14.17,3,70.57,3,19.16,1,26.05,10.79,4,1,2.5,26.15,3,331466,12591,3,1,2,0,0,0,0,0.62,1.12,1.02,2,1,0,1,1,0.13,0.34,4,4,4,0,0,0.39,0,NA,NA,NA,0.84,0,0,0,2,1,2,48.95,3,25385356.8,28458.49403
53033031909,53033031909,473.4794095,3037,18,1,lower,39.34,2,7.81,1,54.21,2,24.26,1,17.14,7.53,2,0,1,11.7,1,290156,2173,2,1,1.5,0,0,0,0,0.73,0.79,0.56,2,2,2,2,2,0.23,0.46,3,3,3,0,0,4.15,2,NA,0.85,0.99,NA,0,2,0,0,0.5,1,61.01,1,20624680.58,27217.01999
53033031908,53033031908,451.4943976,4266,25,2,moderate,42.65,3,6.56,1,67.68,3,55.84,3,30.1,16.23,4,2,3,24.79,3,272534,1983,2,1,1.5,0,0,0,0,0.72,0.71,0.6,2,2,2,2,2,0.54,0.38,1,4,2.5,0,0,0,0,NA,0.95,1.01,0.93,0,0,0,0,0.33,0,52.1,3,19667017.29,21565.91726
53033022102,53033022102,1147.719953,5871,13,1,lower,25.98,1,8.85,2,37.17,1,12.41,0,11.11,6.5,1,0,0.5,10.01,1,232246,12036,2,1,1.5,0,0,5.86,0,0.95,0.91,0.75,1,1,1,1,1,0.33,0.45,2,3,2.5,0,0,6.84,2,NA,NA,1.23,1.16,0,0,0,0,0.5,0,62.23,1,49994481.17,36777.38897
53033022500,53033022500,925.2273259,7143,19,1,lower,29.85,1,7.36,1,30.21,0,36.94,2,15.38,9.63,2,0,1,9.99,1,487621,282695,4,4,4,0,0,36.73,2,0.35,0.38,0.26,4,4,3,3.67,3.67,0.11,0.54,4,3,3.5,0,0,0.77,0,1.12,0.87,1.23,1.39,0,1,0,0,0.25,0.25,72.66,0,40302741.1,38997.87225
53033029403,53033029403,594.9941571,5535,39,3,higher,61.9,4,21.38,4,73.81,3,31.37,2,23.05,12.32,3,1,2,24.14,3,381325,42961,3,2,2.5,0,0,50.69,3,0.49,0.48,0.4,3,3,3,3,3,0.41,0.39,2,4,3,0,0,12.99,4,0.74,1.01,0.8,1.08,4,0,2,0,0.25,1.5,45.04,4,25917841.81,20836.86203
53033029307,53033029307,956.4600681,3883,20,1,lower,42.17,3,14.14,3,68.89,3,14.89,0,14.61,9.22,1,0,0.5,12.13,1,329435,202,3,0,1.5,0,0,0,0,1.29,1.45,1.26,0,0,0,0,0,0.13,0.35,4,4,4,0,0,2.23,1,NA,NA,NA,0.86,0,0,0,1,1,1,58.15,2,41663233.91,26347.75315
53033029306,53033029306,631.5406554,3283,27,2,moderate,47.31,3,22.43,4,76.03,3,24.81,1,13.28,6.09,1,0,0.5,10.38,1,371142,31566,3,2,2.5,0,0,23.94,1,0.5,0.6,0.55,3,3,2,2.67,2.67,0.26,0.35,3,4,3.5,0,0,5.89,2,NA,NA,0.97,NA,0,0,0,0,1,0,50.19,3,27509800.91,20992.19427
53033028902,53033028902,509.5961607,6495,50,3,higher,73.8,4,22.66,4,82.05,4,66.22,4,34.69,9.18,4,0,2,47.14,4,434425,64239,3,3,3,69.56,4,49.9,3,0.41,0.65,0.27,3,2,3,2.67,2.67,0.08,0.2,4,4,4,0,0,39.51,4,0.73,0.76,0.69,NA,4,3,4,0,0.33,3.63,34.09,4,22197919.97,24133.94601
53033028901,53033028901,563.0029125,3368,24,1,lower,25.31,1,8.41,2,66.74,3,47.95,3,24.53,13.04,3,1,2,13.61,1,412053,54029,3,3,3,0.37,0,0.66,0,0.61,0.5,0.19,2,3,4,3,3,0.13,0.82,4,1,2.5,0,0,4.63,2,NA,0.97,0.85,1.22,0,0,1,0,0.33,0.33,66.09,1,24524308.77,24980.41693
53033028802,53033028802,699.6890615,6128,46,3,higher,73.19,4,32.45,4,82.13,4,70.53,4,38.06,16.52,4,2,3,44.39,4,459607,78028,4,3,3.5,43.41,3,46.21,3,0.51,0.57,0.48,3,3,3,3,3,0.33,0.31,2,4,3,0,0,9.57,3,0.81,0.87,0.89,0.92,2,1,1,0,0.25,1,35.42,4,30478333.61,28737.37092
53033028801,53033028801,1285.877876,3095,38,2,moderate,53.19,4,14.04,3,80.12,4,45.88,3,31.52,14.81,4,1,2.5,24.18,3,451505,63540,4,3,3.5,26.57,2,31.7,2,0.93,0.67,0.53,1,2,2,1.67,1.67,0.11,0.7,4,2,3,0,0,2.02,1,0.75,0.94,0.87,0.19,4,0,1,4,0.25,2.25,51.21,3,56012616.22,32892.20243
53033005600,53033005600,756.3071779,6382,10,1,lower,17.63,0,2.83,0,26.81,0,8.21,0,10.31,8.14,1,0,0.5,5.47,0,598368,259210,4,4,4,0,0,0,0,0.48,0.5,0.49,3,3,3,3,3,0.11,0.76,4,2,3,0,0,0.33,0,NA,NA,1.56,1.52,0,0,0,0,0.5,0,75.51,0,32944608.89,29625.68933
53033005400,53033005400,303.6888043,4948,22,1,lower,25.59,1,3.03,0,15.61,0,60.28,4,18.39,9.42,2,0,1,16.81,2,903209,555300,4,4,4,0,0,19.87,1,0.48,0.43,0.11,3,3,4,3.33,3.33,0.15,0.4,3,4,3.5,0,0,3.53,1,1.28,1.09,1.32,1.13,0,0,0,0,0.25,0,67.87,1,13228631.4,19281.86998
53033005302,53033005302,589.5955568,5706,42,3,higher,58.74,4,11.2,2,52.22,2,100,4,75.65,72.17,4,4,4,63.5,4,942669,725839,4,4,4,0,0,89.38,4,0.14,0.23,0.12,4,4,4,4,4,0.11,0.46,4,3,3.5,1,4,0,0,1,0.99,0.58,NA,0,0,4,0,0.33,1.32,64.29,1,25682679.72,25231.64493
53033005301,53033005301,134.2903075,7085,47,3,higher,61.41,4,18.25,4,43.82,1,99.51,4,59.64,43.44,4,4,4,71.32,4,941179,724240,4,4,4,0,0,100,4,0.14,0.13,0.08,4,4,4,4,4,0.2,0.55,3,3,3,1,4,7.21,3,0.87,1.05,1.1,1,1,0,0,0,0.25,0.25,25.77,4,5849662.396,11330.92399
53033005200,53033005200,240.0045317,6076,41,3,higher,51.49,4,12.72,3,27.89,0,82.78,4,47.15,29.59,4,4,4,43.2,4,959687,670192,4,4,4,0,0,79.55,4,0.21,0.3,0.14,4,4,4,4,4,0.11,0.26,4,4,4,0,0,4.94,2,0.9,1.05,1.07,1.26,0,0,0,0,0.25,0,38.88,4,10454555.58,14139.25019
53033005100,53033005100,217.8646029,3662,22,1,lower,20.5,1,1.64,0,17.3,0,37.27,2,16.49,9.24,2,0,1,16.52,2,924160,546350,4,4,4,0,0,53.45,3,0.32,0.37,0.17,4,4,4,4,4,0.14,0.35,4,4,4,0,0,2.41,1,0.98,1.05,1.12,1.27,0,0,0,0,0.25,0,75.87,0,9490144.143,13462.59448
53033005000,53033005000,187.1435197,3600,29,2,moderate,26.88,1,4.19,1,24.42,0,75.84,4,22.06,11.28,3,1,2,12.9,1,885982,563462,4,4,4,42.4,3,85.62,4,0.19,0.24,0.12,4,4,4,4,4,0.15,0.22,4,4,4,0,0,2.96,1,1.3,1.15,1.04,1.08,0,0,0,0,0.25,0,69.37,0,8151939.109,11560.15067
53033004900,53033004900,269.5956198,6139,26,2,moderate,16,0,0.82,0,26.06,0,74.94,4,16.69,5.75,2,0,1,13.03,1,858710,569871,4,4,4,27.15,2,79.64,4,0.6,0.19,0.14,3,4,4,3.67,3.67,0.14,0.34,4,4,4,0,0,6.94,2,0.97,1.02,1.33,1.49,0,0,0,0,0.25,0,70.03,0,11743538.22,16169.21358
53033004800,53033004800,329.9061197,4539,20,1,lower,18.54,0,0.67,0,24.03,0,45.5,3,14.48,7.47,1,0,0.5,13.13,1,793307,534519,4,4,4,0,0,95.29,4,0.52,0.42,0.23,3,3,4,3.33,3.33,0.11,0.47,4,3,3.5,0,0,2.25,1,1.11,1.01,1.18,1.2,0,0,0,0,0.25,0,73.04,0,14370653.09,18577.74899
53033004700,53033004700,500.9662624,6739,27,2,moderate,25.06,1,3.97,0,24.81,0,70.55,4,15.73,9.88,2,0,1,12.69,1,630535,520321,4,4,4,56.09,3,99.44,4,0.13,0.19,0.13,4,4,4,4,4,0.17,0.48,3,3,3,0,0,4.36,2,1.27,1.29,1.19,0.94,0,0,0,0,0.25,0,68.25,0,21822003.1,21467.9058
53033022603,53033022603,718.880732,5324,24,1,lower,38.13,2,14.57,3,45.38,1,33.07,2,23.4,13.2,3,1,2,10.65,1,455248,57859,4,3,3.5,0,0,0.27,0,0.52,0.63,0.37,3,2,3,2.67,2.67,0.17,0.44,3,3,3,0,0,1.56,1,NA,1.12,1.14,0.96,0,0,0,0,0.33,0,53.68,3,31314319.43,26279.81375
53033022604,53033022604,730.1889298,4233,23,1,lower,31.94,2,6.57,1,36.83,1,16.37,1,13.39,6.4,1,0,0.5,7.04,0,467743,117016,4,3,3.5,0,0,8.76,1,0.31,0.36,0.26,4,4,3,3.67,3.67,0.13,0.28,4,4,4,0,0,2.62,1,NA,NA,0.71,1.04,0,0,4,0,0.5,2,57.51,2,31806902.56,24259.36284
53033024300,53033024300,1033.099673,7255,20,1,lower,27.41,1,3.14,0,26.41,0,47.02,3,17.12,16,2,2,2,13.13,1,775058,389528,4,4,4,0,0,38.94,2,0.39,0.43,0.37,4,3,3,3.33,3.33,0.12,1.02,4,0,2,0,0,2.25,1,1.26,1.34,1.61,1.45,0,0,0,0,0.25,0,67.41,1,45001641.74,34041.91355
53033024400,53033024400,422.7871572,2885,24,1,lower,38.77,2,13.01,3,29.56,0,64.49,4,20.96,14.76,3,1,2,14.48,1,617442,181407,4,3,3.5,0,0,10.85,1,0.43,0.76,0.72,3,2,2,2.33,2.33,0.18,0.48,3,3,3,0,0,0,0,1.37,1.16,1.23,1.23,0,0,0,0,0.25,0,56.46,2,18416534.9,24637.20046
53033024500,53033024500,947.8711392,4595,9,1,lower,29.11,1,7.21,1,20.19,0,11.08,0,8.02,6.88,0,0,0,4.55,0,532823,59712,4,3,3.5,0,0,0,0,0.8,1.18,1.2,2,1,0,1,1,0.22,0.51,3,3,3,0,0,0.37,0,NA,NA,NA,1.71,0,0,0,0,1,0,75.34,0,41289101.67,36970.50114
53033028700,53033028700,661.1071427,5055,19,1,lower,38.54,2,7.04,1,68.3,3,13.04,0,20.84,9.19,3,0,1.5,17.95,2,477692,53566,4,3,3.5,0,0,0,0,1.22,0.51,0.51,0,3,2,1.67,1.67,0.22,0.32,3,4,3.5,0,0,0.79,0,NA,NA,NA,0.94,0,0,0,0,1,0,63.91,1,28797711.95,23258.35305
53033028600,53033028600,1581.075727,6214,17,1,lower,17.5,0,1.98,0,48.47,1,37.37,2,24.69,9.52,3,0,1.5,14.24,1,461122,27920,4,2,3,0,0,0.01,0,0.61,0.37,0.37,2,4,3,3,3,0.14,1.01,4,0,2,0,0,4.56,2,1.2,0.8,0.83,NA,0,2,2,0,0.33,1.32,70.9,0,68871383.16,47627.84456
53033028500,53033028500,867.3146617,3847,34,2,moderate,59.43,4,14.23,3,75.72,3,47.38,3,32.07,12.01,4,1,2.5,18.46,2,460846,67426,4,3,3.5,0,0,0,0,0.47,0.41,0.46,3,3,3,3,3,0.14,0.33,4,4,4,0,0,1.8,1,NA,0.79,0.86,0.98,0,3,1,0,0.33,1.32,46.9,4,37780075.54,34190.91093
53033028403,53033028403,523.6783712,4986,42,3,higher,68.61,4,20.67,4,77.33,3,47.56,3,34.16,8.55,4,0,2,31.32,3,481326,111847,4,3,3.5,6.42,1,28.16,2,0.53,0.81,0.33,3,1,3,2.33,2.33,0.4,0.29,2,4,3,0,0,10.32,4,0.58,0.61,0.8,0.68,4,4,2,4,0.25,3.5,33.21,4,22811338.6,19304.89666
53033028402,53033028402,2057.012052,5097,46,3,higher,71.42,4,28.33,4,76.29,3,59.79,3,38.43,17.28,4,2,3,42.12,4,488860,128497,4,3,3.5,41.19,2,31.86,2,0.48,0.35,0.38,3,4,3,3.33,3.33,0.38,0.34,2,4,3,0,0,10.46,4,0.79,0.61,0.64,0.9,3,4,4,1,0.25,3,38.44,4,89603086.57,44893.44777
53033028300,53033028300,2065.817027,4580,27,2,moderate,57.59,4,16.57,4,66.17,3,29.59,1,21.58,9.44,3,0,1.5,22.38,2,478547,89553,4,3,3.5,0,0,0.79,0,0.69,0.7,0.61,2,2,2,2,2,0.24,0.49,3,3,3,0,0,3.23,1,NA,1.05,1.06,0.99,0,0,0,0,0.33,0,57.72,2,89986629.74,62889.05501
53033004600,53033004600,638.8771028,3251,16,1,lower,11.44,0,3.26,0,20.59,0,32.88,2,11.06,6.2,1,0,0.5,11.3,1,888963,471758,4,4,4,0,0,15.02,1,0.48,0.53,0.2,3,3,4,3.33,3.33,0.1,0.38,4,4,4,0,0,0.83,0,NA,1,1.1,1.5,0,0,0,0,0.33,0,72.17,0,27829375.28,25514.22899
53033004500,53033004500,165.7982378,2676,25,1,lower,30.08,2,1.62,0,22.58,0,37.9,2,15.41,11.02,2,1,1.5,34.42,4,926840,533847,4,4,4,0,0,39.77,2,0.4,0.39,0.23,3,4,4,3.67,3.67,0.15,0.24,3,4,3.5,0,0,1.14,1,0.97,NA,1.16,1.26,0,0,0,0,0.33,0,65.18,1,7222142.348,11018.30281
53033004400,53033004400,244.596848,6260,34,2,moderate,29.57,1,3.27,0,21.93,0,75.63,4,40.65,27.77,4,4,4,47.04,4,918757,611714,4,4,4,0,0,78.37,4,0.26,0.19,0.14,4,4,4,4,4,0.15,0.53,4,3,3.5,0,0,3.7,1,0.86,0.87,1.03,0.96,1,1,0,0,0.25,0.5,45.91,4,10654596.08,13317.90008
53033004200,53033004200,608.8351663,7618,15,1,lower,17.06,0,2.12,0,21.89,0,27.5,1,11.13,8.46,1,0,0.5,7.05,0,847468,440994,4,4,4,0,0,23.53,1,0.9,0.38,0.24,1,4,4,3,3,0.15,0.36,4,4,4,0,0,2.07,1,0.89,0.83,1.18,1.26,1,2,0,0,0.25,0.75,71.03,0,26520753.76,23930.33293
53033004100,53033004100,804.2685582,7789,16,1,lower,20.71,1,3.95,0,13.58,0,29.61,1,14.89,10.49,1,1,1,11.43,1,787768,279405,4,4,4,0,0,14.6,1,0.39,0.69,0.34,4,2,3,3,3,0.16,0.44,3,3,3,0,0,0.45,0,NA,1.15,1.23,1.17,0,0,0,0,0.33,0,67.43,1,35033798.26,34219.24116
53033004000,53033004000,627.5019225,2690,19,1,lower,29.08,1,4.39,1,26.16,0,34.21,2,18.06,8.89,2,0,1,29.74,3,806442,304386,4,4,4,0,0,0,0,0.71,1.01,0.4,2,1,3,2,2,0.11,0.48,4,3,3.5,0,0,0,0,1.31,1,0.99,0.43,0,0,0,4,0.25,1,66.36,1,27333874.41,27442.65897
