"","GEOID","name","state","variable","estimate","moe","label","concept","census_geography","acs_type","year","se","cv","reliability"
"670","53053","Pierce County","Washington","B08201_010",13329,2140,"Estimate!!Total:!!1-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1300.91185410334,0.0976001090932061,"good"
"671","53053","Pierce County","Washington","B08201_011",3446,1154,"Estimate!!Total:!!1-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,701.519756838906,0.20357508904205,"fair"
"672","53053","Pierce County","Washington","B08201_012",1743,697,"Estimate!!Total:!!1-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,423.70820668693,0.243091340612123,"fair"
"673","53053","Pierce County","Washington","B08201_013",124486,4075,"Estimate!!Total:!!2-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2477.20364741641,0.0198994557413397,"good"
"674","53053","Pierce County","Washington","B08201_014",3067,887,"Estimate!!Total:!!2-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,539.209726443769,0.175810148824183,"fair"
"675","53053","Pierce County","Washington","B08201_015",24566,2767,"Estimate!!Total:!!2-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1682.06686930091,0.0684713371855781,"good"
"676","53053","Pierce County","Washington","B08201_016",64368,3404,"Estimate!!Total:!!2-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2069.3009118541,0.0321479758863737,"good"
"677","53053","Pierce County","Washington","B08201_017",23869,2270,"Estimate!!Total:!!2-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1379.93920972644,0.0578130298599206,"good"
"678","53053","Pierce County","Washington","B08201_018",8616,1380,"Estimate!!Total:!!2-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,838.905775075988,0.0973660370329605,"good"
"679","53053","Pierce County","Washington","B08201_019",57213,2991,"Estimate!!Total:!!3-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1818.23708206687,0.0317801388157739,"good"
"680","53053","Pierce County","Washington","B08201_020",1194,549,"Estimate!!Total:!!3-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,333.738601823708,0.279513066854027,"fair"
"681","53053","Pierce County","Washington","B08201_021",9080,1999,"Estimate!!Total:!!3-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1215.19756838906,0.133832331320381,"good"
"682","53053","Pierce County","Washington","B08201_022",23118,2435,"Estimate!!Total:!!3-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1480.24316109422,0.06402989709725,"good"
"683","53053","Pierce County","Washington","B08201_023",17051,2388,"Estimate!!Total:!!3-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1451.6717325228,0.0851370437231128,"good"
"684","53053","Pierce County","Washington","B08201_024",6770,1049,"Estimate!!Total:!!3-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,637.689969604863,0.094193496248872,"good"
"685","53053","Pierce County","Washington","B08201_025",82544,4016,"Estimate!!Total:!!4-or-more-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2441.33738601824,0.0295761943450552,"good"
"686","53053","Pierce County","Washington","B08201_026",1476,581,"Estimate!!Total:!!4-or-more-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,353.191489361702,0.239289626938823,"fair"
"687","53053","Pierce County","Washington","B08201_027",7307,1529,"Estimate!!Total:!!4-or-more-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,929.483282674772,0.127204500160774,"good"
"688","53053","Pierce County","Washington","B08201_028",31829,2864,"Estimate!!Total:!!4-or-more-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1741.03343465046,0.0546995957978716,"good"
"689","53053","Pierce County","Washington","B08201_029",21800,2379,"Estimate!!Total:!!4-or-more-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1446.20060790274,0.066339477426731,"good"
"690","53053","Pierce County","Washington","B08201_030",20132,2370,"Estimate!!Total:!!4-or-more-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1440.72948328267,0.0715641507690579,"good"
"691","53061","Snohomish County","Washington","B08201_001",312365,2487,"Estimate!!Total:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1511.85410334347,0.00484002402107619,"good"
"692","53061","Snohomish County","Washington","B08201_002",13550,1975,"Estimate!!Total:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1200.60790273556,0.0886057492793773,"good"
"693","53061","Snohomish County","Washington","B08201_003",85818,4306,"Estimate!!Total:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2617.62917933131,0.030502099551741,"good"
"694","53061","Snohomish County","Washington","B08201_004",123306,4193,"Estimate!!Total:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2548.93617021277,0.0206716313092045,"good"
"695","53061","Snohomish County","Washington","B08201_005",54177,3959,"Estimate!!Total:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2406.68693009119,0.0444226688463958,"good"
"696","53061","Snohomish County","Washington","B08201_006",35514,2631,"Estimate!!Total:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1599.39209726444,0.0450355380206239,"good"
"697","53061","Snohomish County","Washington","B08201_007",76004,4238,"Estimate!!Total:!!1-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2576.29179331307,0.0338967921861095,"good"
"698","53061","Snohomish County","Washington","B08201_008",8167,1505,"Estimate!!Total:!!1-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,914.893617021277,0.112023217463117,"good"
"699","53061","Snohomish County","Washington","B08201_009",50129,3678,"Estimate!!Total:!!1-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2235.86626139818,0.0446022514193017,"good"
"700","53061","Snohomish County","Washington","B08201_010",13282,2120,"Estimate!!Total:!!1-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1288.7537993921,0.0970301008426515,"good"
"701","53061","Snohomish County","Washington","B08201_011",2664,958,"Estimate!!Total:!!1-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,582.370820668693,0.218607665416176,"fair"
"702","53061","Snohomish County","Washington","B08201_012",1762,792,"Estimate!!Total:!!1-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,481.45896656535,0.273245724497928,"fair"
"703","53061","Snohomish County","Washington","B08201_013",102491,4861,"Estimate!!Total:!!2-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2955.01519756839,0.0288319481473338,"good"
"704","53061","Snohomish County","Washington","B08201_014",2610,992,"Estimate!!Total:!!2-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,603.039513677812,0.231049622098778,"fair"
"705","53061","Snohomish County","Washington","B08201_015",20512,2362,"Estimate!!Total:!!2-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1435.86626139818,0.0700012802943729,"good"
"706","53061","Snohomish County","Washington","B08201_016",55987,3157,"Estimate!!Total:!!2-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1919.14893617021,0.0342784742202692,"good"
"707","53061","Snohomish County","Washington","B08201_017",16107,1950,"Estimate!!Total:!!2-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1185.4103343465,0.0735959728283668,"good"
"708","53061","Snohomish County","Washington","B08201_018",7275,1376,"Estimate!!Total:!!2-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,836.474164133739,0.114979266547593,"good"
"709","53061","Snohomish County","Washington","B08201_019",58773,3878,"Estimate!!Total:!!3-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2357.44680851064,0.0401110511376081,"good"
"710","53061","Snohomish County","Washington","B08201_020",1232,661,"Estimate!!Total:!!3-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,401.823708206687,0.326155607310623,"use with caution"
"711","53061","Snohomish County","Washington","B08201_021",8803,1798,"Estimate!!Total:!!3-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1093.00911854103,0.124163253270593,"good"
"712","53061","Snohomish County","Washington","B08201_022",25725,3010,"Estimate!!Total:!!3-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1829.78723404255,0.0711287554535492,"good"
"713","53061","Snohomish County","Washington","B08201_023",15781,1951,"Estimate!!Total:!!3-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1186.01823708207,0.0751548214360349,"good"
"714","53061","Snohomish County","Washington","B08201_024",7232,1460,"Estimate!!Total:!!3-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,887.537993920973,0.122723727035533,"good"
"715","53061","Snohomish County","Washington","B08201_025",75097,4337,"Estimate!!Total:!!4-or-more-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2636.47416413374,0.0351075830477081,"good"
"716","53061","Snohomish County","Washington","B08201_026",1541,712,"Estimate!!Total:!!4-or-more-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,432.826747720365,0.28087394401062,"fair"
"717","53061","Snohomish County","Washington","B08201_027",6374,1440,"Estimate!!Total:!!4-or-more-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,875.379939209726,0.137336043176926,"good"
"718","53061","Snohomish County","Washington","B08201_028",28312,3014,"Estimate!!Total:!!4-or-more-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1832.2188449848,0.0647152742647924,"good"
"719","53061","Snohomish County","Washington","B08201_029",19625,2621,"Estimate!!Total:!!4-or-more-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1593.31306990881,0.0811879271291116,"good"
"720","53061","Snohomish County","Washington","B08201_030",19245,2288,"Estimate!!Total:!!4-or-more-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1390.88145896657,0.0722723543240616,"good"
"721","REGION","Region","Washington","B08201_001",1691195,7093.12610912847,"Estimate!!Total:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,4311.93076542764,0.00254963547398593,"good"
"722","REGION","Region","Washington","B08201_002",127958,6434.25318121692,"Estimate!!Total:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,3911.40011016226,0.0305678434342695,"good"
"723","REGION","Region","Washington","B08201_003",551040,11113.2266691542,"Estimate!!Total:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,6755.76089310285,0.0122600190423614,"good"
"724","REGION","Region","Washington","B08201_004",611519,10502.7899626718,"Estimate!!Total:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,6384.67474934457,0.0104406809099056,"good"
"725","REGION","Region","Washington","B08201_005",260594,7727.41166238735,"Estimate!!Total:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,4697.51468838137,0.0180261812949698,"good"
"726","REGION","Region","Washington","B08201_006",140084,5645.40937399583,"Estimate!!Total:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,3431.85980182117,0.0244985851476341,"good"
"727","REGION","Region","Washington","B08201_007",459646,10365.1945471371,"Estimate!!Total:!!1-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,6301.03011984016,0.0137084411043285,"good"
"728","REGION","Region","Washington","B08201_008",84579,5404.98492134807,"Estimate!!Total:!!1-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,3285.70511936053,0.0388477650405009,"good"
"729","REGION","Region","Washington","B08201_009",306163,9527.87667846305,"Estimate!!Total:!!1-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,5792.02229693802,0.0189181001523307,"good"
"730","REGION","Region","Washington","B08201_010",53234,4011.31412382526,"Estimate!!Total:!!1-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2438.48882907311,0.0458069810473214,"good"
"731","REGION","Region","Washington","B08201_011",9867,1796.22298170355,"Estimate!!Total:!!1-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1091.92886425748,0.110664727298822,"good"
"732","REGION","Region","Washington","B08201_012",5803,1373.49845285679,"Estimate!!Total:!!1-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,834.953466782244,0.143883071994183,"good"
"733","REGION","Region","Washington","B08201_013",598158,10655.2698229562,"Estimate!!Total:!!2-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,6477.36767352957,0.0108288573813768,"good"
"734","REGION","Region","Washington","B08201_014",27456,3420.70212091027,"Estimate!!Total:!!2-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2079.45417684515,0.0757376958349777,"good"
"735","REGION","Region","Washington","B08201_015",155959,6173.79380932017,"Estimate!!Total:!!2-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,3753.06614548338,0.0240644409459113,"good"
"736","REGION","Region","Washington","B08201_016",297949,7609.69289787702,"Estimate!!Total:!!2-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,4625.95312940852,0.0155259897815013,"good"
"737","REGION","Region","Washington","B08201_017",86787,4483.10026655662,"Estimate!!Total:!!2-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2725.28891583989,0.0314020408107192,"good"
"738","REGION","Region","Washington","B08201_018",30007,2657.56072367124,"Estimate!!Total:!!2-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1615.5384338427,0.0538387187603792,"good"
"739","REGION","Region","Washington","B08201_019",268649,7652.38328888458,"Estimate!!Total:!!3-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,4651.90473488424,0.0173159205315644,"good"
"740","REGION","Region","Washington","B08201_020",7961,1651.78993821854,"Estimate!!Total:!!3-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1004.12762201735,0.126130840600094,"good"
"741","REGION","Region","Washington","B08201_021",50888,4571.74999316454,"Estimate!!Total:!!3-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2779.1793271517,0.054613648151857,"good"
"742","REGION","Region","Washington","B08201_022",110978,5635.98491836165,"Estimate!!Total:!!3-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,3426.13064945997,0.0308721606936507,"good"
"743","REGION","Region","Washington","B08201_023",71507,4157.77272106112,"Estimate!!Total:!!3-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2527.5214109794,0.035346489308451,"good"
"744","REGION","Region","Washington","B08201_024",27315,2471.04552770684,"Estimate!!Total:!!3-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,1502.155335992,0.0549937886140217,"good"
"745","REGION","Region","Washington","B08201_025",364742,8986.38052833286,"Estimate!!Total:!!4-or-more-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,5462.84530597742,0.0149772861528901,"good"
"746","REGION","Region","Washington","B08201_026",7962,1493.28296045994,"Estimate!!Total:!!4-or-more-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,907.770796632182,0.114012910905825,"good"
"747","REGION","Region","Washington","B08201_027",38030,3294.00834850187,"Estimate!!Total:!!4-or-more-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2002.43668601937,0.0526541332111326,"good"
"748","REGION","Region","Washington","B08201_028",149358,5916.42265224519,"Estimate!!Total:!!4-or-more-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,3596.60951504267,0.024080461140633,"good"
"749","REGION","Region","Washington","B08201_029",92433,5240.71855760257,"Estimate!!Total:!!4-or-more-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,3185.84714747877,0.0344665557482584,"good"
"750","REGION","Region","Washington","B08201_030",76959,4541.88826370707,"Estimate!!Total:!!4-or-more-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2021,2761.02630012588,0.0358765875352574,"good"
"751","53033","King County","Washington","B08201_001",945040,5381,"Estimate!!Total:","Household Size by Vehicles Available","County","acs1",2022,3271.12462006079,0.00346136102182002,"good"
"752","53033","King County","Washington","B08201_002",106739,5504,"Estimate!!Total:!!No vehicle available","Household Size by Vehicles Available","County","acs1",2022,3345.89665653495,0.0313465242932289,"good"
"753","53033","King County","Washington","B08201_003",351491,8561,"Estimate!!Total:!!1 vehicle available","Household Size by Vehicles Available","County","acs1",2022,5204.25531914894,0.0148062263874436,"good"
"754","53033","King County","Washington","B08201_004",322812,7282,"Estimate!!Total:!!2 vehicles available","Household Size by Vehicles Available","County","acs1",2022,4426.74772036474,0.0137130829100676,"good"
"755","53033","King County","Washington","B08201_005",112431,5143,"Estimate!!Total:!!3 vehicles available","Household Size by Vehicles Available","County","acs1",2022,3126.44376899696,0.0278076666488509,"good"
"756","53033","King County","Washington","B08201_006",51567,4268,"Estimate!!Total:!!4 or more vehicles available","Household Size by Vehicles Available","County","acs1",2022,2594.52887537994,0.0503137447472209,"good"
"757","53033","King County","Washington","B08201_007",301935,7634,"Estimate!!Total:!!1-person household:","Household Size by Vehicles Available","County","acs1",2022,4640.72948328267,0.0153699620225634,"good"
"758","53033","King County","Washington","B08201_008",78042,4783,"Estimate!!Total:!!1-person household:!!No vehicle available","Household Size by Vehicles Available","County","acs1",2022,2907.59878419453,0.0372568461109983,"good"
"759","53033","King County","Washington","B08201_009",190817,6557,"Estimate!!Total:!!1-person household:!!1 vehicle available","Household Size by Vehicles Available","County","acs1",2022,3986.01823708207,0.0208892197083177,"good"
"760","53033","King County","Washington","B08201_010",26191,2606,"Estimate!!Total:!!1-person household:!!2 vehicles available","Household Size by Vehicles Available","County","acs1",2022,1584.19452887538,0.060486217741796,"good"
"761","53033","King County","Washington","B08201_011",4545,1313,"Estimate!!Total:!!1-person household:!!3 vehicles available","Household Size by Vehicles Available","County","acs1",2022,798.176291793313,0.175616345829112,"fair"
"762","53033","King County","Washington","B08201_012",2340,1007,"Estimate!!Total:!!1-person household:!!4 or more vehicles available","Household Size by Vehicles Available","County","acs1",2022,612.158054711246,0.261606006286857,"fair"
"763","53033","King County","Washington","B08201_013",326290,8222,"Estimate!!Total:!!2-person household:","Household Size by Vehicles Available","County","acs1",2022,4998.17629179331,0.0153182024940798,"good"
"764","53033","King County","Washington","B08201_014",20522,2420,"Estimate!!Total:!!2-person household:!!No vehicle available","Household Size by Vehicles Available","County","acs1",2022,1471.12462006079,0.0716852460803426,"good"
"765","53033","King County","Washington","B08201_015",105487,5622,"Estimate!!Total:!!2-person household:!!1 vehicle available","Household Size by Vehicles Available","County","acs1",2022,3417.62917933131,0.0323985816198328,"good"
"766","53033","King County","Washington","B08201_016",157906,6522,"Estimate!!Total:!!2-person household:!!2 vehicles available","Household Size by Vehicles Available","County","acs1",2022,3964.74164133739,0.0251082393407305,"good"
"767","53033","King County","Washington","B08201_017",33225,3061,"Estimate!!Total:!!2-person household:!!3 vehicles available","Household Size by Vehicles Available","County","acs1",2022,1860.79027355623,0.0560057268188482,"good"
"768","53033","King County","Washington","B08201_018",9150,1695,"Estimate!!Total:!!2-person household:!!4 or more vehicles available","Household Size by Vehicles Available","County","acs1",2022,1030.39513677812,0.112611490358264,"good"
"769","53033","King County","Washington","B08201_019",136048,6787,"Estimate!!Total:!!3-person household:","Household Size by Vehicles Available","County","acs1",2022,4125.8358662614,0.0303263250195622,"good"
"770","53033","King County","Washington","B08201_020",4211,1255,"Estimate!!Total:!!3-person household:!!No vehicle available","Household Size by Vehicles Available","County","acs1",2022,762.917933130699,0.181172627197981,"fair"
"771","53033","King County","Washington","B08201_021",31907,3387,"Estimate!!Total:!!3-person household:!!1 vehicle available","Household Size by Vehicles Available","County","acs1",2022,2058.96656534954,0.064530246195178,"good"
"772","53033","King County","Washington","B08201_022",55016,4322,"Estimate!!Total:!!3-person household:!!2 vehicles available","Household Size by Vehicles Available","County","acs1",2022,2627.3556231003,0.0477562095226898,"good"
"773","53033","King County","Washington","B08201_023",34634,3438,"Estimate!!Total:!!3-person household:!!3 vehicles available","Household Size by Vehicles Available","County","acs1",2022,2089.96960486322,0.0603444477930133,"good"
"774","53033","King County","Washington","B08201_024",10280,1866,"Estimate!!Total:!!3-person household:!!4 or more vehicles available","Household Size by Vehicles Available","County","acs1",2022,1134.34650455927,0.110344990715882,"good"
"775","53033","King County","Washington","B08201_025",180767,6785,"Estimate!!Total:!!4-or-more-person household:","Household Size by Vehicles Available","County","acs1",2022,4124.62006079027,0.0228173287203432,"good"
"776","53033","King County","Washington","B08201_026",3964,1043,"Estimate!!Total:!!4-or-more-person household:!!No vehicle available","Household Size by Vehicles Available","County","acs1",2022,634.042553191489,0.159950190007944,"fair"
"777","53033","King County","Washington","B08201_027",23280,2740,"Estimate!!Total:!!4-or-more-person household:!!1 vehicle available","Household Size by Vehicles Available","County","acs1",2022,1665.65349544073,0.071548689666698,"good"
"778","53033","King County","Washington","B08201_028",83699,4609,"Estimate!!Total:!!4-or-more-person household:!!2 vehicles available","Household Size by Vehicles Available","County","acs1",2022,2801.82370820669,0.0334749962150884,"good"
"779","53033","King County","Washington","B08201_029",40027,3186,"Estimate!!Total:!!4-or-more-person household:!!3 vehicles available","Household Size by Vehicles Available","County","acs1",2022,1936.77811550152,0.0483867918030709,"good"
"780","53033","King County","Washington","B08201_030",29797,3415,"Estimate!!Total:!!4-or-more-person household:!!4 or more vehicles available","Household Size by Vehicles Available","County","acs1",2022,2075.98784194529,0.0696710354044128,"good"
"781","53035","Kitsap County","Washington","B08201_001",109245,1987,"Estimate!!Total:","Household Size by Vehicles Available","County","acs1",2022,1207.90273556231,0.0110568239787845,"good"
"782","53035","Kitsap County","Washington","B08201_002",4921,1186,"Estimate!!Total:!!No vehicle available","Household Size by Vehicles Available","County","acs1",2022,720.9726443769,0.146509377032493,"good"
"783","53035","Kitsap County","Washington","B08201_003",30021,2867,"Estimate!!Total:!!1 vehicle available","Household Size by Vehicles Available","County","acs1",2022,1742.85714285714,0.0580545998753254,"good"
"784","53035","Kitsap County","Washington","B08201_004",40983,2908,"Estimate!!Total:!!2 vehicles available","Household Size by Vehicles Available","County","acs1",2022,1767.7811550152,0.0431344985729497,"good"
"785","53035","Kitsap County","Washington","B08201_005",21389,2111,"Estimate!!Total:!!3 vehicles available","Household Size by Vehicles Available","County","acs1",2022,1283.28267477204,0.0599973198733946,"good"
"786","53035","Kitsap County","Washington","B08201_006",11931,1802,"Estimate!!Total:!!4 or more vehicles available","Household Size by Vehicles Available","County","acs1",2022,1095.44072948328,0.0918146617620721,"good"
"787","53035","Kitsap County","Washington","B08201_007",25843,2433,"Estimate!!Total:!!1-person household:","Household Size by Vehicles Available","County","acs1",2022,1479.0273556231,0.0572312562637117,"good"
"788","53035","Kitsap County","Washington","B08201_008",3381,974,"Estimate!!Total:!!1-person household:!!No vehicle available","Household Size by Vehicles Available","County","acs1",2022,592.09726443769,0.175124893356312,"fair"
"789","53035","Kitsap County","Washington","B08201_009",16931,2383,"Estimate!!Total:!!1-person household:!!1 vehicle available","Household Size by Vehicles Available","County","acs1",2022,1448.63221884498,0.0855609366750331,"good"
"790","53035","Kitsap County","Washington","B08201_010",4683,1060,"Estimate!!Total:!!1-person household:!!2 vehicles available","Household Size by Vehicles Available","County","acs1",2022,644.376899696049,0.137599167135607,"good"
"791","53035","Kitsap County","Washington","B08201_011",848,479,"Estimate!!Total:!!1-person household:!!3 vehicles available","Household Size by Vehicles Available","County","acs1",2022,291.185410334346,0.343379021620692,"use with caution"
"792","53035","Kitsap County","Washington","B08201_012",0,214,"Estimate!!Total:!!1-person household:!!4 or more vehicles available","Household Size by Vehicles Available","County","acs1",2022,130.091185410334,Inf,"estimate is 0, cannot compute"
"793","53035","Kitsap County","Washington","B08201_013",38715,2947,"Estimate!!Total:!!2-person household:","Household Size by Vehicles Available","County","acs1",2022,1791.48936170213,0.0462737791993317,"good"
"794","53035","Kitsap County","Washington","B08201_014",717,394,"Estimate!!Total:!!2-person household:!!No vehicle available","Household Size by Vehicles Available","County","acs1",2022,239.51367781155,0.334049759848745,"use with caution"
"795","53035","Kitsap County","Washington","B08201_015",8137,1605,"Estimate!!Total:!!2-person household:!!1 vehicle available","Household Size by Vehicles Available","County","acs1",2022,975.683890577508,0.119907077617981,"good"
"796","53035","Kitsap County","Washington","B08201_016",18757,2036,"Estimate!!Total:!!2-person household:!!2 vehicles available","Household Size by Vehicles Available","County","acs1",2022,1237.68996960486,0.0659854971266654,"good"
"797","53035","Kitsap County","Washington","B08201_017",7656,1261,"Estimate!!Total:!!2-person household:!!3 vehicles available","Household Size by Vehicles Available","County","acs1",2022,766.565349544073,0.100126090588306,"good"
"798","53035","Kitsap County","Washington","B08201_018",3448,973,"Estimate!!Total:!!2-person household:!!4 or more vehicles available","Household Size by Vehicles Available","County","acs1",2022,591.489361702128,0.171545638544701,"fair"
"799","53035","Kitsap County","Washington","B08201_019",20718,2377,"Estimate!!Total:!!3-person household:","Household Size by Vehicles Available","County","acs1",2022,1444.98480243161,0.0697453809456323,"good"
"800","53035","Kitsap County","Washington","B08201_020",486,343,"Estimate!!Total:!!3-person household:!!No vehicle available","Household Size by Vehicles Available","County","acs1",2022,208.510638297872,0.429034235180807,"use with caution"
