"","survey_year","hh_id","daynum","deliver_package","n_days","hh_day_weight"
"4016",2023,"23218042",1,NA,1,28.9196334056464
"4017",2023,"23218226",1,"No",1,27.7689962179172
"4018",2023,"23218314",1,NA,1,1847.44991398264
"4019",2023,"23218402",1,NA,1,28.2972424773841
"4020",2023,"23218572",1,NA,1,82.116268531612
"4021",2023,"23218574",1,NA,1,146.289468047576
"4022",2023,"23218835",1,"No",1,34.9006060163577
"4023",2023,"23218845",1,NA,1,14.3177791976589
"4024",2023,"23218946",1,"No",1,31.1692693067279
"4025",2023,"23219115",1,NA,1,1821.18479815423
"4026",2023,"23219178",1,"Yes",1,20.6748811747523
"4027",2023,"23219190",1,"No",1,28.5119730968444
"4028",2023,"23219245",1,"No",1,28.3205525192015
"4029",2023,"23219952",1,NA,1,33.2345110372401
"4030",2023,"23220056",1,"No",1,31.6011145148514
"4031",2023,"23220227",1,"No",1,31.6792711206773
"4032",2023,"23220398",1,NA,1,27.9354178597508
"4033",2023,"23220631",1,"No",1,15.5748533181746
"4034",2023,"23220745",3,NA,1,29.1559709449632
"4035",2023,"23220850",1,NA,1,31.3703856529886
"4036",2023,"23221176",1,NA,1,32.0609212463326
"4037",2023,"23221317",1,"No",1,32.4067729101505
"4038",2023,"23221426",1,"No",1,49.8672410980717
"4039",2023,"23221445",4,"No",4,7.77529966121325
"4040",2023,"23221445",5,"No",4,7.77529966121325
"4041",2023,"23221445",6,"No",4,7.77529966121325
"4042",2023,"23221445",7,"No",4,7.77529966121325
"4043",2023,"23221486",1,"No",1,31.5312522574806
"4044",2023,"23221489",1,NA,1,28.3487321669903
"4045",2023,"23221496",1,"No",1,31.7582311360972
"4046",2023,"23221578",1,"No",1,43.2908954582802
"4047",2023,"23221630",1,"No",1,27.5554031558407
"4048",2023,"23221800",1,"No",4,3.44181969181845
"4049",2023,"23221800",2,"No",4,3.44181969181845
"4050",2023,"23221800",3,"No",4,3.44181969181845
"4051",2023,"23221800",7,"No",4,3.44181969181845
"4052",2023,"23221871",4,NA,1,83.6055041462566
"4053",2023,"23221879",1,"No",1,28.1581166340963
"4054",2023,"23221959",1,NA,1,52.9423789708126
"4055",2023,"23222034",1,"No",4,58.4642289095555
"4056",2023,"23222034",5,"No",4,58.4642289095555
"4057",2023,"23222034",6,"No",4,58.4642289095555
"4058",2023,"23222034",7,"No",4,58.4642289095555
"4059",2023,"23222116",1,"No",4,366.629309344068
"4060",2023,"23222116",5,"No",4,366.629309344068
"4061",2023,"23222116",6,"No",4,366.629309344068
"4062",2023,"23222116",7,"No",4,366.629309344068
"4063",2023,"23222196",1,NA,1,29.8198664191214
"4064",2023,"23222218",1,"No",1,46.6695627949407
"4065",2023,"23222234",1,"Yes",1,294.068149673272
"4066",2023,"23222358",1,"No",4,6.88651623806225
"4067",2023,"23222358",5,"No",4,6.88651623806225
"4068",2023,"23222358",6,"No",4,6.88651623806225
"4069",2023,"23222358",7,"No",4,6.88651623806225
"4070",2023,"23222473",4,"No",4,63.6849805374275
"4071",2023,"23222473",5,"No",4,63.6849805374275
"4072",2023,"23222473",6,"No",4,63.6849805374275
"4073",2023,"23222473",7,"No",4,63.6849805374275
"4074",2023,"23222696",1,"No",1,27.8195244336968
"4075",2023,"23222725",1,NA,1,133.160232453482
"4076",2023,"23222808",3,"No",4,396.069433249563
"4077",2023,"23222808",4,"No",4,396.069433249563
"4078",2023,"23222808",5,"No",4,396.069433249563
"4079",2023,"23222808",6,"No",4,396.069433249563
"4080",2023,"23222821",1,"No",4,122.300566720221
"4081",2023,"23222821",2,"No",4,122.300566720221
"4082",2023,"23222821",6,"No",4,122.300566720221
"4083",2023,"23222821",7,"No",4,122.300566720221
"4084",2023,"23223047",1,"No",4,7.09494435958728
"4085",2023,"23223047",2,"No",4,7.09494435958728
"4086",2023,"23223047",3,"No",4,7.09494435958728
"4087",2023,"23223047",7,"No",4,7.09494435958728
"4088",2023,"23223119",1,NA,1,30.5975471103335
"4089",2023,"23223149",1,NA,1,30.523337686397
"4090",2023,"23223341",1,NA,1,46.0334983432372
"4091",2023,"23223423",1,NA,1,119.366072356781
"4092",2023,"23223487",1,NA,1,60.0526369211687
"4093",2023,"23223639",3,"No",4,180.049551344882
"4094",2023,"23223639",4,"Yes",4,180.049551344882
"4095",2023,"23223639",5,"Yes",4,180.049551344882
"4096",2023,"23223639",6,"Yes",4,180.049551344882
"4097",2023,"23223702",1,NA,1,48.5220692159435
"4098",2023,"23223983",1,"Yes",1,68.1561436334359
"4099",2023,"23224322",1,NA,1,2783.07572510243
"4100",2023,"23224406",1,NA,1,46.6497332318536
"4101",2023,"23224481",1,"No",4,11.556920045833
"4102",2023,"23224481",2,"No",4,11.556920045833
"4103",2023,"23224481",3,"No",4,11.556920045833
"4104",2023,"23224481",7,"No",4,11.556920045833
"4105",2023,"23224634",1,NA,1,49.2475279188869
"4106",2023,"23224723",1,NA,1,46.0421369592326
"4107",2023,"23224763",1,"No",1,190.996368646169
"4108",2023,"23224874",1,NA,1,640.866419624164
"4109",2023,"23225077",1,NA,1,45.1849293985468
"4110",2023,"23225262",1,NA,1,56.1677594109348
"4111",2023,"23225306",1,NA,1,56.3333971762024
"4112",2023,"23225335",4,"No",4,13.0657116544943
"4113",2023,"23225335",5,"No",4,13.0657116544943
"4114",2023,"23225335",6,"No",4,13.0657116544943
"4115",2023,"23225335",7,"No",4,13.0657116544943
"4116",2023,"23225397",1,NA,1,46.5412900265757
"4117",2023,"23225429",3,"Yes",2,27.9385627523253
"4118",2023,"23225429",4,"Yes",2,27.9385627523253
"4119",2023,"23225509",4,"No",3,20.2307697724821
"4120",2023,"23225509",5,"No",3,20.2307697724821
"4121",2023,"23225509",6,"No",3,20.2307697724821
"4122",2023,"23225524",1,NA,1,2546.04860978046
"4123",2023,"23225871",1,"No",1,95.5529320348548
"4124",2023,"23225873",1,NA,1,208.526831601529
"4125",2023,"23225918",1,"Yes",1,567.112771478793
"4126",2023,"23225949",1,"Yes",1,356.820827979299
"4127",2023,"23226005",1,NA,1,55.7566597225608
"4128",2023,"23226014",1,NA,1,92.5131825155713
"4129",2023,"23226272",1,NA,1,57.5310057322715
"4130",2023,"23226318",1,NA,1,512.339598514405
"4131",2023,"23226588",1,NA,1,45.8251885544026
"4132",2023,"23226918",1,"No",1,2173.31096872696
"4133",2023,"23226964",1,NA,1,72.7019463405189
"4134",2023,"23227151",1,NA,1,150.757201397053
"4135",2023,"23227473",1,NA,1,52.5270340033742
"4136",2023,"23227622",1,NA,1,46.1262026614279
"4137",2023,"23227797",1,NA,1,2727.01365182072
"4138",2023,"23227981",1,NA,1,266.93322067721
"4139",2023,"23228013",7,NA,1,59.5588771201111
"4140",2023,"23228061",1,"No",3,435.022448199567
"4141",2023,"23228061",5,"No",3,435.022448199567
"4142",2023,"23228061",6,"No",3,435.022448199567
"4143",2023,"23228334",1,NA,1,154.347141796755
"4144",2023,"23228359",1,NA,1,121.061811969339
"4145",2023,"23228460",1,"No",4,29.8043566073775
"4146",2023,"23228460",2,"No",4,29.8043566073775
"4147",2023,"23228460",3,"No",4,29.8043566073775
"4148",2023,"23228460",7,"No",4,29.8043566073775
"4149",2023,"23228542",1,NA,1,56.9934919937392
"4150",2023,"23228717",1,"No",1,309.055988792763
"4151",2023,"23228771",1,NA,1,57.4254630505834
"4152",2023,"23228860",1,NA,1,56.787874522489
"4153",2023,"23228916",1,NA,1,46.2450914905387
"4154",2023,"23228932",1,"Yes",1,56.1243139220234
"4155",2023,"23228978",4,"No",1,46.4835124639035
"4156",2023,"23229153",1,NA,1,643.965315244256
"4157",2023,"23229183",1,NA,1,46.6730348926541
"4158",2023,"23229214",7,NA,1,47.9372333134499
"4159",2023,"23229330",1,"Yes",4,44.983331032226
"4160",2023,"23229330",2,"No",4,44.983331032226
"4161",2023,"23229330",6,"No",4,44.983331032226
"4162",2023,"23229330",7,"No",4,44.983331032226
"4163",2023,"23229332",1,NA,1,56.7522866569766
"4164",2023,"23229339",1,NA,1,57.7032634834395
"4165",2023,"23229618",7,NA,1,277.624236820227
"4166",2023,"23229670",1,NA,1,1235.22612949056
"4167",2023,"23229702",1,NA,1,2624.95867330051
"4168",2023,"23229938",1,NA,1,56.9325367628031
"4169",2023,"23229986",1,NA,1,105.459976990035
"4170",2023,"23230031",1,NA,1,86.9896732273773
"4171",2023,"23230278",2,NA,1,149.56569442145
"4172",2023,"23230310",1,NA,1,2660.4632342338
"4173",2023,"23230553",1,NA,1,44.8534594743953
"4174",2023,"23230557",1,NA,1,47.5736257515416
"4175",2023,"23230561",1,NA,1,44.4196295318836
"4176",2023,"23230656",1,NA,1,67.0064080977717
"4177",2023,"23230926",1,"No",1,260.000280421716
"4178",2023,"23230942",1,NA,1,58.3497450948709
"4179",2023,"23231101",1,"Yes",2,1266.28229297753
"4180",2023,"23231101",6,"No",2,1266.28229297753
"4181",2023,"23231119",1,NA,1,56.7522866569766
"4182",2023,"23231159",1,NA,1,46.5482747708579
"4183",2023,"23231167",1,NA,1,80.2622054689673
"4184",2023,"23231324",1,"No",1,3229.1527785716
"4185",2023,"23231514",1,NA,1,46.2075213379314
"4186",2023,"23231547",1,NA,1,46.5482747708579
"4187",2023,"23231584",2,"Yes",3,16.397759444119
"4188",2023,"23231584",3,"Yes",3,16.397759444119
"4189",2023,"23231584",5,"Yes",3,16.397759444119
"4190",2023,"23231605",6,NA,1,48.8574162678848
"4191",2023,"23231667",1,NA,1,57.4399484673858
"4192",2023,"23231785",5,NA,1,45.9073889836156
"4193",2023,"23231831",1,NA,1,103.085362352427
"4194",2023,"23231964",1,"No",3,80.7956826134453
"4195",2023,"23231964",2,"No",3,80.7956826134453
"4196",2023,"23231964",6,"No",3,80.7956826134453
"4197",2023,"23232076",1,"No",4,11.6029432076628
"4198",2023,"23232076",5,"No",4,11.6029432076628
"4199",2023,"23232076",6,"No",4,11.6029432076628
"4200",2023,"23232076",7,"No",4,11.6029432076628
"4201",2023,"23232200",1,NA,1,56.7404565216691
"4202",2023,"23232485",1,NA,1,57.2968144556532
"4203",2023,"23232589",1,NA,1,44.2445745442099
"4204",2023,"23233030",1,"No",1,260.000280421716
"4205",2023,"23233080",1,NA,1,45.7516693798323
"4206",2023,"23233366",1,NA,1,56.2952101129058
"4207",2023,"23233418",1,NA,1,374.91018993787
"4208",2023,"23233606",1,NA,1,46.227603894607
"4209",2023,"23233651",1,NA,1,3134.86535907957
"4210",2023,"23233826",1,NA,1,131.086228526618
"4211",2023,"23233975",4,NA,1,2716.01982510767
"4212",2023,"23234207",1,NA,1,124.78044367146
"4213",2023,"23234337",1,NA,1,46.5271364014145
"4214",2023,"23234379",1,NA,1,58.5645294192947
"4215",2023,"23234595",1,NA,1,45.492448773217
"4216",2023,"23234636",1,NA,1,30.7893321160244
"4217",2023,"23234692",1,NA,1,47.4056559190533
"4218",2023,"23234713",1,"Yes",1,1083.6875055183
"4219",2023,"23234919",1,NA,1,57.3900970555817
"4220",2023,"23235206",1,NA,1,134.039956831549
"4221",2023,"23235331",3,"No",4,646.723061582367
"4222",2023,"23235331",4,"No",4,646.723061582367
"4223",2023,"23235331",5,"Yes",4,646.723061582367
"4224",2023,"23235331",6,"Yes",4,646.723061582367
"4225",2023,"23235540",1,NA,1,141.039942383178
"4226",2023,"23235543",1,NA,1,1592.98006166991
"4227",2023,"23235761",4,"No",1,249.145526682124
"4228",2023,"23235802",3,"No",3,150.815722145121
"4229",2023,"23235802",4,"Yes",3,150.815722145121
"4230",2023,"23235802",6,"No",3,150.815722145121
"4231",2023,"23235807",1,NA,1,57.2505331258437
"4232",2023,"23235969",6,NA,1,194.861061851824
"4233",2023,"23236019",1,NA,1,46.5482747708579
"4234",2023,"23236332",1,NA,1,46.5428265068927
"4235",2023,"23236340",1,"Yes",1,45.5242321594358
"4236",2023,"23236463",1,"Yes",1,45.3924438234151
"4237",2023,"23236608",1,"Yes",3,1662.84370781745
"4238",2023,"23236608",6,"No",3,1662.84370781745
"4239",2023,"23236608",7,"No",3,1662.84370781745
"4240",2023,"23236697",1,"No",4,91.6786444580133
"4241",2023,"23236697",2,"No",4,91.6786444580133
"4242",2023,"23236697",6,"Yes",4,91.6786444580133
"4243",2023,"23236697",7,"No",4,91.6786444580133
"4244",2023,"23236734",2,"No",2,903.72489607328
"4245",2023,"23236734",3,"No",2,903.72489607328
"4246",2023,"23237145",1,NA,1,2068.88139008834
"4247",2023,"23237213",1,"Yes",1,915.327757051936
"4248",2023,"23237307",1,NA,1,45.9697972793757
"4249",2023,"23237488",1,"No",3,15.05083163024
"4250",2023,"23237488",3,"Yes",3,15.05083163024
"4251",2023,"23237488",7,"No",3,15.05083163024
"4252",2023,"23237511",1,NA,1,2215.67149680514
"4253",2023,"23237523",1,"Yes",1,928.650022994763
"4254",2023,"23237722",1,"No",1,2508.06938112265
"4255",2023,"23237726",1,NA,1,1647.85893297407
"4256",2023,"23237910",1,"No",1,260.000280421716
"4257",2023,"23237946",1,NA,1,583.788546582174
"4258",2023,"23237976",1,NA,1,55.6351280708813
"4259",2023,"23237987",1,"No",1,45.7643848589212
"4260",2023,"23238118",1,NA,1,57.5051179043154
"4261",2023,"23238267",1,NA,1,46.1703939185324
"4262",2023,"23238635",1,NA,1,46.1787280729384
"4263",2023,"23238745",1,"Yes",4,808.944540569678
"4264",2023,"23238745",2,"Yes",4,808.944540569678
"4265",2023,"23238745",6,"Yes",4,808.944540569678
"4266",2023,"23238745",7,"Yes",4,808.944540569678
"4267",2023,"23238765",1,NA,1,501.984032490664
"4268",2023,"23238901",1,NA,1,2109.35890814569
"4269",2023,"23239102",1,NA,1,45.868504859035
"4270",2023,"23239284",1,"No",4,57.7691860386052
"4271",2023,"23239284",2,"No",4,57.7691860386052
"4272",2023,"23239284",6,"No",4,57.7691860386052
"4273",2023,"23239284",7,"No",4,57.7691860386052
"4274",2023,"23239333",1,"No",1,46.3833648675271
"4275",2023,"23239352",1,"No",4,14.1149665028253
"4276",2023,"23239352",5,"No",4,14.1149665028253
"4277",2023,"23239352",6,"No",4,14.1149665028253
"4278",2023,"23239352",7,"No",4,14.1149665028253
"4279",2023,"23239379",1,"No",4,14.1316815863772
"4280",2023,"23239379",2,"No",4,14.1316815863772
"4281",2023,"23239379",3,"No",4,14.1316815863772
"4282",2023,"23239379",7,"No",4,14.1316815863772
"4283",2023,"23239391",1,NA,1,44.7632772129687
"4284",2023,"23239847",1,"No",1,45.6069635395474
"4285",2023,"23240153",1,NA,1,48.5844846622387
"4286",2023,"23240225",1,NA,1,172.046528700348
"4287",2023,"23240546",1,"No",4,697.67696737624
"4288",2023,"23240546",5,"No",4,697.67696737624
"4289",2023,"23240546",6,"No",4,697.67696737624
"4290",2023,"23240546",7,"No",4,697.67696737624
"4291",2023,"23240678",1,"Yes",3,86.666760140572
"4292",2023,"23240678",2,"No",3,86.666760140572
"4293",2023,"23240678",3,"Yes",3,86.666760140572
"4294",2023,"23240705",1,NA,1,3240.90607614637
"4295",2023,"23240791",1,NA,1,46.5482747708579
"4296",2023,"23241007",1,NA,1,44.2753677886215
"4297",2023,"23241064",1,NA,1,2761.41765093769
"4298",2023,"23241192",1,NA,1,76.0622111408406
"4299",2023,"23241238",1,NA,1,56.82582991224
"4300",2023,"23241299",1,"No",1,580.933657714687
"4301",2023,"23241382",1,"Yes",4,35.1159157001335
"4302",2023,"23241382",5,"No",4,35.1159157001335
"4303",2023,"23241382",6,"No",4,35.1159157001335
"4304",2023,"23241382",7,"No",4,35.1159157001335
"4305",2023,"23241433",7,NA,1,193.24126866483
"4306",2023,"23241489",1,NA,1,2851.2891468687
"4307",2023,"23241496",1,NA,1,57.0941483532508
"4308",2023,"23241502",1,"No",1,271.870077593939
"4309",2023,"23241532",1,NA,1,166.380269254979
"4310",2023,"23241667",1,NA,1,45.3993708769338
"4311",2023,"23241706",1,"No",1,1608.42358553612
"4312",2023,"23241758",1,NA,1,1955.82973229575
"4313",2023,"23242043",1,NA,1,44.5243029272145
"4314",2023,"23242140",1,NA,1,57.4596408005702
"4315",2023,"23242177",7,NA,1,2773.7117052331
"4316",2023,"23242353",1,NA,1,416.909940104764
"4317",2023,"23242420",1,NA,1,2983.11617156816
"4318",2023,"23242430",3,"Yes",4,280.168539080705
"4319",2023,"23242430",4,"Yes",4,280.168539080705
"4320",2023,"23242430",5,"Yes",4,280.168539080705
"4321",2023,"23242430",6,"No",4,280.168539080705
"4322",2023,"23242443",1,NA,1,57.9884937018722
"4323",2023,"23242479",1,NA,1,470.928600878212
"4324",2023,"23242659",1,NA,1,56.8365804374826
"4325",2023,"23242719",1,NA,1,45.1393432137785
"4326",2023,"23242924",1,"No",1,309.055988792763
"4327",2023,"23242943",4,"No",4,11.1467403308684
"4328",2023,"23242943",5,"No",4,11.1467403308684
"4329",2023,"23242943",6,"Yes",4,11.1467403308684
"4330",2023,"23242943",7,"Yes",4,11.1467403308684
"4331",2023,"23243014",1,NA,1,57.00277312451
"4332",2023,"23243054",1,NA,1,45.6152351689334
"4333",2023,"23243201",1,NA,1,56.2776949494883
"4334",2023,"23243384",5,"Yes",2,302.376690686746
"4335",2023,"23243384",6,"Yes",2,302.376690686746
"4336",2023,"23243533",1,NA,1,46.0167561235252
"4337",2023,"23243549",1,NA,1,3217.06432548849
"4338",2023,"23243593",1,NA,1,46.1429402585121
"4339",2023,"23243595",1,"Yes",3,284.311847429093
"4340",2023,"23243595",5,"No",3,284.311847429093
"4341",2023,"23243595",6,"No",3,284.311847429093
"4342",2023,"23243714",4,"No",4,41.4738344368975
"4343",2023,"23243714",5,"Yes",4,41.4738344368975
"4344",2023,"23243714",6,"Yes",4,41.4738344368975
"4345",2023,"23243714",7,"Yes",4,41.4738344368975
"4346",2023,"23243905",1,NA,1,56.2776949494883
"4347",2023,"23244100",3,"No",4,11.8012459831391
"4348",2023,"23244100",4,"Yes",4,11.8012459831391
"4349",2023,"23244100",5,"No",4,11.8012459831391
"4350",2023,"23244100",6,"No",4,11.8012459831391
"4351",2023,"23244103",1,NA,1,66.71407033845
"4352",2023,"23244109",1,"No",4,66.8607073549535
"4353",2023,"23244109",2,"Yes",4,66.8607073549535
"4354",2023,"23244109",6,"No",4,66.8607073549535
"4355",2023,"23244109",7,"No",4,66.8607073549535
"4356",2023,"23244164",1,"No",1,45.9184140320714
"4357",2023,"23244292",1,NA,1,56.869205319044
"4358",2023,"23244341",1,NA,1,47.3472640543088
"4359",2023,"23244549",1,NA,1,44.332166522587
"4360",2023,"23244558",1,"No",1,468.288486790705
"4361",2023,"23244980",1,NA,1,459.252571487617
"4362",2023,"23245186",1,"No",1,594.713201123262
"4363",2023,"23245411",1,NA,1,3149.05885077926
"4364",2023,"23245801",1,NA,1,81.1433354663838
"4365",2023,"23245988",1,NA,1,219.275842195607
"4366",2023,"23246027",1,NA,1,46.6301564273154
"4367",2023,"23246033",1,NA,1,44.2445745442099
"4368",2023,"23246276",1,NA,1,46.4299792278678
"4369",2023,"23246285",1,NA,1,57.9393966314242
"4370",2023,"23246407",1,NA,1,834.417256430528
"4371",2023,"23246409",1,NA,1,303.151667780196
"4372",2023,"23246674",1,NA,1,134.5398313315
"4373",2023,"23246714",1,"No",1,139.601340305332
"4374",2023,"23246908",1,"No",1,56.3460344974273
"4375",2023,"23246924",1,NA,1,173.937245360915
"4376",2023,"23247037",1,NA,1,56.9432168501273
"4377",2023,"23247078",1,NA,1,54.3022619446573
"4378",2023,"23247195",1,NA,1,670.759252978194
"4379",2023,"23247201",1,"No",1,46.5177747051662
"4380",2023,"23247671",2,"No",3,39.657358348511
"4381",2023,"23247671",3,"Yes",3,39.657358348511
"4382",2023,"23247671",4,"No",3,39.657358348511
"4383",2023,"23247841",1,NA,1,1161.97180809675
"4384",2023,"23247925",1,NA,1,1190.69081512071
"4385",2023,"23247947",1,NA,1,75.9039938574707
"4386",2023,"23247975",1,NA,1,679.948147065702
"4387",2023,"23248161",1,NA,1,46.1262026614279
"4388",2023,"23248383",1,NA,1,1188.89442843271
"4389",2023,"23248400",1,"Yes",4,14.2426731097908
"4390",2023,"23248400",5,"No",4,14.2426731097908
"4391",2023,"23248400",6,"Yes",4,14.2426731097908
"4392",2023,"23248400",7,"No",4,14.2426731097908
"4393",2023,"23248483",1,NA,1,2125.76693847797
"4394",2023,"23248504",1,"Yes",1,45.0767448109752
"4395",2023,"23248713",1,NA,1,56.7522866569766
"4396",2023,"23248852",1,NA,1,45.3964109946478
"4397",2023,"23248926",1,"Yes",1,135.804346390416
"4398",2023,"23249094",1,NA,1,56.7264610339536
"4399",2023,"23249300",1,NA,1,56.7475123214224
"4400",2023,"23249355",1,NA,1,224.104489455272
"4401",2023,"23249511",4,"Yes",4,482.455422098612
"4402",2023,"23249511",5,"Yes",4,482.455422098612
"4403",2023,"23249511",6,"Yes",4,482.455422098612
"4404",2023,"23249511",7,"Yes",4,482.455422098612
"4405",2023,"23249788",3,"No",4,143.807599497834
"4406",2023,"23249788",4,"Yes",4,143.807599497834
"4407",2023,"23249788",5,"Yes",4,143.807599497834
"4408",2023,"23249788",6,"No",4,143.807599497834
"4409",2023,"23250087",1,"No",1,44.6484307976494
"4410",2023,"23250093",1,NA,1,46.4541182725161
"4411",2023,"23250135",1,"No",1,403.270495166275
"4412",2023,"23250184",1,NA,1,659.415409498782
"4413",2023,"23250269",1,NA,1,46.2313625613828
"4414",2023,"23250283",1,NA,1,390.023063076613
"4415",2023,"23250787",1,NA,1,3486.62347926586
"4416",2023,"23250918",1,NA,1,146.178092927345
"4417",2023,"23250931",1,NA,1,4625.26059738848
"4418",2023,"23251318",1,NA,1,11.518335734085
"4419",2023,"23251725",1,NA,1,38.9456547747466
"4420",2023,"23251763",1,"No",1,119.989950738787
"4421",2023,"23251831",1,NA,1,1816.42529561798
"4422",2023,"23252248",1,NA,1,218.269744191117
"4423",2023,"23252329",1,NA,1,38.2625419045064
"4424",2023,"23252511",1,NA,1,38.0586761813865
"4425",2023,"23253336",1,NA,1,110.003458001032
"4426",2023,"23253532",1,"No",4,35.9560758707248
"4427",2023,"23253532",2,"No",4,35.9560758707248
"4428",2023,"23253532",6,"Yes",4,35.9560758707248
"4429",2023,"23253532",7,"Yes",4,35.9560758707248
"4430",2023,"23253565",1,NA,1,11.9995782656151
"4431",2023,"23253827",1,NA,1,12.5657318685192
"4432",2023,"23253844",1,"No",1,37.3492667612071
"4433",2023,"23253913",1,NA,1,11.596011795344
"4434",2023,"23254118",1,NA,1,124.293594211893
"4435",2023,"23254495",1,"Yes",1,181.092042252429
"4436",2023,"23254717",1,"No",1,37.413793643284
"4437",2023,"23255166",1,"No",1,10.9167068856524
"4438",2023,"23255350",1,NA,1,37.9042444141313
"4439",2023,"23255845",1,"No",1,43.0179994076554
"4440",2023,"23256088",1,NA,1,125.055626924964
"4441",2023,"23256246",1,NA,1,1321.78914045463
"4442",2023,"23257264",1,NA,1,4934.56525844789
"4443",2023,"23257702",1,"No",1,11.1833841768163
"4444",2023,"23257983",1,NA,1,11.8783470500834
"4445",2023,"23258188",1,NA,1,36.8700665835034
"4446",2023,"23258244",1,"No",1,90.7897415324044
"4447",2023,"23258285",1,"No",1,113.888623417139
"4448",2023,"23258522",1,NA,1,39.1405624038944
"4449",2023,"23258599",1,"No",1,644.842291116157
"4450",2023,"23258729",1,NA,1,81.2611673793327
"4451",2023,"23258731",1,NA,1,219.791763764493
"4452",2023,"23258763",1,"Yes",1,1108.60094168687
"4453",2023,"23258872",1,"No",1,134.896721502272
"4454",2023,"23258931",1,NA,1,37.7827908454306
"4455",2023,"23259052",1,NA,1,2598.84574075073
"4456",2023,"23259748",1,NA,1,36.8041545366636
"4457",2023,"23260135",1,NA,1,805.628976921246
"4458",2023,"23260312",1,NA,1,4139.54014561277
"4459",2023,"23260324",1,NA,1,4512.27005314377
"4460",2023,"23260489",1,"Yes",1,52.0429879596135
"4461",2023,"23260501",1,"Yes",1,37.5977068986221
"4462",2023,"23260571",1,NA,1,142.018716957698
"4463",2023,"23260582",1,NA,1,120.699966936977
"4464",2023,"23260618",1,NA,1,106.004088820795
"4465",2023,"23260717",1,"No",1,91.5155000310752
"4466",2023,"23260740",1,NA,1,147.897759330578
"4467",2023,"23260776",1,"Yes",1,37.7216778001592
"4468",2023,"23260813",1,NA,1,37.0613399273349
"4469",2023,"23260816",1,"No",1,37.2036581248502
"4470",2023,"23261324",1,NA,1,117.356410837774
"4471",2023,"23261386",1,NA,1,64.0402905543638
"4472",2023,"23261421",1,NA,1,151.839252846974
"4473",2023,"23261428",1,NA,1,2745.43033641884
"4474",2023,"23261790",1,NA,1,4973.04666599093
"4475",2023,"23261805",1,NA,1,39.2516405157296
"4476",2023,"23261952",1,NA,1,150.184900535105
"4477",2023,"23262150",1,"Yes",1,42.1278046516477
"4478",2023,"23262178",1,"No",1,42.452389930249
"4479",2023,"23262376",1,"Yes",4,29.8879864584695
"4480",2023,"23262376",2,"No",4,29.8879864584695
"4481",2023,"23262376",6,"No",4,29.8879864584695
"4482",2023,"23262376",7,"Yes",4,29.8879864584695
"4483",2023,"23262390",1,NA,1,35.9269649616099
"4484",2023,"23262646",1,"No",1,10.9087963925859
"4485",2023,"23263067",1,NA,1,439.26982795262
"4486",2023,"23263109",1,"No",1,853.068458270665
"4487",2023,"23263295",1,NA,1,615.854645232139
"4488",2023,"23263337",1,"Yes",1,107.187558598619
"4489",2023,"23263634",1,NA,1,58.1992023777206
"4490",2023,"23263662",1,"Yes",1,638.495034631833
"4491",2023,"23263844",1,"Yes",1,160.688625605583
"4492",2023,"23264171",1,NA,1,1328.04371831745
"4493",2023,"23264357",1,NA,1,120.61188778743
"4494",2023,"23264446",1,NA,1,153.797907963253
"4495",2023,"23264716",1,NA,1,477.292571628739
"4496",2023,"23264809",1,NA,1,37.6226562715954
"4497",2023,"23264817",1,NA,1,107.553067065018
"4498",2023,"23265075",1,NA,1,143.267518456788
"4499",2023,"23265140",1,NA,1,1216.36745229755
"4500",2023,"23265166",1,"No",1,16.8458622562453
"4501",2023,"23265366",1,"No",1,121.537304178548
"4502",2023,"23265521",1,NA,1,165.178167576422
"4503",2023,"23265620",1,"Yes",4,23.8372318543857
"4504",2023,"23265620",5,"No",4,23.8372318543857
"4505",2023,"23265620",6,"Yes",4,23.8372318543857
"4506",2023,"23265620",7,"Yes",4,23.8372318543857
"4507",2023,"23265883",1,"No",4,2.73783517403422
"4508",2023,"23265883",5,"No",4,2.73783517403422
"4509",2023,"23265883",6,"No",4,2.73783517403422
"4510",2023,"23265883",7,"No",4,2.73783517403422
"4511",2023,"23265934",1,NA,1,37.7703698266679
"4512",2023,"23265984",1,NA,1,368.709007081932
"4513",2023,"23266122",1,NA,1,146.274507008789
"4514",2023,"23266313",1,NA,1,4330.79449323785
"4515",2023,"23266324",1,NA,1,36.8596403299694
"4516",2023,"23266331",1,NA,1,120.394052774875
"4517",2023,"23266402",1,"No",1,61.9045926990905
"4518",2023,"23266437",1,NA,1,38.6851651457424
"4519",2023,"23266640",1,NA,1,329.866118881958
"4520",2023,"23266841",1,NA,1,106.038812424954
"4521",2023,"23266890",1,NA,1,141.540397209068
"4522",2023,"23266969",1,NA,1,485.83915381309
"4523",2023,"23267172",1,"No",1,10.8328778294082
"4524",2023,"23267238",1,NA,1,35.9049690278683
"4525",2023,"23267318",1,NA,1,131.995981693981
"4526",2023,"23267344",1,NA,1,1400.59034528909
"4527",2023,"23267353",1,NA,1,413.429467846897
"4528",2023,"23267871",1,NA,1,227.867167499581
"4529",2023,"23268022",6,NA,1,4938.30324857626
"4530",2023,"23268045",1,"No",1,201.973973353332
"4531",2023,"23268174",1,NA,1,40.7919868512987
"4532",2023,"23268280",1,NA,1,123.325953212376
"4533",2023,"23268380",1,NA,1,476.339118452905
