,departureTime,destinationIndex,originIndex,totalWalkDuration,travelDistance,travelDuration,HHID,REPORTED_LAT,REPORTED_LNG,PERSONID,WORK_LAT,WORK_LNG
0,/Date(1553619600000-0700)/,0,0,0,5.191,12.3833,21203472,47.2112428,-122.4070407,2120347201,47.2358,-122.439
0,/Date(1553619600000-0700)/,0,0,0,15.173,18.9667,21203479,47.247836,-122.442845,2120347901,47.1655,-122.507
0,/Date(1553619600000-0700)/,0,0,0,1.392,7.3,21203497,47.6560383,-122.346885,2120349702,47.6595,-122.35
0,/Date(1553619600000-0700)/,0,0,0,2.931,8.8167,21203573,47.167404,-122.482111,2120357303,47.151,-122.468
0,/Date(1553619600000-0700)/,0,0,0,4.966,11.2667,21203573,47.167404,-122.482111,2120357304,47.1868,-122.517
0,/Date(1553619600000-0700)/,0,0,0,42.947,40.0833,21203655,47.656629,-122.318306,2120365501,47.9935,-122.218
0,/Date(1553619600000-0700)/,0,0,0,27.185,27.7333,21203688,47.94843857812,-122.200781598851,2120368802,47.8629,-121.99
0,/Date(1553619600000-0700)/,0,0,0,15.306,22.05,21203768,47.886759,-122.268702,2120376802,47.7936,-122.197
0,/Date(1553619600000-0700)/,0,0,0,3.633,11.0833,21203782,47.578034,-122.604,2120378201,47.5648,-122.635
0,/Date(1553619600000-0700)/,0,0,0,10.057,22.6667,21203820,47.731822,-122.29624,2120382001,47.7327,-122.221
0,/Date(1553619600000-0700)/,0,0,0,4.222,13.6833,21203927,47.6622907,-122.090226,2120392702,47.6703,-122.121
0,/Date(1553619600000-0700)/,0,0,0,16.87,16.7,21204082,47.6661398,-122.6702453,2120408201,47.7358,-122.638
0,/Date(1553619600000-0700)/,0,0,0,7.207,15.6167,21204223,47.731252,-122.295535,2120422301,47.6784,-122.264
0,/Date(1553619600000-0700)/,0,0,0,3.762,9.1,21204238,47.6727983,-122.6763911,2120423802,47.6508,-122.68
0,/Date(1553619600000-0700)/,0,0,0,20.823,29.3333,21204378,47.665065,-122.138226,2120437802,47.6566,-122.313
0,/Date(1553619600000-0700)/,0,0,0,3.173,16.5333,21204550,47.59828632807236,-122.30832682512435,2120455001,47.6099,-122.338
0,/Date(1553619600000-0700)/,0,0,0,27.569,34.9167,21204628,47.268219,-122.263982,2120462801,47.472,-122.221
0,/Date(1553619600000-0700)/,0,0,0,37.383,49.6333,21204659,47.3772712,-122.2503079,2120465901,47.6489,-122.139
0,/Date(1553619600000-0700)/,0,0,0,14.454,21.2167,21204659,47.3772712,-122.2503079,2120465902,47.4507,-122.254
0,/Date(1553619600000-0700)/,0,0,0,6.267,11.5333,21204674,47.2496597,-122.319005,2120467401,47.2056,-122.308
0,/Date(1553619600000-0700)/,0,0,0,5.128,12.1667,21204674,47.2496597,-122.319005,2120467402,47.2383,-122.374
0,/Date(1553619600000-0700)/,0,0,0,25.725,27.8,21204795,47.607825,-122.327923,2120479501,47.4425,-122.214
0,/Date(1553619600000-0700)/,0,0,0,41.921,37.0667,21204809,47.413084,-122.576451,2120480902,47.6704,-122.668
0,/Date(1553619600000-0700)/,0,0,0,19.646,24.7667,21204809,47.413084,-122.576451,2120480903,47.5353,-122.611
0,/Date(1553619600000-0700)/,0,0,0,18.919,27.2333,21204828,47.323737,-122.306953,2120482801,47.426,-122.259
0,/Date(1553619600000-0700)/,0,0,0,19.479,30.65,21204828,47.323737,-122.306953,2120482803,47.4425,-122.303
0,/Date(1553619600000-0700)/,0,0,0,1.405,6.7333,21204963,47.646577,-122.147138,2120496301,47.6389,-122.141
0,/Date(1553619600000-0700)/,0,0,0,60.251,57.3833,21204981,47.251559,-122.515174,2120498101,47.6087,-122.321
0,/Date(1553619600000-0700)/,0,0,0,7.02,18.5,21205015,47.4888176,-122.3512432,2120501502,47.4999,-122.289
0,/Date(1553619600000-0700)/,0,0,0,88.249,68.5667,21205041,47.56071,-122.6690533,2120504101,47.4652,-122.222
0,/Date(1553619600000-0700)/,0,0,0,15.199,19.1833,21205041,47.56071,-122.6690533,2120504102,47.4891,-122.631
0,/Date(1553619600000-0700)/,0,0,0,0.658,2.0333,21205110,47.096019,-122.4036426,2120511001,47.0973,-122.401
0,/Date(1553619600000-0700)/,0,0,0,15.496,31.2833,21205110,47.096019,-122.4036426,2120511002,47.1749,-122.498
0,/Date(1553619600000-0700)/,0,0,0,35.078,38.9667,21205161,47.561249,-122.292887,2120516101,47.3119,-122.234
0,/Date(1553619600000-0700)/,0,0,0,11.321,15.8,21205172,47.6630817,-122.6612367,2120517201,47.6987,-122.702
0,/Date(1553619600000-0700)/,0,0,0,32.862,36.1,21205252,47.639681,-122.652647,2120525201,47.5357,-122.611
0,/Date(1553619600000-0700)/,0,0,0,57.521,54.4333,21205416,47.61753,-122.631949,2120541601,47.2284,-122.482
0,/Date(1553619600000-0700)/,0,0,0,8.421,17.9167,21205416,47.61753,-122.631949,2120541602,47.6568,-122.681
0,/Date(1553619600000-0700)/,0,0,0,9.288,19.8667,21205422,47.666199,-122.08135300000001,2120542201,47.6438,-122.122
0,/Date(1553619600000-0700)/,0,0,0,20.327,36.8167,21205439,47.773485,-122.304562,2120543901,47.6493,-122.307
0,/Date(1553619600000-0700)/,0,0,0,5.512,16.8833,21205450,47.659175,-122.089685,2120545001,47.6732,-122.129
0,/Date(1553619600000-0700)/,0,0,0,33.831,40.2333,21205537,47.824205,-122.271479,2120553701,47.6396,-122.118
0,/Date(1553619600000-0700)/,0,0,0,6.941,18.0833,21205593,47.2145146,-122.4816696,2120559301,47.2673,-122.473
0,/Date(1553619600000-0700)/,0,0,0,10.754,18.9833,21205635,47.473577,-122.296601,2120563502,47.5433,-122.316
0,/Date(1553619600000-0700)/,0,0,0,17.32,26.4333,21205638,47.451695,-122.204382,2120563802,47.5163,-122.301
0,/Date(1553619600000-0700)/,0,0,0,13.565,24.0,21205645,47.1391908,-122.5855853,2120564501,47.0907,-122.572
0,/Date(1553619600000-0700)/,0,0,0,120.997,108.5833,21205719,47.6061078,-122.6487763,2120571901,48.121,-123.49
0,/Date(1553619600000-0700)/,0,0,0,8.002,17.3,21205933,47.688066925368275,-122.72509635123073,2120593302,47.6506,-122.694
0,/Date(1553619600000-0700)/,0,0,0,5.516,15.2167,21205934,47.507436,-122.309558,2120593401,47.5418,-122.339
0,/Date(1553619600000-0700)/,0,0,0,5.516,15.2167,21205934,47.507436,-122.309558,2120593402,47.5418,-122.339
0,/Date(1553619600000-0700)/,0,0,0,15.365,25.45,21205957,47.699302,-122.185775,2120595701,47.6454,-122.136
0,/Date(1553619600000-0700)/,0,0,0,34.531,40.5167,21206052,47.63978,-122.526656,2120605203,47.6901,-122.71
0,/Date(1553619600000-0700)/,0,0,0,14.791,22.1167,21206213,47.863701,-122.219754,2120621301,47.9265,-122.272
0,/Date(1553619600000-0700)/,0,0,0,37.105,48.5667,21206281,47.9049375,-122.2480412,2120628101,47.6099,-122.333
0,/Date(1553619600000-0700)/,0,0,0,21.503,33.6333,21206354,47.833876,-122.298212,2120635401,47.7097,-122.162
0,/Date(1553619600000-0700)/,0,0,0,10.683,22.45,21206430,47.6781185,-122.1702143,2120643001,47.6236,-122.153
0,/Date(1553619600000-0700)/,0,0,0,36.161,44.7667,21206607,47.872326,-122.247028,2120660701,47.6067,-122.331
0,/Date(1553619600000-0700)/,0,0,0,0.001,0.0167,21206726,47.539569,-122.387675,2120672602,47.5396,-122.388
0,/Date(1553619600000-0700)/,0,0,0,11.381,28.2667,21206737,47.5480405,-122.3746099,2120673701,47.6063,-122.321
0,/Date(1553619600000-0700)/,0,0,0,13.9,21.45,21206934,47.1686983,-122.4665433,2120693401,47.2594,-122.453
0,/Date(1553619600000-0700)/,0,0,0,19.654,30.9667,21207054,47.85833,-122.16615,2120705401,47.9373,-122.245
0,/Date(1553619600000-0700)/,0,0,0,35.058,37.3667,21207215,47.8217569648191,-121.549770838106,2120721501,47.8568,-121.968
0,/Date(1553619600000-0700)/,0,0,0,9.445,15.75,21207410,47.7501652,-122.6589485,2120741001,47.7006,-122.616
0,/Date(1553619600000-0700)/,0,0,0,3.38,10.4667,21207438,47.637866,-122.639362,2120743803,47.6269,-122.665
0,/Date(1553619600000-0700)/,0,0,0,18.24,20.45,21207438,47.637866,-122.639362,2120743804,47.572,-122.693
0,/Date(1553619600000-0700)/,0,0,0,8.801,20.6333,21207446,47.605892,-122.320479,2120744601,47.6572,-122.306
0,/Date(1553619600000-0700)/,0,0,0,7.434,19.2833,21207446,47.605892,-122.320479,2120744602,47.6493,-122.307
0,/Date(1553619600000-0700)/,0,0,0,25.617,30.0333,21207504,47.605296,-122.30187,2120750401,47.6795,-122.198
0,/Date(1553619600000-0700)/,0,0,0,4455.739,2373.5833,21207620,47.723684,-122.35311,2120762001,38.8965,-77.0288
0,/Date(1553619600000-0700)/,0,0,0,31.34,45.15,21207651,47.850024,-122.3019,2120765101,47.6591,-122.139
0,/Date(1553619600000-0700)/,0,0,0,29.512,45.6,21207651,47.850024,-122.3019,2120765102,47.6141,-122.335
0,/Date(1553619600000-0700)/,0,0,0,44.329,46.7333,21207709,47.1451167,-122.4320532,2120770901,47.4147,-122.304
0,/Date(1553619600000-0700)/,0,0,0,9.71,20.5333,21207721,47.2220208,-122.524986,2120772102,47.2594,-122.453
0,/Date(1553619600000-0700)/,0,0,0,24.19,25.65,21207889,47.528592,-122.648687,2120788901,47.3478,-122.598
0,/Date(1553619600000-0700)/,0,0,0,13.01,21.1667,21207889,47.528592,-122.648687,2120788903,47.4412,-122.703
0,/Date(1553619600000-0700)/,0,0,0,102.041,88.55,21207902,47.859984,-122.272717,2120790201,47.1096,-122.552
0,/Date(1553619600000-0700)/,0,0,0,5.588,17.7833,21207904,47.6040984,-122.3029458,2120790401,47.563,-122.308
0,/Date(1553619600000-0700)/,0,0,0,31.524,39.45,21207961,47.871051,-122.268981,2120796101,47.6239,-122.334
0,/Date(1553619600000-0700)/,0,0,0,43.705,59.9,21208169,47.3933037,-122.0245338,2120816901,47.6054,-122.335
0,/Date(1553619600000-0700)/,0,0,0,43.705,59.9,21208169,47.3933037,-122.0245338,2120816902,47.6054,-122.335
0,/Date(1553619600000-0700)/,0,0,0,61.931,52.1833,21208235,47.162908,-122.412045,2120823501,47.5409,-122.32
0,/Date(1553619600000-0700)/,0,0,0,22.4,30.0833,21208244,47.399407,-122.182962,2120824401,47.2885,-122.243
0,/Date(1553619600000-0700)/,0,0,0,29.703,46.6333,21208244,47.399407,-122.182962,2120824402,47.6146,-122.193
0,/Date(1553619600000-0700)/,0,0,0,9.335,13.8,21208454,47.972083,-122.219067,2120845402,47.9128,-122.208
0,/Date(1553619600000-0700)/,0,0,0,23.972,26.5667,21208477,47.4054813,-122.2944278,2120847701,47.3037,-122.206
0,/Date(1553619600000-0700)/,0,0,0,20.395,38.3,21208501,47.525675,-122.281304,2120850101,47.6686,-122.354
0,/Date(1553619600000-0700)/,0,0,0,33.298,40.75,21208662,47.568486,-122.356642,2120866201,47.81,-122.296
0,/Date(1553619600000-0700)/,0,0,0,9.987,22.5,21208662,47.568486,-122.356642,2120866202,47.6178,-122.339
0,/Date(1553619600000-0700)/,0,0,0,20.002,36.1167,21208663,47.6193673,-122.157437,2120866301,47.658,-122.351
0,/Date(1553619600000-0700)/,0,0,0,55.319,50.45,21208705,47.919906,-122.220291,2120870501,47.5472,-122.049
0,/Date(1553619600000-0700)/,0,0,0,7.297,16.3333,21208754,47.6605157,-122.3316398,2120875401,47.6152,-122.338
0,/Date(1553619600000-0700)/,0,0,0,8.164,16.3667,21208991,47.606569,-122.323065,2120899102,47.6619,-122.3
0,/Date(1553619600000-0700)/,0,0,0,36.147,70.2,21209041,47.7475853,-122.6486188,2120904101,47.606,-122.336
0,/Date(1553619600000-0700)/,0,0,0,4.255,12.7667,21209125,47.6127202,-122.3150775,2120912501,47.5858,-122.299
0,/Date(1553619600000-0700)/,0,0,0,24.451,35.6167,21209268,47.8987217,-122.2421302,2120926801,47.7391,-122.29
0,/Date(1553619600000-0700)/,0,0,0,16.737,25.4833,21209309,47.643922,-122.666035,2120930902,47.7216,-122.741
0,/Date(1553619600000-0700)/,0,0,0,17.496,25.3167,21209309,47.643922,-122.666035,2120930903,47.7429,-122.732
0,/Date(1553619600000-0700)/,0,0,0,0.786,4.0833,21209406,47.977469,-122.21549,2120940602,47.9817,-122.211
0,/Date(1553619600000-0700)/,0,0,0,14.116,20.6333,21209522,47.531478,-122.640063,2120952204,47.5648,-122.635
0,/Date(1553619600000-0700)/,0,0,0,47.302,35.8833,21209714,48.055672,-122.173941,2120971401,48.429,-122.329
0,/Date(1553619600000-0700)/,0,0,0,3.012,10.8833,21209791,47.405968,-122.297147,2120979101,47.3843,-122.297
0,/Date(1553619600000-0700)/,0,0,0,54.334,54.2,21209915,47.05457,-122.378101,2120991501,47.0436,-122.888
0,/Date(1553619600000-0700)/,0,0,0,23.56,26.9333,21209963,47.4622967,-122.3279217,2120996301,47.562,-122.363
0,/Date(1553619600000-0700)/,0,0,0,15.395,23.2,21209963,47.4622967,-122.3279217,2120996302,47.5398,-122.286
0,/Date(1553619600000-0700)/,0,0,0,0.1,0.3333,21209964,46.961461,-122.5176815,2120996402,46.9613,-122.519
0,/Date(1553619600000-0700)/,0,0,0,3.735,11.75,21210031,47.6650167,-122.1537797,2121003101,47.653,-122.136
0,/Date(1553619600000-0700)/,0,0,0,1.323,6.1,21210105,47.5417242,-122.2931968,2121010501,47.5368,-122.284
0,/Date(1553619600000-0700)/,0,0,0,8.395,24.95,21210219,47.529326,-122.27098,2121021901,47.5922,-122.305
0,/Date(1553619600000-0700)/,0,0,0,7.527,18.0,21210400,47.6018478,-122.3048793,2121040002,47.5764,-122.334
0,/Date(1553619600000-0700)/,0,0,0,36.5,38.3333,21210411,47.88456,-122.306828,2121041101,47.615,-122.196
0,/Date(1553619600000-0700)/,0,0,0,15.655,35.4833,21210465,47.521797,-122.265722,2121046501,47.6024,-122.332
0,/Date(1553619600000-0700)/,0,0,0,35.552,38.3667,21210624,47.312258,-122.219947,2121062402,47.5387,-122.293
0,/Date(1553619600000-0700)/,0,0,0,2.0,8.2333,21210721,47.55151,-122.299178,2121072101,47.563,-122.308
0,/Date(1553619600000-0700)/,0,0,0,9.024,24.3167,21210747,47.5690195,-122.3615676,2121074701,47.6158,-122.337
0,/Date(1553619600000-0700)/,0,0,0,22.506,23.3167,21210785,47.750826,-122.17289,2121078501,47.8736,-122.209
0,/Date(1553619600000-0700)/,0,0,0,17.143,18.5167,21210931,47.565261,-122.639724,2121093101,47.6514,-122.688
0,/Date(1553619600000-0700)/,0,0,0,5.498,16.7,21211007,47.559398,-122.30621,2121100701,47.5995,-122.297
0,/Date(1553619600000-0700)/,0,0,0,4.89,13.7667,21211028,47.9114817,-122.3010167,2121102801,47.8972,-122.322
0,/Date(1553619600000-0700)/,0,0,0,4.401,14.3667,21211028,47.9114817,-122.3010167,2121102802,47.9174,-122.278
0,/Date(1553619600000-0700)/,0,0,0,5.122,15.2,21211040,47.703811,-122.33967,2121104001,47.6773,-122.313
0,/Date(1553619600000-0700)/,0,0,0,6.72,14.4333,21211076,47.411098,-122.284091,2121107601,47.381,-122.254
0,/Date(1553619600000-0700)/,0,0,0,26.545,29.0667,21211103,47.0557699,-122.4018335,2121110302,46.9348,-122.578
0,/Date(1553619600000-0700)/,0,0,0,12.271,32.1333,21211162,47.523468,-122.288573,2121116201,47.6037,-122.335
0,/Date(1553619600000-0700)/,0,0,0,2.106,8.55,21211225,47.677305,-122.324693,2121122501,47.6883,-122.311
0,/Date(1553619600000-0700)/,0,0,0,34.737,49.85,21211296,47.591848,-121.975437,2121129601,47.6165,-122.338
0,/Date(1553619600000-0700)/,0,0,0,40.828,51.4667,21211382,47.971651,-122.207878,2121138201,47.6504,-122.31
0,/Date(1553619600000-0700)/,0,0,0,40.08,41.7667,21211447,47.194934,-122.4950466,2121144701,47.4295,-122.296
0,/Date(1553619600000-0700)/,0,0,0,48.685,64.7167,21211624,48.118932,-122.014357,2121162401,47.7753,-122.15
0,/Date(1553619600000-0700)/,0,0,0,2.051,6.4167,21211651,47.38239,-122.311755,2121165105,47.3741,-122.297
0,/Date(1553619600000-0700)/,0,0,0,0.259,2.6333,21211668,47.596913,-122.322772,2121166802,47.5963,-122.325
0,/Date(1553619600000-0700)/,0,0,0,1.21,4.7667,21211871,47.6428807,-122.1186398,2121187101,47.6394,-122.128
0,/Date(1553619600000-0700)/,0,0,0,2.11,10.3833,21211920,47.59818,-122.325436,2121192001,47.5857,-122.332
0,/Date(1553619600000-0700)/,0,0,0,9.364,18.7333,21211943,47.21771,-122.40006,2121194301,47.232,-122.343
0,/Date(1553619600000-0700)/,0,0,0,63.087,67.3333,21212005,47.811344,-122.320707,2121200501,47.331,-122.219
0,/Date(1553619600000-0700)/,0,0,0,6.431,15.95,21212143,47.852914,-122.305364,2121214301,47.898,-122.294
0,/Date(1553619600000-0700)/,0,0,0,16.418,29.05,21212143,47.852914,-122.305364,2121214303,47.7755,-122.188
0,/Date(1553619600000-0700)/,0,0,0,16.418,29.05,21212143,47.852914,-122.305364,2121214304,47.7755,-122.188
0,/Date(1553619600000-0700)/,0,0,0,11.211,28.0167,21212220,47.521768,-122.346378,2121222001,47.6028,-122.331
0,/Date(1553619600000-0700)/,0,0,0,45.707,40.9,21212300,47.5420795,-122.286755,2121230002,47.2532,-122.445
0,/Date(1553619600000-0700)/,0,0,0,12.749,33.6833,21212326,47.525451,-122.277197,2121232601,47.6157,-122.336
0,/Date(1553619600000-0700)/,0,0,0,85.512,62.9,21212634,47.7883933,-122.6270183,2121263402,47.2401,-122.382
0,/Date(1553619600000-0700)/,0,0,0,9.294,18.85,21212742,47.499459,-122.236503,2121274202,47.4921,-122.293
0,/Date(1553619600000-0700)/,0,0,0,63.146,61.2333,21212751,47.42131,-122.157743,2121275102,47.9201,-122.209
0,/Date(1553619600000-0700)/,0,0,0,4.686,12.1167,21212785,47.58857,-122.609869,2121278501,47.5648,-122.635
0,/Date(1553619600000-0700)/,0,0,0,5.217,9.8833,21213014,47.616859,-122.602462,2121301401,47.5816,-122.612
0,/Date(1553619600000-0700)/,0,0,0,9.992,20.9333,21213014,47.616859,-122.602462,2121301402,47.5625,-122.65
0,/Date(1553619600000-0700)/,0,0,0,3.032,9.1,21213019,47.1207724,-122.2636091,2121301901,47.1164,-122.294
0,/Date(1553619600000-0700)/,0,0,0,14.998,21.5667,21213075,47.2814636,-122.5107978,2121307501,47.2363,-122.401
0,/Date(1553619600000-0700)/,0,0,0,12.209,19.4167,21213100,47.530925,-122.651974,2121310001,47.5628,-122.637
0,/Date(1553619600000-0700)/,0,0,0,57.646,41.8667,21213100,47.530925,-122.651974,2121310003,47.1209,-122.563
0,/Date(1553619600000-0700)/,0,0,0,3.075,7.9833,21213100,47.530925,-122.651974,2121310004,47.5431,-122.626
0,/Date(1553619600000-0700)/,0,0,0,9.009,27.75,21213152,47.445799,-122.20112,2121315201,47.4937,-122.194
0,/Date(1553619600000-0700)/,0,0,0,25.43,33.2,21213225,47.498368,-122.328681,2121322503,47.4254,-122.156
0,/Date(1553619600000-0700)/,0,0,0,8.087,15.85,21213560,47.860414,-122.266827,2121356001,47.8211,-122.262
0,/Date(1553619600000-0700)/,0,0,0,8.087,15.85,21213560,47.860414,-122.266827,2121356002,47.8211,-122.262
0,/Date(1553619600000-0700)/,0,0,0,4.467,10.5167,21213584,47.643609,-122.194385,2121358401,47.6179,-122.201
0,/Date(1553619600000-0700)/,0,0,0,24.498,34.6833,21213584,47.643609,-122.194385,2121358402,47.5472,-122.276
0,/Date(1553619600000-0700)/,0,0,0,2.903,6.3167,21213590,47.227986,-122.485367,2121359001,47.241,-122.464
0,/Date(1553619600000-0700)/,0,0,0,39.035,34.05,21213592,47.507916,-122.620549,2121359201,47.7641,-122.66
0,/Date(1553619600000-0700)/,0,0,0,7.289,19.9333,21213695,47.557192,-122.307677,2121369501,47.6057,-122.33
0,/Date(1553619600000-0700)/,0,0,0,21.308,30.3,21213699,47.649256,-122.145845,2121369901,47.6041,-122.324
0,/Date(1553619600000-0700)/,0,0,0,36.402,43.1167,21213699,47.649256,-122.145845,2121369902,47.8028,-122.332
0,/Date(1553619600000-0700)/,0,0,0,7.915,24.75,21213760,47.676015,-122.281642,2121376001,47.6509,-122.344
0,/Date(1553619600000-0700)/,0,0,0,4.614,12.9833,21213760,47.676015,-122.281642,2121376002,47.7031,-122.302
0,/Date(1553619600000-0700)/,0,0,0,13.893,22.7167,21213900,47.57117,-122.168685,2121390001,47.5963,-122.325
0,/Date(1553619600000-0700)/,0,0,0,21.552,30.3667,21213900,47.57117,-122.168685,2121390002,47.5325,-122.312
0,/Date(1553619600000-0700)/,0,0,0,6.749,13.9333,21214029,47.618922,-122.637748,2121402901,47.5731,-122.64
0,/Date(1553619600000-0700)/,0,0,0,20.516,29.6667,21214427,47.50329,-122.20441,2121442701,47.3874,-122.167
0,/Date(1553619600000-0700)/,0,0,0,1.255,5.5167,21214435,47.4442584,-122.2876147,2121443502,47.447,-122.295
0,/Date(1553619600000-0700)/,0,0,0,19.729,30.1667,21214489,47.634664,-122.133135,2121448901,47.6223,-122.337
0,/Date(1553619600000-0700)/,0,0,0,25.728,28.7333,21214516,47.632253,-122.850737,2121451601,47.7546,-122.667
0,/Date(1553619600000-0700)/,0,0,0,14.277,22.9,21214558,47.48332,-122.240174,2121455802,47.5625,-122.31
0,/Date(1553619600000-0700)/,0,0,0,60.513,60.8833,21214561,47.241705,-122.458291,2121456101,47.6161,-122.195
0,/Date(1553619600000-0700)/,0,0,0,3.843,9.4167,21214582,47.686395,-122.666403,2121458202,47.6583,-122.671
0,/Date(1553619600000-0700)/,0,0,0,26.351,35.3333,21214672,47.8129043723172,-122.304620925514,2121467201,47.6051,-122.33
0,/Date(1553619600000-0700)/,0,0,0,10.254,18.35,21214677,47.512115,-122.260381,2121467702,47.4532,-122.263
0,/Date(1553619600000-0700)/,0,0,0,33.754,50.1333,21214719,47.448496,-122.178308,2121471901,47.6493,-122.307
0,/Date(1553619600000-0700)/,0,0,0,35.878,54.65,21214719,47.448496,-122.178308,2121471902,47.6491,-122.362
0,/Date(1553619600000-0700)/,0,0,0,13.501,25.85,21214719,47.448496,-122.178308,2121471903,47.4563,-122.26
0,/Date(1553619600000-0700)/,0,0,0,20.368,36.7333,21214801,47.5117306,-122.2454627,2121480101,47.595,-122.193
0,/Date(1553619600000-0700)/,0,0,0,15.669,30.1,21214938,47.4456956,-122.181607,2121493801,47.5377,-122.167
0,/Date(1553619600000-0700)/,0,0,0,18.074,26.3667,21214960,47.614232,-122.636109,2121496001,47.723,-122.716
0,/Date(1553619600000-0700)/,0,0,0,9.02,20.45,21214960,47.614232,-122.636109,2121496002,47.5625,-122.65
0,/Date(1553619600000-0700)/,0,0,0,4.416,10.7833,21214967,47.6257529,-122.1340836,2121496701,47.6531,-122.135
0,/Date(1553619600000-0700)/,0,0,0,21.266,32.2,21214967,47.6257529,-122.1340836,2121496702,47.6062,-122.334
0,/Date(1553619600000-0700)/,0,0,0,6.907,13.75,21215068,47.4481096,-122.2051838,2121506801,47.4748,-122.172
0,/Date(1553619600000-0700)/,0,0,0,27.696,41.5333,21215068,47.4481096,-122.2051838,2121506802,47.6361,-122.236
0,/Date(1553619600000-0700)/,0,0,0,24.172,30.0833,21215069,47.1707673,-122.4665027,2121506903,47.0741,-122.294
0,/Date(1553619600000-0700)/,0,0,0,9.989,25.7833,21215168,47.543159,-122.299047,2121516802,47.6123,-122.326
0,/Date(1553619600000-0700)/,0,0,0,5.045,17.0333,21215212,47.78872,-122.304829,2121521201,47.8135,-122.335
0,/Date(1553619600000-0700)/,0,0,0,27.528,32.0667,21215212,47.78872,-122.304829,2121521202,47.6783,-122.199
0,/Date(1553619600000-0700)/,0,0,0,20.783,34.4667,21215225,47.5756743,-122.1654754,2121522501,47.649,-122.348
0,/Date(1553619600000-0700)/,0,0,0,18.27,40.3333,21215239,47.356681,-122.05565,2121523901,47.4094,-122.237
0,/Date(1553619600000-0700)/,0,0,0,53.714,51.6333,21215295,47.6829167,-122.7072383,2121529501,48.0337,-122.729
0,/Date(1553619600000-0700)/,0,0,0,45.164,40.2,21215304,47.541745,-122.286485,2121530401,47.2445,-122.437
0,/Date(1553619600000-0700)/,0,0,0,27.72,37.1333,21215462,47.56826,-122.02879,2121546201,47.6364,-122.133
0,/Date(1553619600000-0700)/,0,0,0,6.15,16.1167,21215467,47.180143559791695,-122.44583550780509,2121546701,47.226,-122.433
0,/Date(1553619600000-0700)/,0,0,0,17.903,23.4667,21215467,47.180143559791695,-122.44583550780509,2121546702,47.1806,-122.311
0,/Date(1553619600000-0700)/,0,0,0,1.945,6.85,21215477,47.814866,-122.317449,2121547701,47.8073,-122.321
0,/Date(1553619600000-0700)/,0,0,0,34.598,42.9,21215568,47.2419576,-122.4453121,2121556801,47.4326,-122.324
0,/Date(1553619600000-0700)/,0,0,0,16.233,25.2333,21215573,47.663369,-122.312767,2121557301,47.6149,-122.194
0,/Date(1553619600000-0700)/,0,0,0,26.645,30.15,21215593,47.51245,-122.2023683,2121559302,47.3088,-122.229
0,/Date(1553619600000-0700)/,0,0,0,21.502,26.85,21215653,47.579752,-122.3156732,2121565301,47.7342,-122.337
0,/Date(1553619600000-0700)/,0,0,0,27.261,45.3,21215727,47.490762,-122.138452,2121572701,47.6071,-122.34
0,/Date(1553619600000-0700)/,0,0,0,7.928,16.2333,21215727,47.490762,-122.138452,2121572702,47.5397,-122.169
0,/Date(1553619600000-0700)/,0,0,0,2.347,7.45,21215727,47.490762,-122.138452,2121572703,47.4909,-122.162
0,/Date(1553619600000-0700)/,0,0,0,8.928,26.4167,21215857,47.654455,-122.400452,2121585702,47.6238,-122.331
0,/Date(1553619600000-0700)/,0,0,0,54.586,82.7167,21215961,47.677597,-122.526198,2121596102,47.438,-122.157
0,/Date(1553619600000-0700)/,0,0,0,18.921,26.3333,21216115,47.728421,-122.62781,2121611501,47.6572,-122.685
0,/Date(1553619600000-0700)/,0,0,0,24.063,33.8333,21216225,47.4675307,-122.3242983,2121622501,47.6131,-122.317
0,/Date(1553619600000-0700)/,0,0,0,14.467,38.6167,21216445,47.53143518042337,-122.27174960411489,2121644501,47.6263,-122.31
0,/Date(1553619600000-0700)/,0,0,0,25.873,35.0333,21216523,47.449878,-122.204603,2121652301,47.5699,-122.347
0,/Date(1553619600000-0700)/,0,0,0,24.556,35.4167,21216543,47.549804,-122.299169,2121654302,47.6188,-122.202
0,/Date(1553619600000-0700)/,0,0,0,13.754,36.55,21216684,47.54437047536297,-122.29658112948012,2121668402,47.6341,-122.359
0,/Date(1553619600000-0700)/,0,0,0,96.851,91.6833,21216696,46.8873531,-122.3489978,2121669601,47.597,-122.311
0,/Date(1553619600000-0700)/,0,0,0,9.35,22.1833,21216761,47.660956,-122.092898,2121676101,47.6453,-122.136
0,/Date(1553619600000-0700)/,0,0,0,14.965,26.5167,21216762,47.494277,-122.239696,2121676201,47.5593,-122.338
0,/Date(1553619600000-0700)/,0,0,0,21.432,34.1333,21216858,47.5321247,-122.278248,2121685802,47.5773,-122.168
0,/Date(1553619600000-0700)/,0,0,0,13.081,33.2667,21216946,47.527671,-122.28385,2121694601,47.6194,-122.312
0,/Date(1553619600000-0700)/,0,0,0,18.494,36.6833,21217104,47.493168,-122.26338200000001,2121710401,47.6139,-122.289
0,/Date(1553619600000-0700)/,0,0,0,16.081,29.95,21217104,47.493168,-122.26338200000001,2121710402,47.6086,-122.339
0,/Date(1553619600000-0700)/,0,0,0,20.386,27.8,21217202,47.371789,-122.184231,2121720204,47.2402,-122.239
0,/Date(1553619600000-0700)/,0,0,0,21.21,38.85,21217205,47.510265,-122.25556,2121720501,47.5825,-122.131
