hhno,pno,pptyp,pagey,pgend,pwtyp,pwpcl,pwtaz,pstyp,pspcl,pstaz,ptpass,ppaidprk,pdiary,pproxy,psexpfac,id,puwmode,puwarrp,puwdepp,pwaudist,pwautime,psautime,psaudist
300628,1,5,21,1,0,0,-1,1,740439,1512,-1,-1,-1,-1,169.878,3006281,-1,-1,-1,-1,-1,-1,-1
300652,1,5,30,2,0,0,-1,1,932775,72,-1,1,-1,-1,3.876,3006521,-1,-1,-1,-1,-1,12.86,3.61
300676,1,5,30,1,0,0,-1,1,1078364,626,-1,-1,-1,-1,14.496,3006761,5,520,730,-1,-1,10.83,1.95
300692,1,5,21,2,0,0,-1,1,932775,72,-1,-1,-1,-1,3.907,3006921,-1,-1,-1,-1,-1,30.16,12.62
300698,1,5,21,1,0,0,-1,1,104918,2252,-1,-1,-1,-1,10.265,3006981,-1,-1,-1,-1,-1,-1,-1
300719,1,5,40,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,15.04,3007191,6,470,660,-1,-1,21.21,6.65
300720,1,5,30,1,0,0,-1,1,932775,72,-1,-1,-1,-1,3.907,3007201,3,540,1050,-1,-1,37.07,24.97
300727,1,5,17,1,0,0,-1,1,104918,2252,-1,-1,-1,-1,10.265,3007271,-1,-1,-1,-1,-1,82.44,54.56
300733,1,5,21,1,0,0,-1,1,104918,2252,-1,-1,-1,-1,10.265,3007331,-1,-1,-1,-1,-1,49.34,32.02
300745,1,5,30,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3007451,-1,-1,-1,-1,-1,23.89,8.35
300751,1,5,40,2,0,0,-1,1,932775,72,-1,-1,-1,-1,14.04,3007511,3,450,1050,-1,-1,-1,-1
300753,1,5,60,1,0,0,-1,1,104918,2252,-1,-1,-1,-1,37.399,3007531,-1,-1,-1,-1,-1,36.61,22.79
300754,1,5,30,2,0,0,-1,1,932775,848,-1,-1,-1,-1,3.907,3007541,6,730,920,-1,-1,-1,-1
300761,1,5,60,2,0,0,-1,1,932775,72,-1,-1,-1,-1,13.884,3007611,3,360,840,-1,-1,-1,-1
300764,1,5,50,2,0,0,-1,1,104918,2252,-1,-1,-1,-1,10.265,3007641,-1,-1,-1,-1,-1,53.51,34.68
300768,1,5,40,1,0,0,-1,1,932775,72,-1,-1,-1,-1,13.903,3007681,-1,-1,-1,-1,-1,6.49,0.79
300778,1,5,21,2,0,0,-1,1,104918,2252,-1,-1,-1,-1,10.265,3007781,-1,-1,-1,-1,-1,60.73,38.36
300782,1,5,30,2,0,0,-1,1,740439,1551,-1,-1,-1,-1,169.878,3007821,-1,-1,-1,-1,-1,33.74,16.46
300786,1,5,21,1,0,0,-1,1,1089776,756,-1,-1,-1,-1,7.92,3007861,-1,-1,-1,-1,-1,41.33,21.49
300787,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3007871,-1,-1,-1,-1,-1,-1,-1
300788,1,5,21,2,0,0,-1,1,1078364,550,-1,-1,-1,-1,4.161,3007881,-1,-1,-1,-1,-1,76.37,40.05
300790,1,5,17,1,0,0,-1,1,1089776,863,-1,-1,-1,-1,7.92,3007901,-1,-1,-1,-1,-1,29.22,14.2
300791,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3007911,-1,-1,-1,-1,-1,52.59,36.55
300792,1,5,40,1,0,0,-1,1,932775,72,-1,-1,-1,-1,13.824,3007921,-1,-1,-1,-1,-1,18.69,6.17
300800,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,14.638,3008001,-1,-1,-1,-1,-1,-1,-1
300807,1,5,50,1,0,0,-1,1,104918,2252,-1,-1,-1,-1,10.265,3008071,-1,-1,-1,-1,-1,-1,-1
300811,1,5,50,2,0,0,-1,1,1078364,552,-1,1,-1,-1,15.13,3008111,-1,-1,-1,-1,-1,-1,-1
300814,1,5,21,2,0,0,-1,1,1078364,553,-1,-1,-1,-1,16.514,3008141,-1,-1,-1,-1,-1,27.18,10.22
300817,1,5,30,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,13.889,3008171,-1,-1,-1,-1,-1,-1,-1
300819,1,5,30,1,0,0,-1,1,932775,72,-1,-1,-1,-1,3.907,3008191,2,435,965,-1,-1,-1,-1
300820,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3008201,-1,-1,-1,-1,-1,18.62,8.26
300821,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3008211,-1,-1,-1,-1,-1,-1,-1
300823,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3008231,6,825,1290,-1,-1,-1,-1
300831,1,5,21,2,0,0,-1,1,740439,1514,-1,-1,-1,-1,169.878,3008311,-1,-1,-1,-1,-1,30.83,19.95
300835,1,5,30,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3008351,-1,-1,-1,-1,-1,22.88,11.15
300836,1,5,17,1,0,0,-1,1,932775,72,-1,-1,-1,-1,3.907,3008361,-1,-1,-1,-1,-1,10.62,2.01
300838,1,5,40,2,0,0,-1,1,932775,72,-1,-1,-1,-1,3.907,3008381,3,720,1425,-1,-1,-1,-1
300840,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,14.441,3008401,-1,-1,-1,-1,-1,31.05,13.31
300852,1,5,50,2,0,0,-1,1,104918,2252,-1,-1,-1,-1,37.399,3008521,-1,-1,-1,-1,-1,-1,-1
300869,1,5,30,2,0,0,-1,1,104918,2252,-1,-1,-1,-1,10.265,3008691,-1,-1,-1,-1,-1,19.75,9.71
300895,1,5,30,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3008951,3,490,870,-1,-1,-1,-1
300898,1,5,30,1,0,0,-1,1,1078364,552,-1,1,-1,-1,12.76,3008981,1,405,930,-1,-1,-1,-1
300900,1,5,21,2,0,0,-1,1,932775,72,-1,-1,-1,-1,11.864,3009001,-1,-1,-1,-1,-1,-1,-1
300901,1,5,21,1,0,0,-1,1,1078364,289,-1,-1,-1,-1,4.161,3009011,-1,-1,-1,-1,-1,18.51,4.67
300902,1,5,21,2,0,0,-1,1,932775,72,-1,-1,-1,-1,3.876,3009021,3,1125,1410,-1,-1,-1,-1
300923,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3009231,-1,-1,-1,-1,-1,26.07,7.31
300926,1,5,21,1,0,0,-1,1,1089776,756,-1,-1,-1,-1,7.92,3009261,-1,-1,-1,-1,-1,30.66,14.89
300927,1,5,40,1,0,0,-1,1,1089776,756,-1,-1,-1,-1,7.92,3009271,-1,-1,-1,-1,-1,-1,-1
300941,1,5,50,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,13.11,3009411,-1,-1,-1,-1,-1,-1,-1
300944,1,5,40,1,0,0,-1,1,1078364,282,-1,-1,-1,-1,4.161,3009441,-1,-1,-1,-1,-1,50.73,31.63
300946,1,5,30,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,12.636,3009461,-1,-1,-1,-1,-1,54.2,27.9
300962,1,5,30,2,0,0,-1,1,795018,1188,-1,1,-1,-1,33.263,3009621,-1,-1,-1,-1,-1,15.46,8.16
300963,1,5,50,1,0,0,-1,1,795018,1188,-1,-1,-1,-1,41.942,3009631,-1,-1,-1,-1,-1,40.45,25.32
300965,1,5,21,1,0,0,-1,1,795018,1188,-1,-1,-1,-1,10.707,3009651,-1,-1,-1,-1,-1,-1,-1
300974,1,5,21,2,0,0,-1,1,795018,1192,-1,-1,-1,-1,10.791,3009741,-1,-1,-1,-1,-1,41.43,25.62
300976,1,5,21,1,0,0,-1,1,795018,1188,-1,-1,-1,-1,42.828,3009761,-1,-1,-1,-1,-1,-1,-1
300977,1,5,21,1,0,0,-1,1,795018,1188,-1,-1,-1,-1,10.791,3009771,-1,-1,-1,-1,-1,42.38,27.2
300980,1,5,21,1,0,0,-1,1,795018,1188,-1,1,-1,-1,10.791,3009801,-1,-1,-1,-1,-1,9.95,2.89
300983,1,5,21,1,0,0,-1,1,795018,1188,-1,-1,-1,-1,42.828,3009831,-1,-1,-1,-1,-1,-1,-1
300984,1,5,21,2,0,0,-1,1,797163,302,-1,-1,-1,-1,19.977,3009841,-1,-1,-1,-1,-1,-1,-1
300993,1,5,21,1,0,0,-1,1,795018,1188,-1,-1,-1,-1,10.791,3009931,-1,-1,-1,-1,-1,11.67,4.18
300994,1,5,21,1,0,0,-1,1,795018,1188,-1,-1,-1,-1,42.828,3009941,-1,-1,-1,-1,-1,36.23,16.53
301006,1,5,30,2,0,0,-1,1,795018,1188,-1,-1,-1,-1,10.791,3010061,6,510,720,-1,-1,-1,-1
301013,1,5,21,2,0,0,-1,1,795018,1188,-1,-1,-1,-1,42.828,3010131,-1,-1,-1,-1,-1,-1,-1
301015,1,5,40,1,0,0,-1,1,795018,1196,-1,-1,-1,-1,38.215,3010151,-1,-1,-1,-1,-1,17.53,7.45
301029,1,5,21,2,0,0,-1,1,795018,1188,-1,-1,-1,-1,39.954,3010291,4,255,560,-1,-1,-1,-1
301033,1,5,21,1,0,0,-1,1,795018,1188,-1,1,-1,-1,42.828,3010331,-1,-1,-1,-1,-1,-1,-1
301040,1,5,21,2,0,0,-1,1,795018,1188,-1,-1,-1,-1,42.828,3010401,-1,-1,-1,-1,-1,-1,-1
301042,1,5,17,2,0,0,-1,1,1089776,756,-1,-1,-1,-1,7.92,3010421,-1,-1,-1,-1,-1,31.66,14.44
301048,1,5,21,2,0,0,-1,1,795018,1188,-1,-1,-1,-1,38.181,3010481,-1,-1,-1,-1,-1,22.68,10.92
301066,1,5,21,1,0,0,-1,1,795019,1188,-1,-1,-1,-1,10.791,3010661,-1,-1,-1,-1,-1,10.35,3.67
301088,1,5,30,1,0,0,-1,1,795018,1206,-1,-1,-1,-1,10.791,3010881,-1,-1,-1,-1,-1,22.47,13.06
301089,1,5,21,1,0,0,-1,1,795018,1188,-1,-1,-1,-1,42.828,3010891,-1,-1,-1,-1,-1,-1,-1
301090,1,5,40,1,0,0,-1,1,795018,1188,-1,1,-1,-1,10.791,3010901,-1,-1,-1,-1,-1,18.79,8.63
301104,1,5,21,1,0,0,-1,1,795018,1188,-1,-1,-1,-1,10.791,3011041,-1,-1,-1,-1,-1,-1,-1
301105,1,5,30,1,0,0,-1,1,795018,1188,-1,-1,-1,-1,10.791,3011051,-1,-1,-1,-1,-1,15.93,5.75
301109,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,14.191,3011091,-1,-1,-1,-1,-1,48.03,25.55
301110,1,5,17,2,0,0,-1,1,795018,1188,-1,-1,-1,-1,10.791,3011101,-1,-1,-1,-1,-1,-1,-1
301113,1,5,21,2,0,0,-1,1,795018,1188,-1,-1,-1,-1,10.791,3011131,-1,-1,-1,-1,-1,14.66,6.71
301115,1,5,17,2,0,0,-1,1,795018,1188,-1,-1,-1,-1,10.791,3011151,-1,-1,-1,-1,-1,38.21,27.39
301122,1,5,21,1,0,0,-1,1,795018,1188,-1,-1,-1,-1,42.828,3011221,-1,-1,-1,-1,-1,-1,-1
301133,1,5,17,2,0,0,-1,1,795018,1188,-1,-1,-1,-1,42.828,3011331,-1,-1,-1,-1,-1,33.19,15.54
301134,1,5,21,2,0,0,-1,1,1078364,566,-1,-1,-1,-1,4.161,3011341,7,780,840,-1,-1,-1,-1
301136,1,5,17,1,0,0,-1,1,795018,1188,-1,-1,-1,-1,10.791,3011361,-1,-1,-1,-1,-1,-1,-1
301167,1,5,21,1,0,0,-1,1,795018,1188,-1,1,-1,-1,42.828,3011671,-1,-1,-1,-1,-1,-1,-1
301175,1,5,40,2,0,0,-1,1,795019,1188,-1,-1,-1,-1,39.614,3011751,-1,-1,-1,-1,-1,37.78,19.58
301176,1,5,21,2,0,0,-1,1,795018,1188,-1,1,-1,-1,42.828,3011761,-1,-1,-1,-1,-1,20.04,9.67
301186,1,5,21,2,0,0,-1,1,795018,1188,-1,-1,-1,-1,38.181,3011861,-1,-1,-1,-1,-1,47.75,28.88
301191,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3011911,-1,-1,-1,-1,-1,-1,-1
301197,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,14.667,3011971,-1,-1,-1,-1,-1,44.7,29.05
301199,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3011991,-1,-1,-1,-1,-1,-1,-1
301200,1,5,30,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3012001,-1,-1,-1,-1,-1,19.12,6.88
301204,1,5,21,1,0,0,-1,1,932775,72,-1,-1,-1,-1,3.907,3012041,-1,-1,-1,-1,-1,12,3.36
301208,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,12.911,3012081,-1,-1,-1,-1,-1,-1,-1
301212,1,5,21,1,0,0,-1,1,1089776,756,-1,-1,-1,-1,7.92,3012121,-1,-1,-1,-1,-1,11.5,2.52
301213,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3012131,-1,-1,-1,-1,-1,9.28,0.96
301214,1,5,30,2,0,0,-1,1,932775,72,-1,1,-1,-1,3.907,3012141,-1,-1,-1,-1,-1,13.14,3.49
301217,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3012171,-1,-1,-1,-1,-1,-1,-1
301220,1,5,40,1,0,0,-1,1,932775,72,-1,-1,-1,-1,3.907,3012201,-1,-1,-1,-1,-1,-1,-1
301224,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3012241,-1,-1,-1,-1,-1,21.67,6.87
301225,1,5,30,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3012251,3,1015,60,-1,-1,16.32,3.32
301228,1,5,21,2,0,0,-1,1,932775,72,-1,-1,-1,-1,3.907,3012281,-1,-1,-1,-1,-1,33.67,15.71
301229,1,5,30,2,0,0,-1,1,932775,72,-1,-1,-1,-1,13.692,3012291,-1,-1,-1,-1,-1,-1,-1
301231,1,5,40,2,0,0,-1,1,932775,49,-1,-1,-1,-1,12.309,3012311,6,480,990,-1,-1,-1,-1
301234,1,5,21,1,0,0,-1,1,1089776,756,-1,-1,-1,-1,7.92,3012341,-1,-1,-1,-1,-1,-1,-1
301240,1,5,21,1,0,0,-1,1,932775,427,-1,-1,-1,-1,3.907,3012401,-1,-1,-1,-1,-1,-1,-1
301241,1,5,21,1,0,0,-1,1,932775,72,-1,-1,-1,-1,11.981,3012411,-1,-1,-1,-1,-1,63.62,40.32
301244,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3012441,-1,-1,-1,-1,-1,-1,-1
301245,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,14.667,3012451,-1,-1,-1,-1,-1,12.06,3.81
301248,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3012481,-1,-1,-1,-1,-1,12.81,2.3
301249,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3012491,6,1115,1130,-1,-1,-1,-1
301253,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,16.514,3012531,-1,-1,-1,-1,-1,-1,-1
301255,1,5,17,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3012551,-1,-1,-1,-1,-1,22.99,7.52
301257,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3012571,-1,-1,-1,-1,-1,14.84,3.88
301258,1,5,70,2,0,0,-1,1,932775,72,-1,-1,-1,-1,15.181,3012581,-1,-1,-1,-1,-1,32.75,15.18
301259,1,5,40,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,15.04,3012591,-1,-1,-1,-1,-1,-1,-1
301266,1,5,30,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3012661,-1,-1,-1,-1,-1,18.19,4.84
301267,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3012671,-1,-1,-1,-1,-1,-1,-1
301268,1,5,50,2,0,0,-1,1,932775,72,-1,-1,-1,-1,3.907,3012681,-1,-1,-1,-1,-1,-1,-1
301271,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3012711,3,230,275,-1,-1,-1,-1
301273,1,5,50,2,0,0,-1,1,932775,75,-1,-1,-1,-1,3.907,3012731,-1,-1,-1,-1,-1,15.86,4.19
301276,1,5,21,2,0,0,-1,1,1078364,552,-1,1,-1,-1,4.161,3012761,3,975,1410,-1,-1,7.76,0.23
301278,1,5,21,1,0,0,-1,1,932775,31,-1,-1,-1,-1,3.907,3012781,-1,-1,-1,-1,-1,20.79,8.55
301279,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3012791,-1,-1,-1,-1,-1,-1,-1
301286,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3012861,-1,-1,-1,-1,-1,15.54,4.97
301288,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,14.667,3012881,-1,-1,-1,-1,-1,-1,-1
301289,1,5,21,2,0,0,-1,1,932775,72,-1,1,-1,-1,3.907,3012891,-1,-1,-1,-1,-1,23.98,6.97
301292,1,5,40,1,0,0,-1,1,977763,618,-1,-1,-1,-1,23.425,3012921,-1,-1,-1,-1,-1,-1,-1
301293,1,5,21,1,0,0,-1,1,1089776,756,-1,-1,-1,-1,7.92,3012931,-1,-1,-1,-1,-1,19.56,6.54
301297,1,5,50,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,14.58,3012971,-1,-1,-1,-1,-1,16.63,4.4
301301,1,5,30,1,0,0,-1,1,1089776,756,-1,-1,-1,-1,7.92,3013011,-1,-1,-1,-1,-1,-1,-1
301304,1,5,40,2,0,0,-1,1,1089776,756,-1,-1,-1,-1,27.699,3013041,-1,-1,-1,-1,-1,39.67,19.28
301307,1,5,30,1,0,0,-1,1,932775,72,-1,-1,-1,-1,13.744,3013071,-1,-1,-1,-1,-1,24.63,6.36
301308,1,5,30,1,0,0,-1,1,932775,324,-1,-1,-1,-1,13.532,3013081,-1,-1,-1,-1,-1,8.15,1.25
301309,1,5,40,2,0,0,-1,1,1089776,575,-1,-1,-1,-1,27.819,3013091,9,855,1150,-1,-1,-1,-1
301314,1,5,70,2,0,0,-1,1,932775,72,-1,-1,-1,-1,14.565,3013141,-1,-1,-1,-1,-1,-1,-1
301315,1,5,50,2,0,0,-1,1,932775,72,-1,-1,-1,-1,14.04,3013151,3,685,875,-1,-1,-1,-1
301319,1,5,21,2,0,0,-1,1,932775,72,-1,-1,-1,-1,3.907,3013191,-1,-1,-1,-1,-1,23.39,12.52
301347,1,5,30,1,0,0,-1,1,795018,1206,-1,-1,-1,-1,35.025,3013471,-1,-1,-1,-1,-1,38.18,22.81
301348,1,5,60,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,16.173,3013481,-1,-1,-1,-1,-1,17.39,5.95
301351,1,5,40,2,0,0,-1,1,1078364,419,-1,-1,-1,-1,4.161,3013511,-1,-1,-1,-1,-1,50.65,24.82
301362,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3013621,-1,-1,-1,-1,-1,11.25,1.81
301367,1,5,30,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3013671,-1,-1,-1,-1,-1,20.84,6.81
301377,1,5,40,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3013771,-1,-1,-1,-1,-1,21.27,6.87
301378,1,5,17,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3013781,-1,-1,-1,-1,-1,12.62,1.4
301382,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,16.514,3013821,-1,-1,-1,-1,-1,-1,-1
301389,1,5,30,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,14.183,3013891,-1,-1,-1,-1,-1,13.63,2.19
301396,1,5,30,2,0,0,-1,1,932775,1549,-1,-1,-1,-1,3.907,3013961,6,480,1025,-1,-1,-1,-1
301397,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,14.667,3013971,-1,-1,-1,-1,-1,-1,-1
301398,1,5,21,2,0,0,-1,1,977763,618,-1,-1,-1,-1,22.578,3013981,-1,-1,-1,-1,-1,17.84,8.6
301400,1,5,30,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3014001,-1,-1,-1,-1,-1,37.74,18.72
301404,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3014041,6,820,1140,-1,-1,18.11,7.87
301417,1,5,30,1,0,0,-1,1,1078364,567,-1,-1,-1,-1,4.161,3014171,-1,-1,-1,-1,-1,25.33,12.77
301419,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3014191,-1,-1,-1,-1,-1,-1,-1
301421,1,5,50,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3014211,-1,-1,-1,-1,-1,35.97,24.21
301427,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3014271,-1,-1,-1,-1,-1,28.02,13.71
301441,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3014411,-1,-1,-1,-1,-1,-1,-1
301442,1,5,21,1,0,0,-1,1,795018,1188,-1,-1,-1,-1,10.707,3014421,-1,-1,-1,-1,-1,-1,-1
301444,1,5,30,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3014441,2,530,1085,-1,-1,-1,-1
301446,1,5,40,1,0,0,-1,1,932775,72,-1,1,-1,-1,3.907,3014461,-1,-1,-1,-1,-1,-1,-1
301447,1,5,21,2,0,0,-1,1,932775,72,-1,-1,-1,-1,3.907,3014471,-1,-1,-1,-1,-1,12.51,2.85
301451,1,5,50,2,0,0,-1,1,1089776,756,-1,-1,-1,-1,28.628,3014511,-1,-1,-1,-1,-1,17.83,5.85
301459,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3014591,-1,-1,-1,-1,-1,-1,-1
301461,1,5,30,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,14.191,3014611,-1,-1,-1,-1,-1,-1,-1
301464,1,5,21,1,0,0,-1,1,932775,289,-1,1,-1,-1,3.907,3014641,-1,-1,-1,-1,-1,28.29,8.64
301467,1,5,60,2,0,0,-1,1,932775,72,-1,-1,-1,-1,14.205,3014671,-1,-1,-1,-1,-1,-1,-1
301472,1,5,30,1,0,0,-1,1,932775,72,-1,-1,-1,-1,12.739,3014721,-1,-1,-1,-1,-1,19.59,5.97
301473,1,5,50,1,0,0,-1,1,932775,72,-1,-1,-1,-1,12.454,3014731,-1,-1,-1,-1,-1,-1,-1
301474,1,5,30,1,0,0,-1,1,1078364,552,-1,1,-1,-1,4.161,3014741,-1,-1,-1,-1,-1,33.62,15.25
301476,1,5,21,1,0,0,-1,1,797163,302,-1,-1,-1,-1,4.11,3014761,-1,-1,-1,-1,-1,-1,-1
301477,1,5,30,2,0,0,-1,1,1078364,584,-1,-1,-1,-1,4.161,3014771,-1,-1,-1,-1,-1,44.05,27.04
301480,1,5,30,1,0,0,-1,1,932775,72,-1,-1,-1,-1,3.907,3014801,-1,-1,-1,-1,-1,57.49,33.87
301481,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3014811,-1,-1,-1,-1,-1,26.83,9.48
301482,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3014821,-1,-1,-1,-1,-1,9.96,0.99
301485,1,5,30,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,14.183,3014851,3,470,780,-1,-1,-1,-1
301487,1,5,40,2,0,0,-1,1,932775,72,-1,1,-1,-1,14.04,3014871,-1,-1,-1,-1,-1,21.26,8.06
301488,1,5,21,1,0,0,-1,1,932775,72,-1,-1,-1,-1,12.122,3014881,-1,-1,-1,-1,-1,58.63,33.72
301489,1,5,21,1,0,0,-1,1,795018,1188,-1,-1,-1,-1,42.828,3014891,-1,-1,-1,-1,-1,-1,-1
301492,1,5,50,2,0,0,-1,1,1089776,756,-1,-1,-1,-1,30.784,3014921,-1,-1,-1,-1,-1,30.82,13.62
301494,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3014941,-1,-1,-1,-1,-1,-1,-1
301497,1,5,21,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,14.496,3014971,-1,-1,-1,-1,-1,40.39,20.64
301501,1,5,21,1,0,0,-1,1,795018,1188,-1,-1,-1,-1,10.791,3015011,-1,-1,-1,-1,-1,-1,-1
301509,1,5,21,1,0,0,-1,1,932775,72,-1,-1,-1,-1,3.907,3015091,-1,-1,-1,-1,-1,22.1,9.04
301512,1,5,21,1,0,0,-1,1,932775,72,-1,-1,-1,-1,3.907,3015121,-1,-1,-1,-1,-1,-1,-1
301521,1,5,30,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,14.086,3015211,-1,-1,-1,-1,-1,22.85,9.04
301524,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3015241,-1,-1,-1,-1,-1,28.16,11.26
301526,1,5,30,1,0,0,-1,1,932775,72,-1,-1,-1,-1,13.382,3015261,-1,-1,-1,-1,-1,-1,-1
301529,1,5,30,2,0,0,-1,1,932775,72,-1,-1,-1,-1,3.907,3015291,3,440,1090,-1,-1,-1,-1
301535,1,5,30,2,0,0,-1,1,1089776,446,-1,-1,-1,-1,26.437,3015351,-1,-1,-1,-1,-1,-1,-1
301550,1,5,21,2,0,0,-1,1,1078364,567,-1,-1,-1,-1,4.161,3015501,-1,-1,-1,-1,-1,30.58,15.76
301551,1,5,21,1,0,0,-1,1,932775,72,-1,1,-1,-1,3.907,3015511,-1,-1,-1,-1,-1,-1,-1
301554,1,5,21,2,0,0,-1,1,797163,302,-1,-1,-1,-1,4.11,3015541,-1,-1,-1,-1,-1,32.49,15.69
301557,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3015571,-1,-1,-1,-1,-1,-1,-1
301559,1,5,70,2,0,0,-1,1,1089776,756,-1,-1,-1,-1,29.966,3015591,-1,-1,-1,-1,-1,-1,-1
301561,1,5,40,2,0,0,-1,1,932775,72,-1,-1,-1,-1,3.907,3015611,-1,-1,-1,-1,-1,-1,-1
301573,1,5,50,2,0,0,-1,1,932775,72,-1,-1,-1,-1,12.577,3015731,-1,-1,-1,-1,-1,-1,-1
301574,1,5,30,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3015741,-1,-1,-1,-1,-1,10.42,1.19
301575,1,5,40,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,14.552,3015751,-1,-1,-1,-1,-1,-1,-1
301581,1,5,30,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3015811,-1,-1,-1,-1,-1,68.77,39.11
301584,1,5,30,2,0,0,-1,1,932775,179,-1,-1,-1,-1,12.122,3015841,-1,-1,-1,-1,-1,31.93,15.17
301585,1,5,40,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.161,3015851,3,925,1170,-1,-1,-1,-1
301587,1,5,40,2,0,0,-1,1,932775,72,-1,-1,-1,-1,14.428,3015871,-1,-1,-1,-1,-1,29.66,13.77
301592,1,5,60,2,0,0,-1,1,1078364,552,-1,-1,-1,-1,15.217,3015921,-1,-1,-1,-1,-1,11.82,3.58
301593,1,5,21,1,0,0,-1,1,1078364,552,-1,-1,-1,-1,4.128,3015931,-1,-1,-1,-1,-1,9.83,1.38
301594,1,5,30,2,0,0,-1,1,1089776,756,-1,-1,-1,-1,26.676,3015941,-1,-1,-1,-1,-1,22.29,8.64
