hhno,hhsize,hhvehs,hhwkrs,hhftw,hhptw,hhret,hhoad,hhuni,hhhsc,hh515,hhcu5,hhincome,hownrent,hrestype,hhparcel,hhtaz,hhexpfac,samptype
24672,3,2,1,1,0,0,1,0,0,1,0,65000,1,1,635594,3544,144.84,1
24673,2,3,1,1,0,1,0,0,0,0,0,45000,1,1,572421,3673,92.74,1
24675,2,3,0,0,0,2,0,0,0,0,0,55000,1,1,610897,3468,80.01,1
24691,1,2,0,0,0,1,0,0,0,0,0,65000,1,1,610496,3468,77.37,1
24714,2,2,0,0,0,0,2,0,0,0,0,105000,1,1,409536,1883,363.09,1
24736,1,1,0,0,0,1,0,0,0,0,0,15000,1,1,603354,3592,170.63,1
24738,2,2,1,1,0,0,1,0,0,0,0,65000,1,1,640793,3523,110.21,1
24741,5,3,2,1,1,0,0,0,0,3,0,145000,1,1,580985,3700,365.06,1
24748,2,4,2,1,1,0,0,0,0,0,0,85000,1,1,584490,3516,119.14,1
24752,2,2,2,2,0,0,0,0,0,0,0,55000,1,1,651947,3491,145.88,1
24753,2,2,1,1,0,0,1,0,0,0,0,-1,1,1,649136,3486,114.85,1
24759,2,2,2,2,0,0,0,0,0,0,0,95000,1,1,625202,3635,62.62,1
24767,1,2,1,1,0,0,0,0,0,0,0,85000,1,1,620913,3638,117.49,1
24773,5,2,1,1,0,0,1,0,0,1,2,85000,1,1,656918,3669,415.65,1
24783,2,2,2,2,0,0,0,0,0,0,0,25000,1,1,571984,3668,219.11,1
24794,1,2,0,0,0,1,0,0,0,0,0,45000,1,1,569870,3657,80.07,1
24806,2,4,2,2,0,0,0,0,0,0,0,175000,1,1,591229,3698,95.37,1
24808,2,1,2,1,1,0,0,0,0,0,0,45000,1,1,608258,3685,135.63,1
24817,1,1,1,1,0,0,0,0,0,0,0,85000,1,1,650618,3690,127.56,1
24820,3,3,1,0,1,1,1,0,0,0,0,55000,1,1,598046,3487,148.53,1
24821,2,2,0,0,0,1,1,0,0,0,0,55000,1,1,605767,3573,79.88,1
24836,2,1,1,0,1,1,0,0,0,0,0,35000,1,1,578796,3610,58.38,1
24838,2,2,0,0,0,2,0,0,0,0,0,-1,1,1,635024,3501,66.1,1
24839,1,1,0,0,0,1,0,0,0,0,0,25000,1,1,621230,3559,152.47,1
24843,2,4,0,0,0,1,1,0,0,0,0,85000,1,1,595829,3682,65.24,1
24844,2,1,0,0,0,0,2,0,0,0,0,15000,2,2,648965,3573,179.57,1
24850,4,2,2,2,0,0,0,0,0,2,0,125000,1,1,655023,3563,249.73,1
24865,2,2,2,1,1,0,0,0,0,0,0,65000,1,1,628389,3658,120.72,1
24867,3,3,3,2,0,0,0,0,1,0,0,115000,1,1,640370,3513,142.52,1
24888,3,4,3,2,1,0,0,0,0,0,0,-1,1,1,585312,3512,185.8,1
24889,1,1,0,0,0,1,0,0,0,0,0,-1,1,1,625194,3635,43.58,1
24892,2,2,0,0,0,2,0,0,0,0,0,45000,1,1,641954,3654,68.41,1
24893,1,1,1,1,0,0,0,0,0,0,0,45000,1,1,613200,3470,133.98,1
24897,2,1,1,0,1,1,0,0,0,0,0,45000,1,1,604331,3579,100.52,1
24900,1,1,0,0,0,1,0,0,0,0,0,15000,1,4,588417,3547,170.63,1
24903,3,3,2,2,0,0,0,0,0,1,0,115000,1,1,650062,3475,125.34,1
24912,2,2,0,0,0,2,0,0,0,0,0,35000,1,1,618136,3543,68.88,1
24915,2,3,0,0,0,1,1,0,0,0,0,35000,1,1,607610,3688,69,1
24920,2,1,0,0,0,2,0,0,0,0,0,45000,1,1,663027,3641,74.27,1
24931,2,3,2,2,0,0,0,0,0,0,0,95000,2,1,652104,3562,62.73,1
24936,2,2,1,0,1,0,1,0,0,0,0,65000,1,1,623009,3637,110.21,1
24944,1,1,1,1,0,0,0,0,0,0,0,25000,1,1,656449,3672,234.98,1
24955,2,2,2,2,0,0,0,0,0,0,0,95000,1,1,591836,3478,62.62,1
24962,3,1,1,1,0,0,1,0,0,1,0,175000,1,1,609424,3699,124.03,1
24996,2,3,2,2,0,0,0,0,0,0,0,85000,1,1,573433,3662,119.14,1
24998,1,1,1,1,0,0,0,0,0,0,0,45000,1,4,744365,3245,272.01,1
24999,1,1,1,1,0,0,0,0,0,0,0,45000,2,3,767094,2811,177.25,1
25001,2,2,2,2,0,0,0,0,0,0,0,175000,1,1,785694,2689,363.73,1
25054,4,2,1,1,0,0,3,0,0,0,0,15000,2,3,736503,3375,443.9,1
25098,1,0,1,1,0,0,0,0,0,0,0,45000,2,3,386336,554,719.73,1
25104,3,2,2,2,0,0,0,0,0,0,1,-1,1,1,59915,735,496.27,1
25109,1,1,1,1,0,0,0,0,0,0,0,55000,1,3,306444,442,94.76,1
25110,1,2,1,1,0,0,0,0,0,0,0,35000,2,3,220374,157,601.73,1
25115,1,3,1,1,0,0,0,0,0,0,0,55000,1,3,462936,649,111.1,1
25116,1,1,0,0,0,1,0,0,0,0,0,-1,1,3,545140,352,82.76,1
25117,2,2,1,1,0,0,1,0,0,0,0,55000,1,1,484546,743,117.21,1
25153,1,2,1,1,0,0,0,0,0,0,0,175000,1,1,174403,2015,221.18,1
25190,1,0,0,0,0,1,0,0,0,0,0,15000,1,1,853540,3046,389.09,1
25215,4,4,0,0,0,0,2,0,1,1,0,85000,1,1,557358,1783,336.7,1
25239,2,0,0,0,0,0,1,0,0,1,0,15000,2,3,899044,3364,1115.1,1
25241,3,2,1,1,0,0,1,0,0,0,1,55000,1,1,1100117,2099,290.04,1
25254,4,1,2,2,0,1,0,0,0,0,1,55000,2,3,1133133,2618,427.18,1
25273,2,3,2,2,0,0,0,0,0,0,0,75000,1,1,287416,40,217.15,1
25276,2,3,2,2,0,0,0,0,0,0,0,145000,1,1,916198,2937,417.41,1
25297,1,1,1,1,0,0,0,0,0,0,0,175000,2,3,232548,1160,304.52,1
25303,5,2,1,1,0,0,1,0,0,2,1,75000,1,1,511248,1919,328.64,1
25312,2,2,2,2,0,0,0,0,0,0,0,95000,1,1,1003578,2625,202.37,1
25337,2,1,2,2,0,0,0,0,0,0,0,25000,2,2,140709,1173,897.84,1
25345,3,2,2,1,1,0,0,0,0,1,0,175000,1,1,221342,153,136.05,1
25404,2,4,2,2,0,0,0,0,0,0,0,175000,1,1,49515,385,712.47,1
25408,2,2,0,0,0,2,0,0,0,0,0,65000,1,1,516979,1116,194.75,1
25417,4,2,1,1,0,0,1,0,0,0,2,-1,1,1,1122923,2099,328.61,1
25423,7,6,2,1,1,0,0,0,0,4,1,85000,1,1,1059382,2488,537.57,1
25443,3,2,2,2,0,0,0,0,0,0,1,85000,1,1,507926,1339,375.05,1
25447,2,2,1,1,0,0,1,0,0,0,0,95000,1,1,789774,3055,224.61,1
25454,2,2,1,1,0,0,1,0,0,0,0,35000,2,1,1132837,2594,289.16,1
25475,2,2,1,1,0,0,1,0,0,0,0,25000,2,3,1133306,2622,708.96,1
25476,2,2,2,2,0,0,0,0,0,0,0,75000,1,1,855667,3313,215.17,1
25477,2,2,0,0,0,2,0,0,0,0,0,45000,1,1,874988,3375,306.11,1
25478,1,1,0,0,0,1,0,0,0,0,0,55000,1,1,310618,1151,145.95,1
25486,4,9,3,2,1,0,0,0,0,1,0,145000,1,1,1152404,2438,580.28,1
25497,1,1,0,0,0,0,1,0,0,0,0,55000,1,3,13787,835,76.97,1
25504,1,1,1,0,1,0,0,0,0,0,0,65000,2,3,184260,431,362.34,1
25516,4,2,2,1,1,0,0,0,0,1,1,75000,1,1,1111955,2204,452.84,1
25566,2,2,2,2,0,0,0,0,0,0,0,95000,1,1,124471,1770,255.38,1
25578,2,4,1,0,0,0,1,0,1,0,0,5000,1,4,1167875,2195,597.72,1
25586,2,2,2,1,1,0,0,0,0,0,0,45000,1,1,984988,2276,301.54,1
25624,2,2,2,2,0,0,0,0,0,0,0,95000,1,1,454368,158,118.64,1
25666,4,2,1,1,0,0,1,0,1,1,0,35000,2,4,1176562,2127,646.43,1
25681,3,4,2,1,1,0,0,0,0,1,0,75000,1,1,206418,2021,290.98,1
25685,5,2,1,1,0,0,1,0,1,0,2,35000,2,3,255617,1168,584.32,1
25691,4,2,3,3,0,0,0,0,0,1,0,65000,2,1,783847,3090,934.62,1
25693,4,3,1,1,0,0,1,0,0,1,1,95000,1,1,1167954,2200,365.96,1
25704,2,2,2,2,0,0,0,0,0,0,0,95000,1,1,547747,700,556.48,1
25705,4,2,2,1,1,0,0,0,0,2,0,115000,1,1,163282,1495,371.18,1
25719,3,2,2,2,0,0,0,0,0,0,1,145000,1,1,1107403,2221,559.27,1
25727,2,2,1,1,0,0,1,0,0,0,0,45000,2,3,474981,1983,471,1
25749,1,2,1,1,0,0,0,0,0,0,0,-1,1,1,170332,1872,139.44,1
25769,5,3,2,1,1,0,0,0,0,3,0,95000,1,1,329847,1158,292.95,1
25774,4,2,2,1,1,0,0,0,0,0,2,75000,1,1,378776,1844,285.22,1
25781,6,2,2,2,0,0,0,0,0,2,2,-1,1,1,516045,1757,418.39,1
25786,1,1,1,1,0,0,0,0,0,0,0,55000,1,4,966069,2562,165.64,1
25802,3,2,2,1,0,0,1,0,1,0,0,105000,1,1,115121,1624,411.59,1
25803,3,1,1,1,0,0,1,0,0,1,0,35000,1,1,426306,1173,791.43,1
25805,1,0,0,0,0,0,1,0,0,0,0,15000,2,3,161998,915,1194.29,1
25810,2,3,2,2,0,0,0,0,0,0,0,65000,1,1,196213,2032,268.09,1
25811,2,1,0,0,0,0,1,0,0,0,1,-1,2,3,108265,1378,1187.61,1
25820,1,1,1,1,0,0,0,0,0,0,0,35000,2,1,472007,1995,980.92,1
25836,1,2,0,0,0,0,1,0,0,0,0,45000,1,1,546431,997,221.58,1
25846,1,1,1,1,0,0,0,0,0,0,0,25000,1,1,740219,3149,314.88,1
25847,2,2,2,0,2,0,0,0,0,0,0,95000,1,1,317892,1815,203.03,1
25862,3,2,2,2,0,0,0,0,0,0,1,175000,1,1,139232,1666,355.8,1
25893,2,2,0,0,0,1,1,0,0,0,0,45000,1,1,699331,2711,306.11,1
25921,5,3,2,2,0,0,1,0,0,2,0,175000,1,1,302747,1542,384.92,1
25951,5,3,2,2,0,0,0,0,0,2,1,75000,1,1,877744,3412,432.34,1
26042,2,1,0,0,0,2,0,0,0,0,0,-1,1,1,248895,1500,237.26,1
26062,1,1,1,1,0,0,0,0,0,0,0,75000,1,1,112447,49,77.48,1
26090,2,0,1,0,1,0,1,0,0,0,0,55000,2,3,565317,608,200.64,1
26098,8,2,1,1,0,0,1,0,0,3,3,65000,1,1,344397,1192,325.24,1
26113,2,2,2,2,0,0,0,0,0,0,0,115000,3,3,371208,547,124.16,1
26129,2,2,0,0,0,2,0,0,0,0,0,95000,1,1,195460,59,93.15,1
26135,2,3,1,0,1,0,0,1,0,0,0,-1,1,1,325007,56,256.73,1
26157,3,3,1,1,0,0,1,0,0,0,1,75000,1,1,430504,7,132.97,1
26162,1,1,1,1,0,0,0,0,0,0,0,55000,1,1,547646,837,171.98,1
26170,2,2,0,0,0,0,2,0,0,0,0,65000,1,1,516210,376,90.52,1
26179,2,2,2,2,0,0,0,0,0,0,0,95000,1,6,71916,246,118.64,1
26189,3,2,2,2,0,0,0,0,0,0,1,95000,1,1,274499,755,134.54,1
26193,3,3,3,2,1,0,0,0,0,0,0,45000,1,4,1023607,2105,527.3,1
26194,2,2,1,1,0,1,0,0,0,0,0,105000,1,1,443701,734,120.02,1
26261,4,1,1,1,0,0,1,0,0,1,1,15000,2,4,1172401,2215,878.15,1
26298,2,2,2,2,0,0,0,0,0,0,0,75000,1,3,1092983,2627,205.05,1
26299,3,3,3,3,0,0,0,0,0,0,0,55000,1,1,1079188,2517,376.58,1
26314,3,3,2,2,0,0,1,0,0,0,0,115000,1,1,1086715,2516,422.63,1
26321,2,1,0,0,0,2,0,0,0,0,0,35000,1,3,1145793,2419,417.43,1
26324,1,1,1,1,0,0,0,0,0,0,0,45000,1,3,1098825,2589,180.29,1
26329,4,6,4,2,2,0,0,0,0,0,0,-1,1,1,1135386,2540,426.66,1
26330,4,2,1,1,0,0,1,0,0,2,0,75000,1,1,990436,2389,332.96,1
26335,4,3,2,2,0,0,0,0,0,2,0,85000,1,1,1066188,2416,544.16,1
26346,2,3,2,2,0,0,0,0,0,0,0,105000,1,3,1105861,2406,340.02,1
26353,2,2,0,0,0,0,2,0,0,0,0,45000,1,1,552566,723,109.61,1
26354,2,1,1,1,0,0,0,0,0,0,1,95000,1,1,424784,690,154.98,1
26358,1,1,1,1,0,0,0,0,0,0,0,85000,1,3,373174,570,82.78,1
26359,2,2,1,1,0,0,1,0,0,0,0,175000,1,1,174927,768,121.67,1
26379,1,0,1,1,0,0,0,0,0,0,0,-1,1,1,92772,424,161.35,1
26387,2,3,2,2,0,0,0,0,0,0,0,85000,1,1,913979,3244,761.28,1
26392,1,1,0,0,0,0,1,0,0,0,0,15000,1,1,488323,803,202.8,1
26411,2,2,2,2,0,0,0,0,0,0,0,85000,1,1,559338,264,104.49,1
26438,2,2,1,1,0,1,0,0,0,0,0,-1,1,1,336009,424,109.94,1
26441,1,2,1,1,0,0,0,0,0,0,0,75000,1,3,174895,749,74.25,1
26453,1,1,1,1,0,0,0,0,0,0,0,45000,1,3,336077,424,109.09,1
26456,4,4,2,2,0,0,1,0,0,1,0,175000,1,1,18014,350,171.91,1
26463,2,3,2,2,0,0,0,0,0,0,0,105000,1,1,1052095,2372,340.02,1
26467,3,3,2,2,0,0,1,0,0,0,0,175000,1,2,1072982,2506,543.66,1
26477,3,3,3,2,0,0,0,1,0,0,0,125000,1,1,974765,2195,533.9,1
26481,2,1,1,1,0,0,1,0,0,0,0,55000,2,3,1133918,2657,142.22,1
26488,2,5,1,1,0,0,1,0,0,0,0,45000,1,1,1006482,2141,246.91,1
26494,4,2,1,1,0,0,1,0,0,2,0,95000,1,1,978651,2581,201.02,1
26519,1,1,1,1,0,0,0,0,0,0,0,35000,1,4,960970,2479,389.12,1
26531,4,2,1,1,0,0,1,0,0,0,2,-1,1,1,1087464,2516,385.4,1
26538,2,3,2,2,0,0,0,0,0,0,0,85000,1,1,1016970,2618,761.75,1
26545,1,1,1,1,0,0,0,0,0,0,0,55000,1,3,987915,2273,165.64,1
26549,4,2,1,1,0,0,1,0,0,1,1,75000,1,1,992532,2619,258.83,1
26552,1,1,0,0,0,0,0,1,0,0,0,55000,2,3,1131726,2517,698.35,1
26554,1,1,1,0,1,0,0,0,0,0,0,35000,1,1,399630,45,156.13,2
26561,1,0,0,0,0,1,0,0,0,0,0,15000,2,1,547246,831,344.62,2
26566,1,1,0,0,0,0,1,0,0,0,0,55000,1,1,491216,682,76.97,2
26587,1,3,1,1,0,0,0,0,0,0,0,175000,1,3,19492,1540,142.39,2
26595,2,2,1,1,0,0,1,0,0,0,0,65000,1,3,225020,100,111.45,2
26596,1,0,1,1,0,0,0,0,0,0,0,175000,2,3,41893,1630,571.39,2
26599,1,1,0,0,0,1,0,0,0,0,0,55000,1,1,172931,1501,127.81,2
26600,1,1,1,1,0,0,0,0,0,0,0,55000,2,2,49846,26,94.76,2
26601,1,2,1,1,0,0,0,0,0,0,0,35000,1,1,383586,662,149.62,2
26603,1,1,1,1,0,0,0,0,0,0,0,-1,1,1,231753,696,82.78,2
26606,2,2,2,1,1,0,0,0,0,0,0,-1,1,2,1085053,2203,286.44,1
26610,1,2,1,1,0,0,0,0,0,0,0,55000,1,1,1183781,2107,571.63,1
26611,2,2,2,2,0,0,0,0,0,0,0,65000,1,1,1092753,2119,263.12,1
26622,2,4,0,0,0,0,2,0,0,0,0,-1,1,1,1136763,2541,264.34,1
26653,1,1,0,0,0,1,0,0,0,0,0,15000,1,1,964597,2179,243.06,1
26673,2,2,0,0,0,0,2,0,0,0,0,55000,1,1,1089266,2199,167.42,1
26702,1,1,0,0,0,0,1,0,0,0,0,35000,1,3,1063498,2642,319.84,1
26713,1,1,0,0,0,1,0,0,0,0,0,-1,1,3,222371,175,69.65,1
26758,5,3,2,2,0,0,1,0,0,2,0,115000,1,1,443159,1871,337.08,1
26763,1,1,0,0,0,1,0,0,0,0,0,35000,1,3,411214,396,131.36,1
26773,1,1,0,0,0,1,0,0,0,0,0,-1,2,3,14690,199,79.73,1
26782,1,0,1,1,0,0,0,0,0,0,0,45000,2,3,306399,398,178.96,1
26786,1,1,1,1,0,0,0,0,0,0,0,95000,1,1,355721,352,93.99,1
26787,2,1,1,1,0,0,1,0,0,0,0,35000,1,1,317492,1858,736.78,1
26810,1,1,0,0,0,1,0,0,0,0,0,35000,1,1,549034,139,131.36,1
26813,1,1,1,1,0,0,0,0,0,0,0,15000,2,3,516350,548,249.68,1
26824,1,1,1,1,0,0,0,0,0,0,0,35000,1,1,5622,40,161.73,1
26843,2,1,1,1,0,1,0,0,0,0,0,145000,1,1,832217,3087,329.17,1
26848,3,1,2,2,0,0,0,0,0,0,1,-1,1,1,882309,3424,2240.56,1
26854,1,1,1,1,0,0,0,0,0,0,0,75000,2,3,941657,2896,98.82,1
26859,1,2,0,0,0,1,0,0,0,0,0,25000,1,1,740820,3143,313.39,1
26872,2,3,1,1,0,0,1,0,0,0,0,55000,1,1,890839,3007,353.22,1
26880,2,0,0,0,0,0,2,0,0,0,0,35000,2,3,893606,2940,523.34,1
26893,2,2,2,2,0,0,0,0,0,0,0,45000,1,1,849435,3048,672.96,1
26895,2,2,2,2,0,0,0,0,0,0,0,115000,1,1,894173,2702,363.73,1
26901,4,3,1,1,0,0,1,0,0,0,2,45000,1,1,832082,3434,693.86,1
26905,2,1,1,1,0,0,0,0,0,1,0,35000,2,3,711305,3342,609.79,1
26909,2,2,2,2,0,0,0,0,0,0,0,175000,1,1,809831,2988,363.73,1
26911,2,2,2,2,0,0,0,0,0,0,0,75000,1,1,799581,3266,215.17,1
26920,4,3,1,1,0,0,1,0,0,2,0,55000,1,1,704907,3439,573.13,1
26927,4,2,2,2,0,0,0,0,0,2,0,175000,1,1,806780,2705,590.19,1
26931,2,1,1,0,1,0,0,0,0,1,0,15000,2,4,790630,3407,671.23,1
26941,1,1,1,1,0,0,0,0,0,0,0,25000,2,2,892867,2952,314.88,1
26957,1,0,0,0,0,0,1,0,0,0,0,5000,2,3,762726,2874,849.25,1
26968,4,2,2,1,1,0,0,0,0,1,1,75000,1,1,631559,3679,343.22,1
26982,2,3,2,1,1,0,0,0,0,0,0,85000,1,1,126852,840,232,1
27006,4,2,2,2,0,0,0,0,0,2,0,75000,1,1,18840,840,110.69,1
27013,2,1,2,2,0,0,0,0,0,0,0,145000,1,1,11566,2082,527.56,1
27016,1,1,0,0,0,1,0,0,0,0,0,45000,1,1,102330,1802,246.96,1
27021,6,2,2,2,0,1,1,0,0,0,2,125000,1,1,5426,1120,418.39,1
27024,2,2,2,2,0,0,0,0,0,0,0,-1,1,1,144966,1942,1612.36,1
27061,2,5,2,2,0,0,0,0,0,0,0,125000,1,1,340845,1013,304.73,1
27070,1,1,1,1,0,0,0,0,0,0,0,55000,1,1,449165,1847,191.99,1
27072,1,1,1,0,1,0,0,0,0,0,0,45000,1,3,408877,1112,370.96,1
27083,2,3,2,2,0,0,0,0,0,0,0,95000,1,1,226407,2053,264.84,1
27095,1,1,1,0,1,0,0,0,0,0,0,55000,1,2,359347,1646,219.23,1
27105,2,2,1,1,0,0,0,0,0,1,0,85000,1,1,563687,1327,440.7,1
27124,4,3,1,1,0,0,1,0,1,1,0,85000,1,1,828901,3312,413.06,1
27126,3,3,1,1,0,0,1,0,0,0,1,65000,1,1,360319,1385,286.83,1
27128,2,2,1,1,0,0,1,0,0,0,0,75000,1,1,194599,1735,300.98,1
27134,2,3,1,1,0,0,1,0,0,0,0,175000,1,1,243650,1943,351.12,1
27137,2,2,0,0,0,0,2,0,0,0,0,75000,1,1,662755,3509,60.48,1
27141,2,2,1,1,0,0,1,0,0,0,0,25000,1,1,608021,3700,200.04,1
27162,2,2,1,1,0,0,0,1,0,0,0,45000,1,1,610980,3468,114.06,1
27165,2,2,0,0,0,0,2,0,0,0,0,-1,1,1,581623,3697,98.4,1
27173,2,2,2,2,0,0,0,0,0,0,0,55000,1,1,590106,3690,118.42,1
27180,1,2,1,1,0,0,0,0,0,0,0,55000,1,1,819027,2929,128.72,2
27181,2,3,0,0,0,0,1,1,0,0,0,25000,1,1,566640,558,206.16,2
27187,2,2,2,2,0,0,0,0,0,0,0,55000,1,1,566359,559,119.61,2
27189,2,3,1,1,0,0,1,0,0,0,0,175000,1,1,277504,681,148.85,2
27192,1,3,1,1,0,0,0,0,0,0,0,65000,1,1,292869,123,105.63,2
27199,1,1,0,0,0,1,0,0,0,0,0,55000,2,3,692900,3056,192.99,2
27200,1,1,1,1,0,0,0,0,0,0,0,75000,1,1,266439,170,80.26,2
27202,2,3,2,2,0,0,0,0,0,0,0,175000,1,1,292877,123,151.89,2
27205,2,1,2,2,0,0,0,0,0,0,0,145000,1,1,562199,274,129.55,2
27225,2,1,1,1,0,0,1,0,0,0,0,35000,2,2,1145368,2398,429.79,1
27228,2,2,1,1,0,0,1,0,0,0,0,95000,1,1,1109568,2434,148.8,1
27247,1,1,1,0,0,0,0,1,0,0,0,55000,1,2,1101724,2398,165.64,1
27269,2,2,1,1,0,0,0,1,0,0,0,135000,1,1,427201,850,121.67,1
27291,1,2,0,0,0,0,0,1,0,0,0,45000,1,1,742141,3175,238.38,1
27298,1,3,0,0,0,0,1,0,0,0,0,45000,2,3,537079,220,103.89,1
27302,2,1,1,1,0,0,0,0,0,1,0,35000,1,4,947176,3223,609.79,1
27315,2,1,0,0,0,2,0,0,0,0,0,-1,1,3,72086,1658,250.56,1
27333,2,2,2,2,0,0,0,0,0,0,0,95000,1,1,779089,2801,251.03,1
27350,1,4,1,1,0,0,0,0,0,0,0,65000,1,1,291686,155,105.63,2
27366,2,1,1,1,0,0,1,0,0,0,0,125000,1,1,424794,690,126.96,2
27367,2,3,1,1,0,0,1,0,0,0,0,5000,1,1,303786,1501,591.15,1
27373,1,2,0,0,0,1,0,0,0,0,0,15000,1,1,995589,2656,163.53,2
27375,2,2,0,0,0,2,0,0,0,0,0,75000,1,1,108812,695,76.79,2
27397,1,1,0,0,0,1,0,0,0,0,0,-1,1,1,364145,415,144.71,1
27406,3,1,2,1,1,0,0,0,0,0,1,45000,2,3,358727,589,162.96,1
27412,1,1,1,1,0,0,0,0,0,0,0,55000,2,3,312269,668,94.76,1
27413,1,1,1,1,0,0,0,0,0,0,0,45000,1,1,799802,3438,272.01,1
27418,2,1,0,0,0,2,0,0,0,0,0,45000,1,1,362592,1800,371.28,1
27419,4,2,2,1,1,0,0,0,0,2,0,75000,1,1,298756,132,110.69,1
27420,1,1,1,1,0,0,0,0,0,0,0,45000,1,2,834200,3325,272.01,1
27437,5,2,2,1,1,0,0,0,0,1,2,125000,1,1,277324,89,145.43,1
27438,1,1,1,1,0,0,0,0,0,0,0,55000,2,3,217641,1071,191.99,1
27439,2,1,2,1,1,0,0,0,0,0,0,5000,1,1,391757,1695,618.37,1
27447,1,2,1,1,0,0,0,0,0,0,0,55000,2,2,76022,251,90.81,2
27448,2,2,2,2,0,0,0,0,0,0,0,95000,1,1,154899,695,118.64,1
27474,4,2,1,1,0,0,0,1,0,2,0,175000,1,1,191060,739,137.7,1
27504,1,2,1,0,1,0,0,0,0,0,0,25000,1,1,1066587,2321,263.85,1
27510,1,1,0,0,0,1,0,0,0,0,0,15000,1,1,219366,25,210.08,1
27514,2,2,1,1,0,0,1,0,0,0,0,175000,1,1,198630,1435,386.63,1
27518,2,2,0,0,0,0,2,0,0,0,0,85000,1,1,873858,3408,238.61,1
27521,1,1,1,1,0,0,0,0,0,0,0,95000,2,3,117370,1468,202.96,1
27529,1,1,0,0,0,1,0,0,0,0,0,25000,2,1,109499,1719,302.14,1
27530,1,1,1,1,0,0,0,0,0,0,0,-1,1,1,954199,3394,242.44,1
27536,2,3,1,1,0,0,1,0,0,0,0,95000,1,1,831202,2733,257.76,1
27539,2,2,0,0,0,2,0,0,0,0,0,65000,1,1,191180,1483,194.75,1
27542,2,3,2,2,0,0,0,0,0,0,0,175000,1,1,369889,1728,347.98,1
27565,4,2,2,2,0,0,0,0,0,2,0,65000,1,1,252831,1882,282.28,1
27572,4,4,4,2,0,0,0,0,2,0,0,85000,1,1,833158,3440,804.79,1
27573,1,4,1,1,0,0,0,0,0,0,0,25000,1,1,758726,3449,1257.17,1
27575,2,2,0,0,0,2,0,0,0,0,0,55000,1,1,1181031,2091,153.79,1
27578,2,2,0,0,0,1,1,0,0,0,0,85000,1,1,404953,28,82.04,1
27584,4,4,2,2,0,0,0,0,0,2,0,65000,1,1,1007667,2192,554.36,1
27594,1,1,0,0,0,1,0,0,0,0,0,-1,1,3,357675,1046,216.27,1
27599,4,2,0,0,0,1,1,0,1,1,0,45000,1,1,1010359,2585,316.69,1
27611,2,2,0,0,0,2,0,0,0,0,0,135000,1,1,1165161,2149,218.03,1
27613,1,1,0,0,0,0,1,0,0,0,0,5000,2,3,451005,429,281.59,1
27617,2,2,1,1,0,0,1,0,0,0,0,-1,1,1,467174,395,308.84,1
27618,4,2,1,1,0,0,1,0,0,0,2,65000,1,1,85827,188,130.54,1
27624,1,1,0,0,0,1,0,0,0,0,0,45000,1,3,364546,416,91.79,1
27639,2,1,1,1,0,0,1,0,0,0,0,65000,1,1,210987,236,116.29,1
27652,5,2,2,1,1,0,0,0,0,2,1,95000,1,1,536827,110,138.97,1
27656,3,2,2,1,1,1,0,0,0,0,0,125000,1,1,1178649,2113,329.71,1
27662,2,3,1,1,0,0,1,0,0,0,0,115000,1,1,874315,3426,373.48,1
27669,2,2,0,0,0,2,0,0,0,0,0,-1,1,1,390402,1459,181.99,1
27679,4,2,1,1,0,0,1,0,0,2,0,105000,1,1,805820,2719,528.07,1
27685,2,2,1,1,0,0,1,0,0,0,0,55000,1,1,493242,1301,278.35,1
27686,1,1,0,0,0,1,0,0,0,0,0,85000,1,3,204648,408,69.65,1
27694,4,4,2,2,0,0,0,0,0,1,1,85000,2,1,1061205,2453,537.57,1
27697,2,1,2,2,0,0,0,0,0,0,0,65000,1,1,1053213,2619,257.28,1
27703,1,1,0,0,0,0,1,0,0,0,0,55000,1,1,948701,3181,260.78,1
27704,1,1,0,0,0,1,0,0,0,0,0,25000,1,3,48870,884,302.14,1
27710,3,4,2,2,0,0,0,0,0,0,1,-1,1,1,277370,89,172.26,1
27720,2,3,0,0,0,2,0,0,0,0,0,175000,1,1,834964,3436,331.06,1
27722,1,1,1,1,0,0,0,0,0,0,0,15000,2,3,300339,17,1004.13,1
27723,3,3,2,2,0,1,0,0,0,0,0,65000,1,1,398329,1843,162.37,1
27750,1,1,0,0,0,1,0,0,0,0,0,95000,1,3,1091915,2636,105.09,1
27751,3,2,2,2,0,0,0,0,0,1,0,75000,1,1,1069840,2416,295.56,1
27762,3,2,2,2,0,0,0,0,0,1,0,75000,1,1,1096821,2238,295.56,1
27769,1,1,0,0,0,1,0,0,0,0,0,65000,1,1,959643,2616,115.63,1
27790,2,3,1,1,0,0,1,0,0,0,0,45000,1,1,989943,2354,246.91,1
27795,1,1,0,0,0,0,1,0,0,0,0,25000,1,3,49880,26,136.23,1
27804,3,1,1,1,0,0,1,0,0,0,1,45000,2,3,361237,614,159.69,1
27824,2,2,2,2,0,0,0,0,0,0,0,145000,1,1,791075,2766,363.73,1
27832,3,3,2,1,1,0,0,0,0,1,0,55000,1,1,804475,3229,647.44,1
27840,4,1,1,1,0,0,0,1,0,2,0,15000,1,4,738433,3407,800.19,1
27860,2,3,1,1,0,0,1,0,0,0,0,85000,1,1,916056,2786,254.57,1
27866,4,2,2,2,0,0,0,0,0,0,2,55000,1,1,766556,2803,392.5,1
