rectype,qno,pernum,final,perstype,samptyp,sex,age,agerng,age18,relat,ldrv,wkrstat,wrkr,nowrk,transit,tpass,ptype1,ptype2,ptype3,fvalue1,fvalue2,fvalue3,fvalue1c,fvalue2c,fvalue3c,pcost1,pcost2,pcost3,cost1c,cost2c,cost3c,edu,sstatus,stype,scnty,scity,sstate,szip,staz,stract,disabl,homeact1,homeact2,homeact3,homeact4,attd1a,attd1b,attd1c,attd1d,attd1e,attd1f,attd1g,attd1h,attd1i,attd1j,attd2a,attd2b,attd2c,attd2d,attd2e,attd2f,attd3,proxy,proxynum,assure,gps,spsrecv,spscompl,expfac2
2,2753,1,1,1,1,1,37,6,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,137.3
2,2753,2,1,4,1,2,35,6,1,1,1,2,5,98,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,137.3
2,2753,3,1,7,1,1,8,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,1,SEATTLE,WA,98116,172,9701,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,137.3
2,2753,4,1,8,1,1,0,1,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,137.3
2,2759,1,1,5,1,2,21,4,1,0,1,1,2, ,1,2, , , , , , , , , , , , , , , ,3,1,4,1,AUBURN,WA,98092,451,31206,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,241.58
2,2759,2,1,1,1,2,51,7,1,4,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,2,1, , , , , , , , , , , , , , , , , ,1, ,1, , , ,241.58
2,2760,1,1,3,1,2,76,10,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,5,7,8,9,3,10,10,5,6,8,5,8,7,5,9,7, ,1, ,1, , , ,326.88
2,2773,1,1,3,1,2,77,10,1,0,2,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,1,2,2,2,2,1,7,8,8,99,7,7,2,8,2,99,7,8,5,5,8, ,1, ,1, , , ,121.73
2,2778,1,1,4,1,1,62,8,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,2,2,1,8,10,6,99,7,9,8,7,8,7,10,8,5,9,6, ,1, ,1, , , ,95.65
2,2794,1,1,2,1,2,68,9,1,0,1,1,2, ,1,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,10,8,10,5,10,8,10,10,10,8,8,10,8,8,10,10,2,1, ,1, , , ,118.48
2,2806,1,1,1,1,1,48,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,1,7,8,8,3,8,9,4,7,9,9,8,9,8,3,8,9,1, ,1, , , ,580.28
2,2806,2,1,1,1,2,45,7,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,580.28
2,2806,3,1,1,1,1,21,4,1,2,1,1,1, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,580.28
2,2806,4,1,1,1,1,19,4,1,2,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,580.28
2,2806,5,1,6,1,1,16,3,2,2,1,99,5,98,2,2, , , , , , , , , , , , , , , ,8,1,2,4,EVERETT,WA,98203,544,41202,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,580.28
2,2828,1,1,3,1,1,72,9,1,0,1,2,4, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,99, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,52.14
2,2828,2,1,3,1,2,69,9,1,1,1,2,4, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,99, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,52.14
2,2829,1,1,4,1,2,64,8,1,0,1,2,4, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,1,2,2,99,8,8,10,2,8,8,1,8,8,8,8,5,2,8,8, ,1, ,1, , , ,68.41
2,2829,2,1,3,1,1,67,9,1,1,1,2,4, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,1,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,68.41
2,2839,1,1,3,1,2,65,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,5,7,9,10,99,10,9,4,7,6,9,7,7,3,7,4, ,1, ,1, , , ,90.66
2,2839,2,1,4,1,1,44,6,1,2,2,99,5,98,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,90.66
2,2844,1,1,3,1,2,81,10,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,1,2,2,2,2,1,1,10,3,5,1,6,8,8,10,7,7,10,7,9,2, ,1, ,1, , , ,280.59
2,2859,1,1,4,1,2,47,7,1,0,1,99,5,98,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,413.06
2,2859,2,1,1,1,1,47,7,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,413.06
2,2859,3,1,6,1,1,17,3,2,2,1,99,5,98,1,2, , , , , , , , , , , , , , , ,8,1,2,3,LAKEWOOD,WA,98498,822,72112,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,413.06
2,2859,4,1,7,1,2,15,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,3,LAKEWOOD,WA,98498,822,72112,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,413.06
2,2859,5,1,7,1,1,12,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,3,LAKEWOOD,WA,98498,819,72108,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,413.06
2,2873,1,1,4,1,2,63,8,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,1,1,1,1,10,5,4,10,1,7,10,10,10,10,10,10,10,7,10,10, ,1, ,1, , , ,202.8
2,2891,1,1,1,1,1,59,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,291.91
2,2891,2,1,4,1,1,57,8,1,1,1,99,5,98,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,291.91
2,2891,3,1,1,1,1,30,5,1,2,2,1,1, ,1,1,4, , ,-98, , , , , ,5.5, , ,2, , ,2, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,291.91
2,2896,1,1,1,1,2,45,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,99,2,99,1,3,5,4,1,1,4,2,1,4,8,7,5,6,9,7,1,1, ,1, , , ,205.45
2,2901,1,1,4,1,2,47,7,1,0,1,2,3, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,1,2,7,2,8,4,99,6,2,10,10,7,3,2,5,4,1,4, ,1, ,1, , , ,429.39
2,2901,2,1,2,1,1,48,7,1,1,1,1,2, ,2,2, , , , , , , , , , , , , , , ,2,1,5,2,BREMERTON,WA,98337,886,80600,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,429.39
2,2901,3,1,8,1,1,2,1,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,429.39
2,2903,1,1,3,1,2,72,9,1,0,1,2,4, ,2,1,26, , ,-98, , , , , ,-98, , , , , ,5, , , , , , , , ,99, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,193.79
2,2903,2,1,1,1,2,45,7,1,2,1,1,1, ,1,1,17, , ,4.75, , ,99, , ,10, , ,2, , ,3,1,5,1,DES MOINES,WA,98198,382,29003,99, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,193.79
2,2925,1,1,1,1,2,56,8,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,1,3,10,10,5,5,1,4,5,1,10,10,10,5,10,10,5,1, ,1, , , ,134.91
2,2930,1,1,1,1,2,40,6,1,0,1,1,1, ,1,1,17, , ,4.75, , ,10, , ,-97, , ,9, , ,3, , , , , , , , ,2,2,1,1,2,10,10,10,8,7,8,8,8,10,10,10,8,8,8,10,10,3,1, ,1, , , ,674.28
2,2930,2,1,1,1,1,42,6,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,674.28
2,2930,3,1,7,1,1,12,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,2,4,EVERETT,WA,98205,633,52503,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,674.28
2,2930,4,1,8,1,1,4,1,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,1,4,EVERETT,WA,98205,634,52504,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,674.28
2,2933,1,1,1,1,1,53,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,121.67
2,2933,2,1,4,1,2,55,8,1,1,1,99,5,98,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,121.67
2,2934,1,1,1,1,2,57,8,1,0,1,1,1, ,1,1,23, , ,1.5, , ,2, , ,27, , ,2, , ,5, , , , , , , , ,2,2,2,1,2,10,10,10,10,8,10,10,10,99,10,10,10,8,1,10,10,4,1, ,1, , , ,409.58
2,2935,1,1,1,1,1,39,6,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,590.19
2,2935,2,1,1,1,2,38,6,1,1,1,1,1, ,1,1,14, , ,3, , ,98, , ,30, , ,12, , ,5, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,590.19
2,2935,3,1,7,1,1,12,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,3,GIG HARBOR,WA,98335,840,72507,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,590.19
2,2935,4,1,7,1,2,11,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,3,GIG HARBOR,WA,98332,838,72505,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,590.19
2,2936,1,1,1,1,1,61,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,295.64
2,2936,2,1,4,1,2,59,8,1,1,1,2,3, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,295.64
2,2966,1,1,1,1,1,52,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,99, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,187.17
2,2979,1,1,1,1,1,31,5,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2,2,2,2,2,5,8,7,4,7,1,10,4,1,1,6,8,7,9,7,5,4,1, ,1, , , ,879.9
2,2979,2,1,1,1,2,27,5,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,1, , , , , , , , , , , , , , , , , ,1, ,1, , , ,879.9
2,2980,1,1,2,1,2,67,9,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,2,1,8,7,10,4,10,8,10,4,2,10,9,8,8,7,7,9,1, ,1, , , ,173.74
2,2983,1,1,1,1,2,52,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,2,2,5,8,8,8,2,6,7,5,7,7,8,7,5,2,8,8,5,1, ,1, , , ,180.29
2,2991,1,1,1,1,2,51,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,1,1,1,1,3,10,10,5,5,5,8,5,10,8,3,8,5,10,10,5,1, ,1, , , ,389.12
2,3019,1,1,1,1,1,62,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,344
2,3019,2,1,1,1,2,61,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,1,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,344
2,3035,1,1,4,1,2,63,8,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,275.74
2,3042,1,1,3,1,1,80,10,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,161.85
2,3042,2,1,4,1,2,56,8,1,1,1,2,3, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,161.85
2,3042,3,1,1,1,2,26,5,1,2,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,161.85
2,3043,1,1,1,1,2,46,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,254.82
2,3043,2,1,2,1,1,47,7,1,1,1,1,2, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,254.82
2,3043,3,1,7,1,1,15,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,2,1,DES MOINES,WA,98198,380,28902,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,254.82
2,3070,1,1,3,1,2,81,10,1,0,1,2,4, ,2,1,26, , ,-98, , , , , ,.25, , ,4, , ,7, , , , , , , , ,1,2,2,2,2,99,8,8,8,7,5,10,3,99,8,8,6,8,5,8,8, ,1, ,1, , , ,216.27
2,3090,1,1,3,1,2,77,10,1,0,1,2,4, ,1,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,1,10,10,8,10,5,10,10,10,10,10,10,5,5,5,5,5, ,1, ,1, , , ,170.63
2,3091,1,1,1,1,2,32,5,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,1,98,8,10,10,10,7,5,5,5,5,10,10,10,10,1,10,10,7,1, ,1, , , ,114.65
2,3091,2,1,7,1,2,11,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,2,POULSBO,WA,98370,910,91100,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,114.65
2,3165,1,1,3,1,1,81,10,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,1,5,7,3,9,4,9,2,7,7,99,9,9,8,9,9, ,1, ,1, , , ,97.49
2,3165,2,1,3,1,2,76,10,1,1,1,99,5,98,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,97.49
2,3195,1,1,3,1,2,76,10,1,0,1,2,4, ,1,1,26, , ,-99, , , , , , , , , , , ,5, , , , , , , , ,2,2,2,2,2,99,8,9,8,99,8,99,8,5,1,8,10,8,9,9,8, ,1, ,1, , , ,345.01
2,3203,1,1,1,1,2,43,6,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2,2,2,2,1,1,8,8,6,3,8,6,2,4,8,4,7,8,4,4,4,4,1, ,1, , , ,146.34
2,3203,2,1,1,1,1,44,6,1,1,1,1,1, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,146.34
2,3212,1,1,1,1,1,36,6,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,1,2,2,2,5,10,5,2,10,8,1,8,1,10,7,8,5,8,10,5,1, ,1, , , ,418.39
2,3212,2,1,1,1,2,36,6,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,418.39
2,3212,3,1,7,1,1,11,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,1,MAPLE VALLEY,WA,98038,480,32009,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,418.39
2,3212,4,1,8,1,1,3,1,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,418.39
2,3265,1,1,2,1,1,68,9,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,136.68
2,3265,2,1,3,1,2,67,9,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,136.68
2,3271,1,1,1,1,1,28,5,1,0,1,1,1, ,1,1,17, , ,-99, , , , , , , , , , , ,6, , , , , , , , ,2,2,1,2,1,5,8,8,8,3,6,7,3,8,5,8,5,5,5,8,10,3,1, ,1, , , ,392.57
2,3271,2,1,4,1,2,30,5,1,1,1,99,5,98,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,392.57
2,3271,3,1,8,1,2,1,1,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,392.57
2,3300,1,1,1,1,1,48,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,467.7
2,3300,2,1,1,1,2,42,6,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,1,1,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,467.7
2,3300,3,1,6,1,2,16,3,2,2,1,1,2, ,2,2, , , , , , , , , , , , , , , ,8,1,2,3,FIFE,WA,98424,769,70900,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,467.7
2,3335,1,1,4,1,2,53,7,1,0,1,99,5,98,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,1,2,2,99,6,9,10,3,6,5,8,6,6,7,6,5,5,7,8, ,1, ,1, , , ,172.35
2,3335,2,1,1,1,1,58,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,172.35
2,3354,1,1,1,1,2,45,7,1,0,1,1,1, ,1,1,1, , ,18.81, , ,3, , ,-97, , ,9, , ,7, , , , , , , , ,2,2,2,2,2,10,10,10,10,2,5,7,8,1,2,8,4,4,3,7,4,5,1, ,1, , , ,98.36
2,3364,1,1,3,1,2,72,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,2,99,10,7,1,1,6,10,10,10,10,1,1,1,1,1,2, ,1, ,1, , , ,291.08
2,3364,2,1,1,1,1,43,6,1,2,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,291.08
2,3367,1,1,3,1,2,88,11,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,170.63
2,3370,1,1,3,1,1,78,10,1,0,1,2,4, ,2,1,26, , ,-98, , , , , ,-98, , , , , ,7, , , , , , , , ,2,2,2,2,2,10,10,10,10,8,10,10,10,10,5,10,10,7,5,8,5, ,1, ,1, , , ,204.03
2,3370,2,1,3,1,2,78,10,1,1,1,2,4, ,2,1,4, , ,-98, , , , , ,-98, , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,204.03
2,3379,1,1,2,1,2,57,8,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,305.31
2,3379,2,1,1,1,1,58,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,305.31
2,3380,1,1,1,1,2,62,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,4, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,62.73
2,3380,2,1,1,1,1,56,8,1,1,1,1,1, ,1,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,62.73
2,3382,1,1,2,1,2,73,9,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2,2,2,2,2,1,10,10,10,10,1,10,10,10,10,10,10,10,10,10,10,9,1, ,1, , , ,262.97
2,3399,1,1,1,1,1,59,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,151.89
2,3399,2,1,1,1,2,60,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,151.89
2,3431,1,1,3,1,2,70,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,1,2,1,2,99,5,7,8,10,4,7,8,3,5,8,8,7,5,6,4, ,1, ,1, , , ,87.54
2,3440,1,1,1,1,2,36,6,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,114.56
2,3440,2,1,1,1,1,38,6,1,1,1,1,1, ,1,98, , , , , , , , , , , , , , , ,5, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,114.56
2,3440,3,1,7,1,1,5,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,1,1,SEATTLE,WA,98101,107,7300,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,114.56
2,3440,4,1,8,1,1,4,1,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,1,1,SEATTLE,WA,98119,97,6900,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,114.56
2,3446,1,1,1,1,1,59,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,2,5,4,5,10,4,6,6,3,7,1,7,7,5,4,7,5,4,1, ,1, , , ,95.21
2,3446,2,1,4,1,2,57,8,1,1,1,99,5,98,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,95.21
2,3459,1,1,3,1,2,79,10,1,0,1,2,4, ,2,1,4,1,2,-97,-97,-97,4,4,4,.97,-97,-97,4,9,9,2, , , , , , , , ,2,2,2,2,2,1,1,10,5,5,1,10,1,10,1,10,10,5,1,10,10, ,1, ,1, , , ,165.27
2,3459,2,1,3,1,1,82,10,1,1,2,2,4, ,2,2, , , , , , , , , , , , , , , ,4, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,165.27
2,3467,1,1,3,1,2,87,11,1,0,1,2,4, ,1,1,98, , ,-99, , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,2,7,5,8,7,4,2,8,4,6,7,8,8,7,6,5,7, ,1, ,1, , , ,141.12
2,3490,1,1,4,1,2,40,6,1,0,1,99,5,98,2,2, , , , , , , , , , , , , , , ,4, , , , , , , , ,2,2,2,2,2,99,5,10,7,6,3,7,2,4,8,10,10,10,10,10,10, ,1, ,1, , , ,517.99
2,3490,2,1,1,1,1,42,6,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,4, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,517.99
2,3490,3,1,7,1,1,11,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,6,4,BOTHELL,WA,98021,602,51917,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,517.99
2,3490,4,1,7,1,1,9,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,6,4,BOTHELL,WA,98021,602,51917,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,517.99
2,3490,5,1,7,1,1,6,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,6,4,BOTHELL,WA,98021,602,51917,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,517.99
2,3490,6,1,8,1,1,2,1,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,517.99
2,3491,1,1,2,1,2,62,8,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,248.48
2,3491,2,1,3,1,1,67,9,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,248.48
2,3496,1,1,3,1,2,76,10,1,0,1,2,4, ,1,98, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,552.34
2,3496,2,1,1,1,2,56,8,1,2,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,98,98,98,98, , , , , , , , , , , , , , , , , ,1, ,1, , , ,552.34
2,3505,1,1,1,1,2,30,5,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,1,6,6,8,10,10,7,8,10,2,7,10,10,3,2,10,5,7,1, ,1, , , ,1004.13
2,3510,1,1,1,1,2,60,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,1,1,3,5,8,10,7,5,1,10,10,6,5,8,3,10,8,9,1, ,1, , , ,248.38
