rectype,qno,pernum,tourno,halftour,mode4,md_stops,md_num,leg_stop,md_min,md_dist,no_dist
3,2543,3,2,2,11,4,1,4,30,13.32,0
3,2543,3,3,1,11,1,1,1,17,9.05,0
3,2543,3,3,2,11,2,1,2,20,12.19,0
3,2543,3,3,3,11,3,1,3,6,4.2,0
3,2543,4,1,1,21,1,1,1,20,5.39,0
3,2543,4,1,2,21,1,1,1,20,5.39,0
3,2551,1,1,1,31,1,1,1,30,12.46,0
3,2551,1,1,2,31,1,1,1,40,11.59,0
3,2551,1,2,1,31,1,1,1,34,12.46,0
3,2551,1,2,2,31,2,1,2,50,16.27,0
3,2551,1,3,1,11,1,1,1,15,7.81,0
3,2551,1,3,2,31,2,1,2,17,9.15,0
3,2551,2,1,1,11,2,1,2,14,11.01,0
3,2551,2,1,2,11,1,1,1,12,9.25,0
3,2551,2,2,1,11,1,1,1,25,12.46,0
3,2551,2,2,2,11,1,1,1,30,11.59,0
3,2563,1,1,1,11,1,1,1,9,2.88,0
3,2563,1,1,2,11,1,1,1,20,2.88,0
3,2563,2,0, , ,1,1,1,0, , 
3,2575,1,1,1,11,1,1,1,9,.62,0
3,2575,1,1,2,11,2,1,2,9,1.24,0
3,2575,1,2,1,11,1,1,1,5,2.17,0
3,2575,1,2,2,11,1,1,1,5,2.17,0
3,2575,1,3,1,31,3,1,3,68,20.54,0
3,2575,1,3,2,31,1,1,1,38,8.28,0
3,2591,1,1,1,11,1,1,1,10,4.08,0
3,2591,1,1,2,11,1,1,1,10,4.08,0
3,2591,1,2,1,21,2,1,2,21,7.18,0
3,2591,1,2,2,21,1,1,1,15,5.57,0
3,2591,1,3,1,11,1,1,1,10,4.08,0
3,2591,1,3,2,11,2,1,2,100,58.66,0
3,2591,2,1,1,11,1,1,1,10,3.71,0
3,2591,2,1,2,11,1,1,1,10,3.51,0
3,2591,2,2,1,11,2,1,2,15,1.94,0
3,2591,2,2,2,11,1,1,1,5,1.45,0
3,2591,2,3,1,11,1,1,1,35,5.23,0
3,2591,2,3,2,11,1,1,1,25,5.03,0
3,2591,2,4,1,11,1,1,1,15,6.03,0
3,2591,2,4,2,11,2,2,3,20,7.51,0
3,2591,2,4,2,60,1,2,3,1,.0627632575757905,0
3,2605,1,1,1,11,1,1,1,45,23.11,0
3,2605,1,1,2,11,3,1,3,77,33.71,0
3,2605,1,2,1,11,1,1,1,34,23.11,0
3,2605,1,2,2,11,1,1,1,41,26.89,0
3,2605,2,1,1,11,1,1,1,28,15.17,0
3,2605,2,1,2,11,1,1,1,37,15.17,0
3,2605,2,2,1,11,1,1,1,27,15.17,0
3,2605,2,2,2,11,1,1,1,28,15.17,0
3,2622,1,1,1,11,1,2,2,15,3.13,0
3,2622,1,1,1,21,1,2,2,14,3.17,0
3,2622,1,1,2,11,2,1,2,15,5.63,0
3,2622,1,2,1,11,1,1,1,12,2.97,0
3,2622,1,2,2,11,1,1,1,10,2.97,0
3,2622,2,1,1,11,1,1,1,20,5.14,0
3,2622,2,1,2,11,2,1,2,28,5.15,0
3,2622,2,1,3,11,3,1,3,39,12.14,0
3,2622,2,2,1,11,1,1,1,16,5.14,0
3,2622,2,2,2,11,1,1,1,17,5.12,0
3,2622,2,2,3,11,2,1,2,17,5.28,0
3,2658,1,1,1,11,1,1,1,10,10.75,0
3,2658,1,1,2,11,1,1,1,9,10.75,0
3,2658,1,2,1,11,1,1,1,16,10.75,0
3,2658,1,2,2,11,1,1,1,14,10.75,0
3,2658,1,3,1,21,1,1,1,9,.88,0
3,2658,1,3,2,21,1,1,1,10,.88,0
3,2658,2,1,1,11,1,1,1,45,31.48,0
3,2658,2,1,2,11,1,1,1,44,31.48,0
3,2658,2,2,1,11,1,1,1,45,31.48,0
3,2658,2,2,2,11,1,2,3,60,31.48,0
3,2658,2,2,2,21,2,2,3,145,48.62,0
3,2658,2,3,1,21,1,1,1,9,.88,0
3,2658,2,3,2,21,1,1,1,10,.88,0
3,2673,1,1,1,31,4,2,9,135,86,0
3,2673,1,1,1,60,5,2,9,55,.277488636363609,0
3,2673,1,1,2,54,1,1,1,45,9.48,0
3,2673,1,2,1,21,2,1,2,30,11.3,0
3,2673,1,2,2,11,1,2,3,14,3.41,0
3,2673,1,2,2,21,2,2,3,50,9.27,0
3,2702,1,1,1,11,2,1,2,8,5.39,0
3,2702,1,1,2,11,1,1,1,15,4.85,0
3,2702,1,2,1,11,2,1,2,40,30.37,0
3,2702,1,2,2,11,1,1,1,15,4.85,0
3,2702,2,0, , ,1,1,1,0, , 
3,2707,1,1,1,11,1,1,1,12,2.38,0
3,2707,1,1,2,11,3,1,3,17,2.86,0
3,2707,1,2,1,11,2,1,2,8,2.02,0
3,2707,1,2,2,11,1,1,1,5,.4,0
3,2707,1,3,1,11,1,1,1,5,2.38,0
3,2707,1,3,2,11,1,1,1,5,2.38,0
3,2709,1,1,1,11,1,1,1,25,7.87,0
3,2709,1,1,2,11,1,1,1,30,7.67,0
3,2709,1,2,1,11,1,1,1,25,7.87,0
3,2709,1,2,2,11,1,1,1,30,7.67,0
3,2709,1,3,1,11,1,1,1,30,7.87,0
3,2709,1,3,2,11,1,1,1,45,7.67,0
3,2709,2,1,1,11,1,1,1,30,13.01,0
3,2709,2,1,2,11,1,1,1,20,11.9,0
3,2709,2,2,1,11,1,1,1,30,13.01,0
3,2709,2,2,2,11,1,1,1,20,11.9,0
3,2736,1,1,1,11,1,1,1,15,2.21,0
3,2736,1,1,2,11,2,1,2,60,4.23,0
3,2753,1,1,1,11,1,1,1,30,19.04,0
3,2753,1,1,2,11,1,1,1,25,17.54,0
3,2753,1,2,1,31,1,1,1,15,3.71,0
3,2753,1,2,2,31,1,1,1,15,3.67,0
3,2753,1,3,1,11,1,1,1,30,19.04,0
3,2753,1,3,2,11,1,1,1,30,17.54,0
3,2753,2,1,1,21,1,2,4,15,1.45,0
3,2753,2,1,1,31,3,2,4,29,6.72,0
3,2753,2,1,2,21,1,2,2,10,3.24,0
3,2753,2,1,2,31,1,2,2,10,2.74,0
3,2753,2,2,1,21,1,1,1,10,3.71,0
3,2753,2,2,2,31,1,1,1,15,3.67,0
3,2753,2,3,1,31,1,1,1,15,3.71,0
3,2753,2,3,2,31,1,1,1,15,3.67,0
3,2753,2,4,1,31,1,1,1,10,3.71,0
3,2753,2,4,2,21,1,2,2,10,2.96,0
3,2753,2,4,2,31,1,2,2,10,1.62,0
3,2753,2,5,1,11,1,1,1,10,3.71,0
3,2753,2,5,2,21,1,1,1,15,3.67,0
3,2753,3,1,1,31,1,1,1,10,3.71,0
3,2753,3,1,2,31,1,1,1,15,3.67,0
3,2753,3,2,1,31,1,1,1,15,3.71,0
3,2753,3,2,2,31,1,1,1,15,3.67,0
3,2753,3,3,1,31,1,1,1,10,3.71,0
3,2753,3,3,2,21,1,1,1,15,3.67,0
3,2753,4,1,1,21,1,2,4,15,1.45,0
3,2753,4,1,1,31,3,2,4,29,6.72,0
3,2753,4,1,2,21,1,2,2,10,3.24,0
3,2753,4,1,2,31,1,2,2,10,2.74,0
3,2753,4,2,1,21,1,1,1,10,3.71,0
3,2753,4,2,2,31,1,1,1,15,3.67,0
3,2753,4,3,1,31,1,1,1,15,3.71,0
3,2753,4,3,2,31,1,1,1,15,3.67,0
3,2753,4,4,1,31,1,1,1,20,3.71,0
3,2753,4,4,2,21,1,2,2,10,2.96,0
3,2753,4,4,2,31,1,2,2,10,1.62,0
3,2759,1,1,1,11,1,1,1,30,11.26,0
3,2759,1,1,2,11,3,1,3,67,18.04,0
3,2759,1,2,1,11,1,1,1,5,.64,0
3,2759,1,2,2,11,1,1,1,10,.64,0
3,2759,1,3,1,11,1,1,1,30,11.26,0
3,2759,1,3,2,11,3,1,3,55,18.04,0
3,2759,1,4,1,31,1,1,1,40,7.6,0
3,2759,1,4,2,31,1,1,1,20,7.93,0
3,2759,2,1,1,11,1,1,1,15,3.64,0
3,2759,2,1,2,11,2,1,2,17,4.28,0
3,2759,2,2,1,11,1,1,1,20,3.64,0
3,2759,2,2,2,11,2,1,2,25,6.25,0
3,2760,1,1,1,11,1,1,1,32,12.95,0
3,2760,1,1,2,11,1,1,1,55,14.18,0
3,2760,1,2,1,11,1,1,1,50,19.3,0
3,2760,1,2,2,11,1,1,1,41,18.16,0
3,2773,1,0, , ,1,1,1,0, , 
3,2778,1,1,1,11,2,1,2,13,2.21,0
3,2778,1,1,2,11,1,1,1,6,1.58,0
3,2794,1,1,1,11,1,1,1,17,16.04,0
3,2794,1,1,2,11,1,1,1,15,16.04,0
3,2794,1,2,1,11,1,1,1,8,6.28,0
3,2794,1,2,2,11,1,1,1,7,6.28,0
3,2794,1,3,1,11,1,1,1,6,6.28,0
3,2794,1,3,2,11,1,1,1,4,6.28,0
3,2806,1,0, , ,1,1,1,0, , 
3,2806,2,0, , ,1,1,1,0, , 
3,2806,3,0, , ,1,1,1,0, , 
3,2806,4,0, , ,1,1,1,0, , 
3,2806,5,0, , ,1,1,1,0, , 
3,2828,1,1,1,11,3,1,3,70,21.91,0
3,2828,1,1,2,11,1,1,1,15,16.27,0
3,2828,1,2,1,11,2,1,2,25,14.53,0
3,2828,1,2,2,11,2,1,2,45,14.53,0
3,2828,2,1,1,11,1,2,2,20,1.58,0
3,2828,2,1,1,60,1,2,2,35,2.30194696969695,0
3,2828,2,1,2,11,1,1,1,10,4.82,0
3,2828,2,2,1,11,1,1,1,10,4.82,0
3,2828,2,2,2,11,1,1,1,10,4.82,0
3,2828,2,3,1,31,1,1,1,20,8.76,0
3,2828,2,3,2,31,1,1,1,30,8.76,0
3,2828,2,4,1,11,1,1,1,20,4.82,0
3,2828,2,4,2,11,1,1,1,10,4.82,0
3,2828,2,5,1,31,1,1,1,20,8.76,0
3,2828,2,5,2,31,1,1,1,15,8.76,0
3,2828,2,6,1,11,1,1,1,20,8.76,0
3,2828,2,6,2,11,1,1,1,15,8.76,0
3,2829,1,1,1,11,1,1,1,15,4.61,0
3,2829,1,1,2,11,1,1,1,15,4.61,0
3,2829,2,1,1,11,1,2,2,40,30.8,0
3,2829,2,1,1,32,1,2,2,10,9.03,0
3,2829,2,1,2,11,5,2,6,90,43.07,0
3,2829,2,1,2,32,1,2,6,15,9.03,0
3,2829,2,2,1,11,2,1,2,14,6.19,0
3,2829,2,2,2,11,4,1,4,65,9.62,0
3,2839,1,1,1,11,2,1,2,12,3.08,0
3,2839,1,1,2,11,4,1,4,18,10.78,0
3,2839,1,2,1,11,2,1,2,52,3.85,1
3,2839,1,2,2,11,1,2,4,17, ,1
3,2839,1,2,2,31,3,2,4,45, ,3
3,2839,2,1,1,0,1,1,1,0, , 
3,2839,2,1,2,21,1,2,4,15, ,1
3,2839,2,1,2,31,3,2,4,47, ,3
3,2844,1,1,1,31,3,1,3,20,5.56,0
3,2844,1,1,2,31,1,1,1,10,2.79,0
3,2859,1,1,1,31,1,3,5,23,11.36,0
3,2859,1,1,1,32,2,3,5,68,41.57,0
3,2859,1,1,1,60,2,3,5,45,.787606060606137,0
3,2859,1,1,2,31,1,2,2,20,12.47,0
3,2859,1,1,2,32,1,2,2,75,39.18,0
3,2859,2,1,1,31,1,3,5,23,11.36,0
3,2859,2,1,1,32,2,3,5,68,41.57,0
3,2859,2,1,1,60,2,3,5,45,.787606060606137,0
3,2859,2,1,2,31,1,2,2,20,12.47,0
3,2859,2,1,2,32,1,2,2,75,39.18,0
3,2859,3,1,1,31,1,3,5,23,11.36,0
3,2859,3,1,1,32,2,3,5,68,41.57,0
3,2859,3,1,1,60,2,3,5,45,.787606060606137,0
3,2859,3,1,2,31,1,2,2,20,12.47,0
3,2859,3,1,2,32,1,2,2,75,39.18,0
3,2859,4,1,1,31,1,3,5,23,11.36,0
3,2859,4,1,1,32,2,3,5,68,41.57,0
3,2859,4,1,1,60,2,3,5,45,.787606060606137,0
3,2859,4,1,2,31,1,2,2,20,12.47,0
3,2859,4,1,2,32,1,2,2,75,39.18,0
3,2859,5,1,1,31,2,3,5,33,12.81,0
3,2859,5,1,1,32,1,3,5,58,40.12,0
3,2859,5,1,1,60,2,3,5,45,.787606060606137,0
3,2859,5,1,2,31,1,2,2,20,12.47,0
3,2859,5,1,2,32,1,2,2,75,39.18,0
3,2873,1,1,1,21,1,2,2,25,3.74,0
3,2873,1,1,1,31,1,2,2,5,.48,0
3,2873,1,1,2,21,1,2,4,5,1.4,0
3,2873,1,1,2,31,3,2,4,15,6.2,0
3,2873,1,2,1,21,2,1,2,50,10.55,0
3,2873,1,2,2,31,6,1,6,70,16.45,0
3,2891,1,1,1,11,1,1,1,45,12.6,0
3,2891,1,1,2,11,1,1,1,60,13.75,0
3,2891,1,2,1,11,1,1,1,40,12.6,0
3,2891,1,2,2,11,1,1,1,75,13.75,0
3,2891,2,0, , ,1,1,1,0, , 
3,2891,3,1,1,54,1,1,1,50,7.08,0
3,2891,3,1,2,54,1,1,1,75,6.05,0
3,2891,3,2,1,54,1,1,1,50,7.08,0
3,2891,3,2,2,54,1,1,1,75,6.05,0
3,2896,1,1,1,11,1,1,1,38,26.07,0
3,2896,1,1,2,11,2,1,2,70,29.09,0
3,2896,1,2,1,11,2,1,2,48,26.36,0
3,2896,1,2,2,11,3,1,3,114,26.96,0
3,2896,1,2,3,11,3,1,3,19,4.52,0
3,2896,1,3,1,11,1,1,1,5,6.27,0
3,2896,1,3,2,11,1,1,1,8,6.22,0
3,2901,1,1,1,11,1,1,1,3,.71,0
3,2901,1,1,2,11,1,1,1,5,.71,0
3,2901,1,2,1,21,1,1,1,12,6.87,0
3,2901,1,2,2,21,2,1,2,23,7.43,0
3,2901,1,3,1,21,1,1,1,15,6.87,0
3,2901,1,3,2,21,2,1,2,16,7.58,0
3,2901,1,4,1,11,1,1,1,2,.71,0
3,2901,1,4,2,11,1,1,1,5,.71,0
3,2901,1,5,1,21,1,1,1,10,4.71,0
3,2901,1,5,2,21,1,1,1,11,4.71,0
3,2901,1,6,1,11,1,1,1,4,.71,0
3,2901,1,6,2,11,1,1,1,4,.71,0
3,2901,2,1,1,11,1,1,1,23,4.71,0
3,2901,2,1,2,11,1,1,1,25,4.71,0
3,2901,2,2,1,11,1,1,1,20,12.61,0
3,2901,2,2,2,11,1,1,1,18,12.61,0
3,2901,2,3,1,11,3,1,3,45,16.82,0
3,2901,2,3,2,11,1,1,1,25,4.71,0
3,2901,3,1,1,21,1,1,1,12,6.87,0
3,2901,3,1,2,21,2,1,2,23,7.43,0
3,2901,3,2,1,21,1,1,1,15,6.87,0
3,2901,3,2,2,21,2,1,2,16,7.58,0
3,2901,3,3,1,21,1,1,1,10,4.71,0
3,2901,3,3,2,21,1,1,1,11,4.71,0
3,2903,1,1,1,11,1,1,1,10,3.49,0
3,2903,1,1,2,11,2,1,2,50,13.04,0
3,2903,1,2,1,11,2,1,2,18,5.45,0
3,2903,1,2,2,11,1,1,1,6,4.51,0
3,2903,2,1,1,53,1,1,1,60,23.71,0
3,2903,2,1,2,53,1,1,1,60,24.08,0
3,2903,2,2,1,53,1,1,1,60,23.71,0
3,2903,2,2,2,53,1,1,1,60,24.08,0
3,2925,1,1,1,11,1,1,1,34,22.16,0
3,2925,1,1,2,11,2,1,2,54,23.2,0
3,2925,1,1,3,11,3,1,3,14,7.29,0
3,2925,1,2,1,11,1,1,1,39,22.16,0
3,2925,1,2,2,11,3,1,3,50,26.23,0
3,2925,1,2,3,11,2,1,2,8,4.86,0
3,2930,1,1,1,53,1,1,1,60,35.42,0
3,2930,1,1,2,43,1,1,1,80,6.63,0
3,2930,1,2,1,41,1,1,1,75,29.9,0
3,2930,1,2,2,41,1,1,1,75,6.63,0
3,2930,2,1,1,21,1,1,1,10,3.31,0
3,2930,2,1,2,11,1,1,1,10,3.31,0
3,2930,2,2,1,11,1,1,1,10,3.31,0
3,2930,2,2,2,21,1,1,1,10,3.31,0
3,2930,3,1,1,80,1,1,1,15,3.13,0
3,2930,3,1,2,80,1,1,1,30,3.13,0
3,2930,3,2,1,80,1,1,1,15,3.13,0
3,2930,3,2,2,80,1,1,1,30,3.13,0
3,2930,4,1,1,21,1,1,1,10,3.31,0
3,2930,4,1,2,21,1,1,1,10,3.31,0
3,2930,4,2,1,21,1,1,1,15,3.31,0
3,2930,4,2,2,21,1,1,1,10,3.31,0
3,2933,1,1,1,11,1,1,1,20,7.16,0
3,2933,1,1,2,11,1,1,1,30,7.66,0
3,2933,1,2,1,11,1,1,1,19,7.16,0
3,2933,1,2,2,11,2,1,2,66,11.53,0
3,2933,2,1,1,11,1,1,1,19,4.29,0
3,2933,2,1,2,11,1,1,1,20,4.28,0
3,2934,1,1,1,54,1,1,1,35,3.86,0
3,2934,1,1,2,54,1,1,1,30,3.86,0
3,2934,1,1,3,60,2,1,2,25,.862446969696986,0
3,2934,1,2,1,54,1,1,1,25,3.85,0
3,2934,1,2,2,54,1,1,1,30,3.85,0
3,2934,1,3,1,54,1,1,1,35,3.86,0
3,2934,1,3,2,54,1,1,1,30,3.86,0
3,2934,1,3,3,60,2,1,2,20,.819928030303014,0
3,2935,1,1,1,31,1,1,1,15,1.29,0
3,2935,1,1,2,31,1,1,1,15,1.29,0
3,2935,1,2,1,11,1,1,1,10,1.29,0
3,2935,1,2,2,11,1,1,1,10,1.29,0
3,2935,1,3,1,60,1,1,1,3,.178755681818163,0
3,2935,1,3,2,60,1,1,1,3,.178755681818163,0
3,2935,1,4,1,11,1,1,1,15,7.48,0
3,2935,1,4,2,11,1,1,1,15,7.48,0
3,2935,1,5,1,31,1,1,1,15,9.09,0
3,2935,1,5,2,31,1,1,1,15,9.09,0
3,2935,2,1,1,31,1,1,1,15,1.29,0
3,2935,2,1,2,31,1,1,1,15,1.29,0
3,2935,2,2,1,11,1,1,1,105,49.49,0
3,2935,2,2,2,11,1,1,1,125,49.46,0
3,2935,2,3,1,31,1,1,1,15,9.09,0
3,2935,2,3,2,31,1,1,1,15,9.09,0
3,2935,3,1,1,80,1,1,1,10,3.23,0
3,2935,3,1,2,80,1,1,1,15,3.23,0
3,2935,3,2,1,31,1,1,1,15,1.29,0
3,2935,3,2,2,31,1,1,1,15,1.29,0
3,2935,3,3,1,80,1,1,1,10,3.23,0
3,2935,3,3,2,80,1,1,1,15,3.23,0
3,2935,3,4,1,31,1,1,1,15,9.09,0
3,2935,3,4,2,31,1,1,1,15,9.09,0
3,2935,4,1,1,80,1,1,1,20,1.29,0
3,2935,4,1,2,80,1,1,1,30,1.29,0
3,2935,4,2,1,31,1,1,1,15,1.29,0
3,2935,4,2,2,31,1,1,1,15,1.29,0
3,2935,4,3,1,80,1,1,1,20,1.29,0
3,2935,4,3,2,80,1,1,1,30,1.29,0
3,2935,4,4,1,31,1,1,1,15,9.09,0
3,2935,4,4,2,31,1,1,1,15,9.09,0
3,2936,1,1,1,11,1,1,1,13,1.71,0
3,2936,1,1,2,11,1,2,3,15,1.71,0
3,2936,1,1,2,60,2,2,3,29,.831893939393874,0
3,2936,1,2,1,11,1,1,1,6,1.71,0
3,2936,1,2,2,11,1,1,1,7,1.71,0
3,2936,1,3,1,11,1,1,1,16,5.54,0
3,2936,1,3,2,11,2,1,2,18,6.96,0
3,2936,1,4,1,11,4,1,4,24,9.12,0
3,2936,1,4,2,11,2,1,2,14,6.81,0
3,2936,1,5,1,21,1,1,1,10,8.91,0
3,2936,1,5,2,21,1,1,1,10,10.02,0
3,2936,1,6,1,11,1,1,1,12,1.71,0
3,2936,1,6,2,11,2,1,2,26,3.42,0
3,2936,1,7,1,21,2,2,3,49,20.2,0
3,2936,1,7,1,31,1,2,3,5,1.79,0
3,2936,1,7,2,21,1,2,3,33,20.28,0
3,2936,1,7,2,31,2,2,3,6,2.28,0
3,2936,2,1,1,11,1,1,1,30,20.47,0
3,2936,2,1,2,11,1,1,1,38,21.4,0
3,2936,2,2,1,11,2,1,2,10,3.42,0
3,2936,2,2,2,11,1,1,1,10,1.71,0
3,2936,2,3,1,21,1,1,1,8,8.91,0
3,2936,2,3,2,21,1,1,1,10,10.02,0
3,2936,2,4,1,60,1,1,1,10,.527253787878759,0
3,2936,2,4,2,60,1,1,1,10,.527253787878759,0
3,2936,2,5,1,21,2,2,3,43,20.2,0
3,2936,2,5,1,31,1,2,3,5,1.79,0
3,2936,2,5,2,21,1,2,3,19,20.28,0
3,2936,2,5,2,31,2,2,3,5,2.28,0
3,2966,1,1,1,21,2,1,2,50,17.91,0
3,2966,1,1,2,21,1,1,1,30,16.87,0
3,2966,1,2,1,21,1,1,1,40,16.29,0
3,2966,1,2,2,21,1,1,1,30,16.87,0
3,2979,1,1,1,11,1,1,1,7,6.32,0
3,2979,1,1,2,11,1,1,1,20,6.31,0
3,2979,1,2,1,11,1,1,1,8,6.32,0
3,2979,1,2,2,11,1,1,1,10,6.31,0
3,2979,1,3,1,11,1,1,1,40,12.76,0
3,2979,1,3,2,11,1,1,1,40,12.77,0
3,2979,2,1,1,11,1,1,1,32,16.72,0
3,2979,2,1,2,11,2,1,2,56,17.73,0
3,2979,2,2,1,60,1,1,1,1,.00890719696970226,0
3,2979,2,2,2,60,1,1,1,1,.00890719696970226,0
3,2979,2,3,1,11,1,1,1,35,16.72,0
3,2979,2,3,2,11,2,1,2,43,17.72,0
3,2980,1,1,1,11,6,1,6,39,8.96,0
3,2980,1,1,2,11,1,1,1,17,4.15,0
3,2980,1,2,1,11,4,1,4,43,8.07,0
3,2980,1,2,2,11,2,1,2,22,6.95,0
3,2983,1,1,1,0,1,1,1,0, , 
3,2983,1,1,2,11,2,1,2,260, ,2
3,2983,1,2,1,11,2,1,2,20,8.91,0
3,2983,1,2,2,11,3,1,3,40,14.01,0
3,2991,1,1,1,11,1,2,2,10,1.58,0
3,2991,1,1,1,31,1,2,2,5,2.41,0
3,2991,1,1,2,11,1,2,3,5,1.58,0
3,2991,1,1,2,31,2,2,3,15,3,0
3,2991,1,1,3,11,1,2,5,10,1.58,0
3,2991,1,1,3,21,4,2,5,34,6.99,0
3,2991,1,2,1,11,1,1,1,7,4.14,0
3,2991,1,2,2,11,1,1,1,15,4.14,0
3,3019,1,1,1,11,1,1,1,30,19.52,0
3,3019,1,1,2,11,1,1,1,30,19.52,0
3,3019,1,2,1,11,1,1,1,45,19.52,0
3,3019,1,2,2,11,1,1,1,30,19.52,0
3,3019,2,1,1,11,1,1,1,30,14.77,0
3,3019,2,1,2,11,1,1,1,40,14.77,0
3,3019,2,2,1,11,1,1,1,30,14.77,0
3,3019,2,2,2,11,1,1,1,30,14.77,0
3,3035,1,1,1,11,2,1,2,16,8.53,0
3,3035,1,1,2,11,1,1,1,7,3.73,0
3,3035,1,2,1,11,1,2,2,20,8.82,0
3,3035,1,2,1,21,1,2,2,5,3.31,0
3,3035,1,2,2,11,6,1,6,47,16.78,0
3,3035,1,3,1,11,1,1,1,24,15.88,0
3,3035,1,3,2,11,2,1,2,31,18.59,0
3,3042,1,1,1,21,1,1,1,45,31.07,0
3,3042,1,1,2,21,3,1,3,195,31.59,0
3,3042,1,2,1,11,1,1,1,30,20.29,0
3,3042,1,2,2,11,1,1,1,20,21.11,0
3,3042,1,2,3,11,2,1,2,120,62.73,0
3,3042,2,1,1,21,1,1,1,45,31.07,0
3,3042,2,1,2,21,3,1,3,195,31.59,0
3,3042,3,1,1,11,1,1,1,30,9.62,0
3,3042,3,1,2,11,1,1,1,30,9.41,0
3,3042,3,1,3,11,2,1,2,40,13,0
3,3042,3,2,1,11,1,1,1,30,9.62,0
3,3042,3,2,2,11,1,1,1,45,9.41,0
3,3043,1,1,1,11,2,1,2,27,8.17,0
3,3043,1,1,2,11,3,1,3,34,11.89,0
3,3043,1,2,1,11,1,1,1,7,1.63,0
3,3043,1,2,2,21,1,1,1,5,1.63,0
3,3043,1,3,1,11,1,1,1,13,6.94,0
3,3043,1,3,2,11,1,1,1,15,7.26,0
3,3043,1,4,1,21,1,1,1,10,6.03,0
3,3043,1,4,2,21,1,1,1,11,6.12,0
3,3043,2,1,1,0,1,1,1,0, , 
3,3043,2,1,2,11,2,1,2,26,15.89,0
3,3043,2,2,1,11,2,1,2,20,12.47,0
3,3043,2,2,2,11,1,1,1,20,5.06,0
3,3043,2,2,3,11,2,1,2,10,1.12,0
3,3043,2,3,1,11,1,1,1,20,13.9,0
3,3043,2,3,2,11,1,1,1,20,13.9,0
3,3043,3,1,1,80,1,1,1,20,3.4,0
3,3043,3,1,2,80,1,1,1,20,3.46,0
3,3043,3,2,1,80,1,1,1,20,3.4,0
3,3043,3,2,2,80,1,1,1,20,3.46,0
3,3070,1,1,1,21,1,1,1,15,.53,0
3,3070,1,1,2,21,1,1,1,15,.53,0
3,3070,1,2,1,21,1,1,1,15,1.94,0
3,3070,1,2,2,21,1,1,1,15,1.94,0
3,3090,1,1,1,20,1,3,5,124, ,1
3,3090,1,1,1,21,2,3,5,82, ,2
3,3090,1,1,1,31,2,3,5,68, ,2
3,3090,1,1,2,20,1,2,3,75, ,1
3,3090,1,1,2,21,2,2,3,35, ,2
3,3091,1,1,1,60,1,1,1,30,.418020833333354,0
3,3091,1,1,2,60,1,1,1,4,.418020833333354,0
3,3091,1,2,1,11,2,1,2,14,14.65,0
3,3091,1,2,2,21,2,1,2,21,14.65,0
3,3091,1,3,1,21,1,1,1,11,7.26,0
3,3091,1,3,2,21,1,1,1,15,7.26,0
3,3091,1,4,1,11,1,1,1,19,6,0
3,3091,1,4,2,11,1,1,1,8,6,0
3,3091,1,4,3,11,2,1,2,10,4.4,0
3,3091,1,5,1,11,1,1,1,6,4.88,0
3,3091,1,5,2,21,1,1,1,4,4.88,0
3,3091,2,1,1,31,1,1,1,10,4.88,0
3,3091,2,1,2,21,2,1,2,21,14.65,0
3,3091,2,2,1,21,1,1,1,11,7.26,0
3,3091,2,2,2,21,1,1,1,15,7.26,0
3,3091,2,3,1,31,1,1,1,8,4.88,0
3,3091,2,3,2,21,1,1,1,4,4.88,0
3,3165,1,1,1,21,3,1,3,27,9.53,0
3,3165,1,1,2,21,1,1,1,18,8.24,0
3,3165,1,2,1,11,2,1,2,18,5.1,0
3,3165,1,2,2,11,3,1,3,23,8.41,0
3,3165,2,1,1,21,3,1,3,27,9.53,0
3,3165,2,1,2,21,1,1,1,18,8.24,0
3,3195,1,1,1,54,1,1,1,90,8.88,0
3,3195,1,1,2,53,1,2,2,45,8.85,0
3,3195,1,1,2,60,1,2,2,15,.249693181818139,0
3,3195,1,2,1,11,1,1,1,5,.8,0
3,3195,1,2,2,11,2,1,2,55,1.98,0
3,3195,1,3,1,11,1,1,1,10,1.38,0
3,3195,1,3,2,11,2,1,2,6,1.55,0
3,3203,1,1,1,11,1,1,1,30,5.21,0
3,3203,1,1,2,11,1,1,1,20,5.21,0
3,3203,1,2,1,11,1,1,1,19,5.21,0
3,3203,1,2,2,11,1,1,1,25,5.21,0
3,3203,1,3,1,11,1,1,1,75,22.36,0
3,3203,1,3,2,11,2,1,2,60,23.74,0
3,3203,1,3,3,11,2,1,2,10,6.42,0
3,3203,1,4,1,11,1,1,1,15,5.71,0
3,3203,1,4,2,21,1,1,1,15,5.71,0
3,3203,2,1,1,11,1,1,1,30,16.89,0
3,3203,2,1,2,11,1,1,1,30,16.16,0
3,3203,2,1,3,11,2,1,2,10,9.48,0
3,3203,2,2,1,11,1,1,1,30,16.89,0
3,3203,2,2,2,11,1,1,1,30,16.16,0
3,3203,2,2,3,11,2,1,2,10,9.48,0
3,3203,2,3,1,11,1,1,1,15,5.71,0
3,3203,2,3,2,11,1,1,1,15,5.71,0
3,3212,1,1,1,11,2,1,2,90,29.35,1
3,3212,1,1,2,11,2,3,4,89,27.46,1
3,3212,1,1,2,31,1,3,4,45,28.69,0
3,3212,1,1,2,43,1,3,4,135,37.96,0
3,3212,1,2,1,11,2,1,2,90,29.35,1
