,recordID,personID,tripID_x,tripnum,total_trip,Last,college,place_start,place_end,olat,olng,dlat,dlng,address_start,cnty_start,city_start,zip_start,state_start,address_end,cnty_end,city_end,zip_end,state_end,time_start_mam,time_start_hhmm,time_start_past,time_end_mam,time_end_hhmm,time_end_past,trip_dur_reported,gdist,gtime,implied_speed_mph,a_dur,o_purpose,d_purpose,mode,travelers_total,vehicle,driver,toll,pool_start,change_vehicles,park,park_off,park_campus_area,park_campus_lot,bikeshare,taxi_type,taxi_fare,mode_acc,mode_egr,transitsystem1,transitsystem2,transitsystem3,transitsystem4,transitsystem5,transitsystem6,transitline1,transitline2,transitline3,transitline4,transitline5,transitline6,mode_old,traveldate,linked_flag,tripID_y,set_size
2364,B04130,300317,30031703,3,14,,4,PARKING SPOT,FULL TIME JOB,47.660069,-122.347789,47.660477,-122.349699,  806 N 44TH ST,1,SEATTLE,98103,WA, 4416 FREMONT AVE N,1,SEATTLE,98103,WA,475,7:55,,480,8:00,,5,0.17,1.0,2.0,480,3,3,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30031701,3,3
2551,B04135,300317,30031708,8,14,,4,SCHOOL,WALKED TO CAR,47.698545,-122.333542,47.699444,-122.336567, 9525 COLLEGE WAY N,1,SEATTLE,98103,WA, 9559 WALLINGFORD AVE N,1,SEATTLE,98103,WA,1220,20:20,,1230,20:30,,10,0.17,1.0,1.0,0,2,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30031704,4,4
2549,B04136,300317,30031709,9,14,,4,WALKED TO CAR,GAS STATION,47.699444,-122.336567,47.690786,-122.344973, 9559 WALLINGFORD AVE N,1,SEATTLE,98103,WA,  950 N 85TH ST,1,SEATTLE,98103,WA,1230,20:30,,1240,20:40,,10,1.01,4.0,6.0,10,15,16,1,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,15-Oct-14,30031704,4,4
2548,B04137,300317,30031710,10,14,,4,GAS STATION,PARKING SPOT,47.690786,-122.344973,47.674227,-122.319481,  950 N 85TH ST,1,SEATTLE,98103,WA,  808 NE 63RD ST,1,SEATTLE,98115,WA,1250,20:50,,1270,21:10,,20,2.03,5.0,6.0,0,16,11,1,,1.0,,,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,1.0,15-Oct-14,30031704,4,4
2550,B04138,300317,30031711,11,14,,4,PARKING SPOT,CAFE,47.674227,-122.319481,47.675683,-122.317738,  808 NE 63RD ST,1,SEATTLE,98115,WA, 6417 ROOSEVELT WAY NE,1,SEATTLE,98115,WA,1270,21:10,,1275,21:15,,5,0.25,1.0,3.0,105,11,11,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30031704,4,4
2676,B04139,300317,30031712,12,14,,4,CAFE,WALKED TO CAR,47.675683,-122.317738,47.674227,-122.319481, 6417 ROOSEVELT WAY NE,1,SEATTLE,98115,WA,  808 NE 63RD ST,1,SEATTLE,98115,WA,1380,23:00,,1385,23:05,,5,0.23,1.0,3.0,0,11,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30031705,3,3
2674,B04140,300317,30031713,13,14,,4,WALKED TO CAR,PARKING SPOT,47.674227,-122.319481,47.672526,-122.301908,  808 NE 63RD ST,1,SEATTLE,98115,WA, 5925 24TH AVE NE,1,SEATTLE,98115,WA,1385,23:05,,1395,23:15,,10,1.38,5.0,8.0,0,15,1,1,,1.0,,,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,1.0,15-Oct-14,30031705,3,3
2675,B04141,300317,30031714,14,14,1.0,4,PARKING SPOT,HOME (OFF-CAMPUS),47.672526,-122.301908,47.675784,-122.300642, 5925 24TH AVE NE,1,SEATTLE,98115,WA, 6501 25TH AVE NE,1,SEATTLE,98115,WA,1395,23:15,,1400,23:20,,5,0.34,2.0,4.0,220,1,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30031705,3,3
2203,B04168,300323,30032304,4,8,,4,HOME (OFF-CAMPUS),INTERNATIONAL DISTRICT STATION,47.601358,-122.32726,47.598947,-122.327979,  108 5TH AVE S,1,SEATTLE,98104,WA,  401 5TH AVE S,1,SEATTLE,98104,WA,870,14:30,,875,14:35,,5,0.17,1.0,2.0,5,1,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30032302,3,3
2201,B04169,300323,30032305,5,8,,4,INTERNATIONAL DISTRICT STATION,COLUMBIA CITY STATION,47.598947,-122.327979,47.559713,-122.292649,  401 5TH AVE S,1,SEATTLE,98104,WA, 4736 MARTIN LUTHER KING JR WAY S,1,SEATTLE,98108,WA,880,14:40,,895,14:55,,15,3.62,10.0,14.0,0,15,15,9,1.0,,,,,,,,,,,,,1.0,1.0,13.0,,,,,,416.0,,,,,,8.0,15-Oct-14,30032302,3,3
2202,B04170,300323,30032306,6,8,,4,COLUMBIA CITY STATION,WORK,47.559713,-122.292649,47.556072,-122.285578, 4736 MARTIN LUTHER KING JR WAY S,1,SEATTLE,98108,WA, 5034 37TH AVE S,1,SEATTLE,98118,WA,895,14:55,,910,15:10,,15,0.69,3.0,3.0,350,15,3,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30032302,3,3
2538,B04273,300350,30035001,1,7,,4,HOME (OFF-CAMPUS),BUS STOP,47.623286,-122.361919,47.624291,-122.356802,  458 4TH AVE W,1,SEATTLE,98119,WA,QUEEN ANNE AVE N / W MERCER ST,1,SEATTLE,98119,WA,540,9:00,,555,9:15,,15,0.35,2.0,1.0,0,1,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,72.0,,,,,,7.0,15-Oct-14,30035001,3,3
2537,B04274,300350,30035002,2,7,,4,BUS STOP,BUS STOP,47.624291,-122.356802,47.619822,-122.321788,QUEEN ANNE AVE N / W MERCER ST,1,SEATTLE,98119,WA,E OLIVE WAY / BROADWAY,1,SEATTLE,98102,WA,555,9:15,,580,9:40,,25,2.06,8.0,5.0,0,2,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,72.0,,,,,,7.0,15-Oct-14,30035001,3,3
2539,B04275,300350,30035003,3,7,,4,BUS STOP,BROADWAY EDISON BUILDING FOR 2 CLASSES,47.619822,-122.321788,47.61679,-122.321431,E OLIVE WAY / BROADWAY,1,SEATTLE,98102,WA, 1701 BROADWAY,1,SEATTLE,98122,WA,580,9:40,,585,9:45,,5,0.26,1.0,3.0,190,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30035001,3,3
2507,B04276,300350,30035004,4,7,,4,BROADWAY EDISON BUILDING FOR 2 CLASSES,BUS STOP,47.61679,-122.321431,47.619822,-122.321788, 1701 BROADWAY,1,SEATTLE,98122,WA,E OLIVE WAY / BROADWAY,1,SEATTLE,98102,WA,775,12:55,,785,13:05,,10,0.28,1.0,2.0,20,2,15,7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30035002,3,3
2506,B04277,300350,30035005,5,7,,4,BUS STOP,BUS STOP,47.619822,-122.321788,47.624291,-122.356802,E OLIVE WAY / BROADWAY,1,SEATTLE,98102,WA,QUEEN ANNE AVE N / W MERCER ST,1,SEATTLE,98119,WA,805,13:25,,830,13:50,,25,2.29,8.0,5.0,0,15,15,8,6.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,72.0,,,,,,7.0,15-Oct-14,30035002,3,3
2508,B04278,300350,30035006,6,7,,4,BUS STOP,SAFEWAY,47.624291,-122.356802,47.623702,-122.357724,QUEEN ANNE AVE N / W MERCER ST,1,SEATTLE,98119,WA,  516 1ST AVE W,1,SEATTLE,98119,WA,830,13:50,,835,13:55,,5,0.12,1.0,1.0,10,15,5,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30035002,3,3
2665,B04320,300360,30036004,4,7,,4,STUDY AT BUSINESS,BUS STOP,47.613574,-122.342646,47.61243,-122.341033, 2118 3RD AVE,1,SEATTLE,98121,WA,3RD AVE / VIRGINIA ST,1,SEATTLE,98122,WA,1210,20:10,,1215,20:15,,5,0.15,2.0,2.0,0,17,5,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,15-Oct-14,30036003,4,4
2662,B04321,300360,30036005,5,7,,4,BUS STOP,QFC,47.61243,-122.341033,47.613866,-122.321144,3RD AVE / VIRGINIA ST,1,SEATTLE,98122,WA,  922 E PIKE ST,1,SEATTLE,98122,WA,1215,20:15,,1235,20:35,,20,1.45,20.0,4.0,10,5,5,8,2.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,67.0,,,,,,6.0,15-Oct-14,30036003,4,4
2664,B04322,300360,30036006,6,7,,4,QFC,BUS STOP,47.613866,-122.321144,47.615307,-122.321678,  922 E PIKE ST,1,SEATTLE,98122,WA,E PINE ST / BROADWAY,1,SEATTLE,98122,WA,1245,20:45,,1250,20:50,,5,0.2,4.0,2.0,0,5,1,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30036003,4,4
2663,B04323,300360,30036007,7,7,1.0,4,BUS STOP,HOME (OFF-CAMPUS),47.615307,-122.321678,47.611468,-122.343823,E PINE ST / BROADWAY,1,SEATTLE,98122,WA, 2025 1ST AVE,1,SEATTLE,98121,WA,1250,20:50,,1265,21:05,,15,1.41,15.0,6.0,355,1,1,8,2.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,74.0,,,,,,6.0,15-Oct-14,30036003,4,4
1086,B04389,300383,30038306,6,8,,4,CLASS AT FA BUILDING,SEATTLE FERRY TERMINAL,47.615137,-122.321834,47.603054,-122.33747,  805 E PINE ST,1,SEATTLE,98122,WA,  801 ALASKAN WAY,1,SEATTLE,98104,WA,1230,20:30,,1255,20:55,,25,1.11,8.0,3.0,5,2,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30038303,3,3
1085,B04390,300383,30038307,7,8,,4,SEATTLE FERRY TERMINAL,TOOK FERRY TO BAINBRIDGE,47.603054,-122.33747,47.623427,-122.510837,  801 ALASKAN WAY,1,SEATTLE,98104,WA,  270 OLYMPIC DR SE,2,BAINBRIDGE ISLAND,98110,WA,1260,21:00,,1300,21:40,,40,11.3,59.0,17.0,0,1,1,10,1.0,,,,,,,,,,,,,1.0,1.0,14.0,,,,,,426.0,,,,,,9.0,15-Oct-14,30038303,3,3
1087,B04391,300383,30038308,8,8,1.0,4,TOOK FERRY TO BAINBRIDGE,HOME (OFF-CAMPUS),47.623427,-122.510837,47.627111,-122.518322,  270 OLYMPIC DR SE,2,BAINBRIDGE ISLAND,98110,WA,  216 MADRONA WAY NE,2,BAINBRIDGE ISLAND,98110,WA,1300,21:40,,1320,22:00,,20,0.97,4.0,3.0,300,1,1,1,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,15-Oct-14,30038303,3,3
969,B04636,300452,30045201,1,10,,4,HOME (OFF-CAMPUS),BUS STOP,47.774161,-122.345907,47.773195,-122.346148, 1121 N 200TH ST,1,SHORELINE,98133,WA,N 199TH ST / AURORA AVE N,1,SHORELINE,98133,WA,370,6:10,,375,6:15,,5,0.08,0.0,1.0,5,1,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30045201,3,3
967,B04637,300452,30045202,2,10,,4,BUS STOP,BUS STOP,47.773195,-122.346148,47.610149,-122.333968,N 199TH ST / AURORA AVE N,1,SHORELINE,98133,WA,6TH AVE / UNION ST,1,SEATTLE,98101,WA,380,6:20,,410,6:50,,30,12.58,18.0,25.0,5,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,232.0,,,,,,7.0,15-Oct-14,30045201,3,3
968,B04639,300452,30045203,3,10,,4,BUS STOP,COFFEE SHOP,47.610149,-122.333968,47.611371,-122.331551,6TH AVE / UNION ST,1,SEATTLE,98101,WA,  725 PIKE ST,1,SEATTLE,98101,WA,415,6:55,,420,7:00,,5,0.2,4.0,2.0,80,15,11,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30045201,3,3
1472,B04731,300482,30048201,1,13,,4,HOME (OFF-CAMPUS),BUS STOP,47.712314,-122.33393,47.712035,-122.344999, 2116 N 115TH ST,1,SEATTLE,98133,WA,AURORA AVE N / N 115TH ST,1,SEATTLE,98133,WA,510,8:30,,520,8:40,,10,0.51,1.0,3.0,10,1,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30048201,4,4
1470,B04732,300482,30048202,2,13,,4,BUS STOP,BUS STOP,47.712035,-122.344999,47.609758,-122.337897,AURORA AVE N / N 115TH ST,1,SEATTLE,98133,WA,3RD AVE / PIKE ST,1,SEATTLE,98101,WA,530,8:50,,560,9:20,,30,8.22,13.0,16.0,10,2,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,65.0,,,,,,7.0,15-Oct-14,30048201,4,4
1471,B04733,300482,30048203,3,13,,4,BUS STOP,BUS STOP,47.609758,-122.337897,47.615255,-122.325436,3RD AVE / PIKE ST,1,SEATTLE,98101,WA,  500 E PINE ST,1,SEATTLE,98122,WA,570,9:30,,580,9:40,,10,0.79,2.0,5.0,0,2,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,74.0,,,,,,7.0,15-Oct-14,30048201,4,4
1473,B04734,300482,30048204,4,13,,4,BUS STOP,CLASSES @ SCC,47.615255,-122.325436,47.615996,-122.320887,  500 E PINE ST,1,SEATTLE,98122,WA, 1701 BROADWAY,1,SEATTLE,98122,WA,580,9:40,,590,9:50,,10,0.27,1.0,2.0,180,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30048201,4,4
1216,B04736,300482,30048206,6,13,,4,WALGREENS,BUS STOP,47.615125,-122.320919,47.611606,-122.319932, 1531 BROADWAY,1,SEATTLE,98122,WA,E MADISON ST / BROADWAY,1,SEATTLE,98122,WA,780,13:00,,790,13:10,,10,0.29,1.0,2.0,10,5,8,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30048202,6,6
1214,B04737,300482,30048207,7,13,,4,BUS STOP,STARBUCKS,47.611606,-122.319932,47.605241,-122.330414,E MADISON ST / BROADWAY,1,SEATTLE,98122,WA,  800 5TH AVE,1,SEATTLE,98104,WA,800,13:20,,810,13:30,,10,0.88,3.0,5.0,15,8,8,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,76.0,,,,,,7.0,15-Oct-14,30048202,6,6
1217,B04738,300482,30048208,8,13,,4,STARBUCKS,BUS STOP,47.605241,-122.330414,47.604044,-122.332458,  800 5TH AVE,1,SEATTLE,98104,WA,  722 3RD AVE,1,SEATTLE,98104,WA,825,13:45,,830,13:50,,5,0.14,1.0,2.0,5,8,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,15-Oct-14,30048202,6,6
1212,B04739,300482,30048209,9,13,,4,BUS STOP,RITE AID FOR RX,47.604044,-122.332458,47.726894,-122.345123,  722 3RD AVE,1,SEATTLE,98104,WA,  999 N 135TH ST,1,SEATTLE,98133,WA,835,13:55,,870,14:30,,35,9.96,34.0,17.0,5,15,8,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,65.0,,,,,,6.0,15-Oct-14,30048202,6,6
1213,B04740,300482,30048210,10,13,,4,RITE AID FOR RX,BUS STOP,47.726894,-122.345123,47.712324,-122.344823,  999 N 135TH ST,1,SEATTLE,98133,WA,11499 AURORA AVE N,1,SEATTLE,98133,WA,875,14:35,,885,14:45,,10,1.01,2.0,6.0,0,8,1,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,65.0,,,,,,7.0,15-Oct-14,30048202,6,6
1215,B04741,300482,30048211,11,13,,4,BUS STOP,HOME (OFF-CAMPUS),47.712324,-122.344823,47.712314,-122.33393,11499 AURORA AVE N,1,SEATTLE,98133,WA, 2116 N 115TH ST,1,SEATTLE,98133,WA,885,14:45,,895,14:55,,10,0.5,1.0,3.0,0,1,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30048202,6,6
2725,B04762,300491,30049101,1,13,,4,HOME (OFF-CAMPUS),INTERNATIONAL DISTRICT TUNNEL STATION,47.597004,-122.327025,47.597656,-122.328258,  521 S WELLER ST,1,SEATTLE,98104,WA,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,550,9:10,,555,9:15,,5,0.23,1.0,3.0,5,1,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30049101,4,4
2723,B04763,300491,30049102,2,13,,4,INTERNATIONAL DISTRICT TUNNEL STATION,WESTLAKE TUNNEL,47.597656,-122.328258,47.612022,-122.335945,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,  532 PINE ST,1,SEATTLE,98101,WA,560,9:20,,570,9:30,,10,1.23,5.0,7.0,10,2,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,223.0,,,,,,7.0,15-Oct-14,30049101,4,4
2724,B04765,300491,30049103,3,13,,4,WESTLAKE TUNNEL,BUS STOP,47.612022,-122.335945,47.615143,-122.321633,  532 PINE ST,1,SEATTLE,98101,WA,E PINE ST / BROADWAY,1,SEATTLE,98122,WA,580,9:40,,590,9:50,,10,0.79,2.0,5.0,0,2,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,106.0,,,,,,7.0,15-Oct-14,30049101,4,4
2726,B04766,300491,30049104,4,13,,4,BUS STOP,BE BUILDING,47.615143,-122.321633,47.616094,-122.32138,E PINE ST / BROADWAY,1,SEATTLE,98122,WA, 1701 BROADWAY,1,SEATTLE,98122,WA,590,9:50,,595,9:55,,5,0.1,0.0,1.0,120,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30049101,4,4
2618,B04769,300491,30049107,7,13,,4,BE BUILDING,BUS STOP,47.616094,-122.32138,47.610282,-122.338155, 1701 BROADWAY,1,SEATTLE,98122,WA,3RD AVE / PIKE ST,1,SEATTLE,98101,WA,910,15:10,,920,15:20,,10,1.22,8.0,7.0,10,2,11,8,2.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,75.0,,,,,,7.0,15-Oct-14,30049104,3,3
2617,B04771,300491,30049108,8,13,,4,BUS STOP,BUS STOP,47.610282,-122.338155,47.6248,-122.356156,3RD AVE / PIKE ST,1,SEATTLE,98101,WA,MERCER ST / QUEEN ANNE AVE N,1,SEATTLE,98109,WA,930,15:30,,955,15:55,,25,1.59,5.0,4.0,10,11,11,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,64.0,,,,,,7.0,15-Oct-14,30049104,3,3
2619,B04772,300491,30049109,9,13,,4,BUS STOP,SUSHI LAND,47.6248,-122.356156,47.626433,-122.347787,MERCER ST / QUEEN ANNE AVE N,1,SEATTLE,98109,WA,  803 5TH AVE N,1,SEATTLE,98109,WA,965,16:05,,975,16:15,,10,0.58,3.0,3.0,50,11,11,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30049104,3,3
2712,B04774,300491,30049111,11,13,,4,WESTLAKE CENTER,WESTLAKE TUNNEL,47.612091,-122.336299,47.612022,-122.335945,  500 PINE ST,1,SEATTLE,98101,WA,  532 PINE ST,1,SEATTLE,98101,WA,1100,18:20,,1105,18:25,,5,0.27,1.0,3.0,5,6,1,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30049106,3,3
2711,B04775,300491,30049112,12,13,,4,WESTLAKE TUNNEL,INTERNATIONAL DISTRICT TUNNEL STATION,47.612022,-122.335945,47.597656,-122.328258,  532 PINE ST,1,SEATTLE,98101,WA,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,1110,18:30,,1120,18:40,,10,1.27,5.0,8.0,0,1,1,8,2.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,157.0,,,,,,7.0,15-Oct-14,30049106,3,3
2713,B04776,300491,30049113,13,13,1.0,4,INTERNATIONAL DISTRICT TUNNEL STATION,HOME (OFF-CAMPUS),47.597656,-122.328258,47.597004,-122.327025,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,  521 S WELLER ST,1,SEATTLE,98104,WA,1120,18:40,,1130,18:50,,10,0.27,2.0,2.0,490,1,1,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30049106,3,3
438,B04858,300523,30052301,1,6,,4,HOME (OFF-CAMPUS),KENT STATION,47.402703,-122.173134,47.384019,-122.232956,22242 125TH CT SE,1,KENT,98031,WA,KENT STATION (NORTHBOUND),1,KENT,98032,WA,330,5:30,,345,5:45,,15,4.09,9.0,16.0,15,1,15,3,2.0,1.0,1.0,,1.0,,1.0,,,70.0,,,,,,,,,,,,,,,,,,2.0,15-Oct-14,30052301,3,3
437,B04859,300523,30052302,2,6,,4,KENT STATION,CONVENTION PLACE STATION,47.384019,-122.232956,47.61422,-122.331795,KENT STATION (NORTHBOUND),1,KENT,98032,WA,PINE ST / 9TH AVE,1,SEATTLE,98101,WA,360,6:00,,420,7:00,,60,20.31,26.0,20.0,5,15,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,157.0,,,,,,7.0,15-Oct-14,30052301,3,3
439,B04860,300523,30052303,3,6,,4,CONVENTION PLACE STATION,SEATTLE CENTRAL CC,47.61422,-122.331795,47.616344,-122.321357,PINE ST / 9TH AVE,1,SEATTLE,98101,WA, 1701 BROADWAY,1,SEATTLE,98122,WA,425,7:05,,440,7:20,,15,0.66,2.0,3.0,390,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30052301,3,3
387,B00388,300545,30054501,1,6,,2,HOME (OFF-CAMPUS),BUS STOP,47.851624,-121.852408,47.858454,-121.829529,28216 FERN BLUFF RD,4,MONROE,98272,WA,30259 U.S. 2,4,SULTAN,98294,WA,510,8:30,,545,9:05,,35,1.18,3.0,2.0,0,1,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30054501,3,3
385,B00389,300545,30054502,2,6,,2,BUS STOP,EVERETT STATION,47.858454,-121.829529,47.975512,-122.197854,30259 U.S. 2,4,SULTAN,98294,WA, 3201 SMITH AVE,4,EVERETT,98201,WA,545,9:05,,625,10:25,,80,22.36,28.0,17.0,0,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,21.0,,,,,,7.0,15-Oct-14,30054501,3,3
386,B00390,300545,30054503,3,6,,2,EVERETT STATION,EVERETT CC,47.975512,-122.197854,48.006756,-122.20465, 3201 SMITH AVE,4,EVERETT,98201,WA, 2000 TOWER ST,4,EVERETT,98201,WA,625,10:25,,650,10:50,,25,2.52,8.0,6.0,350,15,2,8,1.0,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,54.0,,,,,,7.0,15-Oct-14,30054501,3,3
674,B04951,300548,30054801,1,6,,4,HOME (OFF-CAMPUS),PARK & RIDE,47.570763,-122.663539,47.567365,-122.652201,MARINE DR / ADELE AVE,2,BREMERTON,98312,WA,6TH ST / N MONTGOMERY AVE,2,BREMERTON,98312,WA,335,5:35,,345,5:45,,10,0.71,1.0,4.0,5,1,2,1,,1.0,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,15-Oct-14,30054801,5,5
673,B04952,300548,30054802,2,6,,4,PARK & RIDE,BREMERTON/SEATTLE FERRY,47.567365,-122.652201,47.563511,-122.625514,6TH ST / N MONTGOMERY AVE,2,BREMERTON,98312,WA,WASHINGTON AVE / 1ST ST,2,BREMERTON,98337,WA,350,5:50,,360,6:00,,10,1.48,4.0,9.0,20,2,2,8,1.0,,,,,,,,,,,,,3.0,1.0,6.0,,,,,,292.0,,,,,,7.0,15-Oct-14,30054801,5,5
671,B04953,300548,30054803,3,6,,4,BREMERTON/SEATTLE FERRY,BUS STOP,47.563511,-122.625514,47.603738,-122.333842,WASHINGTON AVE / 1ST ST,2,BREMERTON,98337,WA,2ND AVE / COLUMBIA ST,1,SEATTLE,98104,WA,380,6:20,,455,7:35,,75,16.5,72.0,13.0,5,2,2,10,1.0,,,,,,,,,,,,,1.0,1.0,14.0,,,,,,427.0,,,,,,7.0,15-Oct-14,30054801,5,5
672,B04954,300548,30054804,4,6,,4,BUS STOP,SOUTH SEATTLE COLLEGE,47.603738,-122.333842,47.545771,-122.352505,2ND AVE / COLUMBIA ST,1,SEATTLE,98104,WA, 6000 16TH AVE SW,1,SEATTLE,98106,WA,460,7:40,,480,8:00,,20,5.7,12.0,17.0,5,2,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,149.0,,,,,,7.0,15-Oct-14,30054801,5,5
675,B04955,300548,30054805,5,6,,4,SOUTH SEATTLE COLLEGE,PASTRY/SPECIALTY BAKING LAB,47.545771,-122.352505,47.545771,-122.352505, 6000 16TH AVE SW,1,SEATTLE,98106,WA, 6000 16TH AVE SW,1,SEATTLE,98106,WA,485,8:05,,490,8:10,,5,0.2,5.0,2.0,325,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30054801,5,5
1478,B05121,300598,30059801,1,9,,4,HOME (OFF-CAMPUS),INTERNATIONAL DISTRICT STATION,47.596157,-122.292328,47.599178,-122.327642,  712 31ST AVE S,1,SEATTLE,98144,WA,S JACKSON ST / 5TH AVE S,1,SEATTLE,98104,WA,515,8:35,,535,8:55,,20,1.85,6.0,6.0,0,1,2,8,6.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,78.0,,,,,,7.0,15-Oct-14,30059801,3,3
1477,B05122,300598,30059802,2,9,,4,INTERNATIONAL DISTRICT STATION,NORTHGATE TRANSIT CENTER,47.599178,-122.327642,47.703048,-122.32697,S JACKSON ST / 5TH AVE S,1,SEATTLE,98104,WA,10200 1ST AVE NE,1,SEATTLE,98125,WA,535,8:55,,560,9:20,,25,8.18,11.0,20.0,10,2,2,8,6.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,101.0,,,,,,7.0,15-Oct-14,30059801,3,3
1479,B05123,300598,30059803,3,9,,4,NORTHGATE TRANSIT CENTER,NORTH SEATTLE COLLEGE,47.703048,-122.32697,47.699598,-122.332292,10200 1ST AVE NE,1,SEATTLE,98125,WA, 9600 COLLEGE WAY N,1,SEATTLE,98103,WA,570,9:30,,575,9:35,,5,1.03,4.0,12.0,285,2,2,8,6.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,100.0,,,,,,7.0,15-Oct-14,30059801,3,3
1427,B05126,300598,30059806,6,9,,4,NORTHGATE MALL,NORTHGATE TRANSIT CENTER,47.706295,-122.325751,47.703048,-122.32697,  401 NE NORTHGATE WAY,1,SEATTLE,98125,WA,10200 1ST AVE NE,1,SEATTLE,98125,WA,915,15:15,,920,15:20,,5,0.23,2.0,3.0,25,6,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15-Oct-14,30059803,3,3
1425,B05127,300598,30059807,7,9,,4,NORTHGATE TRANSIT CENTER,BUS STOP,47.703048,-122.32697,47.599178,-122.327642,10200 1ST AVE NE,1,SEATTLE,98125,WA,S JACKSON ST / 5TH AVE S,1,SEATTLE,98104,WA,945,15:45,,1005,16:45,,60,8.64,14.0,9.0,5,1,1,8,6.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,101.0,,,,,,7.0,15-Oct-14,30059803,3,3
