"","home_county","dest_jurisdiction","mode_char1","count","prop","prop_se","est","est_se"
"474","Snohomish","Issaquah","HOV",1,0.5,0.353559181566463,246.016169850145,246.016169850035
"475","Snohomish","Issaquah","SOV",1,0.5,0.353559181566463,246.016169850145,246.016169850035
"476","Snohomish","Kenmore","HOV",2,0.914139429141672,0.0887157864948782,4113.27835125585,3065.81649395437
"477","Snohomish","Kenmore","SOV",2,0.0858605708583282,0.0887157864948782,386.339781525053,328.269995835295
"478","Snohomish","Kirkland","HOV",20,0.385290726801701,0.140916783545333,5820.78609667075,2560.74498213642
"479","Snohomish","Kirkland","SOV",16,0.614709273198299,0.140916783545333,9286.73062190979,3719.32809383306
"480","Snohomish","Lake Forest Park","SOV",2,0.350189206720473,0.227646132186287,299.228674758656,211.742466064374
"481","Snohomish","Lake Forest Park","Transit",2,0.649810793279527,0.227646132186287,555.248473640454,392.613529991575
"482","Snohomish","Lake Stevens","Bike/Micromobility",4,0.00448821420128482,0.00236675326865399,549.258085886686,276.691777758223
"483","Snohomish","Lake Stevens","HOV",35,0.456565433344497,0.0805992388221944,55873.5044171993,12874.7715758395
"484","Snohomish","Lake Stevens","SOV",59,0.490474864122079,0.0816542511484355,60023.2682669437,14850.242892013
"485","Snohomish","Lake Stevens","Transit",8,0.0484714883321396,0.0269592209928878,5931.83740958007,3319.28876863422
"486","Snohomish","Lynnwood","Bike/Micromobility",2,0.0015472103121323,0.00111504474135091,274.629042943343,195.656946353871
"487","Snohomish","Lynnwood","HOV",103,0.409863172392647,0.056629732284056,72750.5044978593,12978.7040759178
"488","Snohomish","Lynnwood","SOV",145,0.470476200137404,0.0577114731335872,83509.2860732614,14162.1527654248
"489","Snohomish","Lynnwood","Transit",8,0.0699731511424835,0.0320857227822263,12420.1987146186,5942.56966663191
"490","Snohomish","Lynnwood","Walk",20,0.0481402660153335,0.0219596398096043,8544.87271650148,3966.22548682626
"491","Snohomish","Marysville","Bike/Micromobility",6,0.0236013584907644,0.010769363027203,6041.43929726172,2699.04775560837
"492","Snohomish","Marysville","HOV",97,0.71666527684118,0.0523188779457664,183450.870770237,31366.0822036074
"493","Snohomish","Marysville","SOV",104,0.170621723618023,0.0366696996240229,43675.4853088572,9029.56296028962
"494","Snohomish","Marysville","Transit",5,0.0042020337281864,0.0022825871349469,1075.63010425093,568.540691491574
"495","Snohomish","Marysville","Walk",8,0.0849096073218465,0.0383876496999596,21735.0301504891,10297.8256760618
"496","Snohomish","Mill Creek","HOV",51,0.348014315862865,0.104794396696625,28168.9631951903,10213.4941724653
"497","Snohomish","Mill Creek","SOV",45,0.437513607862062,0.113347193695681,35413.2119154482,12833.0096356827
"498","Snohomish","Mill Creek","Transit",4,0.174640361877893,0.0860245220687951,14135.7343703975,7676.66840932501
"499","Snohomish","Mill Creek","Walk",3,0.0398317143971805,0.0258290341449192,3224.05730371632,2043.56897520804
"500","Snohomish","Monroe","HOV",18,0.119735095622942,0.0671999475997056,8758.27802745449,5143.28394205667
"501","Snohomish","Monroe","SOV",41,0.823586373810504,0.0737987025663937,60242.9755781089,15821.2685277804
"502","Snohomish","Monroe","Transit",4,0.0540367142518223,0.0313617688626413,3952.63030146099,2230.87468150141
"503","Snohomish","Monroe","Walk",1,0.00264181631473132,0.00270374892112968,193.24126866483,193.241268665097
"504","Snohomish","Mountlake Terrace","HOV",16,0.68291266769401,0.105251495002069,37380.2199185583,14694.7109458509
"505","Snohomish","Mountlake Terrace","SOV",27,0.307053798619216,0.103585578898362,16807.0370666455,4951.61403067566
"506","Snohomish","Mountlake Terrace","Transit",2,0.00518980632085781,0.00397126935756932,284.071610889069,202.968414646497
"507","Snohomish","Mountlake Terrace","Walk",2,0.00484372736591622,0.00367444602648825,265.12847502869,187.471071824297
"508","Snohomish","Mukilteo","HOV",19,0.202824790989746,0.0845310654420531,22498.0196951757,9645.46233601749
"509","Snohomish","Mukilteo","SOV",28,0.797175209010254,0.0845310654420531,88425.4013786963,26447.43304376
"510","Snohomish","Redmond","Bike/Micromobility",1,0.00803414535104211,0.00841245234630955,154.610003627585,154.610003627651
"511","Snohomish","Redmond","HOV",4,0.031347918103796,0.0184596866040818,603.262888580484,301.616622227423
"512","Snohomish","Redmond","SOV",34,0.941475775034085,0.027691916916521,18117.8665101475,6439.35361352308
"513","Snohomish","Redmond","Transit",1,0.00638072050369217,0.00669124037740548,122.791308486159,122.791308486252
"514","Snohomish","Redmond","Walk",2,0.0127614410073843,0.00988235474927109,245.582616972318,173.650289431317
"515","Snohomish","Renton","SOV",2,1,0,832.302023085557,720.178137980739
"516","Snohomish","Sammamish","HOV",1,0.561595791319597,0.348193508724466,390.683011893178,390.683011893617
"517","Snohomish","Sammamish","Transit",1,0.438404208680403,0.348193508724466,304.982835201544,304.982835201771
"518","Snohomish","Sea Tac","HOV",3,0.23068093272591,0.175842946778224,706.507315498971,509.95435613149
"519","Snohomish","Sea Tac","SOV",1,0.254883199874038,0.226641819693801,780.631685423078,780.631685422469
"520","Snohomish","Sea Tac","Transit",3,0.514435867400052,0.271123791119633,1575.56456607986,1395.87718728264
"521","Snohomish","Seattle","HOV",38,0.344359217743893,0.0801258794583875,27713.2795026345,7988.72173893526
"522","Snohomish","Seattle","SOV",98,0.627186902361245,0.0803075380248621,50474.635293357,10899.0539206325
"523","Snohomish","Seattle","Transit",8,0.0148349098250112,0.00632143211781717,1193.88121819546,474.510489591805
"524","Snohomish","Seattle","Walk",14,0.0136189700698509,0.00474170842588076,1096.02503617165,338.75492822254
"525","Snohomish","Shoreline","HOV",14,0.0546232482757787,0.0250328026377709,1425.16679520554,409.372231768446
"526","Snohomish","Shoreline","SOV",30,0.943184745330193,0.0257519532008772,24608.4885688689,9629.47715787289
"527","Snohomish","Shoreline","Walk",1,0.00219200639402848,0.00233234540927693,57.1913027192283,57.1913027192373
"528","Snohomish","Snohomish","HOV",33,0.736970731693905,0.0979380522630228,45594.2735056737,13107.4432605781
"529","Snohomish","Snohomish","SOV",34,0.203072827767824,0.0902991439303492,12563.5356366667,6118.82958785309
"530","Snohomish","Snohomish","Transit",2,0.0492107809925052,0.0454038263519692,3044.53041553353,2857.82362777177
"531","Snohomish","Snohomish","Walk",5,0.0107456595457663,0.00543826442973382,664.803253722722,299.99192916461
"532","Snohomish","Stanwood","HOV",16,0.143399965317263,0.0725466713593697,1799.43615995612,646.702658374985
"533","Snohomish","Stanwood","SOV",19,0.847504649472992,0.0753940653958556,10634.8039109955,5036.19166174293
"534","Snohomish","Stanwood","Transit",2,0.00909538520974503,0.00735951746014304,114.132280289855,80.7026701950705
"535","Snohomish","Sultan","HOV",4,0.491507238245729,0.216104779068737,7781.68457078647,5427.17326232259
"536","Snohomish","Sultan","SOV",11,0.476121156407945,0.212475582765506,7538.08767876657,4095.26745745986
"537","Snohomish","Sultan","Transit",1,0.0232884209246289,0.0248489573172318,368.709007081932,368.709007081849
"538","Snohomish","Sultan","Walk",1,0.0090831844216971,0.00981202498343544,143.807599497834,143.807599497846
"539","Snohomish","Tacoma","HOV",1,1,0,175.332563523778,175.332563523849
"540","Snohomish","Tukwila","HOV",1,1,0,586.622295418817,586.622295418866
"541","Snohomish","Unincorporated Chelan County","SOV",1,1,0,104.322058432208,104.322058432233
"542","Snohomish","Unincorporated Clallam County","HOV",2,1,0,230.470959150474,162.964908735763
"543","Snohomish","Unincorporated Cowlitz County","HOV",2,1,0,553.779814985838,391.575048507175
"544","Snohomish","Unincorporated Grant County","HOV",2,1,0,19864.0007842347,14045.7395884654
"545","Snohomish","Unincorporated Island County","HOV",3,0.994637430444747,0.00527733441144628,5283.39843003452,3656.19431144174
"546","Snohomish","Unincorporated Island County","SOV",2,0.00536256955525282,0.00527733441144628,28.4853462195816,20.141851555152
"547","Snohomish","Unincorporated Jefferson County","HOV",10,0.573281138399852,0.11866886864607,2655.41415167636,854.489839085244
"548","Snohomish","Unincorporated Jefferson County","SOV",8,0.426718861600149,0.11866886864607,1976.54384207201,717.30405094411
"549","Snohomish","Unincorporated King County","HOV",9,0.902502661078112,0.0729554825283367,25757.6837781527,10866.5783606877
"550","Snohomish","Unincorporated King County","SOV",7,0.0974973389218882,0.0729554825283367,2782.6019063051,1985.99012288117
"551","Snohomish","Unincorporated Kitsap County","HOV",4,1,5.80272867319797e-17,974.402917192131,509.284677171029
"552","Snohomish","Unincorporated Kittitas County","HOV",5,1,5.12380464839308e-17,24234.6078940864,11184.5452513114
"553","Snohomish","Unincorporated Okanogan County","HOV",2,0.926329667816847,0.0835816508105349,2048.00003209052,1448.13099034674
"554","Snohomish","Unincorporated Okanogan County","SOV",1,0.0736703321831532,0.0835816508105349,162.875969449192,162.875969449159
"555","Snohomish","Unincorporated Pierce County","SOV",5,1,0,5790.13689901223,2859.47604628013
"556","Snohomish","Unincorporated Skagit County","HOV",18,0.331526543647901,0.125926643817406,4291.65939584417,1563.73956560556
"557","Snohomish","Unincorporated Skagit County","SOV",11,0.668473456352099,0.125926643817406,8653.48625862306,3772.39432901236
"558","Snohomish","Unincorporated Snohomish County","Bike/Micromobility",6,0.00608582993633775,0.00375664645918495,3160.04368631193,1950.68009863204
"559","Snohomish","Unincorporated Snohomish County","HOV",346,0.435828505866432,0.0343902723567037,226302.268168005,25568.9279031661
"560","Snohomish","Unincorporated Snohomish County","SOV",510,0.472702989604196,0.0336650429636164,245449.20141137,23167.8473622036
"561","Snohomish","Unincorporated Snohomish County","Transit",28,0.0276400084953076,0.00758246787635086,14351.9676443284,3924.55959311939
"562","Snohomish","Unincorporated Snohomish County","Walk",96,0.0577426660977265,0.00943817238999091,29982.6563248894,4739.70685653838
"563","Snohomish","Unincorporated Thurston County","HOV",18,0.305129925650551,0.212932751921325,2369.47442367925,599.341784418967
"564","Snohomish","Unincorporated Thurston County","SOV",2,0.694870074349449,0.212932751921325,5395.98620306006,5244.19116405347
"565","Snohomish","Unincorporated Whatcom County","HOV",5,0.252382508414312,0.118897931780293,1309.93394645182,628.72582114335
"566","Snohomish","Unincorporated Whatcom County","SOV",5,0.623014576321407,0.150850349654159,3233.61530791183,1446.02197865182
"567","Snohomish","Unincorporated Whatcom County","Walk",1,0.124602915264281,0.11546146198203,646.723061582367,646.72306158273
"568","Snohomish","Unincorporated Yakima County","HOV",7,1,0,26860.6692474961,10151.3809036907
"569","Snohomish","Woodinville","Bike/Micromobility",1,0.0106609946708671,0.0107975546751323,173.937245360915,173.937245361004
"570","Snohomish","Woodinville","HOV",23,0.339275242992994,0.0952063939126927,5535.37479449438,1737.25995994024
"571","Snohomish","Woodinville","SOV",27,0.650063762336139,0.0959292118507984,10605.980363041,3078.50442567223
"572","Snohomish","Woodway","SOV",2,0.4,0.219092611536901,696.818247808794,492.716837636646
"573","Snohomish","Woodway","Walk",3,0.6,0.219092611536902,1045.22737171319,603.442535301545
"574","Snohomish",NA,"HOV",16,0.265334844485607,0.123514027749706,5834.05541905678,2161.75971870724
"575","Snohomish",NA,"SOV",9,0.656543822350358,0.148146424712978,14435.7709672735,8211.75561968849
"576","Snohomish",NA,"Transit",2,0.0223106055033858,0.0177076887808094,490.554903151918,346.869016889527
"577","Snohomish",NA,"Walk",3,0.0558107276606493,0.0546130828004703,1227.13953676663,1168.33449677684
