hhid,personid,pernum,person_should_take_diary,person_diary_status,proxy,resptype,age,relationship,gender,employment,jobs_count,worker,student,school,education,smartphone,license,vehicle,tollfreq,school_freq,trips_yesno,numtrips,loc_start,loc_end,no_travel,noneed_dayoff,noneed_telecommute,noneed_workhomenoapay,noneed_kidsvacation,noneed_other,unable_notransport,unable_sick,unable_visitor,unable_other,added_trip_flag,added_loop,added_quick,added_stop,added_dropoff,added_parking,added_other,typical,purchase,telecommute,telecommute_hours,transit_freq,bike_freq,walk_freq,transitpay_orca,transitpay_cash,transitpay_tickets,transitpay_upass,transitpay_permit,transitpay_flex,transitpay_access,transitpay_school,transitpay_govt,transitpay_other,transitpay_dontknow,transitpay_other_specify,transit_subsidy,hours_work,commute_freq,telecommute_freq,commute_dur,selfemp_dur,drive_living,night_shift,choose_work,choose_weather,benefits_flextime,benefits_compressed,benefits_parking,benefits_transit,benefits_commute,prev_work_wa,prev_work_loc_city,prev_work_loc_st,prev_work_loc_zip,prev_work_loc_x,smartphone_type,smartphone_type6_r,smartphone_dr,smartphone_dr14_r,smartphone_ip,smartphone_ip9_r,website_use,phonenumber_use,apps_use,alerts_use,socialmedia_use,radio_use,tv_use,gps_use,web_bing,web_google,web_mapquest,web_traffic,web_wsdot,web_county,web_city,web_transit,web_other,web_other_specify,apps_seattletraffic,apps_waze,apps_wsdot,apps_onebusaway,apps_inrix,apps_carshare,apps_taxi,apps_other,apps_other_specify,info_travelroutes,info_traveltime,info_congestion,info_arrivaltime,info_transitoptions,info_parking,info_carshare,info_other,info_other_specify,impact_sametrip,impact_earlier,impact_later,impact_diffroute,impact_smallchange,impact_diffmode,impact_postpone,impact_order,wbt_transitsafety,wbt_transitfreq,wbt_reliability,wbt_bikesafety,wbt_walksafety,wbt_other,wbt_other_specify,wbt_none,wbt_na,carpool_gascost,carpool_parkingcost,carpool_tolls,carpool_hov,transit_avail,carpool_other,carpool_other_specify,carpool_none,carpool_na,expwt_2,dataset
14100426,1410042601,1,1,1,1,1,7,0,1,1,1,1,1,,7,1,1,1,6,,1,3,1,1,,,,,,,,,,,0,,,,,,,2,2,2,4,3,7,4,1,0,0,0,0,0,0,0,0,0,0,,4,2,5,9,4,,1,1,2,1,1,1,3,3,2,2,Bloomington,IN,,0,1,,6,,,,2,7,7,7,3,7,7,7,0,1,0,0,0,0,0,0,1,WSDOT Twitter feeds,,,,,,,,,,1,1,1,1,1,0,0,0,,2,2,4,3,2,4,4,4,0,0,0,1,0,1,Faster transit times (bus),0,0,1,0,0,0,1,0,,0,0,159.9407,main
14100426,1410042602,2,1,1,2,2,7,1,2,1,1,1,2,5,7,1,1,1,5,8,1,2,1,1,,,,,,,,,,,0,,,,,,,2,2,2,4,7,7,7,,,,,,,,,,,,,,1,4,8,2,,1,1,1,1,1,1,3,2,2,2,Indianapolis,IN,,0,1,,3,,,,3,7,7,7,7,7,7,7,0,1,0,0,0,0,0,0,0,,,,,,,,,,,1,1,0,0,1,1,0,0,,2,4,4,2,2,4,4,3,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,159.9407,main
14100427,1410042701,1,1,1,1,1,6,0,2,3,1,1,1,,5,1,1,1,5,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,6,7,6,,,,,,,,,,,,,,5,9,,,2,1,1,2,1,,,,,,,,,,,1,,4,,,,6,7,1,6,7,7,7,7,,,,,,,,,,,0,0,0,0,0,0,0,1,AccuWeather,1,1,1,1,0,0,0,0,,5,1,4,2,2,3,4,5,0,1,0,1,1,0,,0,0,,,,,,,,,,253.0189,main
14100427,1410042702,2,1,1,3,2,7,1,1,1,1,1,1,,6,1,1,2,5,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,2,6,6,0,0,0,0,0,0,0,0,0,1,0,PSNS paid Orca card,3,1,1,9,5,,1,2,2,3,3,3,1,3,3,,,,,,1,,14,Motorola Moto G,,,6,7,1,6,7,7,7,7,,,,,,,,,,,0,0,0,0,0,0,0,1,AccuWeather,1,1,1,1,0,1,0,0,,3,1,2,2,2,2,4,5,1,1,0,1,1,0,,0,0,0,0,0,0,0,1,More availability,0,0,253.0189,main
14100428,1410042801,1,1,1,1,1,10,0,1,3,1,1,1,,7,3,1,,4,,1,2,1,1,,,,,,,,,,,1,0,0,0,0,1,0,1,2,1,,3,7,2,1,0,0,0,0,0,0,0,0,0,0,,,3,6,10,1,4,1,1,1,1,,,,,,1,,,,,,,,,,,3,7,,7,7,7,7,7,0,1,1,0,0,0,0,1,0,,,,,,,,,,,0,0,1,1,1,0,0,0,,2,2,2,2,2,5,3,2,0,1,0,0,0,1,More Saturday and Sunday buses,0,0,0,0,0,0,0,0,,0,1,306.8761,main
14100428,1410042802,2,1,1,1,2,10,1,2,5,,0,1,,3,3,1,,5,,1,5,1,1,,,,,,,,,,,0,,,,,,,2,2,,,3,7,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,,,,,,,,,,306.8761,main
14100429,1410042901,1,1,1,1,1,8,0,2,1,1,1,1,,2,1,1,1,1,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,6,7,3,,,,,,,,,,,,,,2,2,6,5,,1,1,1,1,1,1,4,3,3,,,,,,2,,,,1,,2,7,2,7,7,2,2,7,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,,5,5,5,2,5,5,5,5,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,307.3801,main
14100429,1410042902,2,1,1,1,2,8,1,1,1,1,1,1,,2,1,1,2,4,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,2,7,7,0,0,0,0,0,0,0,0,0,1,0,Wave to go,5,2,2,9,1,,1,1,1,2,1,1,1,1,1,1,,,,,2,,,,1,,2,7,2,7,7,2,7,7,0,0,0,0,1,0,0,1,0,,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,5,4,4,3,2,5,5,3,0,0,0,0,0,1,earlier ferry departure time from kitsap county,0,0,0,0,0,0,0,0,,1,0,307.3801,main
14100430,1410043001,1,1,1,1,1,8,0,2,5,,0,1,,6,1,1,1,5,,2,0,3,3,1,0,0,0,0,1,,,,,0,,,,,,,2,2,,,5,6,3,0,0,0,0,0,0,0,0,0,1,0,credit card,,,,,,,,,,,,,,,,,,,,,2,,,,1,,3,7,5,7,7,7,7,5,0,1,0,0,1,0,0,0,1,washington state ferries,,,,,,,,,,1,1,1,1,0,0,0,0,,3,2,2,2,2,5,2,2,0,0,0,1,0,1,more direct travel - not having to transfer,0,0,,,,,,,,,,1143.5806,main
14100430,1410043002,2,1,1,3,2,8,1,1,3,1,1,1,,6,1,1,98,5,,2,0,3,3,1,0,0,0,0,1,,,,,0,,,,,,,2,2,1,,5,3,3,0,0,0,0,0,0,0,0,0,1,0,credit card,,1,10,,,7,1,2,2,1,,,,,,,,,,,2,,,,1,,2,6,3,7,7,6,7,3,0,1,1,0,0,0,0,0,1,airline apps,0,0,0,0,0,0,0,1,airline apps,1,1,1,0,1,0,0,0,,3,2,2,2,3,3,2,2,0,1,1,1,0,1,more direct routes,0,0,,,,,,,,,,1143.5806,main
14100430,1410043003,3,1,1,3,3,4,2,2,,0,0,,3,,1,1,2,6,1,2,0,3,3,1,0,0,0,0,1,,,,,0,,,,,,,2,,,,7,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,better weather,0,0,,,,,,,,,,1143.5806,main
14100430,1410043004,4,1,1,3,3,3,2,2,,,0,,3,,,,,,1,2,0,3,3,1,0,0,0,0,1,,,,,0,,,,,,,2,,,,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,better weather,0,0,,,,,,,,,,1143.5806,main
14100431,1410043101,1,1,1,1,1,7,0,2,1,1,1,1,,5,1,1,1,6,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,7,7,7,,,,,,,,,,,,,,1,2,9,3,,1,1,2,1,1,1,3,1,4,1,,,,,2,,,,5,,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,1,0,591.9906,main
14100431,1410043102,2,1,1,2,3,3,2,2,,,0,,3,,,,,,2,1,2,1,1,,,,,,,,,,,1,1,0,0,0,0,0,1,,,,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,,0,0,,,,,,,,,,591.9906,main
14100431,1410043103,3,1,1,2,2,5,5,1,7,,0,1,,2,1,1,99,6,,2,0,1,1,1,0,0,0,0,1,,,,,0,,,,,,,1,2,,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,,0,0,,,,,,,,,,591.9906,main
14100432,1410043201,1,1,1,1,1,10,0,2,6,,0,1,,6,3,1,1,5,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,,,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,6,6,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,,0,0,,,,,,,,,,421.2126,main
14100432,1410043202,2,1,1,2,2,11,1,1,6,,0,1,,3,3,2,,5,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,,,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,3,5,5,5,7,1,0,1,0,0,0,0,0,0,,,,,,,,,,,1,1,1,0,0,1,0,0,,2,2,2,2,2,4,3,3,1,1,1,0,1,0,,0,0,,,,,,,,,,421.2126,main
14100433,1410043301,1,1,1,1,1,8,0,1,1,1,1,1,,4,1,1,1,6,,1,11,1,1,,,,,,,,,,,0,,,,,,,1,1,1,,7,6,4,,,,,,,,,,,,,,2,2,9,5,,2,2,1,1,1,1,3,4,1,,,,,,1,,15,,,,5,7,7,7,7,5,3,6,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,,3,2,3,2,2,4,3,2,0,0,0,0,0,1,"closer bus stop to my home, and more direct routes",0,0,0,0,0,0,1,0,,0,0,481.4634,main
14100434,1410043401,1,1,1,1,1,7,0,1,1,2,1,1,,7,1,1,1,5,,1,7,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,6,7,5,,,,,,,,,,,,,,2,2,9,6,,1,2,1,1,1,1,1,1,1,,,,,,2,,,,4,,7,7,3,7,7,5,6,3,,,,,,,,,,,0,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,,2,4,4,2,2,4,3,4,0,0,0,0,0,1,Bus to UW Husky games,0,0,0,0,0,0,0,0,,1,0,399.5958,main
14100435,1410043501,1,1,1,1,1,8,0,2,1,1,1,1,,6,1,1,1,5,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,2,7,3,0,0,0,1,0,0,0,0,0,0,0,,4,3,2,9,2,,1,1,1,1,4,4,1,3,2,1,,,,,2,,,,4,,7,7,2,7,7,7,7,7,,,,,,,,,,,0,0,0,1,0,0,0,0,,1,1,1,1,1,0,0,0,,1,2,2,2,1,3,3,3,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,1,357.2592,main
14100436,1410043601,1,1,1,1,1,8,0,1,1,1,1,1,,7,3,1,1,6,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,2,3,7,7,5,,,,,,,,,,,,,,3,2,9,6,,1,1,2,1,3,1,3,2,2,,,,,,,,,,,,3,7,,7,7,2,7,7,0,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,0,0,,2,4,4,2,2,4,4,4,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,422.3463,main
14100436,1410043602,2,1,1,3,2,8,1,2,1,1,1,1,,7,1,1,2,6,,1,4,1,1,,,,,,,,,,,0,,,,,,,2,2,2,3,7,7,5,,,,,,,,,,,,,,3,3,6,1,,1,1,1,1,3,1,1,1,1,1,,,,,2,,,,4,,7,7,2,7,7,7,7,7,,,,,,,,,,,1,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,,5,4,4,2,2,4,4,4,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,422.3463,main
14100436,1410043603,3,1,1,3,3,3,2,1,,,0,,3,,,,,,2,1,2,1,1,,,,,,,,,,,0,,,,,,,1,,,,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,422.3463,main
14100437,1410043701,1,1,1,1,1,7,0,2,5,,0,1,,3,1,1,2,5,,1,3,1,1,,,,,,,,,,,1,0,1,1,0,0,0,1,2,,,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,6,7,7,7,7,4,5,7,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,,2,2,4,4,2,4,4,4,0,0,0,0,0,0,,1,0,,,,,,,,,,425.7039,main
14100437,1410043702,2,1,1,2,2,7,1,1,1,1,1,1,,3,1,1,1,6,,1,4,1,1,,,,,,,,,,,1,0,1,0,0,0,0,1,2,2,8,3,7,5,1,0,1,0,0,0,0,0,0,0,0,,5,3,4,5,3,,1,1,3,1,3,4,2,1,1,1,,,,,1,,1,,,,3,7,7,7,7,4,6,7,0,0,0,0,0,1,0,0,1,metro transit,,,,,,,,,,0,1,0,1,0,0,0,0,,4,2,2,4,4,4,2,5,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,1,0,425.7039,main
14100437,1410043703,3,1,1,3,3,3,2,2,,,0,,3,,,,,,2,1,3,1,1,,,,,,,,,,,1,0,0,0,0,0,0,1,,,,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,425.7039,main
14100437,1410043704,4,1,1,3,3,2,2,2,,,0,,3,,,,,,2,1,2,1,1,,,,,,,,,,,0,,,,,,,1,,,,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,425.7039,main
14100438,1410043801,1,1,1,1,1,8,0,1,1,1,1,1,,6,3,1,99,5,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,1,6,2,1,0,0,0,0,0,0,0,0,0,0,,4,2,2,9,6,,1,1,1,2,2,1,2,3,4,,,,,,,,,,,,6,7,,7,7,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,1,0,162.6508,main
14100438,1410043802,2,1,1,1,2,7,1,2,3,5,1,1,,6,3,1,1,5,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,6,7,3,,,,,,,,,,,,,,4,2,10,5,6,2,1,2,1,,,,,,,,,,,,,,,,,6,7,,7,6,4,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,My schedule is tight and I often have limited time to get from one place to another. I also carry equipment in my car that I need for work.,0,0,1,1,1,1,1,0,,0,0,162.6508,main
14100439,1410043901,1,1,1,1,1,11,0,2,2,1,1,1,,7,3,1,1,6,,1,6,1,1,,,,,,,,,,,0,,,,,,,2,2,1,,5,6,1,1,0,0,0,0,0,0,0,0,0,0,,5,4,4,9,7,,1,1,3,1,3,2,3,1,1,,,,,,,,,,,,7,7,,7,7,7,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,,0,0,0,0,1,0,1,0,,0,0,302.9024,main
14100440,1410044001,1,1,1,1,1,7,0,2,1,1,1,1,,4,2,1,1,6,,1,7,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,7,7,5,,,,,,,,,,,,,,2,2,9,5,,1,1,1,1,1,2,3,2,4,,,,,,1,,15,,,,5,7,,7,7,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,0,1,0,0,0,1,snow,0,0,423.7805,main
14100440,1410044002,2,1,1,2,3,4,2,2,,1,0,,4,,1,2,,6,,1,5,1,1,,,,,,,,,,,1,0,0,0,1,1,0,2,,,,1,7,6,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,,,,,,,,,,423.7805,main
14100440,1410044003,3,1,1,2,3,3,2,1,,,0,,4,,,,,,,1,2,1,1,,,,,,,,,,,1,0,0,0,0,1,1,1,,,,7,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,,,,,,,,,,423.7805,main
14100441,1410044101,1,1,1,1,1,10,0,1,4,,0,1,,5,1,1,1,6,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,,,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,12,,,,3,7,4,1,7,3,3,6,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,King5tv,1,0,1,0,0,0,0,0,,2,2,3,3,1,3,3,3,1,1,0,1,1,0,,0,0,,,,,,,,,,378.6554,main
14100442,1410044201,1,1,1,1,1,7,0,2,1,1,1,1,,7,1,1,2,5,,1,5,1,1,,,,,,,,,,,1,0,0,0,0,0,0,2,2,2,1,4,3,5,1,0,1,0,0,0,0,0,0,0,0,,5,3,3,6,4,,1,1,1,2,3,1,1,1,1,1,,,,,1,,1,,,,5,7,3,7,5,7,7,7,,,,,,,,,,,0,0,1,1,0,1,0,0,,0,0,1,1,1,0,1,0,,2,3,2,2,2,3,3,2,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,not needed,0,0,333.7888,main
14100442,1410044202,2,1,1,1,2,6,1,2,2,2,1,1,,6,3,2,,6,,1,2,1,1,,,,,,,,,,,0,,,,,,,2,2,1,,5,6,5,1,0,0,0,0,0,0,0,0,0,0,,5,3,2,9,3,,1,2,1,1,1,1,1,1,1,1,,,,,,,,,,,5,7,,7,6,5,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,Different line of work-currently need car to transport children,0,0,1,0,0,0,1,0,,0,0,333.7888,main
14100444,1410044401,1,1,1,1,1,8,0,1,1,1,1,1,,6,1,1,1,5,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,6,7,3,,,,,,,,,,,,,,2,2,8,6,,1,2,1,2,1,2,3,3,2,,,,,,3,,,,,,2,7,7,7,7,1,7,7,1,1,0,0,1,1,0,1,0,,,,,,,,,,,1,1,1,1,1,0,0,0,,2,2,2,2,2,3,3,2,0,0,0,0,0,0,,1,0,0,0,1,0,1,0,,0,0,356.4594,main
14100444,1410044402,2,1,1,2,2,9,1,2,2,1,1,1,,7,2,1,2,6,,1,7,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,5,7,6,0,1,0,0,0,0,0,0,0,0,0,,,4,4,10,2,,1,1,1,1,1,1,3,1,1,1,,,,,4,,,,,,3,7,,7,7,1,7,7,1,1,0,0,1,0,0,1,0,,,,,,,,,,,0,1,1,0,1,0,0,0,,2,2,3,2,2,3,3,2,0,0,0,0,0,0,,1,0,0,0,1,0,1,0,,0,0,356.4594,main
14100444,1410044403,3,1,1,2,3,4,2,2,,0,0,,3,,1,1,2,6,2,1,4,1,3,,,,,,,,,,,0,,,,,,,1,,,,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,,0,0,,,,,,,,,,356.4594,main
14100444,1410044404,4,1,1,3,3,4,2,1,,0,0,,3,,3,2,,6,1,1,7,1,1,,,,,,,,,,,0,,,,,,,2,,,,5,6,4,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,,0,0,,,,,,,,,,356.4594,main
14100445,1410044501,1,1,1,1,1,9,0,1,3,1,1,1,,5,3,1,2,5,,1,9,1,1,,,,,,,,,,,0,,,,,,,1,2,2,4,7,6,6,,,,,,,,,,,,,,2,9,,,6,1,1,1,1,,,,,,,,,,,,,,,,,7,7,,7,7,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Teleportation,0,0,,,,,,,,,,499.0465,main
14100445,1410044502,2,1,1,3,2,8,1,2,1,1,1,1,,7,3,1,1,5,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,7,6,3,,,,,,,,,,,,,,2,3,9,7,,1,2,1,1,1,3,1,1,1,,,,,,,,,,,,6,7,,7,7,3,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,499.0465,main
14100445,1410044503,3,1,1,3,3,3,2,2,,,0,,3,,,,,,2,1,4,1,1,,,,,,,,,,,0,,,,,,,1,,,,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,499.0465,main
14100445,1410044504,4,1,1,3,3,2,2,2,,,0,,3,,,,,,2,1,4,1,1,,,,,,,,,,,0,,,,,,,1,,,,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,499.0465,main
14100446,1410044601,1,1,1,2,1,6,0,2,5,,0,3,5,3,1,1,1,6,8,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,,,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,15,,,,7,7,3,7,7,7,7,7,,,,,,,,,,,0,0,0,0,0,0,0,1,Google,0,0,1,0,0,1,0,0,,2,1,3,3,2,2,2,2,1,1,1,0,1,0,,0,0,,,,,,,,,,230.725,main
14100446,1410044602,2,1,1,1,2,6,1,1,1,1,1,1,,6,1,1,2,6,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,7,7,3,,,,,,,,,,,,,,2,1,9,5,,1,1,2,1,3,2,3,4,4,,,,,,2,,,,4,,7,7,4,7,7,7,7,7,,,,,,,,,,,0,0,0,0,0,0,0,1,Google,1,0,0,0,0,0,0,0,,3,3,3,2,3,5,3,3,0,0,0,0,0,0,,1,0,1,0,1,0,0,0,,0,0,230.725,main
14100446,1410044603,3,0,0,,3,1,2,1,,,0,,8,,,,,,,1,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.725,main
14100447,1410044701,1,1,1,1,1,6,0,2,5,,0,1,,3,3,1,1,6,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,,,6,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,7,6,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,once I don't have to travel with children,0,0,,,,,,,,,,632.2867,main
14100447,1410044702,2,1,1,2,2,6,1,1,1,1,1,1,,2,1,1,3,5,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,7,7,5,,,,,,,,,,,,,,3,3,9,4,,1,1,1,1,1,3,3,1,1,1,,,,,1,,2,,,,6,7,7,7,6,3,7,2,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,,2,3,3,2,2,4,4,3,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,632.2867,main
14100447,1410044703,3,1,1,2,3,3,2,2,,,0,,3,,,,,,6,2,0,1,1,1,0,0,0,0,1,,,,,0,,,,,,,1,,,,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,,,,,,,,,,632.2867,main
14100447,1410044704,4,1,1,2,3,2,2,2,,,0,,4,,,,,,,2,0,1,1,1,0,0,0,0,1,,,,,0,,,,,,,1,,,,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,,,,,,,,,,632.2867,main
14100447,1410044705,5,0,0,,3,1,2,1,,,0,,8,,,,,,,1,3,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.2867,main
14100447,1410044706,6,0,0,,3,1,2,2,,,0,,8,,,,,,,1,3,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.2867,main
14100448,1410044801,1,1,1,1,1,10,0,1,6,,0,1,,7,3,1,1,6,,1,4,1,1,,,,,,,,,,,1,0,1,0,0,0,0,1,2,,,3,4,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,7,7,7,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,,0,0,,,,,,,,,,132.0998,main
14100448,1410044802,2,1,1,2,2,10,1,2,6,,0,1,,6,3,1,2,6,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,,,5,7,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,7,7,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,,,,,,,,,,132.0998,main
