,geoid10,score,scaled_score
1471,530530609062,119.6158071,39.89443352
1472,530530610011,262.4568026,51.05556311
1473,530530610012,187.2619082,46.25477317
1474,530530610013,7.834799984,2.552835236
1475,530530610021,304.0373164,53.14905883
1476,530530610022,342.2190598,54.83384145
1477,530530610023,216.3633854,48.30815057
1478,530530610024,373.0791102,56.06381857
1479,530530611001,269.4279214,51.42865141
1480,530530611002,262.7423093,51.07103608
1481,530530611003,239.2534578,49.73849201
1482,530530611004,178.4041796,45.56630353
1483,530530611005,207.8940056,47.74038533
1484,530530611006,227.013867,48.99152068
1485,530530611007,265.323979,51.21019334
1486,530530612001,273.3810431,51.63596869
1487,530530612002,263.3647808,51.10471278
1488,530530612003,276.168947,51.78038911
1489,530530612004,230.6973993,49.2204601
1490,530530612005,250.6974801,50.40325558
1491,530530612006,265.7368511,51.2323228
1492,530530613001,430.2788758,58.09649892
1493,530530613002,496.9095864,60.14883582
1494,530530613003,461.0409915,59.08076591
1495,530530613004,353.7721948,55.30679827
1496,530530613005,305.8534481,53.23386094
1497,530530613006,356.6737552,55.42316104
1498,530530614001,761.3977713,66.23526327
1499,530530614002,844.3864826,67.71134141
1500,530530614003,685.6902817,64.74119091
1501,530530615001,332.1576517,54.40879724
1502,530530615002,790.2617028,66.76612519
1503,530530615003,673.5994925,64.48741672
1504,530530615004,434.5147455,58.23612364
1505,530530616011,1010.307537,70.27141947
1506,530530616021,909.6150123,68.77314584
1507,530530617001,503.6735424,60.34159671
1508,530530617002,543.4722628,61.42595715
1509,530530617003,267.9213524,51.34884238
1510,530530617004,287.4812102,52.35185649
1511,530530617005,169.4421683,44.83422929
1512,530530618001,283.5171153,52.15419159
1513,530530618002,228.4050139,49.07841516
1514,530530618003,160.5968305,44.07292189
1515,530530619001,325.0844436,54.10223396
1516,530530619002,323.9660005,54.0531509
1517,530530620001,229.6832415,49.15779315
1518,530530620002,106.614759,38.26511149
1519,530530620003,158.1544848,43.8553619
1520,530530620004,251.4422225,50.44546287
1521,530530623001,148.5497793,42.96613299
1522,530530623002,163.6773382,44.34268619
1523,530530623003,125.9980351,40.63102307
1524,530530623004,184.3427152,46.03152323
1525,530530624001,260.0168732,50.92264362
1526,530530624002,254.9312423,50.64155463
1527,530530624003,284.3689303,52.19689765
1528,530530624004,296.4491134,52.78918804
1529,530530624005,287.2968125,52.34272212
1530,530530625001,260.360298,50.94142725
1531,530530625002,277.5629495,51.85205806
1532,530530625003,327.5359437,54.20923214
1533,530530625004,304.6326938,53.17691477
1534,530530625005,321.936533,53.96365445
1535,530530625006,345.342882,54.96327533
1536,530530625007,231.8682305,49.29246799
1537,530530626001,248.2813771,50.26546124
1538,530530626002,276.184598,51.78119576
1539,530530628011,142.2176189,42.34807548
1540,530530628012,43.51159142,25.65356624
1541,530530628013,7.708474373,2.347094535
1542,530530628014,85.39541288,35.1276369
1543,530530628021,75.72764301,33.43231497
1544,530530628022,165.2282501,44.47659778
1545,530530628023,122.8884236,40.27687644
1546,530530629001,328.5972411,54.25530611
1547,530530629002,221.0934442,48.61568876
1548,530530629003,172.4351288,45.08290903
1549,530530629004,172.584324,45.09519283
1550,530530629005,172.4460563,45.08380909
1551,530530629006,141.8644855,42.31280753
1552,530530630001,185.1508766,46.0936787
1553,530530630002,150.430735,43.14469037
1554,530530631001,280.8665498,52.02048188
1555,530530631002,277.2105698,51.83397532
1556,530530631003,279.2479967,51.93821305
1557,530530631004,209.9499968,47.88030176
1558,530530632001,272.3267105,51.58096888
1559,530530632002,251.3147887,50.43824956
1560,530530632003,288.5328281,52.40383838
1561,530530632004,279.7303834,51.9627817
1562,530530632005,275.3613042,51.73870118
1563,530530633001,107.6514323,38.40206984
1564,530530633002,155.9922551,43.65994963
1565,530530633003,168.755695,44.77657593
1566,530530633004,228.5879393,49.08980191
1567,530530633005,182.3859269,45.87989746
1568,530530634001,127.5541821,40.80500666
1569,530530634002,60.41880395,30.25308631
1570,530530634003,168.477329,44.75313094
1571,530530634004,251.7858719,50.46489678
1572,530530634005,226.7079608,48.97234192
1573,530530634006,163.0778468,44.29058559
1574,530530635011,251.9698213,50.47528855
1575,530530635012,209.1657449,47.82709259
1576,530530635013,184.1784504,46.01885653
1577,530530635014,158.0942698,43.84995597
1578,530530635021,144.3880182,42.56294508
1579,530530635022,121.0025576,40.05774298
1580,530530635023,132.9860309,41.39622211
1581,530530703081,7.406726395,1.843316381
1582,530530703082,0.03268338,0
1583,530530703121,1.053353845,0
1584,530530703122,1.388013856,0
1585,530530703152,5.019480141,0
1586,530530703153,17.97706703,13.47473216
1587,530530703161,8.145328152,3.04633092
1588,530530703162,14.39392626,10.48532904
1589,530530707031,61.67995417,30.54345266
1590,530530707032,82.65027299,34.66635273
1591,530530707033,53.12415199,28.44686455
1592,530530707034,36.33433712,23.14162099
1593,530530707035,37.87855502,23.72061162
1594,530530711002,26.19548659,18.61501465
1595,530530712051,4.012447516,0
1596,530530712061,19.9832659,14.91036083
1597,530530712062,4.061605161,0
1598,530530712063,8.043128945,2.885789096
1599,530530712064,84.10736567,34.91305121
1600,530530712071,11.88583876,7.944699115
1601,530530712072,76.9398399,33.65624637
1602,530530712073,136.2861169,41.74381704
1603,530530712081,112.1926514,38.98701781
1604,530530712082,3.906050733,0
1605,530530712083,29.47712463,20.24251986
1606,530530712091,1.838302538,0
1607,530530712092,0.797734446,0
1608,530530712093,25.90398127,18.46106112
1609,530530712101,1.405016687,0
1610,530530713041,55.99079256,29.18413887
1611,530530713042,8.407157256,3.449582996
1612,530530713043,154.2144574,43.49725367
1613,530530713051,58.42963214,29.78275656
1614,530530713052,65,31.28078203
1615,530530713071,27.77877331,19.42340111
1616,530530713072,48.72472624,27.23574742
1617,530530713073,47.69138949,26.93574582
1618,530530714031,5.863442562,0
1619,530530714032,1.171861606,0
1620,530530714033,119,39.82131061
1621,530530714081,2.055111776,0
1622,530530714082,112.3604548,39.00818011
1623,530530714083,26.09161755,18.56034806
1624,530530714091,111.9962573,38.96220995
1625,530530714092,26.02241882,18.52381212
1626,530530714094,48.39349847,27.14026865
1627,530530714101,119,39.82131061
1628,530530714102,119,39.82131061
1629,530530714103,10.22427914,5.972560175
1630,530530714111,32.80577811,21.72331054
1631,530530714112,13.84431949,9.965960948
1632,530530714113,80.74647234,34.33746653
1633,530530715031,129.4687312,41.01619414
1634,530530715032,107.8196525,38.42417068
1635,530530715033,11.82804876,7.880486896
1636,530530715034,6.268187447,0
1637,530530715041,269.1330384,51.41306532
1638,530530715042,224.7744359,48.85052042
1639,530530715043,126.3184624,40.66702179
1640,530530715044,83.10840782,34.74437909
1641,530530715051,87.27796715,35.43557934
1642,530530715052,66.58333347,31.61944866
1643,530530715053,22.94335049,16.79558063
1644,530530715054,78.92421352,34.01541221
1645,530530715062,3.262340967,0
1646,530530716011,97.88028091,37.05585478
1647,530530716012,4.06689125,0
1648,530530716021,103.6129425,37.8609611
1649,530530716022,32.35800194,21.53282402
1650,530530716023,94.01341975,36.48597346
1651,530530716024,176.2932519,45.39721646
1652,530530717031,130.1411309,41.0896297
1653,530530717032,128.9085485,40.95472471
1654,530530717041,131.4469159,41.23117044
1655,530530717042,120.0658533,39.94763771
1656,530530717043,69.15674666,32.15331395
1657,530530717051,203.3396363,47.42547848
1658,530530717052,110.9131946,38.82462175
1659,530530717053,121.0649614,40.06504819
1660,530530717061,115.6000165,39.41070593
1661,530530717071,285.7394223,52.26534096
1662,530530717072,268.0402718,51.35515825
1663,530530717073,209.0770476,47.82106224
1664,530530718031,59.53188313,30.04528886
1665,530530718032,175.6576956,45.34591338
1666,530530718033,141.951958,42.32155165
1667,530530718034,173.6693227,45.1842086
1668,530530718051,272.8848462,51.6101107
1669,530530718052,438.079851,58.35258985
1670,530530718053,200.19959,47.20424858
1671,530530718061,66.58633328,31.62008275
1672,530530718062,129.9888823,41.07303503
1673,530530718071,217.9836174,48.41424172
1674,530530718072,336.5939691,54.59776998
1675,530530718081,121.9356753,40.16658933
1676,530530718082,103.8112846,37.88802062
1677,530530718083,131.3189903,41.21736572
1678,530530719011,569.4345322,62.09140582
1679,530530719012,362.9402516,55.67128158
1680,530530719013,122.9145956,40.27989404
1681,530530719014,55.27169625,29.00273825
1682,530530719021,23.18680767,16.94010496
1683,530530719022,138.6252325,41.98517032
1684,530530719023,306.4444059,53.26134681
1685,530530719024,54.06671853,28.69350735
1686,530530719025,37.5053224,23.5828068
1687,530530720001,61,30.38763407
1688,530530720002,61,30.38763407
1689,530530720003,61,30.38763407
1690,530530720004,61,30.38763407
1691,530530721051,3.99279981,0
1692,530530721052,7.750253936,2.415467446
1693,530530721053,61.26280173,30.44805949
1694,530530721054,3.99279981,0
1695,530530721061,85.86866559,35.20567696
1696,530530721062,35.24480252,22.71851418
1697,530530721063,28.15647898,19.6096736
1698,530530721064,54,28.67618836
1699,530530721071,34.17516755,22.29057666
1700,530530721072,3.832180681,0
1701,530530721073,17.07189953,12.776546
1702,530530721074,16.84198884,12.59363718
1703,530530721081,57.60282929,29.58261395
1704,530530721082,58,29.67910634
1705,530530721083,48.86225488,27.2752043
1706,530530721084,57.81021138,29.63307861
1707,530530721085,37.14046645,23.44679757
1708,530530721091,12.86844194,8.994512781
1709,530530721092,14.97184225,11.01181875
1710,530530721111,35.17946396,22.69273806
1711,530530721112,25.55030586,18.27201811
1712,530530721121,84.03553132,34.90098835
1713,530530721122,29.25103662,20.13614932
1714,530530721123,60.26614648,30.21753473
1715,530530723051,346.9487502,55.02935999
1716,530530723052,157.9955801,43.84109148
1717,530530723053,127.2793646,40.7744346
1718,530530723054,14.4436923,10.53143792
1719,530530723055,86.51726703,35.31194445
1720,530530723056,49.00125717,27.31497355
1721,530530723071,139.1681256,42.04060856
1722,530530723072,77.34177291,33.72972798
1723,530530723073,41.24341659,24.90640745
1724,530530723074,7.302062114,1.664341878
1725,530530723081,32.78224768,21.71336354
1726,530530723082,4.847574308,0
1727,530530723084,21.21670546,15.72635006
1728,530530723085,71.99149838,32.71918534
1729,530530723091,52.40396445,28.25549977
1730,530530723092,81.2166085,34.41939045
1731,530530723093,36.39490809,23.16477925
1732,530530723094,82.87780353,34.70515743
1733,530530723101,197.96299,47.04455468
1734,530530723102,148.3121125,42.94341186
1735,530530723103,110.3803554,38.75644242
1736,530530723111,420.5629291,57.77098663
1737,530530723112,145.9514051,42.71574221
1738,530530723113,48.38447566,27.13765881
1739,530530723121,76.84319346,33.6385209
1740,530530723122,48.57986185,27.19406772
1741,530530723123,65.93732519,31.4822391
1742,530530723131,22.76427626,16.68833508
1743,530530723132,81.83067552,34.52569243
1744,530530724062,1.144900414,0
1745,530530724071,3.642131834,0
1746,530530724081,0.526667313,0
1747,530530724082,0.732779744,0
1748,530530724083,1.14260478,0
1749,530530725051,1.13191618,0
1750,530530725052,24.51699971,17.70492693
1751,530530725053,1.174614954,0
1752,530530725054,25,17.97280769
1753,530530725071,25,17.97280769
1754,530530725072,28.81946257,19.93087552
1755,530530728002,12.019816,8.092464356
1756,530530729011,3.036234385,0
1757,530530729071,1.076939264,0
1758,530530729073,19.29873276,14.43654941
1759,530530731102,3.325774868,0
1760,530530731111,53,28.41405781
1761,530530731112,2.90322408,0
1762,530530731113,1.726858932,0
1763,530530731201,35.63008696,22.86957073
1764,530530731202,2.35460236,0
1765,530530731211,48.89882545,27.28567806
1766,530530731212,27.2092164,19.13783925
1767,530530731221,3.121915367,0
1768,530530731253,1.680395801,0
1769,530530731261,2.389214378,0
1770,530530733011,3.350263663,0
1771,530530733012,3.642294336,0
1772,530530733014,42.46512001,25.31369682
1773,530530733021,89.43452217,35.78037253
1774,530530733022,17.09161194,12.79212003
1775,530530734041,216.3075619,48.30448123
1776,530530734042,126.3850664,40.67449311
1777,530530734043,123.5667058,40.3548766
1778,530530734044,83.18985661,34.75820637
1779,530530734045,21.7044421,16.03657989
1780,530530734051,7.469355353,1.949348518
1781,530530734052,88.32759433,35.60443496
1782,530530734061,0.879895861,0
1783,530530734062,22.8464888,16.73767123
1784,530530734063,30.26094325,20.60527856
1785,530530734071,204.3576067,47.49646975
1786,530530734072,57.10430219,29.46056727
1787,530530734073,234.6404993,49.46153336
1788,530530734081,42.50511556,25.32683615
1789,530530734082,51.01795341,27.87984167
1790,530530734083,164.9450283,44.45223684
1791,530530735002,4.031283509,0
1792,530530735003,26.54510054,18.79749544
1793,530530735004,8.503457456,3.595081074
1794,530530735005,63.97519615,31.05722285
1795,530539400011,0.232518852,0
1796,530539400021,5.788164896,0
1797,530539400022,63.48853456,30.9498207
1798,530539400031,5.880575747,0
1799,530539400032,11.71917014,7.758718785
1800,530539400033,45.18271189,26.18007895
1801,530539400041,27,19.031493
1802,530539400042,10.54465685,6.37461028
1803,530539400043,2.064358591,0
1804,530539400044,0.235482454,0
1805,530539400045,9.211246049,4.621280954
1806,530539400046,7.268805726,1.607001261
1807,530539400051,13.90753013,10.02666376
1808,530539400052,41.47512607,24.98455194
1809,530539400053,63.11961033,30.86786072
1810,530539400061,134.7355842,41.58155371
1811,530539400062,60.80558324,30.3427672
1812,530539400071,161.9876612,44.19535
1813,530539400072,79.42857128,34.10527825
1814,530539400073,67.2863155,31.76727697
1815,530539400081,12.37593954,8.477964809
1816,530539400082,100.3058175,37.40205483
1817,530539400083,17.30045957,12.95608818
1818,530539400091,1.016709156,0
1819,530539400092,30.43601462,20.68505997
1820,530539400102,3.832985898,0
1821,530539400103,40.28689228,24.5792153
1822,530539400111,14.8312201,10.88548494
1823,530539400112,2.772896799,0
1824,530610401001,191.1572574,46.54734409
1825,530610401002,280.2267597,51.98801883
1826,530610401003,221.7770114,48.65959032
1827,530610401004,9.537267268,5.070260529
1828,530610402001,262.9234842,51.08084612
1829,530610402002,78.35144428,33.9126664
1830,530610402003,223.815085,48.78968885
1831,530610402004,296.0911467,52.77198547
1832,530610403001,288.2012913,52.38747079
1833,530610403002,310.098704,53.43014626
1834,530610404001,364.2458578,55.72243871
1835,530610404002,347.5395995,55.05359789
1836,530610404003,4.721687711,0
1837,530610405001,119.4381892,39.87338098
1838,530610405002,164.8028356,44.43999064
1839,530610407001,793.4676264,66.82388911
1840,530610407002,907.8236382,68.74501511
1841,530610407003,766.9070691,66.3381246
1842,530610407004,916.1791631,68.87575475
1843,530610408001,396.0692556,56.91586733
1844,530610408002,227.0420822,48.99328833
1845,530610409001,61.0581907,30.40103578
1846,530610409002,53.71649831,28.60236112
1847,530610410001,655.9613506,64.10893128
1848,530610410002,474.1178284,59.47946904
1849,530610410003,332.2626897,54.41330053
1850,530610410004,270.9827071,51.51054982
1851,530610411001,327.6483031,54.21411702
1852,530610411002,343.2452223,54.87648941
1853,530610411003,293.1878404,52.63169252
1854,530610411004,98.85790826,37.19640369
1855,530610412011,59.0676842,29.93531423
1856,530610412012,118.1097243,39.71493031
1857,530610412021,257.5376677,50.78630571
1858,530610412022,271.4763582,51.53645502
1859,530610412023,290.6238938,52.50664196
1860,530610412024,288.1999265,52.38740338
1861,530610413011,57.63024834,29.58929638
1862,530610413012,185.1396555,46.09281755
1863,530610413013,117.5764926,39.65083227
1864,530610413014,103.3736822,37.82825082
1865,530610413031,23.91684436,17.36491507
1866,530610413032,68.64157948,32.04802565
1867,530610413033,58.46412432,29.7910454
1868,530610413041,38,23.76516637
1869,530610413042,93.88284779,36.46632785
1870,530610414001,162.4152645,44.23277995
1871,530610414002,160.300978,44.04674355
1872,530610414003,107.0481163,38.32252356
1873,530610414004,229.9975283,49.177243
1874,530610415001,83.72888032,34.84937879
1875,530610415002,30.20044411,20.5776047
1876,530610416011,3.27545712,0
1877,530610416012,56.82068372,29.39066516
1878,530610416013,14.25650263,10.35722591
1879,530610416014,36.89091442,23.3530194
1880,530610416051,41.86928162,25.11650748
1881,530610416052,2.51515504,0
1882,530610416053,31.49216742,21.1571294
1883,530610416061,65.96360697,31.48784703
1884,530610416062,73.17975565,32.9498754
1885,530610416063,22.75385906,16.68207148
1886,530610416072,0.959157839,0
1887,530610416081,21.430838,15.86338155
1888,530610416082,70.11362244,32.34684163
1889,530610416083,7.891358117,2.643997242
1890,530610416084,5.952683296,0
1891,530610416085,3.233554249,0
1892,530610417011,82.92760093,34.71363619
1893,530610417012,207.8556871,47.73776459
1894,530610417013,147.9185766,42.90570987
1895,530610417031,53.3706515,28.51177877
1896,530610417032,0.200811249,0
1897,530610417033,11.86439137,7.920901936
1898,530610417034,126.8921205,40.73124429
1899,530610417041,141.2127807,42.24749131
1900,530610417042,126.1987647,40.65358485
1901,530610417043,66.04492983,31.50518556
1902,530610418051,345.2358764,54.95886095
1903,530610418052,169.2218484,44.8157511
1904,530610418053,276.5575306,51.80040327
1905,530610418061,166.6823563,44.60102076
1906,530610418062,259.1894231,50.87728451
1907,530610418063,80.46117314,34.28752148
1908,530610418064,146.5549547,42.77429544
1909,530610418065,138.6378875,41.98646506
1910,530610418066,113.6749882,39.17288482
1911,530610418081,180.3608162,45.72126438
1912,530610418082,147.0855944,42.82557781
1913,530610418083,78.80209395,33.99356777
1914,530610418091,153.9032564,43.46858243
1915,530610418092,91.70297344,36.13429354
1916,530610418093,233.4333867,49.38816403
1917,530610418101,303.9704954,53.14592908
1918,530610418102,239.9156673,49.77781348
1919,530610418103,344.226924,54.91717073
1920,530610418111,200.1701564,47.20215856
1921,530610418112,115.8498414,39.44128148
1922,530610418113,389.2850883,56.66967811
1923,530610418121,292.2879841,52.58792867
1924,530610418122,173.0924017,45.13694575
1925,530610419011,74.28043183,33.16028902
1926,530610419012,213.9402286,48.14799975
1927,530610419013,211.2036707,47.96495035
1928,530610419031,96.85612153,36.90711789
1929,530610419032,24.97127616,17.95701663
1930,530610419033,185.3130445,46.10611848
1931,530610419034,109.1388632,38.59631375
1932,530610419041,361.3231593,55.60766456
1933,530610419042,178.183852,45.54874835
1934,530610419043,336.8644154,54.60920967
1935,530610419051,125.6478662,40.59157898
1936,530610419052,64.46654697,31.16484684
1937,530610419053,274.3417531,51.68590092
1938,530610419054,166.3879786,44.57591919
1939,530610420011,31.43496505,21.13195727
1940,530610420012,33.98032681,22.21122589
1941,530610420013,34.71139193,22.50671057
1942,530610420014,42.90980896,25.45911048
1943,530610420031,29.16365292,20.09482362
1944,530610420041,153.9713957,43.47486509
1945,530610420042,325.5313844,54.12180097
1946,530610420043,268.5027308,51.37969319
1947,530610420051,68.47417713,32.01364474
1948,530610420052,64.03631693,31.0706548
1949,530610420053,3.124137373,0
1950,530610420061,93.76376749,36.44838767
1951,530610420062,61.69694049,30.54732358
1952,530610420063,78.55597059,33.94944009
1953,530610501011,77.65234588,33.78624937
1954,530610501012,11.8783592,7.936404585
1955,530610501021,137.858587,41.90651508
1956,530610501022,178.5189142,45.57543677
1957,530610501023,262.3984919,51.05240091
1958,530610502002,56.12924413,29.21880203
1959,530610502003,4.711183843,0
1960,530610502004,66.45979449,31.59331119
1961,530610503001,27.10836801,19.08667608
1962,530610503002,105.3279035,38.09325355
1963,530610503003,32.41672943,21.55795223
1964,530610503004,61.0869474,30.407654
1965,530610504011,228.132172,49.06141439
1966,530610504012,412.2384744,57.48606923
1967,530610504013,122.995309,40.2891962
1968,530610504014,100.8284635,37.47556668
1969,530610504015,100.7316716,37.46198109
1970,530610504016,142.9239709,42.41835972
1971,530610504021,466.8489545,59.25922139
1972,530610504022,189.7197801,46.44007473
1973,530610504023,80.04541855,34.21442458
1974,530610504024,85.14327948,35.08588501
1975,530610505001,218.110164,48.42249479
1976,530610505002,131.2878369,41.21400187
1977,530610505003,97.40796141,36.98745299
1978,530610505004,254.8717931,50.63823587
1979,530610505005,243.4106895,49.98357092
1980,530610506001,5.968908039,0
1981,530610507001,28.45526913,19.75532589
1982,530610507002,67.33757157,31.77799588
1983,530610507003,101.2308658,37.53190922
1984,530610507004,385.5966649,56.53402772
1985,530610507005,207.6172281,47.72144469
1986,530610508001,249.8524261,50.35521175
1987,530610508002,432.4190004,58.16721326
1988,530610508003,196.3479789,46.9281223
1989,530610508004,61.61477454,30.5285895
1990,530610508005,92.13982582,36.20145525
1991,530610509001,296.996052,52.81543197
1992,530610509002,383.302085,56.44898461
1993,530610509003,522.6013379,60.86757984
1994,530610510001,347.7698694,55.06303293
1995,530610510002,295.6227589,52.74944514
1996,530610510003,190.1812055,46.47459568
1997,530610511001,283.7577118,52.16626692
1998,530610511002,384.5332921,56.49467929
1999,530610511003,402.2838855,57.13772492
2000,530610512001,158.2516836,43.86408381
2001,530610512002,168.4391889,44.74991564
2002,530610512003,219.2641778,48.49753763
2003,530610512004,139.2500736,42.04895814
2004,530610513001,119.0310285,39.82500401
2005,530610513002,75.68536895,33.4244419
2006,530610513003,147.3652971,42.85253509
2007,530610513004,139.8252139,42.10742148
2008,530610513005,135.4784265,41.65952221
2009,530610513006,134.1567057,41.5204984
2010,530610514001,862.2995357,68.01088168
2011,530610514002,256.8728831,50.74952518
2012,530610514003,667.6231309,64.36029385
2013,530610514004,431.9560874,58.15194726
2014,530610514005,616.7135295,63.22892579
2015,530610515001,370.8509694,55.97847363
2016,530610515002,508.9265074,60.48952303
2017,530610515003,326.4981233,54.16403321
2018,530610515004,151.7373865,43.26742884
2019,530610516011,75.25834443,33.34466921
2020,530610516012,241.3964942,49.86535416
2021,530610516013,156.5988704,43.715043
2022,530610516014,49.37764843,27.42210847
2023,530610516021,206.3050067,47.63130245
2024,530610516022,106.8483394,38.29608537
2025,530610516023,96.55083236,36.86248
2026,530610517011,361.6848977,55.6219201
2027,530610517012,255.77921,50.68880872
2028,530610517013,190.2281268,46.47810138
2029,530610517014,316.5703476,53.72427659
2030,530610517021,278.8727967,51.91907432
2031,530610517022,141.3367669,42.25994068
2032,530610517023,164.6577885,44.42748779
2033,530610518021,216.7951759,48.33650087
2034,530610518022,320.7814125,53.91246388
2035,530610518023,319.4003668,53.85101943
2036,530610518031,227.4140669,49.01657235
2037,530610518032,290.076233,52.4797886
2038,530610518033,411.2766278,57.4527793
2039,530610518041,702.6853636,65.09044757
2040,530610518042,228.4934431,49.08392084
2041,530610519051,310.2820872,53.43856477
2042,530610519052,74.2338454,33.15144574
2043,530610519053,66.07251244,31.51106156
2044,530610519054,94.93162408,36.62336698
2045,530610519055,156.0840241,43.66829782
2046,530610519056,124.0481935,40.40998872
2047,530610519057,47.7426934,26.9507901
2048,530610519131,7.948345175,2.73526598
2049,530610519132,41.7473421,25.07581458
2050,530610519133,50.17338251,27.6459932
2051,530610519134,4.728365353,0
2052,530610519141,73.95709484,33.0987983
2053,530610519142,9.573144712,5.118818122
2054,530610519143,5.382199701,0
2055,530610519144,46.15369057,26.47731827
2056,530610519151,2.957802187,0
2057,530610519152,51.89449136,28.11856001
2058,530610519153,57,29.43490015
2059,530610519154,17.19847343,12.87625305
2060,530610519161,122.13163,40.18934208
2061,530610519162,31.24845485,21.04957329
2062,530610519163,60.47118693,30.26526514
2063,530610519171,0.577001305,0
2064,530610519172,5.399753057,0
2065,530610519173,14.31542143,10.41228939
2066,530610519181,10.71618452,6.585302544
2067,530610519182,7.93496009,2.71388117
2068,530610519183,38.5748842,23.97420971
2069,530610519184,109.4452132,38.63599414
2070,530610519212,100.7096501,37.45888837
2071,530610519213,4.721448094,0
2072,530610519221,2.153521731,0
2073,530610519222,103.7286651,37.8767552
2074,530610519223,6.835421189,0.837923311
2075,530610519231,28.2185917,19.64007441
2076,530610519232,98,37.07314072
2077,530610519233,21.21817311,15.72729375
2078,530610519241,88.60916349,35.64939408
2079,530610519243,62.64609315,30.76197061
2080,530610519251,3.691025745,0
2081,530610519252,128.8492979,40.94820759
2082,530610519253,14.86053231,10.91191113
2083,530610519254,14.35943218,10.45328228
2084,530610519262,2.127953117,0
2085,530610519263,0.068213246,0
2086,530610519272,67.8772633,31.89037326
2087,530610519273,0.630728679,0
2088,530610519281,135.3810508,41.64932588
2089,530610519282,56.23461786,29.24512747
2090,530610519283,126.6022083,40.69882396
2091,530610520031,49.13715158,27.35374688
2092,530610520032,73.42773466,32.99755214
2093,530610520033,70.19100233,32.3623777
2094,530610520034,14.49629406,10.58001289
2095,530610520041,96.92645476,36.91738193
2096,530610520042,86.50850361,35.3105139
2097,530610520043,180.2334611,45.71122915
2098,530610520044,38.9251979,24.1001093
2099,530610520051,100.7900758,37.47018017
2100,530610520052,34.24111605,22.3173353
2101,530610520053,28.38969966,19.72348945
2102,530610520054,71.54709833,32.63194262
2103,530610520061,73.49604957,33.01065854
2104,530610520062,86.44120931,35.29952391
2105,530610520063,47.61682808,26.91385325
2106,530610520071,84.2277232,34.93323958
2107,530610520072,18.42715152,13.809595
2108,530610520073,57.94799963,29.6665099
2109,530610521142,79.58319411,34.13271597
2110,530610521143,68.19904037,31.95695707
2111,530610521151,61.31568511,30.46018802
2112,530610521152,87.87929506,35.5325602
2113,530610521153,102.8400556,37.75502555
2114,530610521154,108.4075587,38.50114258
2115,530610521155,95.4183465,36.69566428
2116,530610521156,99.16207589,37.2398519
2117,530610521183,22.89335303,16.76571863
2118,530610522032,27.68352711,19.37604271
2119,530610522033,2.370310209,0
2120,530610522041,35.28027324,22.73248795
2121,530610522042,42.56278712,25.34576114
2122,530610522043,34.28755721,22.33614878
2123,530610522073,5.84475898,0
2124,530610522081,49.40671486,27.43034854
2125,530610522082,40.240167,24.56303869
2126,530610522083,32.64913942,21.65696402
2127,530610522091,4.442262541,0
2128,530610522092,37.76853523,23.68012814
2129,530610522093,38.15287986,23.82105685
2130,530610523022,55,28.93359558
2131,530610524011,8.104519371,2.982441778
2132,530610524012,96.39665163,36.83988332
2133,530610524013,97.24778949,36.96418217
2134,530610524014,89.17067265,35.73863196
2135,530610524021,64.52228658,31.17700483
2136,530610524022,95.65450575,36.73061177
2137,530610524023,80.94456876,34.37204326
2138,530610525022,26.33663668,18.68896865
2139,530610525023,32.25042645,21.4866799
2140,530610525031,33.96760053,22.20602762
2141,530610525032,57.48704401,29.55436085
2142,530610525033,36.55713459,23.22661947
2143,530610525034,53.26559487,28.48414877
2144,530610525042,2.0828008,0
2145,530610526031,1.846005587,0
2146,530610526032,46,26.43068002
2147,530610526041,35.29087949,22.73666366
2148,530610526042,150,43.10399767
2149,530610526043,3.7657634,0
2150,530610526051,25.98822572,18.50572409
2151,530610526052,15.90795716,11.8254907
2152,530610526053,44.87558686,26.08475856
2153,530610526054,41.05993108,24.84422188
2154,530610526061,19.66315088,14.69074233
2155,530610526062,6.139045684,0
2156,530610527051,10.65374424,6.508964606
2157,530610527052,37.46385194,23.56741271
2158,530610527054,4.305513321,0
2159,530610527055,50.54864035,27.75036907
2160,530610527061,9.501851337,5.022165135
2161,530610527062,61.75767601,30.56115568
2162,530610527071,2.169324313,0
2163,530610527072,12.2502144,8.343053336
2164,530610527081,21.68776674,16.02608384
2165,530610527082,35.4940199,22.81640584
2166,530610527083,56.91801055,29.41469142
2167,530610527084,40.93569661,24.80196303
2168,530610527092,10.59195537,6.433019362
2169,530610528031,4.417235189,0
2170,530610528032,46.32879756,26.53027054
2171,530610528033,64.60358793,31.19471984
2172,530610528034,45.14770595,26.16924645
2173,530610528041,27.63226645,19.35048971
2174,530610528042,33.34106457,21.9477408
2175,530610528043,74.55836773,33.21293486
2176,530610528044,73.14977045,32.94409961
2177,530610528051,125.1783243,40.53851684
2178,530610528052,7.079092013,1.275421309
2179,530610528053,99.72563592,37.32000492
2180,530610528061,6.160446454,0
2181,530610528062,25.99006406,18.50669715
2182,530610528063,7.175192042,1.444345828
2183,530610528064,31.63353085,21.21914734
2184,530610528065,46.8574082,26.68894182
2185,530610529031,134.7798617,41.586213
2186,530610529032,220.244158,48.56095541
2187,530610529033,162.3273075,44.2250887
2188,530610529034,212.968443,48.08326488
2189,530610529041,45.75117346,26.35484795
2190,530610529042,36.32130879,23.13663493
2191,530610529043,46.41196539,26.55535188
