,c,d,skimid,t,tod_orig,tod_pulled,tripID
566,-99,-99,bike,1905,10to14,5to6,29248
567,-99,-99,bike,935,10to14,5to6,29249
568,-99,-99,bike,975,14to15,5to6,29250
569,-99,-99,bike,2830,20to5,5to6,29265
570,-99,-99,bike,2830,20to5,5to6,29266
571,-99,-99,bike,796,7to8,5to6,29269
572,-99,-99,bike,796,16to17,5to6,29271
573,-99,-99,bike,1576,18to20,5to6,29272
574,-99,-99,bike,1576,20to5,5to6,29273
575,-99,-99,bike,355,17to18,5to6,29274
576,-99,-99,bike,355,18to20,5to6,29275
577,-99,-99,bike,2650,7to8,5to6,29314
578,-99,-99,bike,1485,14to15,5to6,29315
579,-99,-99,bike,1238,15to16,5to6,29316
580,-99,-99,bike,3318,7to8,5to6,29340
581,-99,-99,bike,2057,6to7,5to6,29451
582,-99,-99,bike,1694,17to18,5to6,29452
583,-99,-99,bike,1829,18to20,5to6,29453
584,-99,-99,bike,2313,6to7,5to6,29485
585,-99,-99,bike,2313,17to18,5to6,29486
586,-99,-99,bike,1794,7to8,5to6,29622
587,-99,-99,bike,1794,17to18,5to6,29623
588,-99,-99,bike,1785,9to10,5to6,29669
589,-99,-99,bike,1785,18to20,5to6,29670
590,-99,-99,bike,2742,9to10,5to6,29675
591,-99,-99,bike,2742,17to18,5to6,29676
592,-99,-99,bike,540,9to10,5to6,29776
593,-99,-99,bike,540,17to18,5to6,29777
594,-99,-99,bike,651,8to9,5to6,29782
595,-99,-99,bike,1356,10to14,5to6,29871
596,-99,-99,bike,1356,10to14,5to6,29872
597,-99,-99,bike,1585,10to14,5to6,29873
598,-99,-99,bike,700,10to14,5to6,29874
599,-99,-99,bike,1840,10to14,5to6,29875
600,-99,-99,bike,2096,7to8,5to6,30043
601,-99,-99,bike,2096,17to18,5to6,30044
602,-99,-99,bike,3777,8to9,5to6,30088
603,-99,-99,bike,3777,17to18,5to6,30089
604,-99,-99,bike,2967,7to8,5to6,30108
605,-99,-99,bike,2967,17to18,5to6,30109
606,-99,-99,bike,4834,7to8,5to6,30235
607,-99,-99,bike,9712,16to17,5to6,30236
608,-99,-99,bike,8502,17to18,5to6,30237
609,-99,-99,bike,5118,18to20,5to6,30238
610,-99,-99,bike,3193,7to8,5to6,30669
611,-99,-99,bike,2684,17to18,5to6,30670
612,-99,-99,bike,1211,20to5,5to6,30740
613,-99,-99,bike,1211,20to5,5to6,30741
614,-99,-99,bike,5869,15to16,5to6,30955
615,-99,-99,bike,5869,17to18,5to6,30956
616,-99,-99,bike,2664,8to9,5to6,31058
617,-99,-99,bike,771,10to14,5to6,31133
618,-99,-99,bike,771,17to18,5to6,31134
619,-99,-99,bike,3829,6to7,5to6,31282
620,-99,-99,bike,3829,17to18,5to6,31283
621,-99,-99,bike,1480,9to10,5to6,31689
622,-99,-99,bike,1480,17to18,5to6,31690
623,-99,-99,bike,4568,8to9,5to6,31693
624,-99,-99,bike,3815,16to17,5to6,31694
625,-99,-99,bike,730,20to5,5to6,31695
626,-99,-99,bike,636,7to8,5to6,31729
627,-99,-99,bike,636,10to14,5to6,31730
628,-99,-99,bike,636,10to14,5to6,31731
629,-99,-99,bike,261,16to17,5to6,31732
630,-99,-99,bike,759,18to20,5to6,31733
631,-99,-99,bike,1985,6to7,5to6,31739
632,-99,-99,bike,1985,15to16,5to6,31740
633,-99,-99,bike,1067,7to8,5to6,31745
634,-99,-99,bike,1067,17to18,5to6,31746
635,-99,-99,bike,1550,18to20,5to6,31779
636,-99,-99,bike,1550,20to5,5to6,31780
637,-99,-99,bike,1785,8to9,5to6,31781
638,-99,-99,bike,1785,16to17,5to6,31782
639,-99,-99,bike,3313,8to9,5to6,31785
640,-99,-99,bike,3313,17to18,5to6,31788
641,-99,-99,bike,296,7to8,5to6,31898
642,-99,-99,bike,296,15to16,5to6,31899
643,-99,-99,bike,1259,8to9,5to6,31986
644,-99,-99,bike,1259,10to14,5to6,31987
645,-99,-99,bike,421,15to16,5to6,32114
646,-99,-99,bike,2000,14to15,5to6,32227
647,-99,-99,bike,2000,20to5,5to6,32228
648,-99,-99,bike,207,8to9,5to6,32229
649,-99,-99,bike,379,8to9,5to6,32230
650,-99,-99,bike,359,9to10,5to6,32231
651,-99,-99,bike,207,14to15,5to6,32232
652,-99,-99,bike,530,15to16,5to6,32233
653,-99,-99,bike,207,8to9,5to6,32249
654,-99,-99,bike,530,15to16,5to6,32250
655,-99,-99,bike,207,8to9,5to6,32252
656,-99,-99,bike,530,15to16,5to6,32253
657,-99,-99,bike,2044,8to9,5to6,32273
658,-99,-99,bike,2044,18to20,5to6,32274
659,-99,-99,bike,2096,14to15,5to6,32286
660,-99,-99,bike,2096,16to17,5to6,32287
661,-99,-99,bike,2552,16to17,5to6,32512
662,-99,-99,bike,2552,18to20,5to6,32513
663,-99,-99,bike,2552,16to17,5to6,32520
664,-99,-99,bike,2552,18to20,5to6,32521
665,-99,-99,bike,773,8to9,5to6,32529
666,-99,-99,bike,707,15to16,5to6,32530
667,-99,-99,bike,341,10to14,5to6,32653
668,-99,-99,bike,341,10to14,5to6,32654
669,-99,-99,bike,341,14to15,5to6,32655
670,-99,-99,bike,341,17to18,5to6,32656
671,-99,-99,bike,650,17to18,5to6,32657
672,-99,-99,bike,498,18to20,5to6,32658
673,-99,-99,bike,631,18to20,5to6,32659
674,-99,-99,bike,174,18to20,5to6,32660
675,-99,-99,bike,174,18to20,5to6,32661
676,-99,-99,bike,295,18to20,5to6,32662
677,-99,-99,bike,169,8to9,5to6,32667
678,-99,-99,bike,315,8to9,5to6,32668
679,-99,-99,bike,481,9to10,5to6,32669
680,-99,-99,bike,1046,6to7,5to6,32811
681,-99,-99,bike,1046,18to20,5to6,32812
682,-99,-99,bike,861,10to14,5to6,32824
683,-99,-99,bike,861,10to14,5to6,32825
684,-99,-99,bike,4218,8to9,5to6,32852
685,-99,-99,bike,426,8to9,5to6,32853
686,-99,-99,bike,4468,17to18,5to6,32854
687,-99,-99,bike,2357,8to9,5to6,33084
688,-99,-99,bike,1043,18to20,5to6,33085
689,-99,-99,bike,2006,18to20,5to6,33086
690,-99,-99,bike,905,8to9,5to6,33144
691,-99,-99,bike,905,16to17,5to6,33145
692,-99,-99,bike,623,18to20,5to6,33201
693,-99,-99,bike,623,18to20,5to6,33202
694,-99,-99,bike,723,7to8,5to6,33361
695,-99,-99,bike,1603,8to9,5to6,33362
696,-99,-99,bike,1984,17to18,5to6,33365
697,-99,-99,bike,723,7to8,5to6,33369
698,-99,-99,bike,1086,17to18,5to6,33559
699,-99,-99,bike,1086,18to20,5to6,33560
700,-99,-99,bike,708,9to10,5to6,33561
701,-99,-99,bike,665,15to16,5to6,33562
702,-99,-99,bike,1221,18to20,5to6,33563
703,-99,-99,bike,374,16to17,5to6,33868
704,-99,-99,bike,374,17to18,5to6,33869
705,-99,-99,bike,8240,5to6,5to6,34114
706,-99,-99,bike,203,7to8,5to6,34267
707,-99,-99,bike,1055,7to8,5to6,34313
708,-99,-99,bike,1055,9to10,5to6,34314
709,-99,-99,bike,384,18to20,5to6,34324
710,-99,-99,bike,1031,18to20,5to6,34325
711,-99,-99,bike,390,18to20,5to6,34326
712,-99,-99,bike,1109,18to20,5to6,34327
713,-99,-99,bike,2748,8to9,5to6,34382
714,-99,-99,bike,2748,18to20,5to6,34383
715,-99,-99,bike,1386,7to8,5to6,34410
716,-99,-99,bike,1386,15to16,5to6,34411
717,-99,-99,bike,555,18to20,5to6,34795
718,-99,-99,bike,555,18to20,5to6,34796
719,-99,-99,bike,2603,8to9,5to6,34861
720,-99,-99,bike,2603,20to5,5to6,34862
721,-99,-99,bike,1735,10to14,5to6,34893
722,-99,-99,bike,1735,20to5,5to6,34894
723,-99,-99,bike,1735,9to10,5to6,34895
724,-99,-99,bike,356,9to10,5to6,34896
725,-99,-99,bike,4036,5to6,5to6,35051
726,-99,-99,bike,9165,15to16,5to6,35052
727,-99,-99,bike,11143,16to17,5to6,35053
728,-99,-99,bike,1377,9to10,5to6,35095
729,-99,-99,bike,1377,10to14,5to6,35096
730,-99,-99,bike,1377,15to16,5to6,35097
731,-99,-99,bike,1377,15to16,5to6,35098
732,-99,-99,bike,1377,9to10,5to6,35101
733,-99,-99,bike,1377,15to16,5to6,35102
734,-99,-99,bike,1377,9to10,5to6,35103
735,-99,-99,bike,1377,15to16,5to6,35104
736,-99,-99,bike,867,7to8,5to6,35120
737,-99,-99,bike,867,14to15,5to6,35121
738,-99,-99,bike,5215,10to14,5to6,35422
739,-99,-99,bike,5215,14to15,5to6,35423
740,-99,-99,bike,686,6to7,5to6,35545
741,-99,-99,bike,686,17to18,5to6,35546
742,-99,-99,bike,3618,6to7,5to6,35611
743,-99,-99,bike,3618,9to10,5to6,35612
744,-99,-99,bike,1355,6to7,5to6,35780
745,-99,-99,bike,304,14to15,5to6,35781
746,-99,-99,bike,1125,20to5,5to6,35782
747,-99,-99,bike,1068,10to14,5to6,35789
748,-99,-99,bike,1068,18to20,5to6,35790
749,-99,-99,bike,335,18to20,5to6,35807
750,-99,-99,bike,1970,20to5,5to6,35809
751,-99,-99,bike,3640,9to10,5to6,35812
752,-99,-99,bike,5169,18to20,5to6,35813
753,-99,-99,bike,126,20to5,5to6,35815
754,-99,-99,bike,1970,20to5,5to6,35816
755,-99,-99,bike,2332,7to8,5to6,35839
756,-99,-99,bike,2332,18to20,5to6,35840
757,-99,-99,bike,6672,7to8,5to6,36001
758,-99,-99,bike,6672,16to17,5to6,36002
759,-99,-99,bike,1051,18to20,5to6,36005
760,-99,-99,bike,1051,18to20,5to6,36006
761,-99,-99,bike,8898,20to5,5to6,36104
762,-99,-99,bike,8898,16to17,5to6,36105
763,-99,-99,bike,3834,10to14,5to6,36272
764,-99,-99,bike,3834,10to14,5to6,36273
765,-99,-99,bike,11506,9to10,5to6,36396
766,-99,-99,bike,1996,18to20,5to6,36572
767,-99,-99,bike,1996,18to20,5to6,36573
768,-99,-99,bike,1217,8to9,5to6,36591
769,-99,-99,bike,1217,17to18,5to6,36592
770,-99,-99,bike,2805,18to20,5to6,36593
771,-99,-99,bike,2805,20to5,5to6,36594
772,-99,-99,bike,3595,10to14,5to6,36693
773,-99,-99,bike,3595,10to14,5to6,36694
774,-99,-99,bike,3595,10to14,5to6,36701
775,-99,-99,bike,3595,10to14,5to6,36702
776,-99,-99,bike,4618,7to8,5to6,36780
777,-99,-99,bike,4618,17to18,5to6,36781
778,-99,-99,bike,1273,5to6,5to6,36820
779,-99,-99,bike,1273,16to17,5to6,36821
780,-99,-99,bike,1778,10to14,5to6,36927
781,-99,-99,bike,1778,17to18,5to6,36928
782,-99,-99,bike,676,8to9,5to6,36931
783,-99,-99,bike,605,17to18,5to6,36932
784,-99,-99,bike,467,18to20,5to6,36933
785,-99,-99,bike,106,10to14,5to6,36934
786,-99,-99,bike,106,10to14,5to6,36935
787,-99,-99,bike,546,10to14,5to6,37214
788,-99,-99,bike,546,14to15,5to6,37215
789,-99,-99,bike,5009,14to15,5to6,37223
790,-99,-99,bike,5009,15to16,5to6,37224
791,-99,-99,bike,853,10to14,5to6,37285
792,-99,-99,bike,879,10to14,5to6,37286
793,-99,-99,bike,853,10to14,5to6,37287
794,-99,-99,bike,853,14to15,5to6,37288
795,-99,-99,bike,1267,10to14,5to6,37303
796,-99,-99,bike,801,5to6,5to6,37403
797,-99,-99,bike,779,7to8,5to6,37404
798,-99,-99,bike,1382,8to9,5to6,37405
799,-99,-99,bike,608,10to14,5to6,37406
800,-99,-99,bike,639,10to14,5to6,37407
801,-99,-99,bike,1168,10to14,5to6,37408
802,-99,-99,bike,206,5to6,5to6,37409
803,-99,-99,bike,206,5to6,5to6,37410
804,-99,-99,bike,1382,16to17,5to6,37413
805,-99,-99,bike,415,18to20,5to6,37415
806,-99,-99,bike,399,18to20,5to6,37416
807,-99,-99,bike,3336,8to9,5to6,37439
808,-99,-99,bike,3336,18to20,5to6,37440
809,-99,-99,bike,433,10to14,5to6,37713
810,-99,-99,bike,433,10to14,5to6,37714
811,-99,-99,bike,433,10to14,5to6,37719
812,-99,-99,bike,433,10to14,5to6,37720
813,-99,-99,bike,2398,9to10,5to6,38284
814,-99,-99,bike,2398,18to20,5to6,38285
815,-99,-99,bike,535,10to14,5to6,38304
816,-99,-99,bike,535,20to5,5to6,38309
817,-99,-99,bike,4234,7to8,5to6,39249
818,-99,-99,bike,4234,15to16,5to6,39250
819,-99,-99,bike,14211,17to18,5to6,39429
820,-99,-99,bike,326,17to18,5to6,39830
821,-99,-99,bike,326,18to20,5to6,39831
822,-99,-99,bike,326,17to18,5to6,39834
823,-99,-99,bike,326,18to20,5to6,39835
824,-99,-99,bike,326,17to18,5to6,39838
825,-99,-99,bike,326,18to20,5to6,39839
826,-99,-99,bike,10350,5to6,5to6,40233
827,-99,-99,bike,265,7to8,5to6,40234
828,-99,-99,bike,10427,16to17,5to6,40235
829,-99,-99,bike,7529,6to7,5to6,40353
830,-99,-99,bike,7529,17to18,5to6,40354
831,-99,-99,bike,5073,5to6,5to6,40831
832,-99,-99,bike,5073,14to15,5to6,40832
833,-99,-99,bike,786,6to7,5to6,40833
834,-99,-99,bike,786,15to16,5to6,40834
835,-99,-99,bike,321,18to20,5to6,41130
836,-99,-99,bike,382,8to9,5to6,41132
837,-99,-99,bike,382,14to15,5to6,41135
838,-99,-99,bike,382,8to9,5to6,41139
839,-99,-99,bike,382,14to15,5to6,41142
840,-99,-99,bike,321,18to20,5to6,41145
841,-99,-99,bike,4553,10to14,5to6,41148
842,-99,-99,bike,4553,10to14,5to6,41149
843,-99,-99,bike,465,14to15,5to6,41285
844,-99,-99,bike,465,14to15,5to6,41286
845,-99,-99,bike,8425,5to6,5to6,41661
846,-99,-99,bike,5509,15to16,5to6,41662
847,-99,-99,bike,12122,6to7,5to6,41755
848,-99,-99,bike,12122,18to20,5to6,41756
849,-99,-99,bike,5869,10to14,5to6,41865
850,-99,-99,bike,5869,16to17,5to6,41866
851,-99,-99,bike,1990,7to8,5to6,42018
852,-99,-99,bike,1990,16to17,5to6,42019
853,-99,-99,bike,1376,10to14,5to6,42419
854,-99,-99,bike,1376,20to5,5to6,42420
855,-99,-99,bike,642,7to8,5to6,42664
856,-99,-99,bike,642,8to9,5to6,42665
857,-99,-99,bike,11155,7to8,5to6,42756
858,-99,-99,bike,11155,16to17,5to6,42757
859,-99,-99,bike,2263,8to9,5to6,42787
860,-99,-99,bike,2263,17to18,5to6,42788
861,-99,-99,bike,5840,10to14,5to6,43085
862,-99,-99,bike,5840,10to14,5to6,43086
863,-99,-99,bike,1546,7to8,5to6,43369
864,-99,-99,bike,1546,16to17,5to6,43370
865,-99,-99,bike,2921,16to17,5to6,43451
866,-99,-99,bike,5223,9to10,5to6,44116
867,-99,-99,bike,5223,18to20,5to6,44117
868,-99,-99,bike,3230,9to10,5to6,44164
869,-99,-99,bike,2032,18to20,5to6,44165
870,-99,-99,bike,1248,18to20,5to6,44166
871,-99,-99,bike,1305,18to20,5to6,44255
872,-99,-99,bike,971,8to9,5to6,44268
873,-99,-99,bike,419,10to14,5to6,44269
874,-99,-99,bike,590,10to14,5to6,44270
875,-99,-99,bike,2265,10to14,5to6,44271
876,-99,-99,bike,2265,15to16,5to6,44272
877,-99,-99,bike,910,6to7,5to6,44598
878,-99,-99,bike,550,10to14,5to6,44599
879,-99,-99,bike,550,10to14,5to6,44600
880,-99,-99,bike,910,15to16,5to6,44601
881,-99,-99,bike,629,8to9,5to6,44604
882,-99,-99,bike,629,17to18,5to6,44605
883,-99,-99,bike,3829,14to15,5to6,44715
884,-99,-99,bike,3829,14to15,5to6,44716
885,-99,-99,bike,859,7to8,5to6,45440
886,-99,-99,bike,571,15to16,5to6,45441
887,-99,-99,bike,433,16to17,5to6,45442
888,-99,-99,bike,1398,20to5,5to6,45537
889,-99,-99,bike,1398,16to17,5to6,45538
890,-99,-99,bike,6566,18to20,5to6,45656
891,-99,-99,bike,6566,18to20,5to6,45657
892,-99,-99,bike,2840,8to9,5to6,45988
893,-99,-99,bike,2840,10to14,5to6,45991
894,-99,-99,bike,2585,17to18,5to6,45994
895,-99,-99,bike,360,17to18,5to6,45995
896,-99,-99,bike,2840,18to20,5to6,45996
897,-99,-99,bike,1094,6to7,5to6,46243
898,-99,-99,bike,1094,17to18,5to6,46244
899,-99,-99,bike,1787,7to8,5to6,46353
900,-99,-99,bike,1787,20to5,5to6,46357
901,-99,-99,bike,1897,9to10,5to6,46398
902,-99,-99,bike,1897,9to10,5to6,46399
903,-99,-99,bike,359,20to5,5to6,46507
904,-99,-99,bike,406,20to5,5to6,46508
905,-99,-99,bike,367,8to9,5to6,46509
906,-99,-99,bike,367,18to20,5to6,46512
907,-99,-99,bike,2111,9to10,5to6,46543
908,-99,-99,bike,453,18to20,5to6,46544
909,-99,-99,bike,1732,18to20,5to6,46545
910,-99,-99,bike,1182,7to8,5to6,46558
911,-99,-99,bike,1134,14to15,5to6,46559
912,-99,-99,bike,344,15to16,5to6,46560
913,-99,-99,bike,532,9to10,5to6,46754
914,-99,-99,bike,3031,6to7,5to6,46888
915,-99,-99,bike,3031,16to17,5to6,46889
916,-99,-99,bike,465,9to10,5to6,47053
917,-99,-99,bike,465,14to15,5to6,47054
918,-99,-99,bike,210,20to5,5to6,47055
919,-99,-99,bike,4018,8to9,5to6,47280
920,-99,-99,bike,777,18to20,5to6,47281
921,-99,-99,bike,2093,18to20,5to6,47282
922,-99,-99,bike,1464,18to20,5to6,47283
923,-99,-99,bike,446,10to14,5to6,47304
924,-99,-99,bike,446,10to14,5to6,47305
925,-99,-99,bike,203,7to8,5to6,47350
926,-99,-99,bike,203,7to8,5to6,47351
927,-99,-99,bike,605,9to10,5to6,47520
928,-99,-99,bike,315,8to9,5to6,47543
929,-99,-99,bike,956,15to16,5to6,47544
930,-99,-99,bike,605,10to14,5to6,47628
931,-99,-99,bike,321,20to5,5to6,47633
932,-99,-99,bike,370,20to5,5to6,47634
933,-99,-99,bike,943,7to8,5to6,47736
934,-99,-99,bike,415,9to10,5to6,47737
935,-99,-99,bike,605,20to5,5to6,47743
936,-99,-99,bike,721,9to10,5to6,47754
937,-99,-99,bike,642,10to14,5to6,47757
938,-99,-99,bike,578,10to14,5to6,47758
939,-99,-99,bike,377,10to14,5to6,47759
940,-99,-99,bike,665,9to10,5to6,47935
941,-99,-99,bike,665,10to14,5to6,47936
942,-99,-99,bike,665,14to15,5to6,47937
943,-99,-99,bike,665,18to20,5to6,47938
944,-99,-99,bike,479,9to10,5to6,47950
945,-99,-99,bike,415,10to14,5to6,47951
946,-99,-99,bike,788,10to14,5to6,47952
947,-99,-99,bike,748,10to14,5to6,47997
948,-99,-99,bike,453,14to15,5to6,47998
949,-99,-99,bike,113,14to15,5to6,47999
950,-99,-99,bike,300,15to16,5to6,48000
951,-99,-99,bike,315,10to14,5to6,48178
952,-99,-99,bike,453,14to15,5to6,48180
953,-99,-99,bike,792,14to15,5to6,48182
954,-99,-99,bike,654,16to17,5to6,48183
955,-99,-99,bike,2176,8to9,5to6,48190
956,-99,-99,bike,2176,16to17,5to6,48193
957,-99,-99,bike,479,10to14,5to6,48212
958,-99,-99,bike,479,16to17,5to6,48213
959,-99,-99,bike,479,10to14,5to6,48258
960,-99,-99,bike,479,16to17,5to6,48260
961,-99,-99,bike,479,17to18,5to6,48261
962,-99,-99,bike,315,8to9,5to6,48407
963,-99,-99,bike,315,9to10,5to6,48408
964,-99,-99,bike,315,10to14,5to6,48409
965,-99,-99,bike,315,10to14,5to6,48410
966,-99,-99,bike,475,8to9,5to6,48532
967,-99,-99,bike,390,10to14,5to6,48533
968,-99,-99,bike,411,16to17,5to6,48534
969,-99,-99,bike,190,16to17,5to6,48535
970,-99,-99,bike,255,14to15,5to6,48579
971,-99,-99,bike,255,15to16,5to6,48580
972,-99,-99,bike,255,16to17,5to6,48581
973,-99,-99,bike,831,8to9,5to6,49035
974,-99,-99,bike,605,18to20,5to6,49038
975,-99,-99,bike,702,20to5,5to6,49039
976,-99,-99,bike,235,7to8,5to6,49222
977,-99,-99,bike,235,20to5,5to6,49223
978,-99,-99,bike,546,7to8,5to6,49308
979,-99,-99,bike,546,17to18,5to6,49309
980,-99,-99,bike,2367,5to6,5to6,49313
981,-99,-99,bike,2367,7to8,5to6,49314
982,-99,-99,bike,1163,17to18,5to6,49315
983,-99,-99,bike,1163,18to20,5to6,49316
984,-99,-99,bike,1934,7to8,5to6,49330
985,-99,-99,bike,1934,18to20,5to6,49331
986,-99,-99,bike,1273,8to9,5to6,49332
987,-99,-99,bike,1273,17to18,5to6,49333
988,-99,-99,bike,315,6to7,5to6,49391
989,-99,-99,bike,592,9to10,5to6,49496
990,-99,-99,bike,415,14to15,5to6,49497
991,-99,-99,bike,931,16to17,5to6,49498
992,-99,-99,bike,504,18to20,5to6,49499
993,-99,-99,bike,504,20to5,5to6,49500
994,-99,-99,bike,642,9to10,5to6,49546
995,-99,-99,bike,255,10to14,5to6,49547
996,-99,-99,bike,390,10to14,5to6,49549
997,-99,-99,bike,940,17to18,5to6,49550
998,-99,-99,bike,475,10to14,5to6,49572
999,-99,-99,bike,255,14to15,5to6,49573
1000,-99,-99,bike,255,17to18,5to6,49574
1001,-99,-99,bike,785,7to8,5to6,49670
1002,-99,-99,bike,235,10to14,5to6,49671
1003,-99,-99,bike,235,10to14,5to6,49672
1004,-99,-99,bike,785,15to16,5to6,49673
1005,-99,-99,bike,748,10to14,5to6,49754
1006,-99,-99,bike,338,10to14,5to6,49830
1007,-99,-99,bike,721,10to14,5to6,49831
1008,-99,-99,bike,592,16to17,5to6,49832
1009,-99,-99,bike,592,17to18,5to6,49833
1010,-99,-99,bike,453,20to5,5to6,49834
1011,-99,-99,bike,642,8to9,5to6,49891
1012,-99,-99,bike,255,10to14,5to6,49892
1013,-99,-99,bike,255,14to15,5to6,49893
1014,-99,-99,bike,642,16to17,5to6,49894
1015,-99,-99,bike,235,10to14,5to6,49909
1016,-99,-99,bike,321,17to18,5to6,49910
1017,-99,-99,bike,721,7to8,5to6,49938
1018,-99,-99,bike,453,16to17,5to6,49941
1019,-99,-99,bike,401,16to17,5to6,49942
1020,-99,-99,bike,153,17to18,5to6,49943
1021,-99,-99,bike,2393,6to7,5to6,50015
1022,-99,-99,bike,417,18to20,5to6,50020
1023,-99,-99,bike,417,18to20,5to6,50021
1024,-99,-99,bike,806,10to14,5to6,50022
1025,-99,-99,bike,433,10to14,5to6,50023
1026,-99,-99,bike,1271,17to18,5to6,50027
1027,-99,-99,bike,1271,20to5,5to6,50028
1028,-99,-99,bike,1156,20to5,5to6,50029
1029,-99,-99,bike,940,7to8,5to6,50045
1030,-99,-99,bike,1290,10to14,5to6,50051
1031,-99,-99,bike,356,10to14,5to6,50052
1032,-99,-99,bike,356,10to14,5to6,50053
1033,-99,-99,bike,1290,18to20,5to6,50054
1034,-99,-99,bike,1317,8to9,5to6,50070
1035,-99,-99,bike,1625,18to20,5to6,50074
1036,-99,-99,bike,1055,17to18,5to6,50081
1037,-99,-99,bike,1055,18to20,5to6,50082
1038,-99,-99,bike,1673,6to7,5to6,50146
1039,-99,-99,bike,527,8to9,5to6,50147
1040,-99,-99,bike,1903,17to18,5to6,50148
1041,-99,-99,bike,784,6to7,5to6,50190
1042,-99,-99,bike,347,16to17,5to6,50191
1043,-99,-99,bike,275,16to17,5to6,50192
1044,-99,-99,bike,377,17to18,5to6,50193
1045,-99,-99,bike,1059,18to20,5to6,50194
1046,-99,-99,bike,1059,20to5,5to6,50195
1047,-99,-99,bike,1372,7to8,5to6,50252
1048,-99,-99,bike,1372,18to20,5to6,50253
1049,-99,-99,bike,2385,6to7,5to6,50329
1050,-99,-99,bike,2672,16to17,5to6,50334
1051,-99,-99,bike,1590,10to14,5to6,50339
1052,-99,-99,bike,2437,7to8,5to6,50396
1053,-99,-99,bike,2437,10to14,5to6,50397
1054,-99,-99,bike,1357,17to18,5to6,50400
1055,-99,-99,bike,1357,18to20,5to6,50401
1056,-99,-99,bike,440,10to14,5to6,50466
1057,-99,-99,bike,255,10to14,5to6,50467
1058,-99,-99,bike,440,14to15,5to6,50468
1059,-99,-99,bike,1272,10to14,5to6,50476
1060,-99,-99,bike,1272,18to20,5to6,50477
1061,-99,-99,bike,2396,10to14,5to6,50495
1062,-99,-99,bike,1795,18to20,5to6,50496
1063,-99,-99,bike,698,20to5,5to6,50497
1064,-99,-99,bike,475,8to9,5to6,50531
1065,-99,-99,bike,475,15to16,5to6,50536
1066,-99,-99,bike,897,16to17,5to6,50537
1067,-99,-99,bike,897,18to20,5to6,50538
1068,-99,-99,bike,905,14to15,5to6,50587
1069,-99,-99,bike,863,7to8,5to6,50606
1070,-99,-99,bike,863,16to17,5to6,50607
1071,-99,-99,bike,1239,8to9,5to6,50614
1072,-99,-99,bike,1239,18to20,5to6,50615
1073,-99,-99,bike,838,7to8,5to6,50694
1074,-99,-99,bike,838,20to5,5to6,50697
1075,-99,-99,bike,475,10to14,5to6,50698
1076,-99,-99,bike,321,15to16,5to6,50704
1077,-99,-99,bike,665,16to17,5to6,50705
1078,-99,-99,bike,542,18to20,5to6,50706
1079,-99,-99,bike,542,18to20,5to6,50707
1080,-99,-99,bike,542,20to5,5to6,50708
1081,-99,-99,bike,463,10to14,5to6,50764
1082,-99,-99,bike,321,10to14,5to6,50765
1083,-99,-99,bike,255,16to17,5to6,50768
1084,-99,-99,bike,356,16to17,5to6,50769
1085,-99,-99,bike,171,16to17,5to6,50770
1086,-99,-99,bike,442,17to18,5to6,50771
1087,-99,-99,bike,102,18to20,5to6,50772
1088,-99,-99,bike,413,18to20,5to6,50773
1089,-99,-99,bike,905,8to9,5to6,50848
1090,-99,-99,bike,2822,16to17,5to6,50849
1091,-99,-99,bike,4389,17to18,5to6,50850
1092,-99,-99,bike,1518,17to18,5to6,50851
1093,-99,-99,bike,1813,8to9,5to6,50867
1094,-99,-99,bike,1813,18to20,5to6,50868
1095,-99,-99,bike,734,9to10,5to6,51089
1096,-99,-99,bike,648,17to18,5to6,51092
1097,-99,-99,bike,792,18to20,5to6,51093
1098,-99,-99,bike,148,18to20,5to6,51094
1099,-99,-99,bike,306,18to20,5to6,51095
1100,-99,-99,bike,1846,10to14,5to6,51214
1101,-99,-99,bike,1588,9to10,5to6,51220
1102,-99,-99,bike,527,16to17,5to6,51221
1103,-99,-99,bike,2003,20to5,5to6,51224
1104,-99,-99,bike,1950,9to10,5to6,51241
1105,-99,-99,bike,1950,18to20,5to6,51242
1106,-99,-99,bike,3418,10to14,5to6,51290
1107,-99,-99,bike,3418,17to18,5to6,51291
1108,-99,-99,bike,321,10to14,5to6,51296
1109,-99,-99,bike,321,17to18,5to6,51297
1110,-99,-99,bike,876,8to9,5to6,51298
1111,-99,-99,bike,876,17to18,5to6,51301
1112,-99,-99,bike,1725,9to10,5to6,51314
1113,-99,-99,bike,1725,10to14,5to6,51315
1114,-99,-99,bike,558,14to15,5to6,51316
1115,-99,-99,bike,558,15to16,5to6,51317
1116,-99,-99,bike,605,8to9,5to6,51323
1117,-99,-99,bike,321,10to14,5to6,51324
1118,-99,-99,bike,321,10to14,5to6,51325
1119,-99,-99,bike,453,15to16,5to6,51326
1120,-99,-99,bike,205,16to17,5to6,51327
1121,-99,-99,bike,744,8to9,5to6,51353
1122,-99,-99,bike,744,18to20,5to6,51354
1123,-99,-99,bike,477,15to16,5to6,51407
1124,-99,-99,bike,665,8to9,5to6,51441
1125,-99,-99,bike,665,16to17,5to6,51442
1126,-99,-99,bike,1250,8to9,5to6,51448
1127,-99,-99,bike,1171,17to18,5to6,51449
1128,-99,-99,bike,444,17to18,5to6,51450
1129,-99,-99,bike,1572,8to9,5to6,51460
1130,-99,-99,bike,235,10to14,5to6,51461
