hhno,pno,pptyp,pagey,pgend,pwtyp,pwpcl,pwtaz,pwautime,pwaudist,pstyp,pspcl,pstaz,psautime,psaudist,puwmode,puwarrp,puwdepp,ptpass,ppaidprk,pdiary,pproxy,psexpfac
17100005,1,4.0,60,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,24.4417088573484
17100005,2,3.0,70,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,24.4417088573484
17100024,1,5.0,30,9,2,-1,-1,-1,-1,2.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,26.2249808974541
17100024,2,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,26.2249808974541
17100024,3,8.0,2,9,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,26.2249808974541
17100052,1,3.0,70,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,25.6928255166116
17100059,1,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,47.7687283056311
17100060,1,3.0,70,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,278.147224510152
17100102,1,1.0,40,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,318.861344344584
17100108,1,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,24.8994616891559
17100108,2,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,24.8994616891559
17100111,1,2.0,60,2,2,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,167.399999994814
17100111,2,1.0,60,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,167.399999994814
17100111,3,7.0,17,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,167.399999994814
17100111,4,7.0,14,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,167.399999994814
17100137,1,2.0,40,2,2,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,142.036552124741
17100149,1,1.0,50,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,561.492027032564
17100149,2,1.0,50,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,561.492027032564
17100149,3,7.0,17,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,561.492027032564
17100149,4,7.0,14,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,561.492027032564
17100179,1,1.0,50,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,14.0808154426337
17100179,2,1.0,60,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,14.0808154426337
17100179,3,7.0,17,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,14.0808154426337
17100203,1,4.0,40,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,101.086061679714
17100203,2,1.0,40,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,101.086061679714
17100203,3,7.0,2,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,101.086061679714
17100203,4,4.0,2,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,101.086061679714
17100208,1,2.0,30,2,2,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1822.07361753335
17100208,2,4.0,50,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1822.07361753335
17100208,3,7.0,14,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1822.07361753335
17100221,1,1.0,40,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,51.94565671533
17100231,1,3.0,70,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,13.0922010327741
17100231,2,3.0,70,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,13.0922010327741
17100233,1,3.0,70,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,546.900000014877
17100233,2,1.0,60,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,546.900000014877
17100238,1,3.0,80,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,217.319450089341
17100238,2,3.0,70,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,217.319450089341
17100248,1,1.0,40,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,478.655191090949
17100255,1,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,4.2750000002132
17100280,1,4.0,40,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,98.3084150994092
17100291,1,1.0,50,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,267.425000007063
17100291,2,4.0,21,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,267.425000007063
17100303,1,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,12.9925646376735
17100303,2,5.0,30,1,1,-1,-1,-1,-1,2.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,12.9925646376735
17100326,1,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,22.7212082715957
17100326,2,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,22.7212082715957
17100342,1,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,4.25309979045278
17100342,2,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,4.25309979045278
17100372,1,1.0,40,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,25.7771591642276
17100372,2,4.0,40,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,25.7771591642276
17100410,1,1.0,40,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,48.7472599508913
17100411,1,1.0,30,1,1,-1,-1,-1,-1,1.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,24.9885667310646
17100414,1,1.0,40,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,526.313050978486
17100414,2,1.0,40,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,526.313050978486
17100414,3,8.0,2,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,526.313050978486
17100418,1,1.0,40,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,2.72667098354002
17100418,2,4.0,40,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,2.72667098354002
17100433,1,4.0,30,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,17.2182373669407
17100433,2,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,17.2182373669407
17100441,1,1.0,60,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,22.9958480304202
17100441,2,3.0,70,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,22.9958480304202
17100458,1,4.0,50,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,12.5000000006235
17100477,1,1.0,40,9,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,157.499530464508
17100477,2,4.0,30,9,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,157.499530464508
17100477,3,7.0,2,9,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,157.499530464508
17100477,4,4.0,2,9,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,157.499530464508
17100482,1,1.0,60,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,35.0998299303549
17100492,1,3.0,70,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,45.8128946480259
17100501,1,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,30.3967326514221
17100563,1,1.0,40,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,22.2854043434589
17100569,1,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,43.9157335775292
17100590,1,1.0,21,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,87.7640241702637
17100627,1,1.0,40,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,23.2542374586601
17100652,1,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,63.2734601238943
17100652,2,4.0,21,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,63.2734601238943
17100652,3,7.0,2,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,63.2734601238943
17100654,1,4.0,50,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,24.1266816671485
17100654,2,1.0,50,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,24.1266816671485
17100654,3,7.0,14,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,24.1266816671485
17100663,1,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,4.2750000002132
17100673,1,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,546.900000027276
17100673,2,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,546.900000027276
17100675,1,1.0,50,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,976.325553735196
17100681,1,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,13.3809445694184
17100681,2,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,13.3809445694184
17100717,1,4.0,60,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,2182.773969897
17100739,1,4.0,50,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1112.80999307635
17100739,2,5.0,21,2,0,-1,-1,-1,-1,2.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1112.80999307635
17100739,3,3.0,85,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1112.80999307635
17100760,1,2.0,50,1,2,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1473.62847599998
17100760,2,1.0,50,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1473.62847599998
17100760,3,7.0,17,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1473.62847599998
17100760,4,5.0,21,1,0,-1,-1,-1,-1,2.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1473.62847599998
17100761,1,5.0,40,2,0,-1,-1,-1,-1,2.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,24.846579047366
17100761,2,1.0,40,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,24.846579047366
17100761,3,7.0,8,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,24.846579047366
17100761,4,7.0,8,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,24.846579047366
17100789,1,1.0,40,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,550.037767734441
17100789,2,4.0,40,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,550.037767734441
17100789,3,7.0,14,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,550.037767734441
17100794,1,4.0,40,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,24.9085816105295
17100794,2,4.0,40,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,24.9085816105295
17100794,3,4.0,40,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,24.9085816105295
17100800,1,1.0,60,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,16.1000000008027
17100807,1,4.0,60,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,15.5005580150655
17100818,1,1.0,60,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,12.9875359237775
17100822,1,1.0,60,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,15.8742856818323
17100822,2,4.0,60,2,0,-1,-1,-1,-1,1.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,15.8742856818323
17100834,1,5.0,21,2,0,-1,-1,-1,-1,2.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,7.1128452250806
17100834,2,5.0,21,1,2,-1,-1,-1,-1,2.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,7.1128452250806
17100836,1,1.0,50,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,14.0763945064891
17100836,2,1.0,50,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,14.0763945064891
17100836,3,4.0,8,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,14.0763945064891
17100837,1,1.0,40,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,27.3443363152244
17100859,1,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,8.87160763097213
17100859,2,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,8.87160763097213
17100868,1,1.0,50,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,45.9947626669365
17100868,2,1.0,50,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,45.9947626669365
17100889,1,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,4.2750000002132
17100892,1,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,2.65000000013213
17100892,2,5.0,30,2,0,-1,-1,-1,-1,2.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,2.65000000013213
17100907,1,1.0,40,9,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,523.882576601672
17100908,1,1.0,50,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,22.2854043434589
17100924,1,3.0,70,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,4.53811476664872
17100924,2,4.0,40,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,4.53811476664872
17100924,3,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,4.53811476664872
17100939,1,4.0,40,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,13.6504293172042
17100939,2,1.0,40,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,13.6504293172042
17100939,3,4.0,2,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,13.6504293172042
17100939,4,4.0,2,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,13.6504293172042
17100942,1,1.0,40,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,13.2669580597191
17100952,1,4.0,40,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,543.067552437404
17100952,2,4.0,21,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,543.067552437404
17100957,1,5.0,40,1,2,-1,-1,-1,-1,2.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,50.5807612885221
17100957,2,2.0,40,1,2,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,50.5807612885221
17100964,1,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,2.65000000013213
17100964,2,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,2.65000000013213
17100982,1,3.0,85,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,22.1833727710887
17100984,1,1.0,50,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,14.4500000000002
17100984,2,2.0,50,1,2,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,14.4500000000002
17100984,3,5.0,21,1,2,-1,-1,-1,-1,2.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,14.4500000000002
17100986,1,5.0,30,2,2,-1,-1,-1,-1,2.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,7.24050916291668
17100992,1,1.0,40,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,6.57500000032787
17101013,1,4.0,30,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,6084.9200866336
17101031,1,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,4.27500000021322
17101031,2,4.0,30,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,4.27500000021322
17101042,1,4.0,50,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,75.2212625765553
17101064,1,4.0,60,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,6331.66963208101
17101079,1,1.0,21,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,5601.81752534701
17101086,1,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,557.4
17101086,2,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,557.4
17101086,3,8.0,2,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,557.4
17101128,1,1.0,60,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,14.4500000000003
17101128,2,1.0,60,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,14.4500000000003
17101130,1,4.0,40,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,212.6
17101179,1,5.0,30,2,0,-1,-1,-1,-1,2.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,24.7037911408447
17101179,2,4.0,30,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,24.7037911408447
17101213,1,2.0,30,2,2,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,267.425000007061
17101213,2,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,267.425000007061
17101223,1,1.0,50,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,346.8
17101223,2,1.0,50,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,346.8
17101223,3,4.0,14,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,346.8
17101223,4,4.0,14,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,346.8
17101223,5,4.0,8,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,346.8
17101236,1,3.0,70,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,9.79291285882856
17101240,1,3.0,70,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,267.42500000706
17101240,2,3.0,70,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,267.42500000706
17101250,1,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,9.18955127823097
17101250,2,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,9.18955127823097
17101263,1,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,102.157037175368
17101275,1,4.0,60,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,98.9304435350703
17101291,1,1.0,50,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,16.1000000008027
17101319,1,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,12.3054716603466
17101325,1,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,2.65000000013213
17101325,2,1.0,30,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,2.65000000013213
17101335,1,1.0,30,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,494.848040488068
17101344,1,3.0,70,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,7545.42738823214
17101344,2,3.0,70,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,7545.42738823214
17101344,3,4.0,14,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,7545.42738823214
17101375,1,5.0,50,1,2,-1,-1,-1,-1,2.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,7.84010905504752
17101375,2,1.0,40,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,7.84010905504752
17101375,3,7.0,8,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,7.84010905504752
17101375,4,4.0,2,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,7.84010905504752
17101379,1,1.0,40,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,23.8750000011906
17101379,2,1.0,40,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,23.8750000011906
17101379,3,7.0,14,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,23.8750000011906
17101379,4,7.0,8,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,23.8750000011906
17101385,1,4.0,50,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,23.2474390620224
17101391,1,1.0,50,2,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,6.77500000000009
17101391,2,3.0,70,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,6.77500000000009
17101436,1,3.0,70,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,6.10291199417358
17101436,2,3.0,70,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,6.10291199417358
17101448,1,3.0,80,2,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,639.11073798426
17101448,2,3.0,80,1,0,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,639.11073798426
17101469,1,1.0,40,1,1,-1,-1,-1,-1,1.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,6778.00906515704
17101469,2,5.0,30,2,0,-1,-1,-1,-1,2.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,6778.00906515704
