,hhno,pno,day,tour,half,tseg,tsvid,opurp,dpurp,oadtyp,dadtyp,opcl,otaz,dpcl,dtaz,mode,pathtype,dorp,deptm,arrtm,endacttm,travtime,travcost,travdist
218,17100492,1,1,-1,-1,-1,2,4,8,-1,-1,-1,-1,-1,-1,1,0,3,495,505,0,3,0,0.71
219,17100492,1,1,-1,-1,-1,3,8,0,-1,-1,-1,-1,-1,-1,1,0,3,505,530,910,7,0,1.38
220,17100563,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,390,430,425,22,0,14.85
221,17100563,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,855,915,165,22,0,14.71
222,17100563,1,1,-1,-1,-1,3,0,5,-1,-1,-1,-1,-1,-1,3,0,1,1080,1090,15,7,0,1.7
223,17100563,1,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,3,0,1,1105,1115,325,8,0,1.7
224,17100569,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,225,260,710,19,0,11.88
225,17100569,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,6,1,3,970,1005,435,19,0,11.34
226,17100627,1,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,3,0,1,170,185,65,9,0,2.06
227,17100627,1,1,-1,-1,-1,2,8,0,-1,-1,-1,-1,-1,-1,3,0,1,250,265,60,9,0,2.17
228,17100627,1,1,-1,-1,-1,3,0,1,-1,-1,-1,-1,-1,-1,6,1,3,325,345,515,9,0,1.49
229,17100627,1,1,-1,-1,-1,4,1,0,-1,-1,-1,-1,-1,-1,1,0,3,860,885,40,8,0,1.49
230,17100627,1,1,-1,-1,-1,5,0,7,-1,-1,-1,-1,-1,-1,1,0,3,925,935,105,2,0,0.32
231,17100627,1,1,-1,-1,-1,6,7,0,-1,-1,-1,-1,-1,-1,1,0,3,1040,1050,5,2,0,0.32
232,17100627,1,1,-1,-1,-1,7,0,7,-1,-1,-1,-1,-1,-1,4,0,1,1055,1065,75,17,0,6.23
233,17100627,1,1,-1,-1,-1,8,7,0,-1,-1,-1,-1,-1,-1,3,0,1,1140,1155,285,15,0,4.41
234,17100663,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,350,390,180,8,0,2.87
235,17100663,1,1,-1,-1,-1,2,1,6,-1,-1,-1,-1,-1,-1,1,0,3,570,580,50,2,0,0.22
236,17100663,1,1,-1,-1,-1,3,6,1,-1,-1,-1,-1,-1,-1,1,0,3,630,645,330,2,0,0.23
237,17100663,1,1,-1,-1,-1,4,1,5,-1,-1,-1,-1,-1,-1,3,0,1,975,1005,20,9,0,3.22
238,17100663,1,1,-1,-1,-1,5,5,0,-1,-1,-1,-1,-1,-1,3,0,1,1025,1035,405,2,0,0.18
239,17100673,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,210,240,570,26,0,17.66
240,17100673,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,810,870,570,26,0,17.76
241,17100673,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,210,230,490,20,0,9.76
242,17100673,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,720,750,690,18,0,9.35
243,17100681,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,250,300,645,14,0,7.73
244,17100681,1,1,-1,-1,-1,2,1,6,-1,-1,-1,-1,-1,-1,1,0,3,945,960,120,5,0,0.56
245,17100681,1,1,-1,-1,-1,3,6,0,-1,-1,-1,-1,-1,-1,6,1,3,1080,1125,315,15,0,7.91
246,17100681,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,250,330,510,16,0,7.04
247,17100681,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,6,1,3,840,900,540,16,0,7.77
248,17100717,1,1,-1,-1,-1,1,0,9,-1,-1,-1,-1,-1,-1,6,1,3,605,690,10,13,0,4.16
249,17100717,1,1,-1,-1,-1,2,9,8,-1,-1,-1,-1,-1,-1,6,1,3,700,730,35,5,0,1.17
250,17100717,1,1,-1,-1,-1,3,8,0,-1,-1,-1,-1,-1,-1,1,0,3,765,810,630,9,0,3.02
251,17100739,1,1,-1,-1,-1,1,0,9,-1,-1,-1,-1,-1,-1,4,0,1,525,560,50,23,0,18.32
252,17100739,1,1,-1,-1,-1,2,9,5,-1,-1,-1,-1,-1,-1,4,0,1,610,640,20,15,0,8.77
253,17100739,1,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,4,0,1,660,685,40,16,0,11.15
254,17100739,1,1,-1,-1,-1,4,0,4,-1,-1,-1,-1,-1,-1,3,0,1,725,745,5,16,0,9.87
255,17100739,1,1,-1,-1,-1,5,4,4,-1,-1,-1,-1,-1,-1,3,0,1,750,755,5,6,0,0.59
256,17100739,1,1,-1,-1,-1,6,4,7,-1,-1,-1,-1,-1,-1,3,0,1,760,775,100,14,0,4.32
257,17100739,1,1,-1,-1,-1,7,7,0,-1,-1,-1,-1,-1,-1,3,0,1,875,900,540,22,0,11.71
258,17100739,3,1,-1,-1,-1,1,0,9,-1,-1,-1,-1,-1,-1,4,0,3,525,560,50,23,0,18.32
259,17100739,3,1,-1,-1,-1,2,9,5,-1,-1,-1,-1,-1,-1,4,0,3,610,640,20,15,0,8.77
260,17100739,3,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,4,0,3,660,685,755,16,0,11.15
261,17100760,1,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,4,0,1,300,335,0,10,0,2.57
262,17100760,1,1,-1,-1,-1,2,3,6,-1,-1,-1,-1,-1,-1,3,0,1,335,360,90,10,0,2.68
263,17100760,1,1,-1,-1,-1,3,6,7,-1,-1,-1,-1,-1,-1,3,0,1,450,470,70,10,0,2.09
264,17100760,1,1,-1,-1,-1,4,7,5,-1,-1,-1,-1,-1,-1,3,0,1,540,555,25,4,0,0.8
265,17100760,1,1,-1,-1,-1,5,5,0,-1,-1,-1,-1,-1,-1,3,0,1,580,600,120,12,0,2.92
266,17100760,1,1,-1,-1,-1,6,0,3,-1,-1,-1,-1,-1,-1,5,0,1,720,735,0,10,0,2.57
267,17100760,1,1,-1,-1,-1,7,3,5,-1,-1,-1,-1,-1,-1,4,0,1,735,760,30,22,0,11.33
268,17100760,1,1,-1,-1,-1,8,5,0,-1,-1,-1,-1,-1,-1,4,0,1,790,820,620,17,0,7.13
269,17100760,2,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,3,0,1,515,540,35,4,0,0.68
270,17100760,2,1,-1,-1,-1,2,5,0,-1,-1,-1,-1,-1,-1,3,0,1,575,600,125,3,0,0.69
271,17100760,2,1,-1,-1,-1,3,0,1,-1,-1,-1,-1,-1,-1,3,0,1,725,760,510,26,0,15.96
272,17100760,2,1,-1,-1,-1,4,1,0,-1,-1,-1,-1,-1,-1,3,0,1,1270,1305,135,25,0,15.15
273,17100760,3,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,4,0,3,300,335,400,10,0,2.57
274,17100760,3,1,-1,-1,-1,2,2,5,-1,-1,-1,-1,-1,-1,4,0,3,735,760,30,22,0,11.33
275,17100760,3,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,4,0,3,790,820,620,17,0,7.13
276,17100760,4,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,6,1,3,225,290,585,32,0,25.18
277,17100760,4,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,6,1,3,875,950,490,33,0,24.77
278,17100761,1,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,1,0,3,235,240,0,1,0,0.08
279,17100761,1,1,-1,-1,-1,2,8,3,-1,-1,-1,-1,-1,-1,1,0,3,240,245,0,2,0,0.13
280,17100761,1,1,-1,-1,-1,3,3,0,-1,-1,-1,-1,-1,-1,1,0,3,245,250,80,1,0,0.1
281,17100761,1,1,-1,-1,-1,4,0,9,-1,-1,-1,-1,-1,-1,3,0,1,330,360,75,17,0,7.75
282,17100761,1,1,-1,-1,-1,5,9,4,-1,-1,-1,-1,-1,-1,3,0,1,435,440,10,1,0,0.14
283,17100761,1,1,-1,-1,-1,6,4,5,-1,-1,-1,-1,-1,-1,1,0,3,450,455,0,1,0,0.04
284,17100761,1,1,-1,-1,-1,7,5,5,-1,-1,-1,-1,-1,-1,1,0,3,455,460,50,0,0,0.05
285,17100761,1,1,-1,-1,-1,8,5,0,-1,-1,-1,-1,-1,-1,3,0,1,510,530,10,15,0,7.46
286,17100761,1,1,-1,-1,-1,9,0,8,-1,-1,-1,-1,-1,-1,1,0,3,540,545,0,1,0,0.08
287,17100761,1,1,-1,-1,-1,10,8,0,-1,-1,-1,-1,-1,-1,1,0,3,545,550,135,1,0,0.08
288,17100761,1,1,-1,-1,-1,11,0,3,-1,-1,-1,-1,-1,-1,1,0,3,685,690,0,2,0,0.1
289,17100761,1,1,-1,-1,-1,12,3,0,-1,-1,-1,-1,-1,-1,1,0,3,690,695,175,1,0,0.1
290,17100761,1,1,-1,-1,-1,13,0,5,-1,-1,-1,-1,-1,-1,3,0,1,870,885,10,8,0,3.71
291,17100761,1,1,-1,-1,-1,14,5,6,-1,-1,-1,-1,-1,-1,3,0,1,895,900,0,1,0,0.23
292,17100761,1,1,-1,-1,-1,15,6,0,-1,-1,-1,-1,-1,-1,3,0,1,900,915,60,9,0,3.88
293,17100761,1,1,-1,-1,-1,16,0,8,-1,-1,-1,-1,-1,-1,1,0,3,975,980,5,1,0,0.08
294,17100761,1,1,-1,-1,-1,17,8,0,-1,-1,-1,-1,-1,-1,1,0,3,985,990,450,1,0,0.08
295,17100761,3,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,1,0,3,235,240,0,1,0,0.08
296,17100761,3,1,-1,-1,-1,2,8,10,-1,-1,-1,-1,-1,-1,1,0,3,240,245,0,2,0,0.13
297,17100761,3,1,-1,-1,-1,3,10,2,-1,-1,-1,-1,-1,-1,8,0,3,245,280,320,12,0,5.71
298,17100761,3,1,-1,-1,-1,4,2,0,-1,-1,-1,-1,-1,-1,8,0,3,600,630,0,12,0,5.57
299,17100761,3,1,-1,-1,-1,5,0,0,-1,-1,-1,-1,-1,-1,1,0,3,630,635,340,1,0,0.1
300,17100761,3,1,-1,-1,-1,6,0,8,-1,-1,-1,-1,-1,-1,1,0,3,975,980,5,1,0,0.08
301,17100761,3,1,-1,-1,-1,7,8,0,-1,-1,-1,-1,-1,-1,1,0,3,985,990,450,1,0,0.08
302,17100761,4,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,1,0,3,315,320,0,2,0,0.1
303,17100761,4,1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,8,0,3,320,340,320,7,0,3.19
304,17100761,4,1,-1,-1,-1,3,2,0,-1,-1,-1,-1,-1,-1,8,0,3,660,690,0,7,0,3.14
305,17100761,4,1,-1,-1,-1,4,0,0,-1,-1,-1,-1,-1,-1,1,0,3,690,695,280,1,0,0.1
306,17100761,4,1,-1,-1,-1,5,0,8,-1,-1,-1,-1,-1,-1,1,0,3,975,980,5,1,0,0.08
307,17100761,4,1,-1,-1,-1,6,8,0,-1,-1,-1,-1,-1,-1,1,0,3,985,990,450,1,0,0.08
308,17100789,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,0,3,370,395,475,5,0,0.92
309,17100789,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,1,0,3,870,890,550,5,0,0.92
310,17100789,3,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,1,0,3,240,270,540,9,0,0.97
311,17100789,3,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,1,0,3,810,840,600,9,0,0.97
312,17100794,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,300,320,520,17,0,6.09
313,17100794,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,840,870,570,19,0,9.22
314,17100800,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,225,230,160,6,0,1.01
315,17100800,1,1,-1,-1,-1,2,1,4,-1,-1,-1,-1,-1,-1,3,0,1,390,420,45,32,0,25.73
316,17100800,1,1,-1,-1,-1,3,4,1,-1,-1,-1,-1,-1,-1,3,0,1,465,495,285,31,0,25.38
317,17100800,1,1,-1,-1,-1,4,1,4,-1,-1,-1,-1,-1,-1,3,0,1,780,785,25,2,0,0.09
318,17100800,1,1,-1,-1,-1,5,4,0,-1,-1,-1,-1,-1,-1,3,0,1,810,815,625,5,0,1.07
319,17100807,1,1,-1,-1,-1,1,0,9,-1,-1,-1,-1,-1,-1,3,0,1,675,700,60,19,0,10.52
320,17100807,1,1,-1,-1,-1,2,9,0,-1,-1,-1,-1,-1,-1,3,0,1,760,795,0,20,0,11.24
321,17100807,1,1,-1,-1,-1,3,0,5,-1,-1,-1,-1,-1,-1,1,0,3,795,800,15,1,0,0.13
322,17100807,1,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,1,0,3,815,820,620,1,0,0.13
323,17100822,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,345,360,75,9,0,1.44
324,17100822,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,1,0,3,435,485,25,7,0,1.2
325,17100822,1,1,-1,-1,-1,3,0,1,-1,-1,-1,-1,-1,-1,1,0,3,510,520,30,3,0,0.35
326,17100822,1,1,-1,-1,-1,4,1,0,-1,-1,-1,-1,-1,-1,1,0,3,550,560,25,4,0,0.35
327,17100822,1,1,-1,-1,-1,5,0,10,-1,-1,-1,-1,-1,-1,6,2,3,585,625,110,20,0,14.22
328,17100822,1,1,-1,-1,-1,6,10,11,-1,-1,-1,-1,-1,-1,9,0,3,735,860,580,747,0,798.77
329,17100822,2,1,-1,-1,-1,1,11,2,-1,-1,-1,-1,-1,-1,1,0,3,330,360,510,0,0,0.0
330,17100822,2,1,-1,-1,-1,2,2,11,-1,-1,-1,-1,-1,-1,1,0,3,870,900,540,0,0,0.0
331,17100836,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,220,255,620,34,0,25.91
332,17100836,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,875,915,525,34,0,25.09
333,17100836,2,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,4,0,1,310,325,0,8,0,1.4
334,17100836,2,1,-1,-1,-1,2,3,1,-1,-1,-1,-1,-1,-1,3,0,1,325,345,405,16,0,4.51
335,17100836,2,1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,3,0,1,750,770,5,15,0,4.51
336,17100836,2,1,-1,-1,-1,4,3,0,-1,-1,-1,-1,-1,-1,4,0,1,775,805,635,7,0,1.4
337,17100836,3,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,4,0,3,310,325,450,8,0,1.4
338,17100836,3,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,4,0,3,775,805,635,7,0,1.4
339,17100837,1,1,-1,-1,-1,1,0,9,-1,-1,-1,-1,-1,-1,1,0,3,290,300,65,3,0,0.37
340,17100837,1,1,-1,-1,-1,2,9,1,-1,-1,-1,-1,-1,-1,1,0,3,365,380,190,6,0,1.03
341,17100837,1,1,-1,-1,-1,3,1,6,-1,-1,-1,-1,-1,-1,1,0,3,570,575,15,2,0,0.12
342,17100837,1,1,-1,-1,-1,4,6,1,-1,-1,-1,-1,-1,-1,1,0,3,590,595,275,2,0,0.12
343,17100837,1,1,-1,-1,-1,5,1,0,-1,-1,-1,-1,-1,-1,1,0,3,870,885,555,6,0,0.85
344,17100859,1,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,1,0,3,325,330,20,2,0,0.26
345,17100859,1,1,-1,-1,-1,2,8,0,-1,-1,-1,-1,-1,-1,1,0,3,350,355,155,2,0,0.26
346,17100859,1,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,1,0,3,510,515,15,2,0,0.26
347,17100859,1,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,1,0,3,530,535,165,2,0,0.26
348,17100859,1,1,-1,-1,-1,5,0,5,-1,-1,-1,-1,-1,-1,1,0,3,700,710,30,2,0,0.47
349,17100859,1,1,-1,-1,-1,6,5,0,-1,-1,-1,-1,-1,-1,1,0,3,740,750,280,2,0,0.47
350,17100859,1,1,-1,-1,-1,7,0,8,-1,-1,-1,-1,-1,-1,1,0,3,1030,1035,45,2,0,0.26
351,17100859,1,1,-1,-1,-1,8,8,0,-1,-1,-1,-1,-1,-1,1,0,3,1080,1085,355,2,0,0.26
352,17100859,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,2,0,3,210,235,590,13,0,2.59
353,17100859,2,1,-1,-1,-1,2,1,9,-1,-1,-1,-1,-1,-1,2,0,3,825,860,100,15,0,4.6
354,17100859,2,1,-1,-1,-1,3,9,0,-1,-1,-1,-1,-1,-1,2,0,3,960,990,450,8,0,2.06
355,17100889,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,400,475,405,7,0,1.56
356,17100889,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,880,890,5,8,0,1.62
357,17100889,1,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,3,0,1,895,900,85,7,0,1.24
358,17100889,1,1,-1,-1,-1,4,8,4,-1,-1,-1,-1,-1,-1,3,0,1,985,990,5,8,0,2.87
359,17100889,1,1,-1,-1,-1,5,4,0,-1,-1,-1,-1,-1,-1,3,0,1,995,1000,440,2,0,0.45
360,17100892,1,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,4,0,1,345,355,5,9,0,3.61
361,17100892,1,1,-1,-1,-1,2,3,1,-1,-1,-1,-1,-1,-1,3,0,1,360,380,600,15,0,5.79
362,17100892,1,1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,3,0,1,980,995,5,15,0,5.73
363,17100892,1,1,-1,-1,-1,4,3,0,-1,-1,-1,-1,-1,-1,4,0,1,1000,1010,430,9,0,3.61
364,17100892,2,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,4,0,3,345,355,645,9,0,3.61
365,17100892,2,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,4,0,3,1000,1010,430,9,0,3.61
366,17100908,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,255,350,445,13,0,6.89
367,17100908,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,795,850,590,14,0,7.13
368,17100924,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,465,495,45,9,0,2.2
369,17100924,1,1,-1,-1,-1,2,1,4,-1,-1,-1,-1,-1,-1,6,1,3,540,560,40,6,0,1.69
370,17100924,1,1,-1,-1,-1,3,4,5,-1,-1,-1,-1,-1,-1,6,1,3,600,645,35,20,0,7.37
371,17100924,1,1,-1,-1,-1,4,5,4,-1,-1,-1,-1,-1,-1,6,1,3,680,710,70,21,0,12.68
372,17100924,1,1,-1,-1,-1,5,4,0,-1,-1,-1,-1,-1,-1,6,1,3,780,815,625,3,0,0.62
373,17100924,2,1,-1,-1,-1,1,0,7,-1,-1,-1,-1,-1,-1,3,0,1,930,950,120,16,0,4.89
374,17100924,2,1,-1,-1,-1,2,7,0,-1,-1,-1,-1,-1,-1,3,0,1,1070,1095,345,14,0,5.7
375,17100924,3,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,250,285,525,12,0,2.05
376,17100924,3,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,6,1,3,810,850,590,10,0,3.18
377,17100939,1,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,4,0,1,550,570,90,15,0,4.77
378,17100939,1,1,-1,-1,-1,2,5,0,-1,-1,-1,-1,-1,-1,4,0,1,660,680,40,16,0,4.76
379,17100939,1,1,-1,-1,-1,3,0,3,-1,-1,-1,-1,-1,-1,4,0,1,720,760,65,16,0,9.07
380,17100939,1,1,-1,-1,-1,4,2,0,-1,-1,-1,-1,-1,-1,5,0,1,825,860,580,17,0,8.54
381,17100939,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,275,300,525,19,0,5.99
382,17100939,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,825,850,590,20,0,6.02
383,17100939,3,1,-1,-1,-1,1,7,0,-1,-1,-1,-1,-1,-1,5,0,2,825,860,580,17,0,8.54
384,17100939,4,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,4,0,2,550,570,90,15,0,4.77
385,17100939,4,1,-1,-1,-1,2,5,0,-1,-1,-1,-1,-1,-1,4,0,2,660,680,40,16,0,4.76
386,17100939,4,1,-1,-1,-1,3,0,3,-1,-1,-1,-1,-1,-1,4,0,2,720,760,65,16,0,9.07
387,17100939,4,1,-1,-1,-1,4,2,0,-1,-1,-1,-1,-1,-1,5,0,2,825,860,580,17,0,8.54
388,17100952,1,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,1,0,3,805,810,15,2,0,0.21
389,17100952,1,1,-1,-1,-1,2,5,0,-1,-1,-1,-1,-1,-1,1,0,3,825,830,610,2,0,0.21
390,17100957,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,3,150,170,385,21,0,6.66
391,17100957,1,1,-1,-1,-1,2,1,6,-1,-1,-1,-1,-1,-1,5,0,2,555,565,15,11,0,2.89
392,17100957,1,1,-1,-1,-1,3,6,1,-1,-1,-1,-1,-1,-1,5,0,2,580,595,275,11,0,2.88
393,17100957,1,1,-1,-1,-1,4,1,5,-1,-1,-1,-1,-1,-1,6,1,3,870,895,35,13,0,3.3
394,17100957,1,1,-1,-1,-1,5,5,5,-1,-1,-1,-1,-1,-1,1,0,3,930,935,15,1,0,0.04
395,17100957,1,1,-1,-1,-1,6,5,5,-1,-1,-1,-1,-1,-1,1,0,3,950,980,40,2,0,0.15
396,17100957,1,1,-1,-1,-1,7,5,0,-1,-1,-1,-1,-1,-1,6,1,3,1020,1080,30,15,0,4.86
397,17100957,1,1,-1,-1,-1,8,0,6,-1,-1,-1,-1,-1,-1,1,0,3,1110,1120,25,2,0,0.11
398,17100957,1,1,-1,-1,-1,9,6,6,-1,-1,-1,-1,-1,-1,1,0,3,1145,1160,10,2,0,0.19
399,17100957,1,1,-1,-1,-1,10,6,8,-1,-1,-1,-1,-1,-1,1,0,3,1170,1175,25,2,0,0.15
400,17100957,1,1,-1,-1,-1,11,8,0,-1,-1,-1,-1,-1,-1,1,0,3,1200,1215,225,3,0,0.45
401,17100957,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,3,135,150,480,11,0,1.99
402,17100957,2,1,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,-1,6,1,3,630,690,50,15,0,4.83
403,17100957,2,1,-1,-1,-1,3,5,5,-1,-1,-1,-1,-1,-1,1,0,3,740,750,15,6,0,0.6
404,17100957,2,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,6,1,3,765,800,310,16,0,3.7
405,17100957,2,1,-1,-1,-1,5,0,6,-1,-1,-1,-1,-1,-1,1,0,3,1110,1120,25,2,0,0.11
406,17100957,2,1,-1,-1,-1,6,6,6,-1,-1,-1,-1,-1,-1,1,0,3,1145,1160,10,2,0,0.19
407,17100957,2,1,-1,-1,-1,7,6,8,-1,-1,-1,-1,-1,-1,1,0,3,1170,1175,25,2,0,0.15
408,17100957,2,1,-1,-1,-1,8,8,0,-1,-1,-1,-1,-1,-1,1,0,3,1200,1215,225,3,0,0.45
409,17100982,1,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,3,0,1,340,360,55,10,0,6.63
410,17100982,1,1,-1,-1,-1,2,8,0,-1,-1,-1,-1,-1,-1,3,0,1,415,435,285,11,0,4.65
411,17100982,1,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,1,0,3,720,740,25,1,0,0.21
412,17100982,1,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,1,0,3,765,790,650,1,0,0.18
413,17100984,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,175,215,505,23,0,5.87
414,17100984,1,1,-1,-1,-1,2,1,4,-1,-1,-1,-1,-1,-1,1,0,3,720,725,10,5,0,0.3
415,17100984,1,1,-1,-1,-1,3,4,1,-1,-1,-1,-1,-1,-1,1,0,3,735,745,85,7,0,0.3
416,17100984,1,1,-1,-1,-1,4,1,0,-1,-1,-1,-1,-1,-1,6,1,3,830,890,550,22,0,5.86
417,17100984,2,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,3,0,1,355,365,20,7,0,1.79
418,17100984,2,1,-1,-1,-1,2,4,0,-1,-1,-1,-1,-1,-1,3,0,1,385,400,380,7,0,1.85
419,17100984,2,1,-1,-1,-1,3,0,5,-1,-1,-1,-1,-1,-1,3,0,1,780,790,50,2,0,0.27
420,17100984,2,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,3,0,1,840,855,585,2,0,0.25
421,17100992,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,325,330,390,5,0,1.32
422,17100992,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,720,725,715,5,0,1.32
423,17101013,1,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,1,0,3,450,475,155,2,0,0.62
424,17101013,1,1,-1,-1,-1,2,4,5,-1,-1,-1,-1,-1,-1,6,1,3,630,665,55,8,0,2.71
425,17101013,1,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,6,1,3,720,780,660,10,0,3.32
426,17101031,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,4,0,1,520,525,10,9,0,3.04
427,17101031,1,1,-1,-1,-1,2,1,9,-1,-1,-1,-1,-1,-1,4,0,1,535,550,30,15,0,5.99
428,17101031,1,1,-1,-1,-1,3,9,5,-1,-1,-1,-1,-1,-1,4,0,1,580,595,15,11,0,3.95
429,17101031,1,1,-1,-1,-1,4,5,1,-1,-1,-1,-1,-1,-1,3,0,1,610,625,365,9,0,2.74
430,17101031,1,1,-1,-1,-1,5,1,4,-1,-1,-1,-1,-1,-1,3,0,1,990,1005,15,12,0,3.36
431,17101031,1,1,-1,-1,-1,6,4,0,-1,-1,-1,-1,-1,-1,3,0,1,1020,1025,25,5,0,0.5
432,17101031,1,1,-1,-1,-1,7,0,5,-1,-1,-1,-1,-1,-1,4,0,1,1050,1060,20,4,0,0.41
433,17101031,1,1,-1,-1,-1,8,5,0,-1,-1,-1,-1,-1,-1,4,0,1,1080,1090,350,4,0,0.47
434,17101031,2,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,4,0,3,520,525,10,9,0,3.04
435,17101031,2,1,-1,-1,-1,2,4,9,-1,-1,-1,-1,-1,-1,4,0,3,535,550,30,15,0,5.99
436,17101031,2,1,-1,-1,-1,3,9,5,-1,-1,-1,-1,-1,-1,4,0,3,580,595,0,11,0,3.95
