tlvorig,tardest,totaz,topcl,toadtyp,tlvdest,tarorig,hhno,pno,day,pdpurp,tdtaz,tdpcl,tdadtyp,tpathtp,tripsh1,tripsh2,tmodetp,subtrs,odadtyp,jtindex,parent,tautotime,tautocost,tautodist,phtindx1,phtindx2,fhtindx1,fhtindx2,toexpfac
420,430,599.0,-1,1,430,440,17115581,1711558101,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,540,599.0,-1,1,1110,1140,17115581,1711558101,4,1.0,,,4,1,1,1,2,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1155,1175,599.0,-1,1,1175,1190,17115581,1711558101,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
390,400,322.0,-1,1,450,465,17142818,1714281802,4,8.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
720,740,322.0,-1,1,740,760,17142818,1714281802,4,8.0,,,4,1,1,1,2,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
900,910,322.0,-1,1,925,935,17142818,1714281802,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
620,645,1656.0,-1,1,1070,1105,17140552,1714055201,4,1.0,433.0,-1.0,4,1,5,1,3,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,500,599.0,-1,1,505,515,17116050,1711605002,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
530,545,599.0,-1,1,960,975,17116050,1711605002,4,1.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
980,990,599.0,-1,1,990,1010,17116050,1711605002,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
610,645,355.0,-1,1,645,685,17115247,1711524702,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
730,740,355.0,-1,1,750,765,17115247,1711524702,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
860,865,355.0,-1,1,875,880,17115247,1711524702,4,4.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
585,600,1652.0,-1,1,1010,1030,17143416,1714341601,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1135,1150,1652.0,-1,1,1235,1260,17143416,1714341601,4,5.0,1579.0,-1.0,4,1,1,3,5,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,530,649.0,-1,1,1020,1090,17117443,1711744301,4,1.0,,,4,1,1,1,2,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1110,1125,649.0,-1,1,1175,1195,17117443,1711744301,4,8.0,,,4,1,1,1,2,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1230,1235,649.0,-1,1,1260,1265,17117443,1711744301,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,520,1627.0,-1,1,550,565,17105445,1710544502,4,3.0,1660.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1020,1040,1627.0,-1,1,1075,1090,17105445,1710544502,4,3.0,1660.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
315,330,3.0,-1,1,495,510,17110071,1711007101,4,9.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
525,540,3.0,-1,1,1075,1090,17110071,1711007101,4,1.0,1848.0,-1.0,4,1,2,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
820,860,941.0,-1,1,1000,1030,17104801,1710480102,4,5.0,963.0,-1.0,4,1,2,3,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
600,620,2269.0,-1,1,885,890,17151147,1715114703,4,8.0,2281.0,-1.0,4,1,2,3,5,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
570,590,2789.0,-1,1,1000,1020,17112361,1711236101,4,1.0,3184.0,-1.0,4,1,3,2,3,3,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
465,480,184.0,-1,1,1110,1120,17118701,1711870104,4,2.0,26.0,-1.0,4,1,2,1,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1170,1185,184.0,-1,1,1185,1200,17118701,1711870104,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
390,435,286.0,-1,1,1195,1205,17133307,1713330701,4,1.0,232.0,-1.0,4,1,1,4,2,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
440,485,24.0,-1,1,960,1010,17109580,1710958001,4,1.0,530.0,-1.0,4,1,1,4,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,490,667.0,-1,1,600,615,17106344,1710634403,4,8.0,721.0,-1.0,4,1,2,1,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
930,945,667.0,-1,1,945,1020,17106344,1710634403,4,3.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,490,598.0,-1,1,500,510,17114724,1711472401,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
515,545,598.0,-1,1,1030,1040,17114724,1711472401,4,1.0,1558.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
720,740,1337.0,-1,1,860,885,17101720,1710172002,4,6.0,1396.0,-1.0,4,1,1,2,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
990,1000,1337.0,-1,1,1015,1020,17101720,1710172002,4,4.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
525,540,1674.0,-1,1,1035,1055,17125443,1712544301,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1110,1135,1674.0,-1,1,1245,1270,17125443,1712544301,4,8.0,1437.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
880,895,1657.0,-1,1,960,970,17151330,1715133001,4,3.0,1708.0,-1.0,4,1,1,2,5,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1125,1135,1657.0,-1,1,1150,1160,17151330,1715133001,4,6.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
540,570,1656.0,-1,1,1020,1050,17119971,1711997102,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1050,1065,1656.0,-1,1,1130,1145,17119971,1711997102,4,8.0,1718.0,-1.0,4,1,1,2,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
865,890,71.0,-1,1,1070,1075,17144118,1714411801,4,5.0,2647.0,-1.0,4,1,1,4,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
885,905,797.0,-1,1,1030,1050,17123251,1712325102,4,9.0,939.0,-1.0,4,1,2,3,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
870,890,429.0,-1,1,985,1005,17129290,1712929001,4,9.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1020,1055,429.0,-1,1,1210,1230,17129290,1712929001,4,5.0,726.0,-1.0,4,1,2,1,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
580,655,1676.0,-1,1,1060,1070,17100889,1710088901,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1075,1080,1676.0,-1,1,1175,1180,17100889,1710088901,4,8.0,1929.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
500,510,285.0,-1,1,630,645,17149554,1714955401,4,2.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
790,800,285.0,-1,1,1110,1130,17149554,1714955401,4,2.0,302.0,-1.0,4,1,1,2,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,525,239.0,-1,1,1195,1215,17152560,1715256002,4,2.0,340.0,-1.0,4,1,1,4,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,450,2417.0,-1,1,960,990,17127575,1712757501,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1080,1120,2417.0,-1,1,1230,1240,17127575,1712757501,4,8.0,2608.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
405,425,2433.0,-1,1,1080,1100,17111939,1711193901,4,1.0,2298.0,-1.0,4,1,1,4,3,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
680,690,499.0,-1,1,975,990,17105392,1710539202,4,1.0,803.0,-1.0,4,1,4,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
630,640,720.0,-1,1,690,700,17139992,1713999203,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
995,1030,720.0,-1,1,1130,1155,17139992,1713999203,4,5.0,968.0,-1.0,4,1,2,1,5,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
375,380,1706.0,-1,1,950,970,17146764,1714676401,4,1.0,1956.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1080,1085,1706.0,-1,1,1360,1365,17146764,1714676401,4,8.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
690,700,628.0,-1,1,1025,1045,17136995,1713699502,4,5.0,502.0,-1.0,4,1,3,2,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
475,480,452.0,-1,1,480,485,17152238,1715223801,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1150,1170,452.0,-1,1,1245,1250,17152238,1715223801,4,6.0,460.0,-1.0,4,1,1,2,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
660,665,1653.0,-1,1,1140,1170,17106854,1710685402,4,7.0,1438.0,-1.0,4,1,4,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
580,610,1707.0,-1,1,825,840,17100231,1710023102,4,5.0,2570.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
900,920,1707.0,-1,1,920,945,17100231,1710023102,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
435,450,397.0,-1,1,1020,1040,17125391,1712539101,4,1.0,304.0,-1.0,4,1,4,1,3,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,540,830.0,-1,1,1110,1120,17131781,1713178101,4,1.0,432.0,-1.0,4,1,3,2,6,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
445,475,1625.0,-1,1,730,745,17128896,1712889601,4,1.0,1557.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
765,780,1625.0,-1,1,1080,1100,17128896,1712889601,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
410,465,70.0,-1,1,990,1060,17114149,1711414901,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1090,1095,70.0,-1,1,1155,1160,17114149,1711414901,4,5.0,49.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
390,415,711.0,-1,1,420,445,17115231,1711523102,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1140,1155,711.0,-1,1,1245,1270,17115231,1711523102,4,6.0,973.0,-1.0,4,1,2,1,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
390,430,459.0,-1,1,1060,1080,17125946,1712594602,4,1.0,1959.0,-1.0,4,1,1,4,3,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,475,602.0,-1,1,1035,1050,17146362,1714636202,4,1.0,531.0,-1.0,4,1,1,4,6,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
445,450,1677.0,-1,1,1020,1060,17141431,1714143102,4,1.0,2564.0,-1.0,4,1,3,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
485,500,429.0,-1,1,1025,1040,17123916,1712391602,4,2.0,624.0,-1.0,4,1,1,2,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1080,1090,429.0,-1,1,1140,1150,17123916,1712391602,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,450,1674.0,-1,1,960,975,17101545,1710154502,4,2.0,1662.0,-1.0,4,1,1,2,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
990,1010,1674.0,-1,1,1035,1055,17101545,1710154502,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
640,660,3413.0,-1,1,770,825,17113433,1711343301,4,9.0,3378.0,-1.0,4,1,1,2,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
855,865,3413.0,-1,1,875,885,17113433,1711343301,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
270,300,2216.0,-1,1,900,935,17117588,1711758801,4,1.0,2309.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
945,950,2216.0,-1,1,960,965,17117588,1711758801,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
720,740,1337.0,-1,1,860,885,17101720,1710172001,4,6.0,1396.0,-1.0,4,1,1,2,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
990,1000,1337.0,-1,1,1015,1020,17101720,1710172001,4,4.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
525,540,441.0,-1,1,1020,1035,17152300,1715230001,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1035,1050,441.0,-1,1,1140,1150,17152300,1715230001,4,5.0,387.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
365,390,320.0,-1,1,1035,1080,17144697,1714469701,4,1.0,1544.0,-1.0,4,1,4,1,3,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
540,560,649.0,-1,1,700,710,17143846,1714384604,4,8.0,628.0,-1.0,4,1,2,1,5,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1020,1035,649.0,-1,1,1035,1050,17143846,1714384604,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,435,74.0,-1,1,1110,1170,17126347,1712634701,4,1.0,3011.0,-1.0,4,1,4,1,3,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
345,360,831.0,-1,1,1350,1360,17131681,1713168102,4,1.0,760.0,-1.0,4,1,4,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,515,735.0,-1,1,1040,1080,17144704,1714470401,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1140,1145,735.0,-1,1,1205,1210,17144704,1714470401,4,8.0,735.0,-1.0,4,1,1,2,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
525,570,1930.0,-1,1,890,915,17129085,1712908501,4,1.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
920,930,1930.0,-1,1,1020,1030,17129085,1712908501,4,4.0,1931.0,-1.0,4,1,2,1,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
720,725,285.0,-1,1,980,990,17123584,1712358402,4,8.0,168.0,-1.0,4,1,3,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1025,1050,425.0,-1,1,1390,1410,17125116,1712511601,4,1.0,69.0,-1.0,4,1,4,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
615,635,1612.0,-1,1,930,945,17113576,1711357601,4,4.0,1668.0,-1.0,4,1,2,3,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
345,360,1657.0,-1,1,40,60,17148649,1714864901,4,7.0,1618.0,-1.0,4,1,3,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
825,840,23.0,-1,1,930,940,17119458,1711945801,4,5.0,20.0,-1.0,4,1,4,1,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,435,1232.0,-1,1,500,520,17124813,1712481301,4,8.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
880,895,1232.0,-1,1,950,960,17124813,1712481301,4,3.0,2030.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
475,490,1658.0,-1,1,1140,1155,17118030,1711803001,4,1.0,1645.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1220,1230,1658.0,-1,1,1230,1245,17118030,1711803001,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
410,445,3286.0,-1,1,495,530,17137562,1713756201,4,6.0,3236.0,-1.0,4,1,2,1,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
900,910,3286.0,-1,1,955,965,17137562,1713756201,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
600,625,1707.0,-1,1,1260,1285,17137741,1713774102,4,1.0,1509.0,-1.0,4,1,4,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
690,700,628.0,-1,1,1025,1045,17136995,1713699501,4,5.0,502.0,-1.0,4,1,3,2,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
915,925,1213.0,-1,1,1215,1220,17117614,1711761401,4,7.0,1214.0,-1.0,4,1,4,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
540,560,649.0,-1,1,700,710,17143846,1714384603,4,8.0,628.0,-1.0,4,1,2,1,5,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1020,1035,649.0,-1,1,1035,1050,17143846,1714384603,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
600,620,2269.0,-1,1,885,890,17151147,1715114704,4,8.0,2281.0,-1.0,4,1,2,3,5,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,465,1676.0,-1,1,665,675,17127637,1712763703,4,2.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
915,920,1676.0,-1,1,965,980,17127637,1712763703,4,8.0,1679.0,-1.0,4,1,2,1,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,490,667.0,-1,1,600,615,17106344,1710634404,4,8.0,721.0,-1.0,4,1,2,1,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
930,945,667.0,-1,1,945,1020,17106344,1710634404,4,3.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
565,600,2632.0,-1,1,895,930,17151176,1715117602,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
940,950,2632.0,-1,1,1015,1030,17151176,1715117602,4,9.0,2505.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
630,660,796.0,-1,1,840,870,17125676,1712567601,4,1.0,387.0,-1.0,4,1,1,4,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
840,850,1714.0,-1,1,850,860,17120533,1712053302,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
990,1035,1714.0,-1,1,1355,1385,17120533,1712053302,4,2.0,77.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
330,355,428.0,-1,1,970,975,17121517,1712151701,4,1.0,543.0,-1.0,4,1,1,4,6,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
465,480,2149.0,-1,1,905,930,17115567,1711556702,4,4.0,2191.0,-1.0,4,1,3,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,495,314.0,-1,1,1060,1100,17134145,1713414502,4,1.0,433.0,-1.0,4,1,2,1,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1140,1150,314.0,-1,1,1160,1170,17134145,1713414502,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
580,605,383.0,-1,1,1085,1115,17106183,1710618302,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1170,1185,383.0,-1,1,1215,1235,17106183,1710618302,4,5.0,362.0,-1.0,4,1,1,2,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
475,510,2169.0,-1,1,750,775,17144348,1714434801,4,4.0,2346.0,-1.0,4,1,1,2,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
810,835,2169.0,-1,1,865,885,17144348,1714434801,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
615,705,680.0,-1,1,1155,1230,17122803,1712280301,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1260,1270,680.0,-1,1,1300,1310,17122803,1712280301,4,5.0,679.0,-1.0,4,1,1,2,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
390,430,1658.0,-1,1,965,980,17118030,1711803002,4,1.0,1987.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1110,1130,1658.0,-1,1,1145,1165,17118030,1711803002,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
680,690,1658.0,-1,1,795,805,17120581,1712058101,4,5.0,1929.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
855,875,1658.0,-1,1,1425,0,17120581,1712058101,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
680,700,2269.0,-1,1,885,890,17151147,1715114701,4,8.0,2281.0,-1.0,4,1,2,3,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
600,675,425.0,-1,1,1245,1255,17112471,1711247101,4,2.0,552.0,-1.0,4,1,3,2,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
795,835,628.0,-1,1,930,960,17136995,1713699504,4,5.0,666.0,-1.0,4,1,2,1,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
970,1020,628.0,-1,1,1080,1130,17136995,1713699504,4,8.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
525,535,1240.0,-1,1,660,665,17103454,1710345402,4,7.0,1243.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
900,915,1240.0,-1,1,965,975,17103454,1710345402,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,540,721.0,-1,1,1080,1090,17116064,1711606402,4,1.0,305.0,-1.0,4,1,3,2,6,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,485,720.0,-1,1,495,500,17137638,1713763801,4,6.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
610,655,720.0,-1,1,795,840,17137638,1713763801,4,6.0,503.0,-1.0,4,1,2,1,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
390,415,427.0,-1,1,1170,1185,17146797,1714679701,4,2.0,303.0,-1.0,4,1,1,4,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
600,640,1657.0,-1,1,725,750,17127487,1712748701,4,9.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
805,830,1657.0,-1,1,1145,1155,17127487,1712748701,4,8.0,1902.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
345,360,343.0,-1,1,465,475,17143766,1714376601,4,8.0,,,4,1,1,1,2,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
530,575,343.0,-1,1,1110,1130,17143766,1714376601,4,1.0,566.0,-1.0,4,1,1,2,2,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
365,445,2427.0,-1,1,1190,1215,17149507,1714950701,4,1.0,1547.0,-1.0,4,1,1,4,3,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
570,585,1930.0,-1,1,730,765,17145161,1714516101,4,5.0,1653.0,-1.0,4,1,2,1,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1020,1050,1930.0,-1,1,1050,1070,17145161,1714516101,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
535,565,426.0,-1,1,1070,1080,17133117,1713311701,4,1.0,531.0,-1.0,4,1,3,2,1,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
560,570,431.0,-1,1,810,845,17153479,1715347901,4,9.0,581.0,-1.0,4,1,1,4,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
720,730,711.0,-1,1,840,850,17120932,1712093202,4,4.0,761.0,-1.0,4,1,2,1,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1130,1140,711.0,-1,1,1230,1240,17120932,1712093202,4,6.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
795,805,431.0,-1,1,1085,1090,17143262,1714326201,4,4.0,175.0,-1.0,4,1,2,3,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
465,480,383.0,-1,1,930,945,17106183,1710618301,4,1.0,,,4,1,1,1,2,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1170,1185,383.0,-1,1,1215,1235,17106183,1710618301,4,5.0,362.0,-1.0,4,1,1,2,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
605,630,775.0,-1,1,960,980,17141740,1714174002,4,4.0,504.0,-1.0,4,1,1,4,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
400,420,307.0,-1,1,1030,1060,17120652,1712065201,4,1.0,737.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1140,1155,307.0,-1,1,1210,1220,17120652,1712065201,4,8.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,495,383.0,-1,1,745,760,17147353,1714735301,4,1.0,302.0,-1.0,4,1,1,2,2,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
870,885,383.0,-1,1,1090,1105,17147353,1714735301,4,1.0,,,4,1,1,1,2,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
