,hhno,pno,pptyp,pagey,pgend,pwtyp,pwpcl,pwtaz,pwautime,pwaudist,pstyp,pspcl,pstaz,psautime,psaudist,puwmode,puwarrp,puwdepp,ptpass,ppaidpark,pdiary,pproxy,psexpfac
4768,17137638,1,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,1,-1
4769,17137638,2,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4770,17137638,3,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4771,17137682,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,1,-1,1,-1
4772,17137682,2,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,2,-1
4773,17137682,3,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4774,17137687,1,1,8,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4775,17137687,2,2,8,1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4776,17137699,1,2,7,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
4777,17137699,2,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4778,17137699,3,7,2,2,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4779,17137712,1,3,10,9,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4780,17137725,1,1,9,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4781,17137725,2,1,8,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4782,17137725,3,6,4,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4783,17137727,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4784,17137727,2,2,6,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
4785,17137741,1,1,9,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4786,17137741,2,4,5,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4787,17137771,1,3,11,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4788,17137771,2,3,11,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4789,17137771,3,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4790,17137808,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4791,17137820,1,3,10,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4792,17137831,1,1,9,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
4793,17137831,2,4,9,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4794,17137851,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,1,0,-1,1,-1
4795,17137851,2,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,1,0,-1,1,-1
4796,17137876,1,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4797,17137880,1,1,10,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4798,17137935,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
4799,17137935,2,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,1,0,-1,2,-1
4800,17137974,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4801,17137974,2,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4802,17137982,1,1,9,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
4803,17137982,2,4,9,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,2,-1
4804,17138005,1,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,1,0,-1,1,-1
4805,17138013,1,4,8,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4806,17138013,2,4,8,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4807,17138061,1,4,9,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4808,17138067,1,1,5,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4809,17138067,2,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,2,-1
4810,17138081,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4811,17138081,2,4,6,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4812,17138081,3,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4813,17138081,4,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4814,17138098,1,2,8,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,1,-1,-1,0,0,-1,1,-1
4815,17138098,2,4,8,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4816,17138098,3,7,3,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4817,17138098,4,7,2,2,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4818,17138122,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,0,0,-1,1,-1
4819,17138147,1,2,5,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4820,17138147,2,1,5,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4821,17138193,1,-1,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4822,17138225,1,1,9,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4823,17138256,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
4824,17138308,1,2,6,1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
4825,17138332,1,2,7,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4826,17138343,1,4,8,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4827,17138343,2,4,8,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4828,17138343,3,7,3,9,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4829,17138351,1,4,9,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4830,17138391,1,4,9,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4831,17138391,2,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4832,17138401,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4833,17138401,2,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4834,17138406,1,4,7,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4835,17138406,2,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4836,17138429,1,1,9,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4837,17138516,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4838,17138516,2,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4839,17138520,1,4,8,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4840,17138520,2,3,11,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4841,17138561,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,1,0,-1,1,-1
4842,17138601,1,-1,10,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
4843,17138601,2,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4844,17138602,1,2,5,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,3,-1,-1,1,0,-1,1,-1
4845,17138602,2,4,5,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,1,0,-1,2,-1
4846,17138602,3,4,5,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,1,0,-1,2,-1
4847,17138613,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
4848,17138613,2,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4849,17138613,3,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,2,-1
4850,17138660,1,3,11,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4851,17138660,2,3,11,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4852,17138694,1,4,6,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4853,17138694,2,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4854,17138744,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4855,17138744,2,4,5,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4856,17138744,3,2,5,1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,1,-1,-1,0,0,-1,2,-1
4857,17138785,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4858,17138800,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4859,17138800,2,2,6,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,5,-1,-1,0,0,-1,2,-1
4860,17138813,1,4,6,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4861,17138813,2,4,5,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4862,17138817,1,3,10,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4863,17138817,2,2,10,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
4864,17138842,1,2,7,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4865,17138842,2,4,7,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4866,17138842,3,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4867,17138842,4,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4868,17138881,1,3,12,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4869,17138888,1,1,8,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4870,17138888,2,1,8,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4871,17138960,1,3,10,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4872,17138965,1,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
4873,17138965,2,7,2,2,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4874,17138969,1,1,9,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4875,17139024,1,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4876,17139024,2,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,2,-1
4877,17139041,1,4,7,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4878,17139053,1,2,5,1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,1,-1,-1,1,0,-1,1,-1
4879,17139077,1,4,9,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4880,17139077,2,4,8,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4881,17139106,1,1,9,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4882,17139106,2,1,9,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4883,17139106,3,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4884,17139107,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4885,17139107,2,4,7,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4886,17139161,1,1,10,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
4887,17139169,1,4,7,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4888,17139169,2,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
4889,17139169,3,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4890,17139187,1,4,8,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4891,17139187,2,1,8,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4892,17139227,1,1,10,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4893,17139230,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4894,17139230,2,4,6,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4895,17139230,3,8,1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4896,17139230,4,7,2,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4897,17139239,1,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,1,-1
4898,17139262,1,1,9,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4899,17139295,1,4,7,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4900,17139295,2,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4901,17139315,1,3,11,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4902,17139315,2,3,11,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4903,17139317,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,1,0,-1,1,-1
4904,17139345,1,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,1,-1
4905,17139345,2,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4906,17139352,1,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4907,17139356,1,3,10,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4908,17139356,2,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4909,17139366,1,1,9,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4910,17139416,1,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
4911,17139418,1,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4912,17139418,2,6,4,9,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4913,17139430,1,2,7,1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4914,17139445,1,4,9,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4915,17139461,1,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4916,17139461,2,4,8,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4917,17139461,3,6,4,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,1,0,-1,2,-1
4918,17139461,4,7,3,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4919,17139466,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4920,17139466,2,4,8,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4921,17139499,1,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4922,17139499,2,4,9,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4923,17139522,1,2,6,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,5,-1,-1,0,0,-1,1,-1
4924,17139522,2,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4925,17139537,1,4,9,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
4926,17139540,1,2,7,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,5,-1,-1,0,0,-1,1,-1
4927,17139546,1,4,7,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4928,17139550,1,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
4929,17139550,2,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
4930,17139558,1,3,11,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4931,17139590,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,1,0,-1,1,-1
4932,17139590,2,4,7,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4933,17139598,1,3,11,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4934,17139598,2,3,11,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4935,17139598,3,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,2,-1
4936,17139605,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4937,17139621,1,2,6,1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,5,-1,-1,0,0,-1,1,-1
4938,17139621,2,2,6,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4939,17139637,1,1,5,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4940,17139637,2,2,5,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,1,-1,-1,0,0,-1,1,-1
4941,17139680,1,1,9,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,0,0,-1,1,-1
4942,17139680,2,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4943,17139684,1,1,9,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4944,17139698,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,1,1,-1,1,-1
4945,17139698,2,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,2,-1
4946,17139732,1,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4947,17139745,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
4948,17139745,2,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,1,0,-1,1,-1
4949,17139746,1,1,8,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
4950,17139762,1,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4951,17139775,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,1,0,-1,1,-1
4952,17139775,2,4,6,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4953,17139775,3,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4954,17139806,1,1,5,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
4955,17139806,2,1,5,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
4956,17139806,3,2,5,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4957,17139811,1,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4958,17139811,2,3,10,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4959,17139826,1,1,9,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4960,17139826,2,1,9,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4961,17139838,1,1,9,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4962,17139877,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4963,17139877,2,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4964,17139877,3,7,2,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4965,17139877,4,7,2,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4966,17139889,1,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,1,0,-1,1,-1
4967,17139889,2,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,2,-1
4968,17139908,1,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4969,17139908,2,4,7,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4970,17139908,3,7,3,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4971,17139916,1,1,5,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4972,17139935,1,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4973,17139935,2,3,10,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4974,17139974,1,4,9,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4975,17139974,2,4,9,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4976,17139985,1,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4977,17139985,2,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4978,17139992,1,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
4979,17139992,2,4,8,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4980,17139992,3,8,1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4981,17139998,1,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
4982,17140091,1,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4983,17140106,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
4984,17140106,2,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
4985,17140106,3,8,1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4986,17140106,4,8,1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
4987,17140170,1,2,9,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
