,hhno,hhsize,hhvehs,hhwkrs,hhftw,hhptw,hhret,hhoad,hhuni,hhhsc,hh515,hhcu5,hhincome,hownrent,hrestype,hhparcel,hhtaz,hhexpfac
2801,17145367,1,1,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2802,17145391,2,1,0,0,0,2,0,0,0,0,0,42500,1,2,-1,-1,-1
2803,17145438,2,2,0,0,0,2,0,0,0,0,0,125000,1,1,-1,-1,-1
2804,17145481,2,2,0,0,0,1,1,0,0,0,0,150000,3,5,-1,-1,-1
2805,17145496,1,1,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2806,17145510,3,2,2,2,0,0,0,0,0,1,0,175000,1,1,-1,-1,-1
2807,17145525,1,0,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2808,17145542,1,1,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2809,17145553,3,2,2,2,0,0,0,0,0,1,0,150000,1,1,-1,-1,-1
2810,17145559,2,1,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2811,17145572,2,1,0,0,0,2,0,0,0,0,0,125000,1,3,-1,-1,-1
2812,17145575,2,2,2,2,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2813,17145593,2,2,1,1,0,0,1,1,0,0,0,125000,2,2,-1,-1,-1
2814,17145597,1,1,1,1,0,0,0,0,0,0,0,175000,2,3,-1,-1,-1
2815,17145673,4,2,2,2,0,0,0,0,0,1,1,300000,1,1,-1,-1,-1
2816,17145710,1,1,1,1,0,0,0,0,0,0,0,62500,1,3,-1,-1,-1
2817,17145717,2,1,0,0,0,2,0,0,0,0,0,62500,1,1,-1,-1,-1
2818,17145730,2,1,2,2,0,0,0,0,0,0,0,125000,1,1,-1,-1,-1
2819,17145746,1,1,1,1,0,0,0,0,0,0,0,125000,1,3,-1,-1,-1
2820,17145787,2,1,2,2,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
2821,17145802,1,1,0,0,0,1,0,0,0,0,0,62500,2,3,-1,-1,-1
2822,17145804,1,1,1,1,0,0,0,0,0,0,0,175000,1,3,-1,-1,-1
2823,17145806,2,1,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2824,17145820,1,1,0,0,0,1,0,0,0,0,0,12500,1,1,-1,-1,-1
2825,17145827,1,1,1,1,0,0,0,0,0,0,0,150000,2,3,-1,-1,-1
2826,17145841,2,1,0,0,0,2,0,0,0,0,0,42500,1,1,-1,-1,-1
2827,17145854,1,1,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2828,17145855,2,1,0,0,0,1,1,0,0,0,0,300000,1,3,-1,-1,-1
2829,17145866,4,2,1,1,0,0,1,0,0,0,2,125000,1,1,-1,-1,-1
2830,17145915,1,0,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
2831,17145942,1,1,1,1,0,0,0,0,0,0,0,87500,3,3,-1,-1,-1
2832,17145958,1,1,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2833,17145961,2,5,2,1,1,0,0,0,0,0,0,225000,1,1,-1,-1,-1
2834,17145966,2,0,2,2,0,0,0,0,0,0,0,225000,2,3,-1,-1,-1
2835,17145989,1,1,0,0,0,1,0,0,0,0,0,30000,1,3,-1,-1,-1
2836,17146074,1,0,1,1,0,0,0,0,0,0,0,125000,1,2,-1,-1,-1
2837,17146076,2,1,2,2,0,0,0,0,0,0,0,87500,1,3,-1,-1,-1
2838,17146110,4,2,2,1,1,0,0,0,0,2,0,87500,1,1,-1,-1,-1
2839,17146125,1,1,1,1,0,0,0,0,0,0,0,87500,1,3,-1,-1,-1
2840,17146129,2,2,2,2,0,0,0,0,0,0,0,225000,1,2,-1,-1,-1
2841,17146131,1,1,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2842,17146188,2,1,2,2,0,0,0,0,0,0,0,125000,1,2,-1,-1,-1
2843,17146196,2,0,2,1,0,0,1,0,0,0,0,225000,2,3,-1,-1,-1
2844,17146225,2,2,2,2,0,0,0,0,0,0,0,175000,1,1,-1,-1,-1
2845,17146241,2,2,0,0,0,2,0,0,0,0,0,175000,1,3,-1,-1,-1
2846,17146267,3,3,2,2,0,0,0,0,0,1,0,125000,1,1,-1,-1,-1
2847,17146285,1,1,0,0,0,1,0,0,0,0,0,5000,1,1,-1,-1,-1
2848,17146294,1,1,1,0,0,0,1,0,0,0,0,125000,1,1,-1,-1,-1
2849,17146317,1,0,1,0,0,0,1,0,0,0,0,17500,2,3,-1,-1,-1
2850,17146337,2,1,1,1,0,0,1,0,0,0,0,125000,2,3,-1,-1,-1
2851,17146342,3,2,2,2,0,0,0,0,0,0,1,175000,1,1,-1,-1,-1
2852,17146346,2,1,0,0,0,2,0,0,0,0,0,-1,1,2,-1,-1,-1
2853,17146354,2,1,2,2,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2854,17146362,2,0,1,1,0,0,1,0,0,0,0,42500,2,1,-1,-1,-1
2855,17146377,1,1,1,0,0,0,1,0,0,0,0,30000,2,3,-1,-1,-1
2856,17146403,2,2,2,2,0,0,0,0,0,0,0,-1,2,3,-1,-1,-1
2857,17146412,2,1,1,0,0,0,2,0,0,0,0,30000,2,3,-1,-1,-1
2858,17146453,3,1,3,3,0,0,0,0,0,0,0,-1,3,2,-1,-1,-1
2859,17146454,2,2,0,0,0,2,0,0,0,0,0,-1,1,1,-1,-1,-1
2860,17146467,2,4,0,0,0,2,0,0,0,0,0,30000,1,4,-1,-1,-1
2861,17146494,2,6,0,0,0,2,0,0,0,0,0,125000,1,1,-1,-1,-1
2862,17146518,1,1,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2863,17146520,2,1,1,0,0,0,2,0,0,0,0,62500,1,1,-1,-1,-1
2864,17146548,2,2,2,2,0,0,0,0,0,0,0,62500,1,1,-1,-1,-1
2865,17146552,2,2,2,1,1,0,0,0,0,0,0,42500,2,1,-1,-1,-1
2866,17146565,1,1,1,0,0,0,1,0,0,0,0,17500,2,3,-1,-1,-1
2867,17146594,1,1,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2868,17146597,2,2,1,1,0,0,1,0,0,0,0,87500,1,1,-1,-1,-1
2869,17146604,1,1,0,0,0,0,1,0,0,0,0,5000,1,1,-1,-1,-1
2870,17146631,1,0,1,1,0,0,0,0,0,0,0,30000,2,3,-1,-1,-1
2871,17146643,3,2,0,0,0,1,2,0,0,0,0,175000,1,1,-1,-1,-1
2872,17146662,1,1,1,1,0,0,0,0,0,0,0,175000,1,3,-1,-1,-1
2873,17146694,1,1,0,0,0,1,0,0,0,0,0,17500,1,1,-1,-1,-1
2874,17146735,3,3,1,1,0,0,1,0,0,0,1,125000,1,1,-1,-1,-1
2875,17146764,4,3,1,1,0,1,0,0,1,2,0,87500,1,1,-1,-1,-1
2876,17146778,1,0,1,1,0,0,0,0,0,0,0,62500,1,3,-1,-1,-1
2877,17146787,1,0,0,0,0,0,1,1,0,0,0,-1,2,3,-1,-1,-1
2878,17146795,1,1,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2879,17146797,1,1,0,0,0,0,1,1,0,0,0,5000,2,3,-1,-1,-1
2880,17146806,2,2,0,0,0,2,0,0,0,0,0,42500,1,1,-1,-1,-1
2881,17146828,2,2,1,1,0,0,0,0,0,1,0,62500,1,1,-1,-1,-1
2882,17146850,1,1,1,1,0,0,0,0,0,0,0,5000,2,3,-1,-1,-1
2883,17146892,2,1,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2884,17146917,3,2,2,1,1,1,0,0,0,0,0,62500,1,1,-1,-1,-1
2885,17146924,3,1,1,1,0,0,1,0,0,1,0,125000,2,3,-1,-1,-1
2886,17146955,2,2,2,2,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2887,17146962,1,0,0,0,0,1,0,0,0,0,0,17500,1,3,-1,-1,-1
2888,17146988,1,1,0,0,0,1,0,0,0,0,0,17500,2,3,-1,-1,-1
2889,17146990,4,2,2,1,1,0,0,0,0,2,0,175000,1,1,-1,-1,-1
2890,17146991,1,1,1,0,1,0,0,0,0,0,0,30000,1,3,-1,-1,-1
2891,17146999,2,1,1,1,0,0,1,0,0,0,0,62500,2,3,-1,-1,-1
2892,17147020,3,1,2,2,0,0,0,0,0,1,0,125000,1,2,-1,-1,-1
2893,17147043,2,1,1,1,0,0,1,0,0,0,0,87500,2,3,-1,-1,-1
2894,17147056,2,2,0,0,0,1,1,0,0,0,0,62500,2,3,-1,-1,-1
2895,17147086,3,2,2,1,0,0,1,0,0,0,1,125000,2,2,-1,-1,-1
2896,17147104,2,2,2,2,0,0,0,0,0,0,0,30000,1,1,-1,-1,-1
2897,17147112,2,1,2,2,0,0,0,0,0,0,0,175000,2,3,-1,-1,-1
2898,17147113,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
2899,17147124,2,2,2,2,0,0,0,0,0,0,0,175000,2,1,-1,-1,-1
2900,17147173,2,0,0,0,0,1,1,0,0,0,0,17500,2,3,-1,-1,-1
2901,17147175,1,1,1,1,0,0,0,0,0,0,0,42500,3,3,-1,-1,-1
2902,17147188,2,1,1,1,0,1,0,0,0,0,0,62500,2,3,-1,-1,-1
2903,17147215,1,0,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2904,17147240,2,2,2,2,0,0,0,0,0,0,0,300000,1,1,-1,-1,-1
2905,17147265,1,1,0,0,0,0,1,0,0,0,0,17500,2,3,-1,-1,-1
2906,17147330,1,1,1,1,0,0,0,0,0,0,0,150000,2,2,-1,-1,-1
2907,17147337,1,1,1,1,0,0,0,0,0,0,0,17500,1,3,-1,-1,-1
2908,17147353,2,1,2,2,0,0,0,1,0,0,0,87500,2,3,-1,-1,-1
2909,17147378,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
2910,17147385,1,1,0,0,0,0,1,0,0,0,0,42500,2,3,-1,-1,-1
2911,17147408,2,1,0,0,0,2,0,0,0,0,0,125000,2,3,-1,-1,-1
2912,17147419,3,0,1,1,0,0,1,0,0,0,1,30000,2,3,-1,-1,-1
2913,17147441,1,1,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2914,17147454,1,3,1,1,0,0,0,0,0,0,0,125000,1,1,-1,-1,-1
2915,17147461,2,2,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2916,17147465,1,1,1,1,0,0,0,0,0,0,0,125000,1,1,-1,-1,-1
2917,17147472,1,1,1,1,0,0,0,0,0,0,0,17500,1,2,-1,-1,-1
2918,17147485,1,1,1,1,0,0,0,0,0,0,0,62500,2,2,-1,-1,-1
2919,17147528,1,1,0,0,0,1,0,0,0,0,0,17500,2,3,-1,-1,-1
2920,17147547,3,3,3,1,1,0,1,0,0,0,0,175000,1,1,-1,-1,-1
2921,17147562,2,2,2,2,0,0,0,0,0,0,0,175000,1,2,-1,-1,-1
2922,17147565,1,1,0,0,0,0,1,0,0,0,0,30000,1,3,-1,-1,-1
2923,17147570,3,1,1,1,0,0,1,0,0,0,1,125000,2,3,-1,-1,-1
2924,17147576,1,0,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2925,17147589,1,1,1,1,0,0,0,0,0,0,0,175000,1,3,-1,-1,-1
2926,17147592,2,1,1,1,0,0,1,0,0,0,0,62500,1,1,-1,-1,-1
2927,17147596,1,1,1,1,0,0,0,0,0,0,0,30000,2,3,-1,-1,-1
2928,17147651,2,2,2,1,1,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2929,17147656,1,0,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2930,17147692,3,2,2,1,1,0,1,0,0,0,0,225000,1,1,-1,-1,-1
2931,17147693,3,3,1,0,0,0,3,0,0,0,0,125000,1,1,-1,-1,-1
2932,17147694,2,3,2,2,0,0,0,0,0,0,0,150000,1,1,-1,-1,-1
2933,17147731,2,2,0,0,0,2,0,0,0,0,0,125000,1,1,-1,-1,-1
2934,17147734,2,1,2,2,0,0,0,0,0,0,0,62500,1,1,-1,-1,-1
2935,17147739,2,1,1,1,0,0,1,0,0,0,0,87500,2,3,-1,-1,-1
2936,17147753,2,1,0,0,0,2,0,0,0,0,0,-1,2,5,-1,-1,-1
2937,17147761,1,0,0,0,0,0,1,1,0,0,0,30000,2,3,-1,-1,-1
2938,17147797,1,1,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2939,17147804,1,0,1,1,0,0,0,0,0,0,0,17500,2,1,-1,-1,-1
2940,17147826,1,0,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2941,17147846,1,1,0,0,0,0,1,0,0,0,0,125000,1,3,-1,-1,-1
2942,17147849,2,1,2,2,0,0,0,0,0,0,0,225000,1,2,-1,-1,-1
2943,17147879,2,3,2,1,0,0,1,0,0,0,0,125000,1,1,-1,-1,-1
2944,17147904,2,1,1,1,0,0,1,1,0,0,0,42500,3,3,-1,-1,-1
2945,17147949,1,1,1,1,0,0,0,0,0,0,0,175000,2,3,-1,-1,-1
2946,17148005,1,2,1,1,0,0,0,0,0,0,0,30000,2,3,-1,-1,-1
2947,17148010,1,1,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2948,17148013,2,0,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2949,17148018,2,2,0,0,0,2,0,0,0,0,0,125000,1,1,-1,-1,-1
2950,17148025,4,1,2,2,0,0,0,0,0,1,1,150000,1,3,-1,-1,-1
2951,17148035,1,1,1,0,1,0,0,1,0,0,0,17500,2,3,-1,-1,-1
2952,17148070,1,0,0,0,0,0,1,0,0,0,0,5000,3,4,-1,-1,-1
2953,17148102,3,2,2,1,0,0,1,1,0,0,1,125000,1,3,-1,-1,-1
2954,17148155,2,2,2,2,0,0,0,0,0,0,0,125000,1,1,-1,-1,-1
2955,17148181,1,0,1,0,1,0,0,0,0,0,0,17500,2,3,-1,-1,-1
2956,17148185,2,2,2,1,1,0,0,2,0,0,0,62500,2,3,-1,-1,-1
2957,17148201,1,1,1,0,1,0,0,0,0,0,0,42500,1,3,-1,-1,-1
2958,17148208,1,1,1,1,0,0,0,0,0,0,0,300000,2,3,-1,-1,-1
2959,17148214,3,1,2,1,1,0,0,0,0,1,0,62500,2,3,-1,-1,-1
2960,17148236,1,0,1,1,0,0,0,0,0,0,0,175000,2,3,-1,-1,-1
2961,17148237,1,1,1,0,1,0,0,0,0,0,0,17500,2,3,-1,-1,-1
2962,17148285,2,2,1,1,0,0,1,0,0,0,0,225000,1,1,-1,-1,-1
2963,17148317,2,2,0,0,0,2,0,0,0,0,0,87500,1,1,-1,-1,-1
2964,17148394,2,1,0,0,0,1,1,1,0,0,0,-1,2,4,-1,-1,-1
2965,17148416,3,1,1,1,0,0,1,0,0,0,1,225000,2,3,-1,-1,-1
2966,17148429,1,0,0,0,0,1,0,0,0,0,0,5000,2,3,-1,-1,-1
2967,17148435,1,1,0,0,0,1,0,0,0,0,0,5000,2,2,-1,-1,-1
2968,17148442,2,0,0,0,0,2,0,0,0,0,0,87500,2,3,-1,-1,-1
2969,17148459,2,1,2,2,0,0,0,0,0,0,0,225000,2,3,-1,-1,-1
2970,17148464,2,2,2,2,0,0,0,0,0,0,0,62500,1,1,-1,-1,-1
2971,17148485,2,2,2,2,0,0,0,0,0,0,0,-1,2,3,-1,-1,-1
2972,17148507,2,2,0,0,0,0,2,2,0,0,0,37500,2,3,-1,-1,-1
2973,17148522,1,0,0,0,0,0,1,0,1,0,0,-1,2,5,-1,-1,-1
2974,17148555,2,1,2,2,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2975,17148574,1,1,1,1,0,0,0,0,0,0,0,125000,1,3,-1,-1,-1
2976,17148586,1,0,0,0,0,0,1,0,0,0,0,-1,2,3,-1,-1,-1
2977,17148628,1,1,1,1,0,0,0,0,0,0,0,62500,1,2,-1,-1,-1
2978,17148644,2,0,2,2,0,0,0,0,0,0,0,30000,2,3,-1,-1,-1
2979,17148649,1,1,1,0,1,0,0,0,0,0,0,5000,2,3,-1,-1,-1
2980,17148682,2,3,0,0,0,2,0,0,0,0,0,175000,1,1,-1,-1,-1
2981,17148696,1,1,1,0,0,0,1,0,0,0,0,125000,2,3,-1,-1,-1
2982,17148698,1,1,0,0,0,1,0,0,0,0,0,42500,2,3,-1,-1,-1
2983,17148744,2,2,2,2,0,0,0,1,0,0,0,125000,2,3,-1,-1,-1
2984,17148792,1,1,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2985,17148793,1,1,0,0,0,1,0,0,0,0,0,87500,2,3,-1,-1,-1
2986,17148797,2,2,1,1,0,0,1,0,0,0,0,175000,1,1,-1,-1,-1
2987,17148800,2,1,2,2,0,0,0,0,0,0,0,225000,2,3,-1,-1,-1
2988,17148836,2,2,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2989,17148840,1,1,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2990,17148852,2,2,2,1,1,0,0,0,0,0,0,125000,1,1,-1,-1,-1
2991,17148857,4,1,0,0,0,0,2,1,0,1,1,30000,2,3,-1,-1,-1
2992,17148869,2,3,0,0,0,2,0,0,0,0,0,42500,1,1,-1,-1,-1
2993,17148886,3,2,2,0,0,0,2,0,0,1,0,175000,1,1,-1,-1,-1
2994,17148930,4,2,2,2,0,0,0,0,0,1,1,175000,1,1,-1,-1,-1
2995,17148953,1,0,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2996,17148956,2,2,1,1,0,1,0,0,0,0,0,42500,1,1,-1,-1,-1
2997,17148963,1,2,0,0,0,1,0,0,0,0,0,42500,1,1,-1,-1,-1
2998,17148964,2,2,0,0,0,2,0,0,0,0,0,150000,1,1,-1,-1,-1
2999,17148969,4,2,2,2,0,0,1,0,0,0,1,-1,1,2,-1,-1,-1
3000,17149056,2,2,0,0,0,1,1,0,0,0,0,87500,1,1,-1,-1,-1
3001,17149083,3,2,2,1,1,0,0,0,0,0,1,42500,2,3,-1,-1,-1
3002,17149123,3,0,2,2,0,0,0,0,0,0,1,125000,1,3,-1,-1,-1
3003,17149131,2,2,2,2,0,0,0,0,0,0,0,125000,1,1,-1,-1,-1
3004,17149139,1,1,0,0,0,1,0,0,0,0,0,42500,1,3,-1,-1,-1
3005,17149170,2,0,1,1,0,0,1,0,0,0,0,175000,2,3,-1,-1,-1
3006,17149247,2,1,1,1,0,0,1,0,0,0,0,62500,2,3,-1,-1,-1
3007,17149285,3,2,1,1,0,0,1,0,0,1,0,62500,1,1,-1,-1,-1
3008,17149293,1,1,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
3009,17149307,3,0,2,1,0,0,2,1,0,0,0,300000,1,1,-1,-1,-1
3010,17149340,1,1,1,0,1,0,0,0,0,0,0,30000,2,3,-1,-1,-1
3011,17149352,2,1,0,0,0,2,0,0,0,0,0,-1,2,3,-1,-1,-1
3012,17149370,3,2,1,1,0,0,1,1,1,0,0,125000,1,1,-1,-1,-1
3013,17149376,2,1,0,0,0,0,2,0,0,0,0,125000,1,1,-1,-1,-1
3014,17149378,1,1,1,1,0,0,0,0,0,0,0,300000,1,3,-1,-1,-1
3015,17149380,1,1,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
3016,17149409,1,0,0,0,0,1,0,0,0,0,0,17500,2,3,-1,-1,-1
3017,17149415,2,0,2,0,0,0,2,0,0,0,0,87500,1,3,-1,-1,-1
3018,17149431,1,1,1,0,1,0,0,0,0,0,0,30000,2,3,-1,-1,-1
3019,17149445,4,2,3,1,2,0,0,0,1,0,0,-1,1,2,-1,-1,-1
3020,17149451,1,0,1,1,0,0,0,0,0,0,0,17500,3,3,-1,-1,-1
3021,17149455,2,1,2,1,0,0,1,0,0,0,0,62500,2,3,-1,-1,-1
3022,17149457,4,2,1,1,0,0,1,0,0,2,0,175000,1,1,-1,-1,-1
3023,17149461,1,1,1,1,0,0,0,0,0,0,0,175000,2,3,-1,-1,-1
3024,17149507,1,1,1,1,0,0,0,0,0,0,0,-1,1,1,-1,-1,-1
3025,17149509,2,1,2,2,0,0,0,1,0,0,0,87500,1,2,-1,-1,-1
3026,17149515,5,3,1,1,0,0,1,0,0,2,1,300000,1,1,-1,-1,-1
3027,17149527,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
3028,17149530,3,1,1,1,0,0,2,1,0,0,0,175000,1,2,-1,-1,-1
3029,17149541,3,1,1,1,0,1,0,0,1,0,0,300000,1,1,-1,-1,-1
3030,17149545,3,1,2,2,0,0,0,0,0,0,1,175000,1,1,-1,-1,-1
3031,17149554,1,0,0,0,0,0,1,1,0,0,0,5000,2,2,-1,-1,-1
3032,17149585,3,3,3,3,0,0,0,0,0,0,0,125000,2,2,-1,-1,-1
3033,17149590,1,1,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
3034,17149591,1,0,1,1,0,0,0,0,0,0,0,30000,2,3,-1,-1,-1
3035,17149596,1,0,1,0,1,0,0,0,0,0,0,17500,2,3,-1,-1,-1
3036,17149600,4,1,0,0,0,0,2,1,0,1,1,42500,2,3,-1,-1,-1
3037,17149604,1,1,1,1,0,0,0,0,0,0,0,225000,2,3,-1,-1,-1
3038,17149610,2,1,0,0,0,0,2,1,0,0,0,42500,1,2,-1,-1,-1
3039,17149617,2,2,2,2,0,0,0,1,0,0,0,62500,2,3,-1,-1,-1
3040,17149632,1,1,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
3041,17149650,2,0,1,1,0,0,1,0,0,0,0,42500,2,3,-1,-1,-1
3042,17149659,1,1,1,1,0,0,0,1,0,0,0,87500,1,3,-1,-1,-1
3043,17149666,1,1,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
3044,17149709,2,2,1,1,0,1,0,0,0,0,0,125000,1,1,-1,-1,-1
3045,17149732,2,2,2,1,0,0,1,0,0,0,0,175000,2,3,-1,-1,-1
3046,17149733,1,1,1,1,0,0,0,0,0,0,0,17500,2,3,-1,-1,-1
3047,17149740,1,2,0,0,0,1,0,0,0,0,0,42500,2,3,-1,-1,-1
3048,17149767,2,1,2,2,0,0,0,1,0,0,0,300000,1,2,-1,-1,-1
3049,17149769,2,0,1,0,0,0,2,0,0,0,0,17500,2,3,-1,-1,-1
3050,17149778,2,1,2,1,0,0,1,0,0,0,0,125000,1,2,-1,-1,-1
3051,17149779,2,1,2,2,0,0,0,0,0,0,0,175000,2,3,-1,-1,-1
3052,17149787,2,3,2,0,1,0,1,0,0,0,0,87500,1,1,-1,-1,-1
3053,17149804,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
3054,17149809,1,1,0,0,0,1,0,0,0,0,0,300000,1,3,-1,-1,-1
3055,17149879,1,1,1,1,0,0,0,0,0,0,0,87500,1,1,-1,-1,-1
3056,17149891,1,1,1,0,0,0,1,0,0,0,0,37500,1,1,-1,-1,-1
3057,17149910,2,2,2,0,1,0,1,1,0,0,0,42500,2,3,-1,-1,-1
3058,17149922,1,1,1,1,0,0,0,0,0,0,0,175000,1,3,-1,-1,-1
3059,17149932,4,1,1,1,0,0,1,0,0,0,2,62500,1,1,-1,-1,-1
3060,17149941,2,1,2,1,0,0,1,0,0,0,0,300000,2,3,-1,-1,-1
3061,17149957,1,1,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
3062,17149968,3,2,2,1,1,0,0,0,0,0,1,125000,2,1,-1,-1,-1
3063,17149976,2,0,2,2,0,0,0,1,0,0,0,62500,2,3,-1,-1,-1
3064,17149978,2,2,2,2,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
3065,17149981,1,1,1,1,0,0,0,1,0,0,0,62500,2,3,-1,-1,-1
3066,17150008,3,2,1,1,0,0,1,0,0,0,1,175000,2,2,-1,-1,-1
3067,17150013,5,2,3,2,0,0,1,1,0,2,0,125000,1,1,-1,-1,-1
3068,17150040,4,1,2,2,0,0,0,0,0,0,2,175000,1,1,-1,-1,-1
3069,17150053,2,1,1,1,0,0,1,0,0,0,0,42500,2,3,-1,-1,-1
3070,17150054,2,2,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
3071,17150055,2,0,2,1,1,0,0,2,0,0,0,5000,2,3,-1,-1,-1
3072,17150062,2,1,0,0,0,2,0,0,0,0,0,225000,2,3,-1,-1,-1
3073,17150075,2,2,0,0,0,2,0,0,0,0,0,30000,1,1,-1,-1,-1
3074,17150094,5,2,2,2,0,0,0,0,0,1,2,125000,1,1,-1,-1,-1
3075,17150099,2,2,1,1,0,1,0,0,0,0,0,87500,3,3,-1,-1,-1
3076,17150131,4,3,2,1,1,0,1,1,1,0,0,62500,1,1,-1,-1,-1
3077,17150182,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
3078,17150187,3,2,1,1,0,0,1,0,0,1,0,87500,2,3,-1,-1,-1
3079,17150201,1,1,0,0,0,1,0,0,0,0,0,-1,3,1,-1,-1,-1
3080,17150239,2,1,1,1,0,0,1,0,0,0,0,-1,2,3,-1,-1,-1
3081,17150252,2,1,0,0,0,2,0,0,0,0,0,125000,3,3,-1,-1,-1
3082,17150310,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
3083,17150330,3,2,1,1,0,0,1,0,0,1,0,125000,1,1,-1,-1,-1
3084,17150363,1,0,1,1,0,0,0,1,0,0,0,42500,2,1,-1,-1,-1
3085,17150383,1,1,0,0,0,1,0,0,0,0,0,17500,2,3,-1,-1,-1
3086,17150400,1,2,0,0,0,1,0,0,0,0,0,-1,1,1,-1,-1,-1
3087,17150407,3,2,1,1,0,0,1,1,0,1,0,175000,1,2,-1,-1,-1
3088,17150429,2,1,2,1,1,0,0,0,0,0,0,150000,1,2,-1,-1,-1
3089,17150433,2,1,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
3090,17150435,2,1,2,2,0,0,0,0,0,0,0,175000,1,3,-1,-1,-1
3091,17150442,2,1,2,2,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
3092,17150465,2,1,2,2,0,0,0,1,0,0,0,-1,1,3,-1,-1,-1
3093,17150472,3,2,0,0,0,0,3,0,1,0,0,17500,1,1,-1,-1,-1
3094,17150482,3,1,0,0,0,0,2,2,0,1,0,5000,2,3,-1,-1,-1
3095,17150510,1,1,0,0,0,1,0,0,0,0,0,125000,1,1,-1,-1,-1
3096,17150551,1,0,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
3097,17150556,1,1,1,1,0,0,0,0,0,0,0,150000,2,3,-1,-1,-1
3098,17150579,2,1,2,2,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
3099,17150599,2,2,2,1,0,0,1,0,0,0,0,175000,1,1,-1,-1,-1
3100,17150601,1,1,1,0,1,0,0,0,0,0,0,42500,2,3,-1,-1,-1
3101,17150604,1,0,0,0,0,0,1,0,0,0,0,17500,2,3,-1,-1,-1
3102,17150626,3,2,2,2,0,0,0,0,0,0,1,125000,2,1,-1,-1,-1
3103,17150630,1,1,1,1,0,0,0,0,0,0,0,42500,1,1,-1,-1,-1
3104,17150640,1,1,1,0,1,0,0,0,0,0,0,62500,1,3,-1,-1,-1
3105,17150665,4,4,1,1,0,0,1,0,0,0,2,87500,1,1,-1,-1,-1
3106,17150680,3,1,2,1,0,0,1,2,0,0,1,125000,1,3,-1,-1,-1
3107,17150704,2,2,1,1,0,0,1,0,0,0,0,62500,2,3,-1,-1,-1
3108,17150710,1,0,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
